# source_id,ra,dec,pmra,pmdec,x,y,vx,vy,vR,vPhi,plx,memberprob,pmcorr,pmrae,pmdece,plxe
2814891569749973376,346.689079,12.73925,1.4704,-0.2075,0.0038,-0.0327,-0.24094117647058844,-0.3978720588235294,0.36740035735839727,-0.2852574330748056,0.3163,0.997,0.0411,0.6109,0.4797,0.447
2814892295596870656,346.66659,12.746418,1.377,0.4824,-0.0181,-0.0256,-0.33434117647058836,0.2920279411764706,-0.04543008392360677,-0.4415885507870413,-0.6349,0.99906,-0.1411,0.6471,0.3739,0.384
2814892398676184832,346.664798,12.756654,1.288,-0.4263,-0.0199,-0.0153,-0.42334117647058833,-0.6166720588235295,0.7114859117515994,0.23084621982642026,0.0312,0.9932,0.1506,1.6504,0.9347,1.154
2814892325664201728,346.674609,12.758299,1.7402,0.3654,-0.0103,-0.0137,0.028858823529411604,0.17502794117647058,-0.15724193942101042,-0.08211324116788385,0.4959,0.9995,0.2392,0.6267,0.5022,0.5064
2814893876144835200,346.673394,12.769272,2.1445,0.9507,-0.0115,-0.0027,0.4331588235294115,0.7603279411764705,-0.5954785036171493,-0.6411945853365538,-0.9093,0.99985,0.2847,0.5587,0.4974,0.4874
2814892329956609280,346.679823,12.747256,2.087,0.7072,-0.0052,-0.0247,0.3756588235294118,0.5168279411764707,-0.5831315256592913,0.2611288882113169,-0.397,0.99918,0.213,0.6194,0.4987,0.5534
2814891569747096192,346.680884,12.745587,1.8133,-0.2028,-0.0042,-0.0264,0.10195882352941155,-0.39317205882352946,0.3722697167675484,0.16246577335809495,0.744,0.99367,0.2819,0.9428,0.8286,0.8598
2814892325661342464,346.678995,12.751017,0.0943,0.3405,-0.006,-0.021,-1.6170411764705883,0.1501279411764706,0.29988376520531385,-1.5960671328266725,0.0033,0.99418,0.2505,1.1219,0.9076,0.9196
2814893807425358720,346.682592,12.760016,2.0705,0.4259,-0.0025,-0.012,0.35915882352941164,0.23552794117647058,-0.3038292126735601,0.30357253024610553,-0.317,0.99997,0.2285,0.2764,0.2184,0.2194
2814893803133677952,346.68355,12.763046,2.1356,0.5634,-0.0016,-0.009,0.4242588235294118,0.3730279411764706,-0.4415287619045935,0.35241700675749704,0.2379,0.99992,0.1644,0.4728,0.3666,0.387
2814893803132962688,346.684594,12.763614,1.8806,0.2513,-0.0006,-0.0084,0.16925882352941168,0.0609279411764706,-0.07283229685014064,0.1644877499818664,-0.1114,0.99999,0.1158,0.3186,0.2392,0.2612
2814893803130094976,346.689972,12.76093,1.7668,0.2603,0.0047,-0.0111,0.05545882352941156,0.06992794117647055,-0.04276935070342597,0.0783350541255554,0.1552,0.99997,0.1773,0.4184,0.3292,0.339
2814893803130096896,346.687516,12.763823,4.4693,0.229,0.0023,-0.0082,2.7579588235294112,0.03862794117647059,0.7076367357149382,2.6659105837199366,-3.413,0.99808,0.0045,2.4942,1.9893,2.1815
2814893807425038208,346.682719,12.764472,0.9167,0.1243,-0.0024,-0.0075,-0.7946411764705884,-0.06607205882352943,0.3051159666241333,-0.7366982850602827,0.3117,0.99935,0.4117,1.37,1.5505,1.5444
2814893876144872832,346.680905,12.768906,1.5893,0.1657,-0.0042,-0.0031,-0.12204117647058843,-0.024672058823529436,0.11284272603044121,-0.05262393393633538,0.7393,0.99986,0.2717,0.3988,0.35,0.3463
2814893807425388032,346.687567,12.765548,1.1916,-0.7081,0.0023,-0.0065,-0.5197411764705884,-0.8984720588235293,0.6736350612780118,-0.7896826800826977,0.5702,0.99943,0.2217,0.448,0.3915,0.4084
2814893841785126016,346.685156,12.769485,1.5827,0.3379,-0.0,-0.0025,-0.12864117647058837,0.14752794117647056,-0.14752794117647056,-0.12864117647058837,-0.0566,1.0,0.2055,0.2976,0.2352,0.2413
2814893841784847744,346.687622,12.768216,-1.3938,1.1174,0.0024,-0.0038,-3.105141176470588,0.9270279411764706,-2.44191546256988,-2.130335983641351,-0.17,0.9985,-0.146,1.6035,1.4507,1.8929
2814893837492705024,346.688366,12.768223,1.0554,0.5217,0.0031,-0.0038,-0.6559411764705885,0.33132794117647063,-0.6713723813183604,-0.29882462615516214,-0.6163,0.99989,0.1998,1.0224,0.7773,0.8661
2814893837489975424,346.692885,12.763915,2.2308,-0.1606,0.0075,-0.0081,0.5194588235294115,-0.35097205882352944,0.6104539911824405,0.14270522088142487,0.7616,0.99898,0.2389,0.4357,0.372,0.3906
2814893837492711040,346.695643,12.763872,0.4829,0.3696,0.0102,-0.0081,-1.2284411764705885,0.17922794117647056,-1.0734642670598062,-0.6235902872019038,-0.9594,0.99939,0.3205,1.0414,1.0033,0.9131
2814893085870882560,346.701167,12.762913,1.3719,-0.0089,0.0156,-0.0091,-0.33944117647058847,-0.1992720588235294,-0.19279470969372828,-0.34316157364369393,-0.045,0.99997,0.1644,0.206,0.1736,0.1822
2814893837489835904,346.690428,12.765366,1.8355,-0.2099,0.0051,-0.0066,0.12415882352941154,-0.40027205882352945,0.3926458790069877,-0.14650033526877865,1.1277,0.99928,0.4407,1.2612,1.3174,1.7564
2814893841785161344,346.693253,12.768733,2.2876,-0.8685,0.0079,-0.0033,0.5762588235294115,-1.0588720588235294,0.9398683762597436,-0.7549382120144364,-0.2288,0.9996,0.4289,0.8468,0.7351,0.6612
2814893841785161216,346.694348,12.769785,3.1494,0.5509,0.009,-0.0022,1.4380588235294116,0.3605279411764705,1.3113204386247357,0.6916879958079154,-0.5998,0.99969,0.2323,1.3356,0.7873,0.9256
2814893841785196160,346.698598,12.770961,2.418,0.0421,0.0131,-0.001,0.7066588235294118,-0.14827205882352942,0.7158945129116446,-0.09405499818053012,0.2238,0.99939,0.3133,0.9645,0.8587,0.9342
2814892600539256576,346.655464,12.769202,1.4698,0.6601,-0.029,-0.0028,-0.24154117647058837,0.4697279411764706,0.19528002220113,-0.490766942225949,0.1316,0.99613,0.0552,1.0037,0.5236,0.6581
2814893871849578624,346.673577,12.774733,2.7644,-0.4341,-0.0113,0.0027,1.0530588235294118,-0.6244720588235294,-1.169352280113252,0.3626478775043151,0.7681,0.9982,0.2907,0.9242,0.9111,0.832
2814893871852429056,346.675737,12.775117,2.7434,0.8337,-0.0092,0.0031,1.0320588235294115,0.6433279411764705,-0.7726036367687467,-0.9392017225149111,0.1836,0.99961,0.2521,0.5437,0.471,0.4656
2814894078008011392,346.664974,12.77766,1.3598,0.4728,-0.0197,0.0057,-0.35154117647058847,0.2824279411764706,0.4161878679869869,-0.17359262441691362,0.1414,0.99919,0.3039,0.7235,0.6333,0.5924
2814894112367752192,346.673111,12.782907,1.7136,0.1485,-0.0118,0.0109,0.0022588235294116465,-0.04187205882352943,-0.030071060796486866,0.029225038861088324,-0.0655,1.0,0.1607,0.1378,0.1177,0.1078
2814894181087230848,346.664049,12.793114,1.7284,-0.377,-0.0206,0.0211,0.01705882352941157,-0.5673720588235294,-0.4178908310511714,0.3841475106221819,-0.1162,0.99886,0.0662,0.3206,0.2155,0.2539
2814893876144453120,346.68256,12.770652,2.3816,-1.3394,-0.0025,-0.0013,0.6702588235294118,-1.5297720588235293,0.11109963636565795,1.6664652151412067,2.4675,0.99827,-0.209,1.4775,0.8459,1.3222
2814893876144899456,346.682209,12.771059,1.5072,0.1785,-0.0029,-0.0009,-0.20414117647058827,-0.01187205882352943,0.19848678540772655,-0.04916870681655485,1.241,0.99966,0.3017,1.1202,0.8975,0.8613
2814893910504673280,346.680826,12.773014,1.1896,0.0092,-0.0042,0.001,-0.5217411764705884,-0.18117205882352944,0.4655898911300162,0.2970912711622635,0.7646,0.99953,0.4947,1.7405,1.3812,1.3304
2814893910504119168,346.68272,12.771882,3.589,1.2063,-0.0024,-0.0001,1.8776588235294116,1.0159279411764706,-1.9183246641514125,-0.9368792463008704,-9.6884,0.99824,0.1717,1.1407,0.9818,1.059
2814893910504602240,346.683206,12.772244,1.0235,0.1368,-0.0019,0.0002,-0.6878411764705883,-0.05357205882352942,0.6784536213097461,0.12528420996568687,0.5222,0.99989,0.233,0.3655,0.3204,0.3259
2814893906209319168,346.679808,12.776139,1.7809,0.1186,-0.0052,0.0041,0.06955882352941156,-0.07177205882352942,-0.09906039498147878,0.013292723749382557,0.0042,1.0,0.1652,0.1213,0.1023,0.1104
2814893906209318400,346.682766,12.773478,2.0534,0.4264,-0.0023,0.0015,0.3420588235294115,0.23602794117647058,-0.15757763575685446,-0.3845552190253158,-0.0688,0.99998,0.2689,0.6064,0.5481,0.5361
2814893910504119424,346.683791,12.771211,1.8005,-0.1796,-0.0013,-0.0008,0.08915882352941162,-0.36997205882352946,0.11796855003072942,0.36181769073238695,-0.075,0.99998,0.2968,0.6132,0.5359,0.5258
2814893910504602624,346.685327,12.771014,1.5358,0.1333,0.0002,-0.001,-0.1755411764705883,-0.05707205882352942,0.021537300917226714,-0.18332503703595823,0.0795,1.0,0.156,0.1275,0.1095,0.1147
2814893910504602496,346.686528,12.771858,1.1564,0.3568,0.0013,-0.0001,-0.5549411764705883,0.16642794117647058,-0.5660710295943551,0.12337567994052223,-0.1475,0.99998,0.2634,0.4646,0.4044,0.3982
