# source_id,ra,dec,pmra,pmdec,x,y,vx,vy,vR,vPhi,plx,memberprob,pmcorr,pmrae,pmdece,plxe
5237116853974315264,169.957648,-65.205566,-3.9242,1.415,0.0139,0.0142,0.15961632653061208,0.06761632653061223,0.1599741083863995,-0.06676543982179599,-0.1835,0.96287,0.1003,0.2088,0.1866,0.1878
5237105102944723584,169.98299,-65.214145,-4.0712,1.3074,0.0245,0.0056,0.012616326530611843,-0.039983673469387915,0.0033897791359125016,-0.04178965466049447,-0.1278,0.96906,0.1129,0.1267,0.1223,0.1158
5237116922691907200,169.915585,-65.195529,-4.0922,1.5005,-0.0038,0.0242,-0.008383673469388064,0.15311632653061213,0.1525633632722768,-0.015469829285472268,0.0608,0.97093,0.1175,0.0952,0.0952,0.0922
5237116892658789760,169.924186,-65.210294,-3.8676,1.3772,-0.0002,0.0094,0.21621632653061207,0.02981632653061217,0.025210273539455378,-0.21680164965755724,0.0564,0.99628,0.128,0.1062,0.1021,0.0986
5237116823929821184,169.936724,-65.213807,-4.4705,1.0828,0.0051,0.0059,-0.38668367346938837,-0.2645836734693878,-0.45303990721774573,0.11951412494961654,-0.1159,0.95557,-0.1361,0.2807,0.2606,0.2303
5237116823939316480,169.938036,-65.215098,-4.0459,1.3801,0.0056,0.0046,0.03791632653061239,0.032716326530612294,0.05006528322185465,0.0012137772238536883,0.1519,0.99978,0.1228,0.0338,0.036,0.0316
5237116823929818496,169.938188,-65.217306,-3.9111,1.445,0.0057,0.0024,0.1727163265306122,0.09761632653061225,0.19706217522467387,0.02294288018711045,0.2012,0.97093,0.049,0.3633,0.3366,0.3309
5237116823929805440,169.929064,-65.214209,-4.3239,1.2592,0.0019,0.0055,-0.24008367346938808,-0.08818367346938771,-0.1617425261993648,0.19813098130216572,-0.0627,0.99232,0.1353,0.0856,0.0837,0.0814
5237116823929794304,169.927857,-65.216807,-4.3886,1.5156,0.0014,0.0029,-0.3047836734693883,0.16821632653061225,0.018983070798970433,0.34760532669680066,0.415,0.97165,-0.0019,0.2549,0.2427,0.2272
5237116819614727936,169.927819,-65.214199,-3.9878,1.1904,0.0014,0.0055,0.09601632653061198,-0.1569836734693879,-0.12844719595344578,-0.13177377033413595,0.1032,0.99677,0.2339,0.096,0.1071,0.0925
5237116892649269120,169.923638,-65.216244,-3.9898,1.2611,-0.0004,0.0035,0.0940163265306122,-0.0862836734693877,-0.09640088209965852,-0.08361107517602169,-0.104,0.99714,0.2235,0.1613,0.165,0.1544
5237116892658784640,169.915519,-65.2131,-4.0288,1.3511,-0.0038,0.0066,0.055016326530611614,0.0037163265306121573,-0.024230538797459476,-0.04953269887044136,0.0939,0.99988,0.2091,0.0459,0.0456,0.0432
5237116888334976128,169.918926,-65.214004,-3.9671,1.2602,-0.0024,0.0057,0.11671632653061215,-0.08718367346938782,-0.12564414513514863,-0.0737376606061992,0.2687,0.98816,0.1725,0.0947,0.0919,0.0879
5237115415190034432,169.91706,-65.215522,-4.1767,1.2181,-0.0032,0.0042,-0.0928836734693883,-0.12928367346938785,-0.04654481464506176,0.15223411330107353,0.1286,0.99659,0.1699,0.115,0.1078,0.1018
5237115342143890816,169.955789,-65.228075,-4.1922,1.4997,0.0131,-0.0084,-0.10838367346938771,0.15231632653061222,-0.17345558632583852,0.06971688156292227,0.1157,0.97701,0.125,0.0931,0.0934,0.0853
5237116823939319168,169.947784,-65.218676,-4.1275,1.456,0.0097,0.001,-0.043683673469388395,0.10861632653061215,-0.032314844841099095,0.11252342209371524,0.1392,0.99725,0.0838,0.0949,0.0931,0.0881
5237116823939318656,169.947026,-65.219844,-4.0695,1.4662,0.0094,-0.0001,0.014316326530612322,0.11881632653061214,0.013051584531798673,0.1189618964070827,0.0178,0.99877,0.0815,0.0963,0.0938,0.0889
5237116823929808896,169.934888,-65.218408,-3.9425,1.2891,0.0043,0.0013,0.1413163265306121,-0.0582836734693879,0.11840291942110524,-0.09668525952673482,-0.1983,0.98957,0.1647,0.2915,0.269,0.2681
5237116819614744064,169.935378,-65.219275,-4.1962,1.402,0.0045,0.0004,-0.11238367346938816,0.0546163265306121,-0.10710658430630646,0.06435225547258289,0.1251,0.99876,0.1555,0.0896,0.0864,0.0853
5237115342146752128,169.938592,-65.223324,-4.1654,1.2357,0.0059,-0.0036,-0.081583673469388,-0.11168367346938779,-0.011470951303434828,-0.13783162181651487,0.3187,0.97933,0.1563,0.1266,0.1179,0.1116
5237115346462355584,169.930335,-65.218616,-3.7848,1.2886,0.0024,0.0011,0.29901632653061183,-0.05878367346938784,0.24733272946893473,-0.1780247306748808,0.0738,0.98587,0.0104,0.2882,0.2886,0.2781
5237115410866226816,169.920093,-65.217014,-4.1364,1.3634,-0.0019,0.0027,-0.05258367346938808,0.016016326530612135,0.043359812004423584,0.033785975404174176,0.1937,0.99899,0.1801,0.093,0.0886,0.0861
5237115415190033024,169.922307,-65.218853,-4.1533,1.1205,-0.001,0.0009,-0.06948367346938777,-0.22688367346938776,-0.10013036798241902,0.2151234333434404,0.0017,0.99654,0.2635,0.1272,0.0922,0.1047
5237115415180496000,169.919486,-65.21895,-4.0491,1.3436,-0.0021,0.0008,0.03471632653061185,-0.003783673469387905,-0.033788951420881765,-0.008823053585936453,0.1806,0.99904,0.1937,0.081,0.0792,0.0749
5237115415180495872,169.919949,-65.219294,-3.9,2.4276,-0.0019,0.0004,0.18381632653061208,1.0802163265306122,0.04266245826288,-1.0949135439190925,-0.8379,0.9504,0.3102,0.5127,0.4343,0.4145
5237115346461052288,169.932056,-65.221758,-4.3696,1.0466,0.0031,-0.002,-0.28578367346938816,-0.30078367346938784,-0.07708015154198897,-0.40767852100112073,0.0266,0.97098,0.1799,0.481,0.4045,0.4594
5237115415180508032,169.922401,-65.220797,-4.4879,0.8294,-0.0009,-0.0011,-0.4040836734693878,-0.5179836734693878,0.6567782974165747,0.015263328206570528,0.2081,0.95617,0.1629,0.4666,0.4102,0.422
5237115415180509312,169.923505,-65.221234,-4.2026,1.4098,-0.0005,-0.0015,-0.11878367346938834,0.06241632653061213,-0.021650630804760686,-0.13242586260324762,0.1477,0.99523,0.1564,0.2386,0.2062,0.2082
5237115415180493696,169.920505,-65.221001,-4.1776,1.5886,-0.0017,-0.0013,-0.09378367346938798,0.2412163265306122,-0.07202908787306889,-0.24858098095894107,0.1086,0.99533,0.1978,0.0821,0.0782,0.0745
5237115346461041024,169.928712,-65.222892,-4.3314,1.1674,0.0017,-0.0032,-0.24758367346938837,-0.17998367346938782,0.04279123701553522,-0.3030853149177839,-0.0786,0.99368,0.167,0.1729,0.1543,0.1529
5237115415180486784,169.917568,-65.223081,-4.1735,1.3537,-0.0029,-0.0034,-0.08968367346938777,0.006316326530612093,0.05339423984284311,-0.07233334237687365,0.1058,0.99385,0.1563,0.2577,0.2232,0.2267
5237115415180491776,169.921547,-65.225166,-4.1551,1.0376,-0.0013,-0.0054,-0.07128367346938802,-0.30978367346938773,0.3178632271557441,0.003202385613005146,-0.0964,0.98975,0.1784,0.242,0.2182,0.2185
5237115410866225664,169.916554,-65.224008,-4.1694,1.2093,-0.0034,-0.0043,-0.08558367346938844,-0.13808367346938777,0.1613970261087286,0.018511240006379374,-0.1523,0.9977,0.1537,0.1659,0.1553,0.1452
5237115410866225408,169.916011,-65.217359,-4.3027,0.9284,-0.0036,0.0024,-0.21888367346938775,-0.4189836734693878,-0.050288100952684184,0.4700303054569234,-0.1774,0.96474,0.2142,0.1167,0.1167,0.1084
5237115415180495744,169.919018,-65.218134,-4.0008,1.5801,-0.0023,0.0016,0.08301632653061208,0.23271632653061225,0.06474749562356032,-0.23844571901172143,0.4128,0.98683,0.1531,0.1782,0.1666,0.1592
5237115415180482304,169.910886,-65.217873,-3.9814,1.2496,-0.0057,0.0018,0.10241632653061217,-0.09778367346938777,-0.12710816496006083,0.06240404744628975,-0.287,0.98738,0.3206,0.3087,0.3081,0.2541
