# source_id,ra,dec,pmra,pmdec,x,y,vx,vy,vR,vPhi,plx,memberprob,pmcorr,pmrae,pmdece,plxe
4041578076865283840,267.694974,-34.62005,0.0269,-6.1082,-0.0168,-0.0209,-0.21432722222222222,-0.17849944444444343,0.27340318036945516,-0.05521694319985423,-0.1133,0.95736,0.3058,0.2657,0.1652,0.2364
4041581031802917632,267.684827,-34.611856,0.483,-5.7858,-0.0252,-0.0127,0.24177277777777775,0.1439005555555566,-0.28066626556884855,-0.019695007875527963,0.0854,0.95133,0.3228,0.1341,0.0864,0.1177
4041581031802942720,267.683358,-34.609939,0.2223,-5.8074,-0.0264,-0.0108,-0.018927222222222234,0.1223005555555563,-0.028788974465992663,-0.12036137494829277,0.1158,0.9793,0.2251,0.0236,0.0143,0.0212
4041578175600344192,267.702188,-34.613923,0.2861,-5.9288,-0.0109,-0.0148,0.04487277777777779,0.0009005555555567923,-0.027335280947831372,0.03559718530032395,0.1314,0.99701,0.0755,0.0814,0.0541,0.0729
4041578179944533632,267.701017,-34.610749,0.3161,-6.0056,-0.0119,-0.0116,0.07487277777777776,-0.07589944444444363,-0.0006349903288325159,0.10661264140062361,0.248,0.99502,0.227,0.0706,0.0423,0.0648
4041581130575588480,267.687867,-34.605159,0.3805,-5.7223,-0.0227,-0.006,0.13927277777777777,0.20740055555555692,-0.18764807948340584,-0.16492451406895617,-0.1276,0.96169,0.3928,0.1626,0.0922,0.1356
4041578175658827904,267.699845,-34.606703,0.003,-6.0564,-0.0128,-0.0075,-0.23822722222222223,-0.12669944444444337,0.26959475565597874,-0.011118738824155563,0.0861,0.99227,0.3443,0.1379,0.0917,0.1222
4041578179944555264,267.700215,-34.609761,0.1609,-6.2391,-0.0125,-0.0106,-0.08032722222222224,-0.309399444444443,0.2613728253734864,0.18402370773557758,-0.0586,0.97195,0.1834,0.2973,0.2068,0.2659
4041578175594525568,267.706744,-34.610056,0.5211,-6.0923,-0.0071,-0.0109,0.27987277777777775,-0.1625994444444432,-0.01650947136033616,0.32325653656205183,0.0704,0.99087,0.2803,0.142,0.0876,0.1323
4041581130596327040,267.697542,-34.601087,0.3378,-5.9058,-0.0147,-0.0019,0.09657277777777776,0.02390055555555648,-0.09883977612557741,-0.01132416085306198,0.0925,0.99378,0.3185,0.1531,0.1006,0.1357
4041578179944574976,267.702635,-34.604017,0.1282,-5.7741,-0.0105,-0.0049,-0.11302722222222222,0.15560055555555685,0.03662214979638294,-0.18880016948287107,0.1294,0.97226,0.0311,0.3418,0.2661,0.305
