# source_id,ra,dec,pmra,pmdec,x,y,vx,vy,plx,memberprob,pmcorr,pmrae,pmdece,plxe
4134456259254533120,259.708183,-18.587699,-2.047,-3.1612,-0.0841,-0.0718,0.10980278145695355,0.051581192052980285,-0.1108,0.96097,0.0676,0.2238,0.1415,0.1788
4122446538594813184,259.754147,-18.607968,-2.1927,-3.2574,-0.0406,-0.092,-0.03589721854304617,-0.04461880794701978,0.1837,0.99417,0.0861,0.0706,0.0437,0.0528
4122446641654250496,259.762954,-18.592006,-2.0531,-3.2106,-0.0322,-0.0761,0.10370278145695355,0.0021811920529803963,0.1397,0.99715,-0.0308,0.0612,0.0392,0.0496
4122446435515595264,259.777425,-18.600729,-2.1343,-3.2135,-0.0185,-0.0848,0.022502781456953613,-0.0007188079470195063,0.1672,0.99803,-0.0402,0.0443,0.0288,0.035
4122446465543955584,259.784174,-18.59311,-2.2519,-3.3115,-0.0121,-0.0772,-0.09509721854304631,-0.09871880794701982,0.1296,0.99712,0.1846,0.0527,0.0314,0.0414
4122445640910151936,259.806238,-18.616648,-2.1944,-3.2447,0.0088,-0.1007,-0.03759721854304621,-0.03191880794701962,0.2395,0.98362,0.2512,0.1057,0.0702,0.09
4122446396825856640,259.793515,-18.602801,-2.3161,-3.3091,-0.0032,-0.0869,-0.15929721854304635,-0.09631880794701964,0.1923,0.96624,0.1834,0.2318,0.146,0.1883
4122446465543940608,259.787831,-18.597234,-2.1971,-3.3944,-0.0086,-0.0813,-0.04029721854304613,-0.1816188079470198,0.0954,0.98525,0.098,0.1104,0.0711,0.0949
4122446469875334400,259.787009,-18.593333,-2.2068,-3.1589,-0.0094,-0.0774,-0.049997218543046174,0.053881192052980253,0.09,0.99594,0.1701,0.1074,0.0673,0.0852
4122446023198723456,259.812925,-18.602206,-2.1094,-3.0722,0.0152,-0.0863,0.04740278145695376,0.14058119205298025,0.0678,0.99111,0.0487,0.0895,0.0574,0.0809
4134457431811012736,259.695095,-18.540683,-2.3298,-3.1919,-0.0966,-0.0248,-0.1729972185430464,0.020881192052980335,0.2336,0.96992,0.0069,0.1095,0.0686,0.0857
4134457908522180352,259.699065,-18.503345,-2.215,-3.183,-0.0928,0.0126,-0.05819721854304616,0.029781192052980465,-0.0319,0.98965,0.0541,0.1269,0.0802,0.1003
4134458153365670144,259.703807,-18.489635,-2.3132,-3.3104,-0.0883,0.0263,-0.15639721854304645,-0.09761880794701971,0.0743,0.99081,0.0326,0.0996,0.0648,0.0776
4134456401018842752,259.723765,-18.564438,-2.2087,-3.2323,-0.0694,-0.0485,-0.051897218543046186,-0.019518807947019656,0.1719,0.99782,-0.0946,0.0336,0.0216,0.0268
4122446706063515776,259.740718,-18.584387,-2.0692,-3.1277,-0.0533,-0.0685,0.08760278145695377,0.08508119205298037,0.318,0.95451,0.1215,0.2408,0.1559,0.1888
4134456229220140800,259.732522,-18.579878,-1.9466,-3.2745,-0.0611,-0.0639,0.2102027814569536,-0.061718807947019894,0.1027,0.98434,-0.0188,0.0691,0.0443,0.0554
4134456327974041216,259.740795,-18.572754,-2.1843,-3.3221,-0.0532,-0.0568,-0.02749721854304621,-0.10931880794701954,0.1651,0.99727,-0.3013,0.0209,0.013,0.0151
4134456332299360512,259.739576,-18.565496,-2.0774,-3.0796,-0.0544,-0.0496,0.07940278145695379,0.13318119205298018,0.1638,0.99173,-0.1236,0.0593,0.0394,0.049
4122446744753262080,259.754228,-18.574089,-2.0871,-3.1916,-0.0405,-0.0582,0.06970278145695374,0.02118119205298008,0.1263,0.99934,-0.1847,0.0221,0.0149,0.018
4134456366627464704,259.756559,-18.566528,-1.8441,-3.3222,-0.0383,-0.0506,0.3127027814569536,-0.10941880794701975,-0.2032,0.95165,0.2207,0.4511,0.2908,0.3758
