# source_id,ra,dec,pmra,pmdec,x,y,vx,vy,vR,vPhi,plx,memberprob,pmcorr,pmrae,pmdece,plxe
6817949386249709184,326.624044,-21.283452,-3.5723,-3.2581,-0.0352,-0.0308,-0.2875160563380277,0.1430811267605634,0.12215830208317882,-0.2970101693871763,0.4517,0.99133,0.2592,0.385,0.2546,0.3883
6817949493624536832,326.629783,-21.282559,-2.5738,-3.7068,-0.0298,-0.03,0.7109839436619723,-0.30561887323943626,-0.28423063079965194,0.7198013700601751,-1.6084,0.97819,0.4228,0.8977,0.6393,0.9799
6817949424905057792,326.641159,-21.285938,-3.2576,-3.3118,-0.0192,-0.0333,0.027183943661972076,0.08938112676056376,-0.09101055887841908,-0.021095752810531682,0.1571,0.99994,0.4909,0.033,0.0257,0.0351
6817950245243175936,326.617813,-21.269941,-3.2932,-3.2315,-0.041,-0.0173,-0.008416056338028,0.16968112676056357,-0.058211213952525105,-0.15960566829906966,-0.0544,0.99557,0.2837,0.5499,0.353,0.5477
6817950249538781952,326.62588,-21.267698,-3.1939,-3.2848,-0.0335,-0.0151,0.09088394366197194,0.11638112676056345,-0.13068040792413627,-0.06875382801264354,0.0801,0.99999,0.4759,0.0546,0.0428,0.0588
6817950245243174016,326.631461,-21.272984,-2.7737,-2.9829,-0.0283,-0.0204,0.5110839436619723,0.4182811267605637,-0.6591884980378584,-0.04045271965830435,-1.2483,0.99717,0.3901,0.6861,0.4734,0.7692
6817949489328927616,326.635901,-21.275953,-3.8967,-3.3054,-0.0241,-0.0233,-0.6119160563380279,0.0957811267605635,0.3733552011120109,-0.49418739163440584,0.2806,0.9923,0.3748,0.9079,0.5925,1.038
6817949523688669184,326.641187,-21.271694,-2.5501,-4.3929,-0.0192,-0.0191,0.7346839436619721,-0.9917188732394364,0.17856319327336434,1.2212215223381975,0.4882,0.96426,0.3177,1.3036,0.8042,1.4883
6817949523688669056,326.646014,-21.271583,-4.5405,-2.9653,-0.0147,-0.019,-1.2557160563380276,0.43588112676056356,0.42365286318016027,-1.2598942107694755,2.4719,0.99039,0.3158,1.7071,0.9716,2.1739
6817950283898573184,326.631163,-21.266923,-3.3917,-4.165,-0.0286,-0.0143,-0.10691605633802803,-0.7638188732394364,0.43721881255534617,0.6353660552526644,-0.614,0.98545,0.3619,0.6159,0.4199,0.6648
6817950283898251776,326.633842,-21.26627,-5.5534,-3.9388,-0.0261,-0.0137,-2.2686160563380278,-0.5376188732394365,2.258574811720583,-0.5783534246455895,3.5934,0.96215,0.3774,1.762,0.955,1.6853
6817950279602923136,326.632355,-21.259491,-2.9768,-3.8267,-0.0274,-0.0069,0.30798394366197224,-0.4255188732394366,-0.1947476114512378,0.4878460708774627,-1.5483,0.98098,0.6096,1.8474,1.5787,1.9945
6817949523688671488,326.643761,-21.266996,-3.589,-3.9484,-0.0168,-0.0144,-0.30421605633802784,-0.5472188732394363,0.5871033714167009,0.21749835731435688,1.5171,0.99101,0.3495,0.6405,0.4254,0.6903
6817950283898252160,326.637633,-21.260265,-3.6275,-3.901,-0.0225,-0.0077,-0.3427160563380278,-0.4998188732394362,0.48608869738923977,0.3619267599786758,0.2485,0.99425,0.1761,1.1478,0.6019,1.1616
6817950279605034112,326.638081,-21.259483,-3.4391,-4.0906,-0.0221,-0.0069,-0.1543160563380277,-0.6894188732394366,0.3527702906870376,0.6120988074086068,-0.0614,0.98981,0.7156,1.475,2.1556,1.4884
6817950279605034240,326.640029,-21.260408,-4.3252,-3.0717,-0.0203,-0.0078,-1.0404160563380276,0.32948112676056374,0.8530157058906955,-0.6807257808260114,-0.464,0.99577,0.5935,0.7717,0.6735,0.6061
6817949523688675328,326.646021,-21.264841,-2.9911,-4.0856,-0.0147,-0.0122,0.29368394366197226,-0.6844188732394367,0.21110435503525937,0.714222937251623,-0.4947,0.99566,0.3364,0.9172,0.5526,0.9912
6817950588840997504,326.592128,-21.245098,-3.4052,-3.4876,-0.0649,0.0075,-0.12041605633802765,-0.08641887323943642,0.10969921463641695,0.09967111208434548,0.1179,0.96648,0.3714,0.6229,0.4311,0.7053
6817950348322405504,326.615116,-21.250797,-2.8242,-3.8264,-0.0435,0.0018,0.4605839436619723,-0.4252188732394364,-0.477770351819491,0.4058129498186456,-0.4431,0.97133,0.2303,0.9313,0.5766,1.0042
6817950554481258112,326.609346,-21.246249,-3.7171,-3.584,-0.0489,0.0064,-0.4323160563380277,-0.18281887323943646,0.4049354168344015,0.23737569625669644,0.3181,0.98561,0.2463,0.4298,0.2556,0.4183
6817950348322404736,326.627035,-21.252864,-3.6857,-3.5937,-0.0324,-0.0003,-0.40091605633802807,-0.1925188732394365,0.4026813771487731,0.18879859448784758,0.1535,0.99001,0.2916,1.1467,0.6787,1.3138
6817951825791168256,326.626819,-21.240568,-4.2661,-3.4651,-0.0326,0.012,-0.9813160563380277,-0.06391887323943646,0.8988275462130055,0.39896850370890896,0.6585,0.9724,0.6694,0.9789,1.1622,0.8821
6817951757071679232,326.636928,-21.250006,-3.3884,-1.5177,-0.0232,0.0026,-0.10361605633802773,1.8834811267605636,0.31273805630570817,-1.8602237365791283,-0.283,0.9903,0.5452,1.6388,1.4502,1.3199
6817950283898519552,326.639141,-21.259089,-3.2304,-3.1788,-0.0211,-0.0065,0.05438394366197219,0.22238112676056376,-0.11744362011662351,-0.19651456679195242,-0.1668,0.99998,0.439,0.1782,0.1417,0.1952
6817950283898053760,326.637935,-21.257105,-4.1814,-4.6179,-0.0222,-0.0045,-0.8966160563380279,-1.216718873239436,1.1204610098935088,1.0143432822711542,1.0742,0.9658,0.2925,0.7533,0.5888,0.8389
6817951757071677312,326.641347,-21.25585,-2.827,-3.0238,-0.0191,-0.0032,0.45778394366197217,0.37738112676056357,-0.5138483017814924,-0.296551136679758,-5.0186,0.99916,0.3496,0.9749,0.6446,1.0463
6817951757071731072,326.642741,-21.257289,-4.7628,-2.7228,-0.0178,-0.0047,-1.4780160563380282,0.6783811267605637,1.2558516948497624,-1.0332322761513641,0.249,0.99646,-0.0139,1.1393,0.7712,1.1255
6817951761366801792,326.643558,-21.256856,-3.706,-3.0815,-0.017,-0.0042,-0.42121605633802783,0.3196811267605635,0.3322463559755748,-0.4113773788929282,-0.7382,0.9993,0.3272,0.789,0.528,0.8689
6817951825791164800,326.633045,-21.245189,-3.6942,-3.6598,-0.0268,0.0074,-0.4094160563380278,-0.25861887323943655,0.3258141403511162,0.35826020534003217,0.7252,0.965,0.4352,0.2448,0.2053,0.2624
