# source_id,ra,dec,pmra,pmdec,x,y,vx,vy,vR,vPhi,plx,memberprob,pmcorr,pmrae,pmdece,plxe
1360191781589539072,259.124644,42.920756,-4.5813,-0.6268,-0.1143,-0.2151,0.3837820022899683,0.013166051238013399,-0.19171440735905318,0.33272745032213114,0.0423,0.98849,0.2082,0.2402,0.2635,0.2073
1360191339209323008,259.151741,42.920133,-5.0242,-0.9807,-0.0945,-0.2157,-0.059117997710032455,-0.3407339487619866,0.3358193892749402,0.08258268147248354,0.075,0.97043,0.1402,0.4621,0.5317,0.4166
1360191992042991872,259.116945,42.933306,-4.6304,-0.9352,-0.1199,-0.2025,0.33468200228996814,-0.2952339487619866,0.08352585116170679,0.43840456127432104,0.2265,0.96244,0.1858,0.4121,0.4263,0.3462
1360192198202792960,259.149018,42.944264,-4.9181,-0.663,-0.0964,-0.1916,0.04698200228996807,-0.02303394876198661,-0.0005397151754143139,0.05232188874910593,0.1133,0.99998,0.2106,0.0168,0.0186,0.0146
1360192370001485696,259.14018,42.947556,-4.5818,-0.8882,-0.1029,-0.1883,0.38328200228996767,-0.24823394876198657,0.03403242210332897,0.45537564805680625,-0.1289,0.98049,0.2281,0.3919,0.475,0.3712
1360379935516243200,259.063602,42.968624,-4.9546,-0.7642,-0.1589,-0.1671,0.010482002289967873,-0.12423394876198657,0.08280465620608789,0.0932058759284756,0.1222,0.99915,0.2179,0.1148,0.1472,0.1058
1360379768018067584,259.092818,42.967694,-4.9278,-0.5523,-0.1375,-0.1681,0.037282002289967586,0.08766605123801341,-0.09146160700241497,-0.026646926257092692,0.1006,0.99993,0.1938,0.0162,0.0172,0.0137
1360380038595460480,259.073684,42.975365,-5.4101,-0.6626,-0.1515,-0.1604,-0.4450179977100319,-0.022633948761986544,0.32202628426473834,-0.3079811457947583,-0.0561,0.9844,0.1433,0.2162,0.2406,0.1853
1360380004235723008,259.094888,42.977111,-4.6941,-0.649,-0.136,-0.1587,0.27098200228996827,-0.009033948761986599,-0.16947169805780363,0.21164168151080073,0.1991,0.99003,0.1834,0.3163,0.3588,0.278
1360192434424589952,259.126958,42.962006,-4.9514,-0.9075,-0.1126,-0.1738,0.013682002289968409,-0.26753394876198655,0.21709095891277272,0.1569494392636583,0.6128,0.9536,0.0621,0.5649,0.69,0.5435
1360192434424590720,259.131862,42.962893,-5.0245,-1.3679,-0.109,-0.173,-0.059417997710031756,-0.7279339487619865,0.6475567940454219,0.33776993752804974,-0.0689,0.96511,0.2242,0.5215,0.5846,0.4706
1360192468784333568,259.153014,42.968963,-4.9942,-0.7269,-0.0935,-0.1669,-0.029117997710032206,-0.08693394876198657,0.09007474105145491,0.017085381544071312,0.3409,0.99574,0.1961,0.1615,0.1756,0.1416
