# source_id,ra,dec,pmra,pmdec,x,y,vx,vy,vR,vPhi,plx,memberprob,pmcorr,pmrae,pmdece,plxe
2686890721008636160,323.122526,-0.808714,3.3363,-1.9769,-0.24,0.0145,-0.2510347904191619,0.1741419999999998,0.2610798102979098,-0.1586859628940124,0.2214,0.9725,0.4099,0.1206,0.0992,0.1126
2686744211084318464,323.196389,-1.007829,3.4158,-2.2664,-0.1662,-0.1846,-0.17153479041916198,-0.11535800000000007,0.20050468444194003,-0.0502943734923092,0.2123,0.99684,0.2729,0.1295,0.0918,0.129
2686837325976494592,323.237262,-1.005971,2.8952,-2.4001,-0.1253,-0.1827,-0.6921347904191619,-0.24905800000000022,0.5968591801378509,-0.4299297321164817,-0.2725,0.97251,0.3065,0.375,0.2816,0.3933
2686837085459681664,323.263877,-1.01739,3.4493,-2.0663,-0.0987,-0.1941,-0.1380347904191619,0.08474199999999987,-0.012970588163435718,-0.16145145949404258,-0.023,0.98759,0.2329,0.4213,0.3009,0.4266
2686837360335545984,323.244071,-1.001829,2.8801,-2.4783,-0.1185,-0.1786,-0.7072347904191618,-0.32725800000000005,0.6637016359977779,-0.4083858294763774,-0.4029,0.96386,0.4655,0.2842,0.2553,0.2633
2686744589041457792,323.173465,-0.97374,3.4074,-2.2823,-0.1891,-0.1505,-0.17993479041916194,-0.13125800000000032,0.22252595429043048,-0.009348317191936793,-0.6128,0.98695,0.3216,0.4003,0.2969,0.4125
2686841414784029440,323.192218,-0.952072,3.3618,-1.9899,-0.1703,-0.1288,-0.2255347904191618,0.1611419999999999,0.0826776977221561,-0.2645696206157823,0.0317,0.99318,0.2991,0.2853,0.2063,0.2922
2686838459846529536,323.194694,-0.95266,3.6157,-2.2358,-0.1679,-0.1294,0.02836520958083799,-0.08475799999999989,0.029272659324301255,0.08444889042875722,0.5355,0.97764,0.3228,0.3761,0.2761,0.3923
2686838498505127808,323.223651,-0.962831,3.4365,-2.1488,-0.1389,-0.1396,-0.1508347904191618,0.0022419999999998552,0.10479857714447642,-0.10850538601049113,0.0878,0.99968,0.2833,0.1117,0.0806,0.1109
2686838253688759680,323.25391,-0.973945,3.4736,-2.0561,-0.1087,-0.1507,-0.11373479041916212,0.09494200000000008,-0.010466414493378606,-0.14778376123019588,-0.2709,0.99747,0.3362,0.2998,0.2178,0.2982
2686837497774515328,323.258377,-0.975195,3.2293,-2.0733,-0.1042,-0.1519,-0.3580347904191621,0.07774199999999976,0.13842350935694192,-0.33922214221922764,-0.0147,0.9944,0.3208,0.3396,0.2495,0.3493
2686837875731641088,323.264891,-0.969622,3.0373,-1.9418,-0.0977,-0.1464,-0.5500347904191618,0.20924199999999993,0.13127574499238787,-0.5736611927018812,-0.2533,0.98578,0.2851,0.4677,0.3468,0.4709
2686841934479091072,323.220244,-0.930057,3.5513,-1.5318,-0.1423,-0.1068,-0.03603479041916202,0.6192419999999998,-0.34289170106986316,-0.5168988702076726,-0.4896,0.97068,0.2819,0.4185,0.3119,0.4213
