Gmag,G_BPmag,G_RPmag,logAge,MH
14.712,17.749,13.245,10.07555,-0.65000
14.332,17.073,12.902,10.07555,-0.65000
13.928,16.383,12.539,10.07555,-0.65000
12.960,14.812,11.682,10.07555,-0.65000
12.686,14.404,11.439,10.07555,-0.65000
12.334,13.901,11.128,10.07555,-0.65000
11.875,13.285,10.718,10.07555,-0.65000
11.199,12.441,10.102,10.07555,-0.65000
10.599,11.740,9.543,10.07555,-0.65000
10.145,11.225,9.116,10.07555,-0.65000
9.760,10.791,8.753,10.07555,-0.65000
9.326,10.295,8.352,10.07555,-0.65000
8.845,9.744,7.907,10.07555,-0.65000
8.305,9.118,7.417,10.07555,-0.65000
7.681,8.376,6.867,10.07555,-0.65000
7.059,7.626,6.338,10.07555,-0.65000
6.957,7.506,6.250,10.07555,-0.65000
6.471,6.943,5.828,10.07555,-0.65000
6.413,6.878,5.778,10.07555,-0.65000
6.272,6.717,5.654,10.07555,-0.65000
6.138,6.565,5.535,10.07555,-0.65000
6.014,6.428,5.425,10.07555,-0.65000
5.926,6.329,5.346,10.07555,-0.65000
5.834,6.227,5.264,10.07555,-0.65000
5.693,6.072,5.138,10.07555,-0.65000
5.560,5.926,5.018,10.07555,-0.65000
5.437,5.791,4.907,10.07555,-0.65000
5.383,5.732,4.858,10.07555,-0.65000
5.318,5.662,4.799,10.07555,-0.65000
5.201,5.536,4.691,10.07555,-0.65000
5.093,5.420,4.591,10.07555,-0.65000
4.985,5.305,4.490,10.07555,-0.65000
4.884,5.198,4.396,10.07555,-0.65000
4.793,5.102,4.310,10.07555,-0.65000
4.748,5.055,4.268,10.07555,-0.65000
4.623,4.925,4.148,10.07555,-0.65000
4.501,4.799,4.031,10.07555,-0.65000
4.377,4.672,3.910,10.07555,-0.65000
4.289,4.583,3.825,10.07555,-0.65000
4.222,4.515,3.757,10.07555,-0.65000
4.104,4.398,3.638,10.07555,-0.65000
4.031,4.327,3.564,10.07555,-0.65000
3.999,4.296,3.531,10.07555,-0.65000
3.952,4.250,3.481,10.07555,-0.65000
3.866,4.169,3.389,10.07555,-0.65000
3.770,4.085,3.280,10.07555,-0.65000
3.698,4.029,3.191,10.07555,-0.65000
3.661,4.009,3.136,10.07555,-0.65000
3.630,3.997,3.084,10.07555,-0.65000
3.584,3.969,3.021,10.07555,-0.65000
3.513,3.911,2.936,10.07555,-0.65000
3.414,3.823,2.828,10.07555,-0.65000
3.398,3.808,2.810,10.07555,-0.65000
3.285,3.701,2.692,10.07555,-0.65000
3.183,3.603,2.586,10.07555,-0.65000
3.058,3.482,2.457,10.07555,-0.65000
2.958,3.385,2.355,10.07555,-0.65000
2.828,3.258,2.222,10.07555,-0.65000
2.723,3.155,2.114,10.07555,-0.65000
2.623,3.058,2.012,10.07555,-0.65000
2.524,2.961,1.910,10.07555,-0.65000
2.422,2.862,1.806,10.07555,-0.65000
2.325,2.768,1.707,10.07555,-0.65000
2.226,2.671,1.605,10.07555,-0.65000
2.105,2.554,1.481,10.07555,-0.65000
2.006,2.458,1.379,10.07555,-0.65000
1.881,2.338,1.250,10.07555,-0.65000
1.762,2.223,1.127,10.07555,-0.65000
1.647,2.113,1.008,10.07555,-0.65000
1.532,2.003,0.888,10.07555,-0.65000
1.425,1.901,0.777,10.07555,-0.65000
1.318,1.799,0.666,10.07555,-0.65000
1.213,1.699,0.557,10.07555,-0.65000
