Gmag,G_BPmag,G_RPmag,logAge,MH
14.408,17.142,12.985,10.07188,-0.85000
13.989,16.409,12.610,10.07188,-0.85000
13.645,15.803,12.310,10.07188,-0.85000
12.725,14.348,11.508,10.07188,-0.85000
12.127,13.512,10.980,10.07188,-0.85000
11.693,12.955,10.590,10.07188,-0.85000
11.067,12.205,10.014,10.07188,-0.85000
10.492,11.547,9.476,10.07188,-0.85000
10.049,11.050,9.059,10.07188,-0.85000
9.682,10.642,8.712,10.07188,-0.85000
9.303,10.220,8.357,10.07188,-0.85000
8.869,9.728,7.954,10.07188,-0.85000
8.374,9.158,7.503,10.07188,-0.85000
7.808,8.490,7.003,10.07188,-0.85000
7.197,7.760,6.478,10.07188,-0.85000
6.926,7.444,6.242,10.07188,-0.85000
6.642,7.120,5.994,10.07188,-0.85000
6.485,6.941,5.856,10.07188,-0.85000
6.282,6.710,5.677,10.07188,-0.85000
6.110,6.518,5.525,10.07188,-0.85000
5.972,6.365,5.402,10.07188,-0.85000
5.814,6.191,5.260,10.07188,-0.85000
5.672,6.035,5.132,10.07188,-0.85000
5.585,5.938,5.053,10.07188,-0.85000
5.538,5.887,5.011,10.07188,-0.85000
5.414,5.752,4.899,10.07188,-0.85000
5.294,5.622,4.789,10.07188,-0.85000
5.174,5.493,4.680,10.07188,-0.85000
5.064,5.375,4.578,10.07188,-0.85000
5.028,5.337,4.545,10.07188,-0.85000
4.973,5.278,4.493,10.07188,-0.85000
4.839,5.137,4.366,10.07188,-0.85000
4.705,4.997,4.240,10.07188,-0.85000
4.572,4.859,4.113,10.07188,-0.85000
4.440,4.724,3.986,10.07188,-0.85000
4.349,4.630,3.897,10.07188,-0.85000
4.246,4.525,3.796,10.07188,-0.85000
4.212,4.490,3.763,10.07188,-0.85000
4.158,4.437,3.710,10.07188,-0.85000
4.050,4.330,3.601,10.07188,-0.85000
3.918,4.201,3.465,10.07188,-0.85000
3.869,4.154,3.414,10.07188,-0.85000
3.779,4.069,3.317,10.07188,-0.85000
3.674,3.976,3.199,10.07188,-0.85000
3.590,3.908,3.097,10.07188,-0.85000
3.542,3.877,3.030,10.07188,-0.85000
3.499,3.853,2.966,10.07188,-0.85000
3.441,3.811,2.892,10.07188,-0.85000
3.358,3.740,2.796,10.07188,-0.85000
3.249,3.641,2.678,10.07188,-0.85000
3.232,3.625,2.660,10.07188,-0.85000
3.116,3.514,2.538,10.07188,-0.85000
3.010,3.412,2.428,10.07188,-0.85000
2.882,3.289,2.297,10.07188,-0.85000
2.781,3.190,2.194,10.07188,-0.85000
2.650,3.062,2.059,10.07188,-0.85000
2.543,2.958,1.950,10.07188,-0.85000
2.443,2.861,1.848,10.07188,-0.85000
2.343,2.763,1.745,10.07188,-0.85000
2.240,2.663,1.639,10.07188,-0.85000
2.141,2.567,1.538,10.07188,-0.85000
2.041,2.469,1.435,10.07188,-0.85000
1.917,2.349,1.308,10.07188,-0.85000
1.817,2.253,1.205,10.07188,-0.85000
1.692,2.131,1.075,10.07188,-0.85000
1.571,2.015,0.950,10.07188,-0.85000
1.554,1.999,0.932,10.07188,-0.85000
1.505,1.952,0.882,10.07188,-0.85000
1.387,1.839,0.760,10.07188,-0.85000
1.278,1.734,0.646,10.07188,-0.85000
1.163,1.624,0.527,10.07188,-0.85000
1.053,1.519,0.412,10.07188,-0.85000
0.942,1.413,0.296,10.07188,-0.85000
0.834,1.310,0.184,10.07188,-0.85000
0.728,1.211,0.072,10.07188,-0.85000
0.619,1.109,-0.041,10.07188,-0.85000
0.516,1.011,-0.150,10.07188,-0.85000
0.412,0.914,-0.259,10.07188,-0.85000
0.381,0.885,-0.291,10.07188,-0.85000
0.408,0.909,-0.263,10.07188,-0.85000
0.453,0.950,-0.214,10.07188,-0.85000
0.460,0.956,-0.207,10.07188,-0.85000
0.368,0.870,-0.304,10.07188,-0.85000
0.264,0.774,-0.413,10.07188,-0.85000
0.166,0.683,-0.517,10.07188,-0.85000
0.066,0.590,-0.623,10.07188,-0.85000
-0.031,0.500,-0.726,10.07188,-0.85000
-0.130,0.410,-0.832,10.07188,-0.85000
-0.226,0.323,-0.935,10.07188,-0.85000
-0.324,0.235,-1.039,10.07188,-0.85000
-0.416,0.152,-1.139,10.07188,-0.85000
-0.509,0.069,-1.238,10.07188,-0.85000
-0.600,-0.013,-1.336,10.07188,-0.85000
-0.689,-0.092,-1.433,10.07188,-0.85000
-0.777,-0.171,-1.528,10.07188,-0.85000
-0.864,-0.247,-1.621,10.07188,-0.85000
-0.952,-0.324,-1.717,10.07188,-0.85000
-1.035,-0.396,-1.807,10.07188,-0.85000
-1.118,-0.468,-1.898,10.07188,-0.85000
-1.198,-0.537,-1.986,10.07188,-0.85000
-1.277,-0.605,-2.073,10.07188,-0.85000
-1.357,-0.674,-2.161,10.07188,-0.85000
-1.451,-0.752,-2.265,10.07188,-0.85000
-1.528,-0.816,-2.349,10.07188,-0.85000
-1.603,-0.881,-2.432,10.07188,-0.85000
-1.693,-0.954,-2.533,10.07188,-0.85000
-1.781,-1.025,-2.631,10.07188,-0.85000
-1.853,-1.083,-2.712,10.07188,-0.85000
-1.938,-1.149,-2.808,10.07188,-0.85000
-2.020,-1.213,-2.901,10.07188,-0.85000
-2.103,-1.276,-2.994,10.07188,-0.85000
-2.183,-1.337,-3.086,10.07188,-0.85000
-2.259,-1.394,-3.172,10.07188,-0.85000
-2.334,-1.449,-3.258,10.07188,-0.85000
-2.406,-1.501,-3.342,10.07188,-0.85000
-2.476,-1.548,-3.424,10.07188,-0.85000
-2.543,-1.591,-3.502,10.07188,-0.85000
-2.605,-1.628,-3.578,10.07188,-0.85000
-2.664,-1.660,-3.649,10.07188,-0.85000
-2.721,-1.691,-3.718,10.07188,-0.85000
-2.776,-1.719,-3.786,10.07188,-0.85000
-2.790,-1.724,-3.803,10.07188,-0.85000
0.533,0.934,-0.046,10.07188,-0.85000
0.497,0.900,-0.085,10.07188,-0.85000
0.488,0.892,-0.094,10.07188,-0.85000
0.484,0.887,-0.098,10.07188,-0.85000
0.483,0.885,-0.099,10.07188,-0.85000
0.484,0.885,-0.097,10.07188,-0.85000
0.486,0.886,-0.093,10.07188,-0.85000
0.489,0.887,-0.089,10.07188,-0.85000
0.492,0.889,-0.084,10.07188,-0.85000
0.495,0.890,-0.080,10.07188,-0.85000
0.497,0.891,-0.076,10.07188,-0.85000
0.499,0.892,-0.073,10.07188,-0.85000
0.501,0.893,-0.070,10.07188,-0.85000
0.503,0.893,-0.067,10.07188,-0.85000
0.504,0.893,-0.065,10.07188,-0.85000
0.504,0.893,-0.065,10.07188,-0.85000
0.504,0.893,-0.065,10.07188,-0.85000
0.504,0.892,-0.064,10.07188,-0.85000
0.503,0.891,-0.064,10.07188,-0.85000
0.502,0.890,-0.065,10.07188,-0.85000
0.500,0.888,-0.067,10.07188,-0.85000
0.498,0.885,-0.069,10.07188,-0.85000
0.494,0.882,-0.073,10.07188,-0.85000
0.491,0.879,-0.077,10.07188,-0.85000
0.490,0.878,-0.078,10.07188,-0.85000
0.484,0.873,-0.085,10.07188,-0.85000
0.477,0.867,-0.093,10.07188,-0.85000
0.468,0.860,-0.103,10.07188,-0.85000
0.459,0.852,-0.113,10.07188,-0.85000
0.449,0.843,-0.125,10.07188,-0.85000
0.436,0.833,-0.139,10.07188,-0.85000
0.422,0.821,-0.156,10.07188,-0.85000
0.408,0.808,-0.172,10.07188,-0.85000
0.392,0.795,-0.189,10.07188,-0.85000
0.395,0.798,-0.186,10.07188,-0.85000
0.351,0.759,-0.236,10.07188,-0.85000
0.282,0.699,-0.314,10.07188,-0.85000
0.204,0.632,-0.401,10.07188,-0.85000
0.128,0.565,-0.486,10.07188,-0.85000
0.044,0.491,-0.580,10.07188,-0.85000
-0.038,0.420,-0.671,10.07188,-0.85000
-0.120,0.348,-0.762,10.07188,-0.85000
-0.194,0.283,-0.843,10.07188,-0.85000
-0.237,0.245,-0.891,10.07188,-0.85000
-0.329,0.164,-0.992,10.07188,-0.85000
-0.408,0.094,-1.079,10.07188,-0.85000
-0.459,0.050,-1.134,10.07188,-0.85000
-0.457,0.052,-1.132,10.07188,-0.85000
-0.453,0.055,-1.128,10.07188,-0.85000
-0.429,0.076,-1.101,10.07188,-0.85000
-0.423,0.081,-1.095,10.07188,-0.85000
-0.420,0.084,-1.091,10.07188,-0.85000
-0.465,0.045,-1.141,10.07188,-0.85000
-0.549,-0.028,-1.235,10.07188,-0.85000
-0.676,-0.137,-1.375,10.07188,-0.85000
-0.790,-0.235,-1.500,10.07188,-0.85000
-0.890,-0.321,-1.611,10.07188,-0.85000
-0.978,-0.396,-1.708,10.07188,-0.85000
-1.062,-0.468,-1.802,10.07188,-0.85000
-1.145,-0.538,-1.894,10.07188,-0.85000
-1.228,-0.607,-1.986,10.07188,-0.85000
-1.309,-0.675,-2.077,10.07188,-0.85000
-1.372,-0.713,-2.158,10.07188,-0.85000
-1.397,-0.722,-2.194,10.07188,-0.85000
-1.476,-0.787,-2.282,10.07188,-0.85000
-1.549,-0.843,-2.367,10.07188,-0.85000
-1.623,-0.902,-2.451,10.07188,-0.85000
-1.697,-0.959,-2.536,10.07188,-0.85000
-1.770,-1.015,-2.619,10.07188,-0.85000
-1.846,-1.076,-2.704,10.07188,-0.85000
-1.925,-1.143,-2.789,10.07188,-0.85000
-2.007,-1.224,-2.873,10.07188,-0.85000
-2.126,-1.363,-2.979,10.07188,-0.85000
-2.360,-1.704,-3.142,10.07188,-0.85000
30.102,30.883,29.234,10.07188,-0.85000
