Gmag,G_BPmag,G_RPmag,logAge,MH
14.829,17.892,13.355,10.06446,-0.55000
14.696,17.730,13.225,10.06446,-0.55000
14.086,16.675,12.674,10.06446,-0.55000
13.102,15.085,11.795,10.06446,-0.55000
12.461,14.134,11.226,10.06446,-0.55000
11.994,13.496,10.807,10.06446,-0.55000
11.298,12.607,10.175,10.06446,-0.55000
11.150,12.431,10.038,10.06446,-0.55000
10.684,11.881,9.604,10.06446,-0.55000
10.224,11.356,9.172,10.06446,-0.55000
9.830,10.908,8.801,10.06446,-0.55000
9.379,10.388,8.385,10.06446,-0.55000
9.109,10.074,8.136,10.06446,-0.55000
8.881,9.813,7.926,10.06446,-0.55000
8.329,9.169,7.426,10.06446,-0.55000
7.694,8.415,6.864,10.06446,-0.55000
7.581,8.278,6.767,10.06446,-0.55000
7.071,7.659,6.334,10.06446,-0.55000
6.528,7.022,5.868,10.06446,-0.55000
6.471,6.956,5.818,10.06446,-0.55000
6.354,6.823,5.716,10.06446,-0.55000
6.220,6.671,5.598,10.06446,-0.55000
6.092,6.526,5.485,10.06446,-0.55000
5.975,6.395,5.381,10.06446,-0.55000
5.925,6.338,5.336,10.06446,-0.55000
5.809,6.209,5.233,10.06446,-0.55000
5.696,6.085,5.132,10.06446,-0.55000
5.587,5.964,5.034,10.06446,-0.55000
5.483,5.849,4.941,10.06446,-0.55000
5.408,5.767,4.873,10.06446,-0.55000
5.400,5.758,4.865,10.06446,-0.55000
5.255,5.602,4.733,10.06446,-0.55000
5.115,5.452,4.603,10.06446,-0.55000
4.982,5.310,4.480,10.06446,-0.55000
4.864,5.185,4.370,10.06446,-0.55000
4.781,5.097,4.292,10.06446,-0.55000
4.680,4.992,4.196,10.06446,-0.55000
4.582,4.889,4.102,10.06446,-0.55000
4.486,4.790,4.010,10.06446,-0.55000
4.344,4.645,3.872,10.06446,-0.55000
4.294,4.593,3.822,10.06446,-0.55000
4.209,4.508,3.738,10.06446,-0.55000
4.111,4.411,3.640,10.06446,-0.55000
3.978,4.282,3.503,10.06446,-0.55000
3.955,4.259,3.478,10.06446,-0.55000
3.852,4.164,3.366,10.06446,-0.55000
3.756,4.083,3.254,10.06446,-0.55000
3.702,4.048,3.180,10.06446,-0.55000
3.676,4.042,3.134,10.06446,-0.55000
