Gmag,G_BPmag,G_RPmag,logAge,MH
14.338,17.001,12.926,10.05308,-0.90000
14.085,16.557,12.701,10.05308,-0.90000
13.510,15.547,12.198,10.05308,-0.90000
12.552,14.069,11.365,10.05308,-0.90000
11.956,13.261,10.837,10.05308,-0.90000
11.528,12.731,10.449,10.05308,-0.90000
10.891,11.983,9.859,10.05308,-0.90000
10.315,11.332,9.318,10.05308,-0.90000
9.872,10.839,8.899,10.05308,-0.90000
9.671,10.617,8.709,10.05308,-0.90000
9.506,10.436,8.552,10.05308,-0.90000
9.075,9.953,8.150,10.05308,-0.90000
8.574,9.384,7.688,10.05308,-0.90000
8.433,9.218,7.561,10.05308,-0.90000
7.996,8.706,7.172,10.05308,-0.90000
7.652,8.294,6.874,10.05308,-0.90000
7.327,7.907,6.595,10.05308,-0.90000
6.732,7.218,6.076,10.05308,-0.90000
6.685,7.164,6.035,10.05308,-0.90000
6.436,6.881,5.817,10.05308,-0.90000
6.212,6.628,5.619,10.05308,-0.90000
6.161,6.570,5.574,10.05308,-0.90000
6.055,6.453,5.479,10.05308,-0.90000
5.892,6.273,5.333,10.05308,-0.90000
5.744,6.110,5.200,10.05308,-0.90000
5.619,5.972,5.088,10.05308,-0.90000
5.519,5.862,4.998,10.05308,-0.90000
5.413,5.747,4.902,10.05308,-0.90000
5.311,5.636,4.809,10.05308,-0.90000
5.210,5.527,4.717,10.05308,-0.90000
5.110,5.420,4.626,10.05308,-0.90000
5.051,5.356,4.571,10.05308,-0.90000
4.970,5.271,4.495,10.05308,-0.90000
4.859,5.154,4.391,10.05308,-0.90000
4.750,5.040,4.288,10.05308,-0.90000
4.639,4.924,4.182,10.05308,-0.90000
4.483,4.763,4.033,10.05308,-0.90000
4.362,4.638,3.915,10.05308,-0.90000
4.277,4.551,3.832,10.05308,-0.90000
4.157,4.429,3.715,10.05308,-0.90000
4.153,4.426,3.711,10.05308,-0.90000
4.092,4.364,3.650,10.05308,-0.90000
3.959,4.233,3.516,10.05308,-0.90000
3.836,4.113,3.388,10.05308,-0.90000
3.811,4.089,3.362,10.05308,-0.90000
3.718,4.004,3.261,10.05308,-0.90000
3.613,3.910,3.142,10.05308,-0.90000
3.538,3.849,3.051,10.05308,-0.90000
3.483,3.812,2.978,10.05308,-0.90000
3.433,3.780,2.906,10.05308,-0.90000
3.371,3.735,2.827,10.05308,-0.90000
3.292,3.668,2.736,10.05308,-0.90000
3.208,3.593,2.643,10.05308,-0.90000
3.160,3.549,2.592,10.05308,-0.90000
3.141,3.531,2.572,10.05308,-0.90000
3.035,3.430,2.461,10.05308,-0.90000
2.937,3.335,2.359,10.05308,-0.90000
2.819,3.221,2.237,10.05308,-0.90000
2.699,3.104,2.115,10.05308,-0.90000
2.568,2.977,1.981,10.05308,-0.90000
2.441,2.853,1.851,10.05308,-0.90000
2.325,2.740,1.732,10.05308,-0.90000
2.285,2.700,1.691,10.05308,-0.90000
2.220,2.638,1.625,10.05308,-0.90000
2.106,2.526,1.507,10.05308,-0.90000
1.991,2.414,1.389,10.05308,-0.90000
1.876,2.303,1.271,10.05308,-0.90000
1.759,2.190,1.150,10.05308,-0.90000
1.651,2.086,1.039,10.05308,-0.90000
1.540,1.978,0.924,10.05308,-0.90000
1.426,1.870,0.806,10.05308,-0.90000
1.315,1.763,0.691,10.05308,-0.90000
1.205,1.657,0.576,10.05308,-0.90000
1.102,1.558,0.469,10.05308,-0.90000
0.993,1.455,0.356,10.05308,-0.90000
0.890,1.356,0.248,10.05308,-0.90000
0.783,1.255,0.137,10.05308,-0.90000
0.678,1.155,0.027,10.05308,-0.90000
0.577,1.061,-0.079,10.05308,-0.90000
0.475,0.965,-0.186,10.05308,-0.90000
0.385,0.880,-0.281,10.05308,-0.90000
0.307,0.806,-0.362,10.05308,-0.90000
0.357,0.853,-0.308,10.05308,-0.90000
0.386,0.879,-0.278,10.05308,-0.90000
