Gmag,G_BPmag,G_RPmag,logAge,MH
14.881,17.939,13.406,10.09342,-0.50000
14.438,17.291,12.989,10.09342,-0.50000
14.171,16.828,12.749,10.09342,-0.50000
13.188,15.244,11.866,10.09342,-0.50000
12.541,14.277,11.290,10.09342,-0.50000
12.068,13.623,10.865,10.09342,-0.50000
11.365,12.717,10.227,10.09342,-0.50000
10.742,11.972,9.649,10.09342,-0.50000
10.280,11.440,9.214,10.09342,-0.50000
9.882,10.988,8.840,10.09342,-0.50000
9.433,10.467,8.425,10.09342,-0.50000
8.933,9.886,7.966,10.09342,-0.50000
8.381,9.241,7.466,10.09342,-0.50000
7.747,8.491,6.902,10.09342,-0.50000
7.553,8.255,6.736,10.09342,-0.50000
7.117,7.725,6.367,10.09342,-0.50000
6.504,7.003,5.841,10.09342,-0.50000
6.358,6.835,5.712,10.09342,-0.50000
6.217,6.675,5.589,10.09342,-0.50000
6.088,6.529,5.475,10.09342,-0.50000
5.968,6.394,5.369,10.09342,-0.50000
5.946,6.370,5.349,10.09342,-0.50000
5.903,6.321,5.310,10.09342,-0.50000
5.788,6.194,5.208,10.09342,-0.50000
5.677,6.071,5.109,10.09342,-0.50000
5.572,5.955,5.014,10.09342,-0.50000
5.428,5.796,4.885,10.09342,-0.50000
5.407,5.774,4.866,10.09342,-0.50000
5.342,5.704,4.806,10.09342,-0.50000
5.201,5.551,4.676,10.09342,-0.50000
5.068,5.408,4.553,10.09342,-0.50000
4.941,5.273,4.434,10.09342,-0.50000
4.832,5.159,4.333,10.09342,-0.50000
4.764,5.087,4.268,10.09342,-0.50000
4.666,4.984,4.174,10.09342,-0.50000
4.570,4.885,4.082,10.09342,-0.50000
4.428,4.739,3.945,10.09342,-0.50000
4.378,4.688,3.895,10.09342,-0.50000
4.250,4.560,3.768,10.09342,-0.50000
4.115,4.427,3.631,10.09342,-0.50000
4.063,4.376,3.577,10.09342,-0.50000
4.040,4.354,3.553,10.09342,-0.50000
3.940,4.261,3.444,10.09342,-0.50000
3.846,4.183,3.336,10.09342,-0.50000
3.794,4.149,3.263,10.09342,-0.50000
3.767,4.141,3.216,10.09342,-0.50000
3.735,4.131,3.163,10.09342,-0.50000
3.676,4.089,3.088,10.09342,-0.50000
3.594,4.018,2.995,10.09342,-0.50000
3.543,3.972,2.940,10.09342,-0.50000
3.468,3.902,2.860,10.09342,-0.50000
3.364,3.802,2.752,10.09342,-0.50000
3.263,3.705,2.648,10.09342,-0.50000
3.158,3.603,2.540,10.09342,-0.50000
3.061,3.508,2.440,10.09342,-0.50000
2.958,3.407,2.335,10.09342,-0.50000
2.852,3.304,2.227,10.09342,-0.50000
2.754,3.208,2.127,10.09342,-0.50000
2.644,3.101,2.014,10.09342,-0.50000
2.542,3.001,1.910,10.09342,-0.50000
2.446,2.907,1.812,10.09342,-0.50000
2.345,2.810,1.709,10.09342,-0.50000
2.245,2.713,1.606,10.09342,-0.50000
2.116,2.588,1.473,10.09342,-0.50000
2.021,2.497,1.375,10.09342,-0.50000
1.927,2.407,1.277,10.09342,-0.50000
1.833,2.317,1.179,10.09342,-0.50000
1.711,2.201,1.053,10.09342,-0.50000
1.596,2.091,0.933,10.09342,-0.50000
1.482,1.981,0.814,10.09342,-0.50000
1.366,1.872,0.694,10.09342,-0.50000
1.257,1.768,0.581,10.09342,-0.50000
1.151,1.668,0.469,10.09342,-0.50000
1.050,1.573,0.364,10.09342,-0.50000
0.950,1.480,0.258,10.09342,-0.50000
0.865,1.400,0.168,10.09342,-0.50000
0.797,1.337,0.097,10.09342,-0.50000
0.870,1.402,0.175,10.09342,-0.50000
0.895,1.425,0.203,10.09342,-0.50000
0.775,1.313,0.075,10.09342,-0.50000
0.669,1.216,-0.037,10.09342,-0.50000
0.561,1.117,-0.151,10.09342,-0.50000
0.455,1.020,-0.264,10.09342,-0.50000
0.353,0.926,-0.373,10.09342,-0.50000
0.253,0.835,-0.480,10.09342,-0.50000
0.153,0.744,-0.587,10.09342,-0.50000
0.054,0.655,-0.692,10.09342,-0.50000
-0.044,0.566,-0.797,10.09342,-0.50000
-0.139,0.481,-0.900,10.09342,-0.50000
-0.234,0.396,-1.001,10.09342,-0.50000
-0.326,0.313,-1.100,10.09342,-0.50000
-0.417,0.232,-1.198,10.09342,-0.50000
-0.508,0.152,-1.295,10.09342,-0.50000
-0.595,0.075,-1.389,10.09342,-0.50000
-0.682,-0.003,-1.483,10.09342,-0.50000
