Gmag,G_BPmag,G_RPmag,logAge,MH
14.711,17.748,13.244,10.08636,-0.65000
13.928,16.382,12.539,10.08636,-0.65000
12.959,14.811,11.681,10.08636,-0.65000
12.333,13.900,11.128,10.08636,-0.65000
11.874,13.284,10.717,10.08636,-0.65000
11.198,12.439,10.100,10.08636,-0.65000
10.597,11.738,9.541,10.08636,-0.65000
10.143,11.223,9.114,10.08636,-0.65000
9.758,10.790,8.752,10.08636,-0.65000
9.325,10.293,8.350,10.08636,-0.65000
8.842,9.742,7.905,10.08636,-0.65000
8.788,9.678,7.856,10.08636,-0.65000
8.302,9.114,7.414,10.08636,-0.65000
7.674,8.369,6.862,10.08636,-0.65000
7.438,8.081,6.661,10.08636,-0.65000
7.049,7.614,6.329,10.08636,-0.65000
6.458,6.929,5.817,10.08636,-0.65000
6.457,6.927,5.815,10.08636,-0.65000
6.315,6.766,5.691,10.08636,-0.65000
6.180,6.614,5.572,10.08636,-0.65000
6.056,6.474,5.462,10.08636,-0.65000
5.941,6.346,5.359,10.08636,-0.65000
5.909,6.311,5.331,10.08636,-0.65000
5.868,6.265,5.294,10.08636,-0.65000
5.727,6.109,5.167,10.08636,-0.65000
5.593,5.963,5.047,10.08636,-0.65000
5.470,5.827,4.936,10.08636,-0.65000
5.359,5.706,4.835,10.08636,-0.65000
5.350,5.697,4.827,10.08636,-0.65000
5.233,5.570,4.719,10.08636,-0.65000
5.124,5.454,4.619,10.08636,-0.65000
5.015,5.338,4.517,10.08636,-0.65000
4.914,5.231,4.423,10.08636,-0.65000
4.809,5.120,4.324,10.08636,-0.65000
4.751,5.059,4.269,10.08636,-0.65000
4.651,4.955,4.174,10.08636,-0.65000
4.528,4.828,4.056,10.08636,-0.65000
4.404,4.701,3.935,10.08636,-0.65000
4.315,4.611,3.848,10.08636,-0.65000
4.247,4.543,3.781,10.08636,-0.65000
4.129,4.426,3.662,10.08636,-0.65000
4.001,4.300,3.529,10.08636,-0.65000
3.977,4.277,3.505,10.08636,-0.65000
3.940,4.243,3.465,10.08636,-0.65000
3.892,4.198,3.413,10.08636,-0.65000
3.796,4.113,3.305,10.08636,-0.65000
3.724,4.057,3.216,10.08636,-0.65000
3.686,4.035,3.159,10.08636,-0.65000
3.652,4.021,3.106,10.08636,-0.65000
3.605,3.991,3.042,10.08636,-0.65000
3.534,3.933,2.957,10.08636,-0.65000
3.436,3.845,2.849,10.08636,-0.65000
3.419,3.830,2.832,10.08636,-0.65000
3.307,3.723,2.714,10.08636,-0.65000
3.205,3.625,2.608,10.08636,-0.65000
3.079,3.504,2.479,10.08636,-0.65000
2.979,3.406,2.376,10.08636,-0.65000
2.849,3.280,2.243,10.08636,-0.65000
2.744,3.177,2.135,10.08636,-0.65000
2.644,3.080,2.033,10.08636,-0.65000
2.545,2.982,1.931,10.08636,-0.65000
2.443,2.883,1.827,10.08636,-0.65000
2.346,2.789,1.727,10.08636,-0.65000
2.247,2.692,1.626,10.08636,-0.65000
2.125,2.574,1.501,10.08636,-0.65000
2.026,2.478,1.399,10.08636,-0.65000
1.901,2.358,1.270,10.08636,-0.65000
1.782,2.243,1.147,10.08636,-0.65000
1.666,2.132,1.027,10.08636,-0.65000
1.551,2.022,0.907,10.08636,-0.65000
1.444,1.919,0.796,10.08636,-0.65000
1.336,1.817,0.684,10.08636,-0.65000
1.231,1.716,0.574,10.08636,-0.65000
1.130,1.621,0.469,10.08636,-0.65000
1.031,1.527,0.366,10.08636,-0.65000
0.938,1.439,0.268,10.08636,-0.65000
0.847,1.354,0.172,10.08636,-0.65000
0.759,1.272,0.079,10.08636,-0.65000
0.686,1.204,0.003,10.08636,-0.65000
0.622,1.143,-0.065,10.08636,-0.65000
0.645,1.164,-0.040,10.08636,-0.65000
0.710,1.223,0.030,10.08636,-0.65000
0.695,1.210,0.015,10.08636,-0.65000
0.594,1.116,-0.092,10.08636,-0.65000
0.490,1.019,-0.203,10.08636,-0.65000
0.385,0.922,-0.314,10.08636,-0.65000
0.284,0.829,-0.421,10.08636,-0.65000
0.183,0.736,-0.529,10.08636,-0.65000
0.086,0.648,-0.632,10.08636,-0.65000
-0.013,0.558,-0.738,10.08636,-0.65000
-0.108,0.472,-0.841,10.08636,-0.65000
-0.205,0.385,-0.944,10.08636,-0.65000
-0.298,0.302,-1.044,10.08636,-0.65000
-0.391,0.219,-1.143,10.08636,-0.65000
-0.481,0.139,-1.241,10.08636,-0.65000
-0.571,0.059,-1.338,10.08636,-0.65000
-0.658,-0.018,-1.431,10.08636,-0.65000
-0.744,-0.095,-1.525,10.08636,-0.65000
-0.830,-0.170,-1.618,10.08636,-0.65000
-0.912,-0.241,-1.708,10.08636,-0.65000
-0.997,-0.313,-1.801,10.08636,-0.65000
-1.096,-0.397,-1.909,10.08636,-0.65000
-1.174,-0.463,-1.996,10.08636,-0.65000
-1.255,-0.532,-2.085,10.08636,-0.65000
-1.348,-0.608,-2.188,10.08636,-0.65000
-1.424,-0.672,-2.273,10.08636,-0.65000
-1.501,-0.735,-2.358,10.08636,-0.65000
-1.590,-0.806,-2.457,10.08636,-0.65000
-1.678,-0.876,-2.557,10.08636,-0.65000
-1.752,-0.934,-2.639,10.08636,-0.65000
-1.832,-0.994,-2.732,10.08636,-0.65000
-1.914,-1.055,-2.826,10.08636,-0.65000
-1.995,-1.114,-2.918,10.08636,-0.65000
-2.073,-1.170,-3.009,10.08636,-0.65000
