Gmag,G_BPmag,G_RPmag,logAge,MH
14.828,17.891,13.354,10.07188,-0.55000
14.085,16.674,12.674,10.07188,-0.55000
13.102,15.084,11.795,10.07188,-0.55000
12.461,14.133,11.226,10.07188,-0.55000
11.993,13.495,10.807,10.07188,-0.55000
11.946,13.433,10.763,10.07188,-0.55000
11.297,12.606,10.174,10.07188,-0.55000
10.683,11.880,9.603,10.07188,-0.55000
10.223,11.354,9.171,10.07188,-0.55000
9.829,10.908,8.800,10.07188,-0.55000
9.378,10.387,8.384,10.07188,-0.55000
9.356,10.361,8.363,10.07188,-0.55000
8.880,9.811,7.925,10.07188,-0.55000
8.326,9.166,7.424,10.07188,-0.55000
7.690,8.410,6.860,10.07188,-0.55000
7.064,7.651,6.329,10.07188,-0.55000
6.762,7.293,6.070,10.07188,-0.55000
6.462,6.946,5.810,10.07188,-0.55000
6.382,6.855,5.740,10.07188,-0.55000
6.248,6.702,5.622,10.07188,-0.55000
6.120,6.557,5.509,10.07188,-0.55000
6.002,6.425,5.405,10.07188,-0.55000
5.913,6.326,5.326,10.07188,-0.55000
5.832,6.236,5.254,10.07188,-0.55000
5.719,6.111,5.153,10.07188,-0.55000
5.609,5.989,5.054,10.07188,-0.55000
5.505,5.875,4.961,10.07188,-0.55000
5.392,5.750,4.858,10.07188,-0.55000
5.277,5.626,4.752,10.07188,-0.55000
5.136,5.475,4.623,10.07188,-0.55000
5.003,5.333,4.499,10.07188,-0.55000
4.876,5.198,4.380,10.07188,-0.55000
4.839,5.159,4.346,10.07188,-0.55000
4.801,5.119,4.310,10.07188,-0.55000
4.700,5.013,4.214,10.07188,-0.55000
4.601,4.910,4.120,10.07188,-0.55000
4.505,4.810,4.027,10.07188,-0.55000
4.362,4.664,3.889,10.07188,-0.55000
4.311,4.612,3.838,10.07188,-0.55000
4.184,4.485,3.712,10.07188,-0.55000
4.162,4.463,3.689,10.07188,-0.55000
4.129,4.430,3.656,10.07188,-0.55000
3.996,4.301,3.519,10.07188,-0.55000
3.973,4.278,3.495,10.07188,-0.55000
3.870,4.184,3.383,10.07188,-0.55000
3.774,4.102,3.271,10.07188,-0.55000
3.719,4.066,3.197,10.07188,-0.55000
3.692,4.059,3.149,10.07188,-0.55000
3.659,4.048,3.095,10.07188,-0.55000
3.599,4.005,3.018,10.07188,-0.55000
3.515,3.932,2.923,10.07188,-0.55000
3.464,3.886,2.867,10.07188,-0.55000
3.388,3.814,2.787,10.07188,-0.55000
3.284,3.714,2.678,10.07188,-0.55000
3.182,3.616,2.574,10.07188,-0.55000
3.077,3.514,2.465,10.07188,-0.55000
2.979,3.419,2.365,10.07188,-0.55000
2.876,3.319,2.260,10.07188,-0.55000
2.770,3.215,2.151,10.07188,-0.55000
2.672,3.119,2.051,10.07188,-0.55000
2.562,3.012,1.938,10.07188,-0.55000
2.460,2.913,1.834,10.07188,-0.55000
2.364,2.819,1.735,10.07188,-0.55000
2.263,2.721,1.632,10.07188,-0.55000
2.163,2.623,1.529,10.07188,-0.55000
2.033,2.498,1.395,10.07188,-0.55000
1.938,2.408,1.297,10.07188,-0.55000
1.844,2.317,1.199,10.07188,-0.55000
1.750,2.227,1.102,10.07188,-0.55000
1.629,2.111,0.976,10.07188,-0.55000
1.513,2.001,0.855,10.07188,-0.55000
1.399,1.892,0.736,10.07188,-0.55000
1.284,1.782,0.617,10.07188,-0.55000
1.175,1.679,0.503,10.07188,-0.55000
1.069,1.579,0.392,10.07188,-0.55000
0.968,1.484,0.286,10.07188,-0.55000
0.868,1.391,0.180,10.07188,-0.55000
0.784,1.313,0.092,10.07188,-0.55000
0.714,1.247,0.018,10.07188,-0.55000
0.785,1.312,0.095,10.07188,-0.55000
0.812,1.336,0.125,10.07188,-0.55000
0.691,1.224,-0.003,10.07188,-0.55000
0.585,1.126,-0.116,10.07188,-0.55000
0.478,1.027,-0.230,10.07188,-0.55000
0.372,0.930,-0.343,10.07188,-0.55000
0.270,0.836,-0.452,10.07188,-0.55000
0.169,0.744,-0.559,10.07188,-0.55000
0.069,0.654,-0.666,10.07188,-0.55000
-0.029,0.566,-0.771,10.07188,-0.55000
-0.127,0.477,-0.876,10.07188,-0.55000
-0.223,0.391,-0.979,10.07188,-0.55000
-0.317,0.307,-1.080,10.07188,-0.55000
-0.409,0.225,-1.179,10.07188,-0.55000
-0.499,0.144,-1.276,10.07188,-0.55000
-0.589,0.065,-1.373,10.07188,-0.55000
-0.675,-0.012,-1.465,10.07188,-0.55000
-0.762,-0.089,-1.559,10.07188,-0.55000
-0.845,-0.159,-1.650,10.07188,-0.55000
-0.928,-0.231,-1.742,10.07188,-0.55000
-1.011,-0.301,-1.832,10.07188,-0.55000
-1.090,-0.368,-1.920,10.07188,-0.55000
-1.171,-0.435,-2.009,10.07188,-0.55000
-1.247,-0.498,-2.093,10.07188,-0.55000
-1.324,-0.562,-2.178,10.07188,-0.55000
-1.397,-0.622,-2.260,10.07188,-0.55000
-1.469,-0.679,-2.340,10.07188,-0.55000
-1.541,-0.738,-2.421,10.07188,-0.55000
-1.625,-0.802,-2.516,10.07188,-0.55000
-1.706,-0.864,-2.609,10.07188,-0.55000
-1.772,-0.912,-2.684,10.07188,-0.55000
-1.849,-0.968,-2.773,10.07188,-0.55000
-1.921,-1.018,-2.857,10.07188,-0.55000
-1.993,-1.068,-2.941,10.07188,-0.55000
-2.057,-1.108,-3.018,10.07188,-0.55000
-2.121,-1.144,-3.095,10.07188,-0.55000
-2.180,-1.177,-3.168,10.07188,-0.55000
-2.233,-1.198,-3.236,10.07188,-0.55000
-2.282,-1.213,-3.301,10.07188,-0.55000
-2.329,-1.224,-3.364,10.07188,-0.55000
-2.369,-1.223,-3.421,10.07188,-0.55000
-2.407,-1.213,-3.478,10.07188,-0.55000
-2.442,-1.203,-3.531,10.07188,-0.55000
-2.472,-1.181,-3.580,10.07188,-0.55000
-2.502,-1.147,-3.632,10.07188,-0.55000
-2.520,-1.127,-3.662,10.07188,-0.55000
0.595,1.047,-0.031,10.07188,-0.55000
0.567,1.021,-0.061,10.07188,-0.55000
0.559,1.014,-0.070,10.07188,-0.55000
0.555,1.010,-0.073,10.07188,-0.55000
0.555,1.009,-0.072,10.07188,-0.55000
0.557,1.010,-0.069,10.07188,-0.55000
0.561,1.012,-0.064,10.07188,-0.55000
0.565,1.014,-0.058,10.07188,-0.55000
0.569,1.016,-0.053,10.07188,-0.55000
0.569,1.017,-0.052,10.07188,-0.55000
0.572,1.018,-0.048,10.07188,-0.55000
0.575,1.020,-0.044,10.07188,-0.55000
0.578,1.021,-0.040,10.07188,-0.55000
0.580,1.022,-0.037,10.07188,-0.55000
0.581,1.023,-0.035,10.07188,-0.55000
0.582,1.023,-0.034,10.07188,-0.55000
0.582,1.023,-0.034,10.07188,-0.55000
0.582,1.022,-0.033,10.07188,-0.55000
0.582,1.022,-0.032,10.07188,-0.55000
0.582,1.021,-0.032,10.07188,-0.55000
0.580,1.019,-0.033,10.07188,-0.55000
0.578,1.017,-0.035,10.07188,-0.55000
0.575,1.014,-0.038,10.07188,-0.55000
0.572,1.011,-0.042,10.07188,-0.55000
0.571,1.011,-0.043,10.07188,-0.55000
0.571,1.010,-0.044,10.07188,-0.55000
0.566,1.006,-0.049,10.07188,-0.55000
0.560,1.001,-0.055,10.07188,-0.55000
0.554,0.996,-0.062,10.07188,-0.55000
0.546,0.989,-0.071,10.07188,-0.55000
0.536,0.981,-0.082,10.07188,-0.55000
0.526,0.972,-0.093,10.07188,-0.55000
0.517,0.964,-0.104,10.07188,-0.55000
0.511,0.959,-0.111,10.07188,-0.55000
0.491,0.941,-0.134,10.07188,-0.55000
0.461,0.916,-0.168,10.07188,-0.55000
0.419,0.879,-0.214,10.07188,-0.55000
0.345,0.816,-0.296,10.07188,-0.55000
0.266,0.746,-0.385,10.07188,-0.55000
0.182,0.674,-0.478,10.07188,-0.55000
0.097,0.600,-0.572,10.07188,-0.55000
0.018,0.531,-0.660,10.07188,-0.55000
-0.059,0.464,-0.746,10.07188,-0.55000
-0.132,0.401,-0.827,10.07188,-0.55000
-0.164,0.374,-0.862,10.07188,-0.55000
-0.209,0.335,-0.912,10.07188,-0.55000
-0.309,0.249,-1.023,10.07188,-0.55000
-0.402,0.169,-1.125,10.07188,-0.55000
-0.453,0.125,-1.181,10.07188,-0.55000
-0.378,0.189,-1.099,10.07188,-0.55000
-0.337,0.225,-1.053,10.07188,-0.55000
-0.414,0.159,-1.138,10.07188,-0.55000
-0.503,0.083,-1.237,10.07188,-0.55000
-0.569,0.026,-1.310,10.07188,-0.55000
-0.650,-0.043,-1.399,10.07188,-0.55000
-0.730,-0.112,-1.487,10.07188,-0.55000
-0.810,-0.180,-1.575,10.07188,-0.55000
-0.890,-0.248,-1.664,10.07188,-0.55000
-0.969,-0.314,-1.753,10.07188,-0.55000
-1.048,-0.379,-1.840,10.07188,-0.55000
-1.126,-0.443,-1.928,10.07188,-0.55000
-1.201,-0.504,-2.013,10.07188,-0.55000
-1.273,-0.559,-2.096,10.07188,-0.55000
-1.331,-0.591,-2.171,10.07188,-0.55000
-1.390,-0.623,-2.247,10.07188,-0.55000
-1.464,-0.680,-2.332,10.07188,-0.55000
-1.534,-0.731,-2.413,10.07188,-0.55000
-1.606,-0.784,-2.497,10.07188,-0.55000
-1.671,-0.828,-2.572,10.07188,-0.55000
-1.719,-0.862,-2.630,10.07188,-0.55000
-1.766,-0.894,-2.685,10.07188,-0.55000
-1.818,-0.927,-2.746,10.07188,-0.55000
-1.871,-0.962,-2.811,10.07188,-0.55000
-1.921,-0.996,-2.869,10.07188,-0.55000
-1.983,-1.041,-2.941,10.07188,-0.55000
-2.077,-1.124,-3.039,10.07188,-0.55000
-2.169,-1.231,-3.122,10.07188,-0.55000
-2.174,-1.239,-3.127,10.07188,-0.55000
-2.180,-1.247,-3.131,10.07188,-0.55000
-2.187,-1.256,-3.137,10.07188,-0.55000
