Gmag,G_BPmag,G_RPmag,logAge,MH
14.711,17.748,13.245,10.08279,-0.65000
14.634,17.620,13.174,10.08279,-0.65000
13.928,16.383,12.539,10.08279,-0.65000
13.820,16.204,12.442,10.08279,-0.65000
12.959,14.811,11.681,10.08279,-0.65000
12.333,13.900,11.128,10.08279,-0.65000
11.874,13.284,10.717,10.08279,-0.65000
11.198,12.440,10.101,10.08279,-0.65000
10.598,11.739,9.541,10.08279,-0.65000
10.144,11.224,9.115,10.08279,-0.65000
9.759,10.790,8.752,10.08279,-0.65000
9.325,10.294,8.351,10.08279,-0.65000
8.843,9.743,7.906,10.08279,-0.65000
8.303,9.115,7.415,10.08279,-0.65000
7.677,8.371,6.864,10.08279,-0.65000
7.261,7.867,6.511,10.08279,-0.65000
7.052,7.618,6.332,10.08279,-0.65000
6.462,6.934,5.820,10.08279,-0.65000
6.442,6.911,5.803,10.08279,-0.65000
6.301,6.750,5.678,10.08279,-0.65000
6.166,6.598,5.560,10.08279,-0.65000
6.042,6.459,5.450,10.08279,-0.65000
5.927,6.331,5.347,10.08279,-0.65000
5.915,6.317,5.336,10.08279,-0.65000
5.857,6.253,5.284,10.08279,-0.65000
5.716,6.097,5.158,10.08279,-0.65000
5.582,5.950,5.038,10.08279,-0.65000
5.459,5.815,4.926,10.08279,-0.65000
5.367,5.715,4.843,10.08279,-0.65000
5.340,5.685,4.818,10.08279,-0.65000
5.222,5.559,4.710,10.08279,-0.65000
5.114,5.443,4.610,10.08279,-0.65000
5.005,5.327,4.508,10.08279,-0.65000
4.904,5.220,4.414,10.08279,-0.65000
4.799,5.110,4.315,10.08279,-0.65000
4.766,5.074,4.284,10.08279,-0.65000
4.642,4.945,4.165,10.08279,-0.65000
4.519,4.819,4.048,10.08279,-0.65000
4.395,4.691,3.927,10.08279,-0.65000
4.307,4.602,3.840,10.08279,-0.65000
4.239,4.533,3.773,10.08279,-0.65000
4.121,4.417,3.654,10.08279,-0.65000
3.992,4.291,3.522,10.08279,-0.65000
3.973,4.273,3.502,10.08279,-0.65000
3.969,4.269,3.498,10.08279,-0.65000
3.883,4.188,3.405,10.08279,-0.65000
3.787,4.103,3.297,10.08279,-0.65000
3.716,4.048,3.208,10.08279,-0.65000
3.678,4.027,3.152,10.08279,-0.65000
3.645,4.013,3.099,10.08279,-0.65000
3.598,3.984,3.035,10.08279,-0.65000
3.527,3.926,2.950,10.08279,-0.65000
3.428,3.837,2.842,10.08279,-0.65000
3.412,3.822,2.825,10.08279,-0.65000
3.300,3.716,2.707,10.08279,-0.65000
3.198,3.618,2.601,10.08279,-0.65000
3.072,3.496,2.472,10.08279,-0.65000
2.972,3.399,2.369,10.08279,-0.65000
2.842,3.272,2.236,10.08279,-0.65000
2.737,3.170,2.128,10.08279,-0.65000
2.637,3.073,2.026,10.08279,-0.65000
2.538,2.975,1.924,10.08279,-0.65000
2.436,2.876,1.820,10.08279,-0.65000
2.339,2.782,1.721,10.08279,-0.65000
2.240,2.685,1.619,10.08279,-0.65000
2.118,2.567,1.494,10.08279,-0.65000
2.019,2.471,1.392,10.08279,-0.65000
1.895,2.351,1.264,10.08279,-0.65000
1.775,2.236,1.140,10.08279,-0.65000
1.660,2.126,1.020,10.08279,-0.65000
1.544,2.015,0.901,10.08279,-0.65000
1.438,1.913,0.790,10.08279,-0.65000
1.330,1.811,0.678,10.08279,-0.65000
1.225,1.711,0.568,10.08279,-0.65000
1.125,1.615,0.463,10.08279,-0.65000
1.026,1.522,0.361,10.08279,-0.65000
0.932,1.434,0.262,10.08279,-0.65000
0.842,1.349,0.167,10.08279,-0.65000
0.754,1.267,0.075,10.08279,-0.65000
0.682,1.199,-0.002,10.08279,-0.65000
0.617,1.139,-0.069,10.08279,-0.65000
0.640,1.159,-0.045,10.08279,-0.65000
0.706,1.219,0.026,10.08279,-0.65000
0.692,1.206,0.011,10.08279,-0.65000
0.591,1.112,-0.096,10.08279,-0.65000
0.486,1.015,-0.207,10.08279,-0.65000
0.382,0.919,-0.317,10.08279,-0.65000
0.281,0.826,-0.424,10.08279,-0.65000
0.179,0.732,-0.533,10.08279,-0.65000
0.083,0.644,-0.636,10.08279,-0.65000
-0.016,0.555,-0.741,10.08279,-0.65000
-0.112,0.469,-0.844,10.08279,-0.65000
-0.209,0.381,-0.948,10.08279,-0.65000
-0.301,0.298,-1.047,10.08279,-0.65000
-0.394,0.215,-1.147,10.08279,-0.65000
-0.484,0.135,-1.244,10.08279,-0.65000
-0.574,0.055,-1.341,10.08279,-0.65000
-0.661,-0.022,-1.435,10.08279,-0.65000
-0.748,-0.098,-1.528,10.08279,-0.65000
-0.834,-0.173,-1.621,10.08279,-0.65000
-0.916,-0.244,-1.711,10.08279,-0.65000
-1.000,-0.317,-1.804,10.08279,-0.65000
-1.099,-0.400,-1.913,10.08279,-0.65000
-1.177,-0.466,-1.999,10.08279,-0.65000
-1.259,-0.535,-2.088,10.08279,-0.65000
-1.351,-0.612,-2.191,10.08279,-0.65000
-1.427,-0.675,-2.276,10.08279,-0.65000
-1.504,-0.738,-2.361,10.08279,-0.65000
-1.593,-0.809,-2.460,10.08279,-0.65000
-1.681,-0.879,-2.560,10.08279,-0.65000
-1.754,-0.937,-2.642,10.08279,-0.65000
-1.835,-0.997,-2.734,10.08279,-0.65000
-1.917,-1.058,-2.828,10.08279,-0.65000
-1.997,-1.117,-2.921,10.08279,-0.65000
-2.076,-1.172,-3.011,10.08279,-0.65000
-2.149,-1.222,-3.097,10.08279,-0.65000
-2.220,-1.268,-3.182,10.08279,-0.65000
-2.287,-1.307,-3.263,10.08279,-0.65000
-2.352,-1.341,-3.343,10.08279,-0.65000
-2.410,-1.364,-3.417,10.08279,-0.65000
-2.463,-1.380,-3.487,10.08279,-0.65000
-2.514,-1.393,-3.555,10.08279,-0.65000
-2.559,-1.391,-3.619,10.08279,-0.65000
-2.602,-1.388,-3.680,10.08279,-0.65000
-2.633,-1.385,-3.724,10.08279,-0.65000
0.576,1.007,-0.032,10.08279,-0.65000
0.546,0.980,-0.064,10.08279,-0.65000
0.537,0.972,-0.073,10.08279,-0.65000
0.534,0.968,-0.076,10.08279,-0.65000
0.533,0.966,-0.076,10.08279,-0.65000
0.535,0.966,-0.073,10.08279,-0.65000
0.538,0.968,-0.069,10.08279,-0.65000
0.541,0.970,-0.064,10.08279,-0.65000
0.545,0.972,-0.059,10.08279,-0.65000
0.548,0.974,-0.054,10.08279,-0.65000
0.551,0.975,-0.050,10.08279,-0.65000
0.553,0.976,-0.046,10.08279,-0.65000
0.555,0.977,-0.043,10.08279,-0.65000
0.557,0.978,-0.041,10.08279,-0.65000
0.558,0.978,-0.039,10.08279,-0.65000
0.558,0.978,-0.039,10.08279,-0.65000
0.558,0.978,-0.038,10.08279,-0.65000
0.559,0.978,-0.037,10.08279,-0.65000
0.558,0.977,-0.037,10.08279,-0.65000
0.558,0.976,-0.038,10.08279,-0.65000
0.556,0.974,-0.039,10.08279,-0.65000
0.554,0.972,-0.041,10.08279,-0.65000
0.551,0.969,-0.044,10.08279,-0.65000
0.546,0.965,-0.049,10.08279,-0.65000
0.545,0.964,-0.050,10.08279,-0.65000
0.540,0.960,-0.056,10.08279,-0.65000
0.534,0.954,-0.064,10.08279,-0.65000
0.526,0.947,-0.073,10.08279,-0.65000
