Gmag,G_BPmag,G_RPmag,logAge,MH
14.274,16.872,12.873,10.04922,-0.95000
13.876,16.162,12.521,10.04922,-0.95000
13.437,15.402,12.141,10.04922,-0.95000
12.487,13.953,11.316,10.04922,-0.95000
11.900,13.171,10.795,10.04922,-0.95000
11.477,12.652,10.410,10.04922,-0.95000
10.844,11.913,9.822,10.04922,-0.95000
10.271,11.268,9.283,10.04922,-0.95000
9.830,10.780,8.866,10.04922,-0.95000
9.652,10.584,8.697,10.04922,-0.95000
9.467,10.382,8.522,10.04922,-0.95000
9.040,9.903,8.123,10.04922,-0.95000
8.541,9.336,7.663,10.04922,-0.95000
8.081,8.796,7.253,10.04922,-0.95000
7.960,8.654,7.146,10.04922,-0.95000
7.297,7.865,6.573,10.04922,-0.95000
6.707,7.185,6.057,10.04922,-0.95000
6.635,7.104,5.994,10.04922,-0.95000
6.405,6.843,5.792,10.04922,-0.95000
6.197,6.608,5.608,10.04922,-0.95000
6.139,6.543,5.557,10.04922,-0.95000
6.039,6.433,5.468,10.04922,-0.95000
5.877,6.254,5.322,10.04922,-0.95000
5.729,6.091,5.189,10.04922,-0.95000
5.599,5.947,5.072,10.04922,-0.95000
5.504,5.843,4.987,10.04922,-0.95000
5.398,5.728,4.891,10.04922,-0.95000
5.296,5.617,4.798,10.04922,-0.95000
5.195,5.508,4.705,10.04922,-0.95000
5.095,5.401,4.614,10.04922,-0.95000
5.029,5.330,4.553,10.04922,-0.95000
4.953,5.251,4.482,10.04922,-0.95000
4.842,5.134,4.377,10.04922,-0.95000
4.732,5.019,4.274,10.04922,-0.95000
4.620,4.901,4.166,10.04922,-0.95000
4.462,4.739,4.016,10.04922,-0.95000
4.332,4.604,3.889,10.04922,-0.95000
4.253,4.524,3.813,10.04922,-0.95000
4.130,4.399,3.693,10.04922,-0.95000
4.127,4.395,3.689,10.04922,-0.95000
4.065,4.334,3.628,10.04922,-0.95000
3.933,4.203,3.494,10.04922,-0.95000
3.809,4.082,3.365,10.04922,-0.95000
3.784,4.058,3.339,10.04922,-0.95000
3.690,3.972,3.237,10.04922,-0.95000
3.583,3.877,3.116,10.04922,-0.95000
3.506,3.814,3.022,10.04922,-0.95000
3.450,3.776,2.947,10.04922,-0.95000
3.398,3.743,2.875,10.04922,-0.95000
3.336,3.698,2.796,10.04922,-0.95000
3.258,3.631,2.704,10.04922,-0.95000
3.175,3.557,2.613,10.04922,-0.95000
3.127,3.513,2.562,10.04922,-0.95000
3.108,3.495,2.541,10.04922,-0.95000
3.001,3.393,2.430,10.04922,-0.95000
2.902,3.298,2.328,10.04922,-0.95000
2.784,3.183,2.205,10.04922,-0.95000
2.664,3.066,2.082,10.04922,-0.95000
2.532,2.938,1.947,10.04922,-0.95000
2.405,2.813,1.817,10.04922,-0.95000
2.288,2.699,1.697,10.04922,-0.95000
2.190,2.604,1.597,10.04922,-0.95000
2.072,2.489,1.476,10.04922,-0.95000
1.949,2.369,1.350,10.04922,-0.95000
1.885,2.308,1.284,10.04922,-0.95000
1.836,2.260,1.233,10.04922,-0.95000
1.717,2.145,1.111,10.04922,-0.95000
1.609,2.041,1.000,10.04922,-0.95000
1.497,1.933,0.884,10.04922,-0.95000
1.383,1.823,0.766,10.04922,-0.95000
1.271,1.716,0.650,10.04922,-0.95000
1.160,1.609,0.534,10.04922,-0.95000
1.055,1.509,0.426,10.04922,-0.95000
0.946,1.405,0.312,10.04922,-0.95000
0.841,1.304,0.203,10.04922,-0.95000
0.733,1.202,0.090,10.04922,-0.95000
0.627,1.101,-0.022,10.04922,-0.95000
0.525,1.005,-0.128,10.04922,-0.95000
0.421,0.908,-0.237,10.04922,-0.95000
0.328,0.820,-0.335,10.04922,-0.95000
0.249,0.745,-0.418,10.04922,-0.95000
0.298,0.790,-0.366,10.04922,-0.95000
0.325,0.815,-0.336,10.04922,-0.95000
0.238,0.733,-0.428,10.04922,-0.95000
0.140,0.642,-0.531,10.04922,-0.95000
0.040,0.548,-0.637,10.04922,-0.95000
-0.057,0.458,-0.740,10.04922,-0.95000
-0.157,0.367,-0.845,10.04922,-0.95000
-0.253,0.279,-0.948,10.04922,-0.95000
-0.349,0.192,-1.051,10.04922,-0.95000
-0.443,0.107,-1.152,10.04922,-0.95000
-0.537,0.022,-1.252,10.04922,-0.95000
-0.627,-0.059,-1.349,10.04922,-0.95000
-0.718,-0.140,-1.447,10.04922,-0.95000
-0.805,-0.218,-1.542,10.04922,-0.95000
-0.893,-0.295,-1.636,10.04922,-0.95000
-0.978,-0.371,-1.728,10.04922,-0.95000
-1.081,-0.461,-1.840,10.04922,-0.95000
-1.164,-0.534,-1.931,10.04922,-0.95000
-1.262,-0.618,-2.038,10.04922,-0.95000
-1.360,-0.703,-2.146,10.04922,-0.95000
-1.441,-0.772,-2.234,10.04922,-0.95000
-1.533,-0.850,-2.336,10.04922,-0.95000
-1.627,-0.929,-2.440,10.04922,-0.95000
-1.723,-1.010,-2.546,10.04922,-0.95000
-1.810,-1.082,-2.642,10.04922,-0.95000
-1.897,-1.152,-2.740,10.04922,-0.95000
-1.986,-1.222,-2.840,10.04922,-0.95000
-2.071,-1.290,-2.936,10.04922,-0.95000
-2.153,-1.354,-3.030,10.04922,-0.95000
-2.236,-1.418,-3.123,10.04922,-0.95000
-2.321,-1.484,-3.219,10.04922,-0.95000
-2.397,-1.539,-3.306,10.04922,-0.95000
-2.476,-1.598,-3.396,10.04922,-0.95000
-2.554,-1.654,-3.487,10.04922,-0.95000
-2.628,-1.702,-3.573,10.04922,-0.95000
-2.698,-1.747,-3.655,10.04922,-0.95000
-2.765,-1.789,-3.735,10.04922,-0.95000
-2.831,-1.828,-3.813,10.04922,-0.95000
-2.842,-1.834,-3.827,10.04922,-0.95000
0.508,0.898,-0.062,10.04922,-0.95000
0.469,0.862,-0.103,10.04922,-0.95000
0.461,0.854,-0.111,10.04922,-0.95000
0.457,0.849,-0.115,10.04922,-0.95000
