Gmag,G_BPmag,G_RPmag,logAge,MH
14.407,17.140,12.984,10.09691,-0.85000
13.644,15.800,12.309,10.09691,-0.85000
12.724,14.346,11.507,10.09691,-0.85000
12.125,13.510,10.979,10.09691,-0.85000
11.744,13.020,10.637,10.09691,-0.85000
11.691,12.953,10.588,10.09691,-0.85000
11.063,12.201,10.010,10.09691,-0.85000
10.558,11.622,9.538,10.09691,-0.85000
10.488,11.543,9.472,10.09691,-0.85000
10.045,11.046,9.055,10.09691,-0.85000
9.679,10.639,8.709,10.09691,-0.85000
9.300,10.216,8.353,10.09691,-0.85000
8.864,9.722,7.949,10.09691,-0.85000
8.366,9.149,7.496,10.09691,-0.85000
7.795,8.474,6.992,10.09691,-0.85000
7.176,7.737,6.460,10.09691,-0.85000
6.615,7.089,5.970,10.09691,-0.85000
6.440,6.890,5.816,10.09691,-0.85000
6.244,6.668,5.643,10.09691,-0.85000
6.074,6.478,5.493,10.09691,-0.85000
6.054,6.456,5.474,10.09691,-0.85000
5.894,6.280,5.331,10.09691,-0.85000
5.751,6.122,5.202,10.09691,-0.85000
5.615,5.972,5.079,10.09691,-0.85000
5.534,5.884,5.006,10.09691,-0.85000
5.489,5.834,4.965,10.09691,-0.85000
5.367,5.703,4.855,10.09691,-0.85000
5.247,5.573,4.744,10.09691,-0.85000
5.135,5.453,4.641,10.09691,-0.85000
5.023,5.333,4.537,10.09691,-0.85000
4.945,5.250,4.464,10.09691,-0.85000
4.909,5.212,4.430,10.09691,-0.85000
4.774,5.071,4.303,10.09691,-0.85000
4.639,4.931,4.174,10.09691,-0.85000
4.505,4.793,4.045,10.09691,-0.85000
4.369,4.654,3.913,10.09691,-0.85000
4.272,4.555,3.818,10.09691,-0.85000
4.204,4.487,3.750,10.09691,-0.85000
4.184,4.467,3.730,10.09691,-0.85000
4.110,4.394,3.655,10.09691,-0.85000
3.978,4.265,3.520,10.09691,-0.85000
3.930,4.218,3.469,10.09691,-0.85000
3.839,4.133,3.373,10.09691,-0.85000
3.735,4.040,3.256,10.09691,-0.85000
3.650,3.971,3.153,10.09691,-0.85000
3.600,3.937,3.084,10.09691,-0.85000
3.552,3.907,3.017,10.09691,-0.85000
3.491,3.863,2.941,10.09691,-0.85000
3.408,3.791,2.845,10.09691,-0.85000
3.301,3.693,2.729,10.09691,-0.85000
3.284,3.678,2.711,10.09691,-0.85000
3.168,3.567,2.590,10.09691,-0.85000
3.062,3.465,2.480,10.09691,-0.85000
2.934,3.341,2.348,10.09691,-0.85000
2.833,3.242,2.244,10.09691,-0.85000
