Gmag,G_BPmag,G_RPmag,logAge,MH
14.829,17.892,13.355,10.04922,-0.55000
14.086,16.676,12.675,10.04922,-0.55000
14.085,16.673,12.673,10.04922,-0.55000
13.103,15.086,11.796,10.04922,-0.55000
12.462,14.135,11.227,10.04922,-0.55000
11.995,13.498,10.808,10.04922,-0.55000
11.300,12.610,10.177,10.04922,-0.55000
10.687,11.884,9.607,10.04922,-0.55000
10.227,11.358,9.174,10.04922,-0.55000
9.831,10.910,8.802,10.04922,-0.55000
9.381,10.390,8.387,10.04922,-0.55000
8.884,9.816,7.929,10.04922,-0.55000
8.333,9.174,7.430,10.04922,-0.55000
8.050,8.837,7.178,10.04922,-0.55000
7.703,8.425,6.872,10.04922,-0.55000
7.083,7.674,6.345,10.04922,-0.55000
7.030,7.610,6.300,10.04922,-0.55000
6.487,6.975,5.832,10.04922,-0.55000
6.443,6.924,5.794,10.04922,-0.55000
6.297,6.757,5.666,10.04922,-0.55000
6.164,6.607,5.549,10.04922,-0.55000
6.037,6.463,5.437,10.04922,-0.55000
5.946,6.362,5.356,10.04922,-0.55000
5.878,6.285,5.295,10.04922,-0.55000
5.760,6.155,5.190,10.04922,-0.55000
5.649,6.032,5.090,10.04922,-0.55000
5.540,5.911,4.993,10.04922,-0.55000
5.439,5.800,4.902,10.04922,-0.55000
5.354,5.708,4.825,10.04922,-0.55000
5.211,5.553,4.693,10.04922,-0.55000
5.071,5.404,4.564,10.04922,-0.55000
4.939,5.263,4.442,10.04922,-0.55000
4.912,5.234,4.417,10.04922,-0.55000
4.843,5.161,4.352,10.04922,-0.55000
4.740,5.053,4.254,10.04922,-0.55000
4.640,4.948,4.159,10.04922,-0.55000
4.543,4.847,4.067,10.04922,-0.55000
4.448,4.749,3.975,10.04922,-0.55000
4.308,4.606,3.839,10.04922,-0.55000
4.294,4.592,3.825,10.04922,-0.55000
4.281,4.578,3.812,10.04922,-0.55000
4.258,4.555,3.790,10.04922,-0.55000
4.183,4.480,3.715,10.04922,-0.55000
4.075,4.372,3.606,10.04922,-0.55000
3.942,4.243,3.469,10.04922,-0.55000
3.918,4.220,3.444,10.04922,-0.55000
3.815,4.125,3.332,10.04922,-0.55000
3.719,4.044,3.220,10.04922,-0.55000
3.667,4.011,3.147,10.04922,-0.55000
3.642,4.006,3.101,10.04922,-0.55000
3.613,3.999,3.050,10.04922,-0.55000
3.554,3.958,2.974,10.04922,-0.55000
3.470,3.886,2.879,10.04922,-0.55000
3.420,3.840,2.824,10.04922,-0.55000
3.344,3.769,2.743,10.04922,-0.55000
3.239,3.669,2.635,10.04922,-0.55000
3.138,3.571,2.530,10.04922,-0.55000
3.033,3.469,2.422,10.04922,-0.55000
2.936,3.375,2.322,10.04922,-0.55000
2.833,3.274,2.217,10.04922,-0.55000
2.727,3.172,2.109,10.04922,-0.55000
2.630,3.076,2.009,10.04922,-0.55000
2.573,3.021,1.952,10.04922,-0.55000
2.564,3.013,1.942,10.04922,-0.55000
2.434,2.886,1.809,10.04922,-0.55000
2.332,2.786,1.704,10.04922,-0.55000
2.231,2.689,1.601,10.04922,-0.55000
2.130,2.590,1.497,10.04922,-0.55000
2.001,2.466,1.364,10.04922,-0.55000
1.873,2.343,1.231,10.04922,-0.55000
1.750,2.226,1.104,10.04922,-0.55000
1.630,2.110,0.979,10.04922,-0.55000
1.507,1.993,0.851,10.04922,-0.55000
1.386,1.878,0.724,10.04922,-0.55000
1.272,1.770,0.607,10.04922,-0.55000
1.156,1.659,0.484,10.04922,-0.55000
1.042,1.551,0.366,10.04922,-0.55000
0.929,1.446,0.247,10.04922,-0.55000
0.818,1.343,0.130,10.04922,-0.55000
0.715,1.246,0.021,10.04922,-0.55000
0.686,1.219,-0.010,10.04922,-0.55000
0.739,1.267,0.047,10.04922,-0.55000
0.789,1.313,0.102,10.04922,-0.55000
0.767,1.292,0.078,10.04922,-0.55000
0.665,1.198,-0.029,10.04922,-0.55000
0.560,1.100,-0.141,10.04922,-0.55000
0.458,1.006,-0.249,10.04922,-0.55000
0.354,0.911,-0.360,10.04922,-0.55000
0.254,0.820,-0.466,10.04922,-0.55000
0.153,0.727,-0.574,10.04922,-0.55000
0.058,0.641,-0.676,10.04922,-0.55000
-0.039,0.554,-0.780,10.04922,-0.55000
-0.136,0.466,-0.884,10.04922,-0.55000
-0.230,0.382,-0.984,10.04922,-0.55000
-0.324,0.298,-1.086,10.04922,-0.55000
-0.415,0.217,-1.183,10.04922,-0.55000
-0.506,0.135,-1.282,10.04922,-0.55000
-0.594,0.058,-1.376,10.04922,-0.55000
-0.682,-0.020,-1.470,10.04922,-0.55000
-0.767,-0.095,-1.562,10.04922,-0.55000
-0.851,-0.168,-1.654,10.04922,-0.55000
-0.937,-0.241,-1.749,10.04922,-0.55000
-1.018,-0.310,-1.838,10.04922,-0.55000
-1.099,-0.379,-1.927,10.04922,-0.55000
-1.179,-0.445,-2.015,10.04922,-0.55000
-1.256,-0.509,-2.101,10.04922,-0.55000
-1.335,-0.575,-2.188,10.04922,-0.55000
-1.410,-0.636,-2.271,10.04922,-0.55000
-1.484,-0.695,-2.354,10.04922,-0.55000
-1.559,-0.756,-2.438,10.04922,-0.55000
-1.646,-0.823,-2.537,10.04922,-0.55000
-1.730,-0.887,-2.633,10.04922,-0.55000
-1.799,-0.938,-2.712,10.04922,-0.55000
-1.878,-0.995,-2.804,10.04922,-0.55000
-1.956,-1.049,-2.894,10.04922,-0.55000
-2.031,-1.101,-2.982,10.04922,-0.55000
-2.100,-1.141,-3.066,10.04922,-0.55000
-2.167,-1.179,-3.148,10.04922,-0.55000
-2.230,-1.212,-3.226,10.04922,-0.55000
-2.286,-1.228,-3.300,10.04922,-0.55000
-2.339,-1.242,-3.370,10.04922,-0.55000
-2.386,-1.244,-3.436,10.04922,-0.55000
-2.426,-1.233,-3.497,10.04922,-0.55000
-2.468,-1.221,-3.559,10.04922,-0.55000
-2.500,-1.192,-3.613,10.04922,-0.55000
-2.533,-1.156,-3.670,10.04922,-0.55000
0.583,1.037,-0.045,10.04922,-0.55000
0.555,1.011,-0.074,10.04922,-0.55000
0.546,1.003,-0.084,10.04922,-0.55000
0.543,0.999,-0.086,10.04922,-0.55000
0.543,0.999,-0.085,10.04922,-0.55000
0.546,1.000,-0.082,10.04922,-0.55000
0.549,1.002,-0.077,10.04922,-0.55000
0.553,1.004,-0.072,10.04922,-0.55000
0.557,1.006,-0.067,10.04922,-0.55000
0.560,1.008,-0.062,10.04922,-0.55000
0.563,1.009,-0.058,10.04922,-0.55000
0.565,1.010,-0.055,10.04922,-0.55000
0.567,1.011,-0.052,10.04922,-0.55000
0.568,1.012,-0.050,10.04922,-0.55000
0.569,1.012,-0.049,10.04922,-0.55000
0.569,1.012,-0.048,10.04922,-0.55000
0.569,1.012,-0.047,10.04922,-0.55000
0.569,1.011,-0.047,10.04922,-0.55000
0.569,1.010,-0.047,10.04922,-0.55000
0.567,1.008,-0.048,10.04922,-0.55000
0.565,1.006,-0.050,10.04922,-0.55000
0.562,1.003,-0.053,10.04922,-0.55000
0.559,1.000,-0.057,10.04922,-0.55000
0.558,1.000,-0.057,10.04922,-0.55000
0.558,0.999,-0.058,10.04922,-0.55000
0.553,0.995,-0.064,10.04922,-0.55000
0.547,0.990,-0.070,10.04922,-0.55000
0.540,0.984,-0.078,10.04922,-0.55000
0.532,0.977,-0.087,10.04922,-0.55000
0.523,0.969,-0.098,10.04922,-0.55000
0.512,0.960,-0.109,10.04922,-0.55000
0.502,0.951,-0.121,10.04922,-0.55000
0.493,0.944,-0.130,10.04922,-0.55000
0.474,0.927,-0.152,10.04922,-0.55000
0.448,0.905,-0.181,10.04922,-0.55000
0.408,0.870,-0.226,10.04922,-0.55000
0.335,0.806,-0.308,10.04922,-0.55000
0.254,0.736,-0.397,10.04922,-0.55000
0.172,0.664,-0.489,10.04922,-0.55000
0.087,0.591,-0.583,10.04922,-0.55000
0.008,0.522,-0.671,10.04922,-0.55000
-0.070,0.455,-0.757,10.04922,-0.55000
-0.144,0.391,-0.839,10.04922,-0.55000
-0.175,0.363,-0.874,10.04922,-0.55000
-0.220,0.325,-0.923,10.04922,-0.55000
-0.320,0.239,-1.033,10.04922,-0.55000
-0.411,0.160,-1.134,10.04922,-0.55000
-0.476,0.104,-1.206,10.04922,-0.55000
-0.423,0.150,-1.147,10.04922,-0.55000
-0.364,0.201,-1.082,10.04922,-0.55000
-0.430,0.144,-1.155,10.04922,-0.55000
-0.517,0.070,-1.251,10.04922,-0.55000
-0.582,0.014,-1.323,10.04922,-0.55000
-0.662,-0.056,-1.412,10.04922,-0.55000
-0.743,-0.125,-1.500,10.04922,-0.55000
-0.824,-0.194,-1.589,10.04922,-0.55000
-0.906,-0.263,-1.680,10.04922,-0.55000
-0.987,-0.330,-1.770,10.04922,-0.55000
-1.067,-0.397,-1.860,10.04922,-0.55000
-1.146,-0.463,-1.949,10.04922,-0.55000
-1.221,-0.521,-2.035,10.04922,-0.55000
-1.290,-0.569,-2.117,10.04922,-0.55000
-1.352,-0.607,-2.195,10.04922,-0.55000
-1.417,-0.648,-2.275,10.04922,-0.55000
-1.493,-0.706,-2.363,10.04922,-0.55000
-1.565,-0.758,-2.445,10.04922,-0.55000
-1.638,-0.811,-2.531,10.04922,-0.55000
-1.705,-0.857,-2.610,10.04922,-0.55000
-1.758,-0.893,-2.673,10.04922,-0.55000
-1.809,-0.926,-2.733,10.04922,-0.55000
-1.864,-0.960,-2.799,10.04922,-0.55000
-1.920,-0.995,-2.867,10.04922,-0.55000
-1.970,-1.026,-2.928,10.04922,-0.55000
-2.030,-1.062,-3.000,10.04922,-0.55000
-2.120,-1.135,-3.097,10.04922,-0.55000
-2.197,-1.230,-3.164,10.04922,-0.55000
-2.201,-1.237,-3.168,10.04922,-0.55000
-2.206,-1.245,-3.171,10.04922,-0.55000
-2.211,-1.254,-3.174,10.04922,-0.55000
-2.219,-1.263,-3.182,10.04922,-0.55000
-2.232,-1.276,-3.194,10.04922,-0.55000
-2.244,-1.291,-3.206,10.04922,-0.55000
-2.263,-1.313,-3.223,10.04922,-0.55000
-2.286,-1.341,-3.243,10.04922,-0.55000
-2.321,-1.388,-3.272,10.04922,-0.55000
-2.383,-1.483,-3.315,10.04922,-0.55000
-2.459,-1.604,-3.367,10.04922,-0.55000
-2.529,-1.708,-3.417,10.04922,-0.55000
-2.570,-1.768,-3.446,10.04922,-0.55000
30.075,30.463,29.545,10.04922,-0.55000
