Gmag,G_BPmag,G_RPmag,logAge,MH
14.482,17.291,13.048,10.06070,-0.80000
13.714,15.945,12.364,10.06070,-0.80000
12.782,14.458,11.549,10.06070,-0.80000
12.177,13.605,11.016,10.06070,-0.80000
11.737,13.033,10.621,10.06070,-0.80000
11.638,12.911,10.530,10.06070,-0.80000
11.100,12.262,10.036,10.06070,-0.80000
10.519,11.594,9.493,10.06070,-0.80000
10.213,11.250,9.206,10.06070,-0.80000
10.073,11.092,9.073,10.06070,-0.80000
9.701,10.678,8.723,10.06070,-0.80000
9.309,10.238,8.356,10.06070,-0.80000
8.864,9.732,7.944,10.06070,-0.80000
8.360,9.151,7.484,10.06070,-0.80000
7.782,8.468,6.975,10.06070,-0.80000
7.172,7.737,6.451,10.06070,-0.80000
6.612,7.090,5.964,10.06070,-0.80000
6.608,7.085,5.961,10.06070,-0.80000
6.407,6.856,5.784,10.06070,-0.80000
6.224,6.649,5.624,10.06070,-0.80000
6.082,6.489,5.497,10.06070,-0.80000
5.937,6.329,5.368,10.06070,-0.80000
5.780,6.156,5.227,10.06070,-0.80000
5.640,6.001,5.100,10.06070,-0.80000
5.559,5.913,5.028,10.06070,-0.80000
5.506,5.855,4.980,10.06070,-0.80000
5.383,5.721,4.868,10.06070,-0.80000
5.264,5.592,4.760,10.06070,-0.80000
5.145,5.465,4.651,10.06070,-0.80000
5.036,5.348,4.549,10.06070,-0.80000
5.010,5.320,4.525,10.06070,-0.80000
4.946,5.252,4.466,10.06070,-0.80000
4.814,5.113,4.341,10.06070,-0.80000
4.682,4.976,4.216,10.06070,-0.80000
4.552,4.841,4.092,10.06070,-0.80000
4.424,4.709,3.968,10.06070,-0.80000
4.346,4.629,3.893,10.06070,-0.80000
4.235,4.515,3.784,10.06070,-0.80000
4.202,4.482,3.751,10.06070,-0.80000
4.149,4.429,3.698,10.06070,-0.80000
4.041,4.322,3.590,10.06070,-0.80000
3.909,4.193,3.454,10.06070,-0.80000
3.860,4.146,3.403,10.06070,-0.80000
3.771,4.062,3.307,10.06070,-0.80000
3.668,3.971,3.192,10.06070,-0.80000
3.588,3.907,3.093,10.06070,-0.80000
3.544,3.881,3.030,10.06070,-0.80000
3.506,3.862,2.971,10.06070,-0.80000
3.453,3.826,2.901,10.06070,-0.80000
3.373,3.759,2.808,10.06070,-0.80000
3.266,3.661,2.692,10.06070,-0.80000
3.249,3.645,2.673,10.06070,-0.80000
3.133,3.535,2.552,10.06070,-0.80000
3.028,3.434,2.444,10.06070,-0.80000
2.901,3.311,2.313,10.06070,-0.80000
2.801,3.213,2.210,10.06070,-0.80000
2.670,3.086,2.076,10.06070,-0.80000
2.564,2.982,1.967,10.06070,-0.80000
2.464,2.885,1.865,10.06070,-0.80000
2.364,2.788,1.763,10.06070,-0.80000
2.329,2.753,1.727,10.06070,-0.80000
2.256,2.683,1.652,10.06070,-0.80000
2.135,2.565,1.527,10.06070,-0.80000
2.009,2.443,1.399,10.06070,-0.80000
1.891,2.328,1.277,10.06070,-0.80000
1.770,2.211,1.151,10.06070,-0.80000
1.647,2.093,1.025,10.06070,-0.80000
1.532,1.983,0.906,10.06070,-0.80000
1.415,1.870,0.784,10.06070,-0.80000
1.307,1.767,0.672,10.06070,-0.80000
1.193,1.658,0.554,10.06070,-0.80000
1.084,1.554,0.440,10.06070,-0.80000
0.974,1.449,0.325,10.06070,-0.80000
0.868,1.348,0.214,10.06070,-0.80000
0.763,1.250,0.105,10.06070,-0.80000
0.657,1.150,-0.007,10.06070,-0.80000
0.555,1.055,-0.114,10.06070,-0.80000
0.456,0.962,-0.218,10.06070,-0.80000
0.424,0.931,-0.252,10.06070,-0.80000
0.448,0.953,-0.225,10.06070,-0.80000
0.501,1.001,-0.169,10.06070,-0.80000
0.508,1.008,-0.161,10.06070,-0.80000
0.416,0.922,-0.258,10.06070,-0.80000
0.312,0.826,-0.368,10.06070,-0.80000
0.214,0.735,-0.472,10.06070,-0.80000
0.114,0.642,-0.578,10.06070,-0.80000
0.017,0.552,-0.682,10.06070,-0.80000
-0.082,0.462,-0.788,10.06070,-0.80000
-0.179,0.375,-0.890,10.06070,-0.80000
-0.276,0.287,-0.995,10.06070,-0.80000
-0.369,0.203,-1.094,10.06070,-0.80000
-0.461,0.120,-1.194,10.06070,-0.80000
-0.553,0.038,-1.292,10.06070,-0.80000
-0.643,-0.042,-1.389,10.06070,-0.80000
-0.731,-0.120,-1.484,10.06070,-0.80000
-0.818,-0.196,-1.578,10.06070,-0.80000
-0.907,-0.275,-1.674,10.06070,-0.80000
-0.989,-0.347,-1.764,10.06070,-0.80000
-1.072,-0.418,-1.856,10.06070,-0.80000
-1.153,-0.488,-1.944,10.06070,-0.80000
-1.233,-0.557,-2.032,10.06070,-0.80000
-1.313,-0.625,-2.120,10.06070,-0.80000
-1.408,-0.704,-2.225,10.06070,-0.80000
-1.486,-0.769,-2.310,10.06070,-0.80000
-1.562,-0.834,-2.394,10.06070,-0.80000
-1.653,-0.909,-2.496,10.06070,-0.80000
-1.742,-0.981,-2.596,10.06070,-0.80000
-1.815,-1.039,-2.678,10.06070,-0.80000
-1.901,-1.106,-2.774,10.06070,-0.80000
-1.984,-1.171,-2.869,10.06070,-0.80000
-2.068,-1.234,-2.964,10.06070,-0.80000
-2.149,-1.296,-3.057,10.06070,-0.80000
-2.227,-1.353,-3.145,10.06070,-0.80000
-2.303,-1.408,-3.234,10.06070,-0.80000
-2.377,-1.459,-3.319,10.06070,-0.80000
-2.448,-1.507,-3.402,10.06070,-0.80000
-2.514,-1.547,-3.482,10.06070,-0.80000
-2.577,-1.581,-3.559,10.06070,-0.80000
-2.637,-1.612,-3.632,10.06070,-0.80000
-2.693,-1.638,-3.703,10.06070,-0.80000
-2.747,-1.660,-3.771,10.06070,-0.80000
-2.761,-1.664,-3.789,10.06070,-0.80000
0.532,0.942,-0.056,10.06070,-0.80000
0.498,0.910,-0.093,10.06070,-0.80000
0.490,0.902,-0.101,10.06070,-0.80000
0.486,0.898,-0.105,10.06070,-0.80000
0.485,0.897,-0.105,10.06070,-0.80000
0.485,0.896,-0.104,10.06070,-0.80000
0.486,0.896,-0.103,10.06070,-0.80000
0.488,0.897,-0.100,10.06070,-0.80000
0.491,0.899,-0.095,10.06070,-0.80000
0.494,0.900,-0.091,10.06070,-0.80000
0.497,0.902,-0.086,10.06070,-0.80000
0.500,0.903,-0.082,10.06070,-0.80000
0.502,0.904,-0.079,10.06070,-0.80000
0.504,0.905,-0.076,10.06070,-0.80000
0.505,0.905,-0.073,10.06070,-0.80000
0.506,0.905,-0.072,10.06070,-0.80000
0.506,0.905,-0.071,10.06070,-0.80000
0.506,0.905,-0.071,10.06070,-0.80000
0.506,0.904,-0.070,10.06070,-0.80000
0.506,0.904,-0.070,10.06070,-0.80000
0.505,0.902,-0.071,10.06070,-0.80000
0.504,0.900,-0.072,10.06070,-0.80000
0.501,0.898,-0.074,10.06070,-0.80000
0.498,0.895,-0.078,10.06070,-0.80000
0.494,0.891,-0.083,10.06070,-0.80000
0.493,0.890,-0.084,10.06070,-0.80000
0.488,0.886,-0.090,10.06070,-0.80000
0.482,0.881,-0.097,10.06070,-0.80000
0.474,0.874,-0.105,10.06070,-0.80000
0.466,0.867,-0.115,10.06070,-0.80000
0.456,0.859,-0.125,10.06070,-0.80000
0.446,0.851,-0.137,10.06070,-0.80000
0.437,0.842,-0.148,10.06070,-0.80000
0.434,0.840,-0.150,10.06070,-0.80000
0.417,0.825,-0.170,10.06070,-0.80000
0.388,0.800,-0.203,10.06070,-0.80000
0.344,0.763,-0.252,10.06070,-0.80000
0.273,0.701,-0.332,10.06070,-0.80000
0.196,0.634,-0.419,10.06070,-0.80000
0.121,0.568,-0.502,10.06070,-0.80000
0.035,0.494,-0.597,10.06070,-0.80000
-0.044,0.424,-0.685,10.06070,-0.80000
-0.120,0.357,-0.770,10.06070,-0.80000
-0.187,0.298,-0.844,10.06070,-0.80000
-0.226,0.264,-0.887,10.06070,-0.80000
-0.227,0.263,-0.888,10.06070,-0.80000
-0.241,0.251,-0.903,10.06070,-0.80000
-0.350,0.155,-1.023,10.06070,-0.80000
-0.441,0.076,-1.123,10.06070,-0.80000
-0.481,0.041,-1.167,10.06070,-0.80000
-0.406,0.107,-1.084,10.06070,-0.80000
-0.428,0.088,-1.108,10.06070,-0.80000
-0.526,0.003,-1.217,10.06070,-0.80000
-0.610,-0.069,-1.310,10.06070,-0.80000
-0.689,-0.137,-1.397,10.06070,-0.80000
-0.773,-0.209,-1.490,10.06070,-0.80000
-0.857,-0.281,-1.583,10.06070,-0.80000
-0.939,-0.352,-1.674,10.06070,-0.80000
-1.020,-0.420,-1.763,10.06070,-0.80000
-1.100,-0.488,-1.852,10.06070,-0.80000
-1.177,-0.553,-1.938,10.06070,-0.80000
-1.253,-0.616,-2.023,10.06070,-0.80000
-1.291,-0.648,-2.066,10.06070,-0.80000
-1.365,-0.709,-2.149,10.06070,-0.80000
-1.416,-0.729,-2.220,10.06070,-0.80000
-1.484,-0.779,-2.300,10.06070,-0.80000
-1.556,-0.835,-2.383,10.06070,-0.80000
-1.626,-0.890,-2.464,10.06070,-0.80000
-1.697,-0.943,-2.545,10.06070,-0.80000
-1.770,-0.999,-2.629,10.06070,-0.80000
-1.837,-1.052,-2.705,10.06070,-0.80000
-1.895,-1.097,-2.770,10.06070,-0.80000
-1.954,-1.146,-2.834,10.06070,-0.80000
-2.030,-1.215,-2.915,10.06070,-0.80000
-2.118,-1.308,-2.999,10.06070,-0.80000
-2.251,-1.488,-3.104,10.06070,-0.80000
-2.330,-1.601,-3.162,10.06070,-0.80000
30.033,30.732,29.217,10.06070,-0.80000
