Gmag,G_BPmag,G_RPmag,logAge,MH
14.828,17.891,13.354,10.09342,-0.55000
14.380,17.176,12.939,10.09342,-0.55000
14.085,16.673,12.673,10.09342,-0.55000
13.101,15.083,11.794,10.09342,-0.55000
12.460,14.132,11.225,10.09342,-0.55000
11.991,13.493,10.805,10.09342,-0.55000
11.294,12.603,10.171,10.09342,-0.55000
10.679,11.875,9.599,10.09342,-0.55000
10.220,11.351,9.168,10.09342,-0.55000
9.826,10.905,8.798,10.09342,-0.55000
9.375,10.384,8.381,10.09342,-0.55000
8.875,9.806,7.921,10.09342,-0.55000
8.319,9.158,7.417,10.09342,-0.55000
7.676,8.394,6.849,10.09342,-0.55000
7.571,8.266,6.759,10.09342,-0.55000
7.045,7.628,6.312,10.09342,-0.55000
6.449,6.932,5.798,10.09342,-0.55000
6.437,6.918,5.787,10.09342,-0.55000
6.328,6.794,5.692,10.09342,-0.55000
6.199,6.647,5.578,10.09342,-0.55000
6.080,6.513,5.473,10.09342,-0.55000
5.970,6.390,5.376,10.09342,-0.55000
5.879,6.289,5.295,10.09342,-0.55000
5.787,6.187,5.212,10.09342,-0.55000
5.676,6.063,5.112,10.09342,-0.55000
5.571,5.948,5.018,10.09342,-0.55000
5.426,5.789,4.888,10.09342,-0.55000
5.344,5.699,4.813,10.09342,-0.55000
5.340,5.695,4.809,10.09342,-0.55000
5.198,5.542,4.678,10.09342,-0.55000
5.064,5.399,4.554,10.09342,-0.55000
4.936,5.263,4.434,10.09342,-0.55000
4.810,5.131,4.317,10.09342,-0.55000
4.759,5.076,4.268,10.09342,-0.55000
4.756,5.074,4.266,10.09342,-0.55000
4.656,4.969,4.170,10.09342,-0.55000
4.559,4.869,4.077,10.09342,-0.55000
4.414,4.720,3.936,10.09342,-0.55000
4.362,4.667,3.885,10.09342,-0.55000
4.234,4.539,3.758,10.09342,-0.55000
4.093,4.400,3.613,10.09342,-0.55000
4.024,4.334,3.542,10.09342,-0.55000
4.003,4.314,3.520,10.09342,-0.55000
3.922,4.239,3.432,10.09342,-0.55000
3.825,4.156,3.320,10.09342,-0.55000
3.769,4.119,3.244,10.09342,-0.55000
3.740,4.109,3.195,10.09342,-0.55000
3.704,4.093,3.137,10.09342,-0.55000
3.642,4.049,3.059,10.09342,-0.55000
3.557,3.975,2.964,10.09342,-0.55000
3.506,3.929,2.908,10.09342,-0.55000
3.430,3.857,2.828,10.09342,-0.55000
3.325,3.757,2.719,10.09342,-0.55000
3.224,3.659,2.615,10.09342,-0.55000
3.118,3.556,2.506,10.09342,-0.55000
3.020,3.461,2.405,10.09342,-0.55000
2.917,3.360,2.300,10.09342,-0.55000
2.811,3.257,2.192,10.09342,-0.55000
2.713,3.160,2.091,10.09342,-0.55000
2.602,3.053,1.978,10.09342,-0.55000
2.500,2.953,1.873,10.09342,-0.55000
2.403,2.859,1.774,10.09342,-0.55000
2.302,2.760,1.671,10.09342,-0.55000
2.201,2.662,1.567,10.09342,-0.55000
2.071,2.537,1.433,10.09342,-0.55000
1.977,2.446,1.335,10.09342,-0.55000
1.882,2.355,1.237,10.09342,-0.55000
1.787,2.264,1.139,10.09342,-0.55000
1.665,2.148,1.012,10.09342,-0.55000
1.549,2.037,0.891,10.09342,-0.55000
1.434,1.927,0.772,10.09342,-0.55000
1.318,1.817,0.651,10.09342,-0.55000
1.208,1.713,0.537,10.09342,-0.55000
1.101,1.611,0.424,10.09342,-0.55000
0.999,1.515,0.317,10.09342,-0.55000
0.897,1.421,0.210,10.09342,-0.55000
0.811,1.340,0.119,10.09342,-0.55000
0.741,1.275,0.046,10.09342,-0.55000
0.810,1.337,0.120,10.09342,-0.55000
0.835,1.359,0.147,10.09342,-0.55000
0.714,1.247,0.019,10.09342,-0.55000
0.608,1.149,-0.093,10.09342,-0.55000
0.501,1.050,-0.207,10.09342,-0.55000
0.395,0.953,-0.320,10.09342,-0.55000
0.293,0.859,-0.429,10.09342,-0.55000
0.192,0.768,-0.536,10.09342,-0.55000
0.092,0.677,-0.643,10.09342,-0.55000
-0.006,0.589,-0.748,10.09342,-0.55000
-0.104,0.500,-0.853,10.09342,-0.55000
-0.200,0.414,-0.956,10.09342,-0.55000
-0.294,0.330,-1.057,10.09342,-0.55000
-0.386,0.247,-1.156,10.09342,-0.55000
-0.477,0.167,-1.254,10.09342,-0.55000
-0.567,0.087,-1.351,10.09342,-0.55000
-0.653,0.010,-1.444,10.09342,-0.55000
-0.741,-0.067,-1.538,10.09342,-0.55000
-0.823,-0.138,-1.628,10.09342,-0.55000
-0.907,-0.209,-1.720,10.09342,-0.55000
-0.990,-0.279,-1.811,10.09342,-0.55000
-1.069,-0.347,-1.899,10.09342,-0.55000
-1.151,-0.415,-1.989,10.09342,-0.55000
-1.227,-0.478,-2.073,10.09342,-0.55000
-1.304,-0.542,-2.158,10.09342,-0.55000
-1.378,-0.602,-2.240,10.09342,-0.55000
-1.450,-0.660,-2.321,10.09342,-0.55000
-1.523,-0.719,-2.403,10.09342,-0.55000
-1.607,-0.784,-2.498,10.09342,-0.55000
-1.689,-0.846,-2.592,10.09342,-0.55000
-1.755,-0.895,-2.667,10.09342,-0.55000
-1.833,-0.951,-2.758,10.09342,-0.55000
-1.905,-1.001,-2.841,10.09342,-0.55000
-1.977,-1.051,-2.926,10.09342,-0.55000
-2.042,-1.091,-3.004,10.09342,-0.55000
-2.107,-1.128,-3.082,10.09342,-0.55000
-2.167,-1.161,-3.156,10.09342,-0.55000
-2.220,-1.181,-3.225,10.09342,-0.55000
-2.270,-1.195,-3.290,10.09342,-0.55000
-2.317,-1.207,-3.354,10.09342,-0.55000
-2.357,-1.203,-3.412,10.09342,-0.55000
-2.395,-1.193,-3.469,10.09342,-0.55000
-2.431,-1.183,-3.523,10.09342,-0.55000
-2.460,-1.156,-3.572,10.09342,-0.55000
-2.491,-1.121,-3.625,10.09342,-0.55000
-2.508,-1.099,-3.656,10.09342,-0.55000
0.605,1.056,-0.019,10.09342,-0.55000
0.577,1.030,-0.049,10.09342,-0.55000
0.569,1.022,-0.057,10.09342,-0.55000
0.566,1.018,-0.060,10.09342,-0.55000
0.566,1.017,-0.059,10.09342,-0.55000
0.568,1.018,-0.056,10.09342,-0.55000
0.572,1.020,-0.051,10.09342,-0.55000
0.576,1.023,-0.045,10.09342,-0.55000
0.580,1.025,-0.040,10.09342,-0.55000
0.583,1.027,-0.035,10.09342,-0.55000
0.586,1.029,-0.031,10.09342,-0.55000
0.588,1.030,-0.028,10.09342,-0.55000
0.591,1.031,-0.024,10.09342,-0.55000
0.592,1.032,-0.022,10.09342,-0.55000
0.594,1.032,-0.019,10.09342,-0.55000
0.594,1.032,-0.019,10.09342,-0.55000
0.594,1.032,-0.019,10.09342,-0.55000
0.595,1.032,-0.018,10.09342,-0.55000
0.595,1.032,-0.017,10.09342,-0.55000
0.594,1.031,-0.017,10.09342,-0.55000
0.593,1.030,-0.018,10.09342,-0.55000
0.591,1.027,-0.020,10.09342,-0.55000
0.588,1.025,-0.023,10.09342,-0.55000
0.584,1.021,-0.027,10.09342,-0.55000
0.584,1.021,-0.028,10.09342,-0.55000
0.579,1.017,-0.033,10.09342,-0.55000
0.573,1.012,-0.040,10.09342,-0.55000
0.566,1.006,-0.048,10.09342,-0.55000
0.558,0.999,-0.057,10.09342,-0.55000
0.548,0.991,-0.068,10.09342,-0.55000
0.537,0.981,-0.081,10.09342,-0.55000
0.524,0.970,-0.096,10.09342,-0.55000
0.511,0.959,-0.110,10.09342,-0.55000
0.505,0.953,-0.117,10.09342,-0.55000
0.480,0.932,-0.145,10.09342,-0.55000
0.437,0.895,-0.193,10.09342,-0.55000
0.365,0.832,-0.275,10.09342,-0.55000
0.283,0.762,-0.365,10.09342,-0.55000
0.198,0.688,-0.460,10.09342,-0.55000
0.113,0.614,-0.555,10.09342,-0.55000
0.033,0.544,-0.644,10.09342,-0.55000
-0.047,0.475,-0.732,10.09342,-0.55000
-0.130,0.404,-0.825,10.09342,-0.55000
-0.159,0.379,-0.857,10.09342,-0.55000
-0.193,0.350,-0.894,10.09342,-0.55000
-0.272,0.282,-0.982,10.09342,-0.55000
-0.348,0.216,-1.066,10.09342,-0.55000
-0.403,0.169,-1.126,10.09342,-0.55000
-0.428,0.147,-1.154,10.09342,-0.55000
-0.415,0.159,-1.139,10.09342,-0.55000
-0.370,0.198,-1.090,10.09342,-0.55000
-0.352,0.213,-1.070,10.09342,-0.55000
-0.332,0.230,-1.048,10.09342,-0.55000
-0.383,0.186,-1.105,10.09342,-0.55000
-0.485,0.099,-1.217,10.09342,-0.55000
-0.587,0.011,-1.331,10.09342,-0.55000
-0.682,-0.070,-1.435,10.09342,-0.55000
-0.771,-0.146,-1.533,10.09342,-0.55000
-0.856,-0.218,-1.627,10.09342,-0.55000
-0.938,-0.286,-1.719,10.09342,-0.55000
-1.018,-0.352,-1.808,10.09342,-0.55000
-1.097,-0.418,-1.898,10.09342,-0.55000
-1.176,-0.482,-1.986,10.09342,-0.55000
-1.249,-0.537,-2.072,10.09342,-0.55000
-1.305,-0.563,-2.146,10.09342,-0.55000
-1.336,-0.581,-2.186,10.09342,-0.55000
-1.408,-0.634,-2.269,10.09342,-0.55000
-1.481,-0.688,-2.354,10.09342,-0.55000
-1.554,-0.743,-2.438,10.09342,-0.55000
-1.624,-0.793,-2.520,10.09342,-0.55000
-1.690,-0.838,-2.596,10.09342,-0.55000
-1.748,-0.880,-2.665,10.09342,-0.55000
-1.804,-0.918,-2.730,10.09342,-0.55000
-1.864,-0.960,-2.799,10.09342,-0.55000
-1.929,-1.011,-2.873,10.09342,-0.55000
-2.028,-1.107,-2.973,10.09342,-0.55000
-2.162,-1.271,-3.090,10.09342,-0.55000
-2.310,-1.486,-3.200,10.09342,-0.55000
-2.396,-1.620,-3.257,10.09342,-0.55000
29.949,30.554,29.201,10.09342,-0.55000
