Gmag,G_BPmag,G_RPmag,logAge,MH
15.024,17.498,13.640,10.13033,-1.65000
14.086,15.906,12.814,10.13033,-1.65000
13.272,14.838,12.065,10.13033,-1.65000
12.774,14.246,11.594,10.13033,-1.65000
12.390,13.810,11.228,10.13033,-1.65000
11.990,13.366,10.842,10.13033,-1.65000
11.810,13.168,10.668,10.13033,-1.65000
11.283,12.591,10.158,10.13033,-1.65000
10.881,12.153,9.770,10.13033,-1.65000
10.553,11.793,9.454,10.13033,-1.65000
10.186,11.384,9.103,10.13033,-1.65000
10.032,11.206,8.958,10.13033,-1.65000
9.732,10.863,8.676,10.13033,-1.65000
9.223,10.274,8.202,10.13033,-1.65000
8.656,9.639,7.667,10.13033,-1.65000
8.106,9.020,7.153,10.13033,-1.65000
8.104,9.017,7.151,10.13033,-1.65000
7.986,8.885,7.042,10.13033,-1.65000
7.877,8.762,6.939,10.13033,-1.65000
7.776,8.648,6.845,10.13033,-1.65000
7.677,8.538,6.753,10.13033,-1.65000
7.564,8.411,6.648,10.13033,-1.65000
7.540,8.383,6.625,10.13033,-1.65000
7.442,8.275,6.533,10.13033,-1.65000
7.319,8.140,6.418,10.13033,-1.65000
7.201,8.011,6.306,10.13033,-1.65000
7.086,7.886,6.197,10.13033,-1.65000
6.969,7.760,6.086,10.13033,-1.65000
6.906,7.691,6.026,10.13033,-1.65000
6.831,7.611,5.954,10.13033,-1.65000
6.722,7.495,5.849,10.13033,-1.65000
6.609,7.375,5.741,10.13033,-1.65000
6.489,7.249,5.625,10.13033,-1.65000
6.338,7.090,5.478,10.13033,-1.65000
6.182,6.929,5.326,10.13033,-1.65000
6.062,6.806,5.208,10.13033,-1.65000
5.952,6.695,5.100,10.13033,-1.65000
5.923,6.665,5.071,10.13033,-1.65000
5.887,6.629,5.035,10.13033,-1.65000
5.738,6.481,4.884,10.13033,-1.65000
5.607,6.355,4.750,10.13033,-1.65000
5.583,6.332,4.725,10.13033,-1.65000
5.555,6.306,4.696,10.13033,-1.65000
5.451,6.212,4.587,10.13033,-1.65000
5.359,6.130,4.487,10.13033,-1.65000
5.274,6.058,4.394,10.13033,-1.65000
5.197,5.995,4.309,10.13033,-1.65000
5.124,5.937,4.227,10.13033,-1.65000
5.050,5.877,4.145,10.13033,-1.65000
4.971,5.811,4.057,10.13033,-1.65000
4.870,5.723,3.950,10.13033,-1.65000
4.773,5.634,3.848,10.13033,-1.65000
4.699,5.565,3.771,10.13033,-1.65000
4.662,5.530,3.732,10.13033,-1.65000
4.557,5.430,3.625,10.13033,-1.65000
4.435,5.312,3.500,10.13033,-1.65000
4.324,5.205,3.387,10.13033,-1.65000
4.210,5.094,3.272,10.13033,-1.65000
4.086,4.973,3.146,10.13033,-1.65000
3.963,4.853,3.021,10.13033,-1.65000
3.842,4.736,2.899,10.13033,-1.65000
3.729,4.625,2.784,10.13033,-1.65000
3.608,4.507,2.661,10.13033,-1.65000
3.481,4.383,2.532,10.13033,-1.65000
3.365,4.270,2.414,10.13033,-1.65000
3.249,4.157,2.297,10.13033,-1.65000
3.130,4.041,2.176,10.13033,-1.65000
3.015,3.930,2.059,10.13033,-1.65000
2.895,3.814,1.938,10.13033,-1.65000
2.780,3.702,1.820,10.13033,-1.65000
2.668,3.594,1.706,10.13033,-1.65000
2.551,3.481,1.588,10.13033,-1.65000
2.435,3.369,1.470,10.13033,-1.65000
2.324,3.262,1.356,10.13033,-1.65000
2.213,3.156,1.243,10.13033,-1.65000
2.097,3.044,1.124,10.13033,-1.65000
1.986,2.939,1.011,10.13033,-1.65000
1.877,2.834,0.899,10.13033,-1.65000
1.764,2.727,0.785,10.13033,-1.65000
1.660,2.627,0.678,10.13033,-1.65000
1.557,2.529,0.572,10.13033,-1.65000
1.459,2.436,0.472,10.13033,-1.65000
1.395,2.375,0.407,10.13033,-1.65000
1.420,2.398,0.433,10.13033,-1.65000
1.402,2.381,0.414,10.13033,-1.65000
1.296,2.281,0.306,10.13033,-1.65000
1.193,2.184,0.200,10.13033,-1.65000
1.087,2.084,0.091,10.13033,-1.65000
0.992,1.994,-0.008,10.13033,-1.65000
0.891,1.900,-0.111,10.13033,-1.65000
0.795,1.810,-0.211,10.13033,-1.65000
0.698,1.721,-0.310,10.13033,-1.65000
0.602,1.633,-0.410,10.13033,-1.65000
0.488,1.528,-0.528,10.13033,-1.65000
0.396,1.444,-0.625,10.13033,-1.65000
0.286,1.346,-0.739,10.13033,-1.65000
0.177,1.249,-0.853,10.13033,-1.65000
0.065,1.151,-0.971,10.13033,-1.65000
-0.034,1.065,-1.075,10.13033,-1.65000
-0.141,0.972,-1.188,10.13033,-1.65000
-0.240,0.888,-1.293,10.13033,-1.65000
-0.336,0.804,-1.395,10.13033,-1.65000
