Gmag,G_BPmag,G_RPmag,logAge,MH
15.172,17.910,13.749,10.16137,-1.35000
15.135,17.840,13.716,10.16137,-1.35000
14.347,16.436,13.019,10.16137,-1.35000
13.519,15.255,12.266,10.16137,-1.35000
13.009,14.619,11.789,10.16137,-1.35000
12.620,14.160,11.420,10.16137,-1.35000
12.025,13.485,10.850,10.16137,-1.35000
11.491,12.893,10.334,10.16137,-1.35000
11.086,12.449,9.942,10.16137,-1.35000
10.754,12.085,9.622,10.16137,-1.35000
10.357,11.639,9.243,10.16137,-1.35000
9.874,11.078,8.788,10.16137,-1.35000
9.312,10.407,8.271,10.16137,-1.35000
8.700,9.702,7.702,10.16137,-1.35000
8.126,9.051,7.168,10.16137,-1.35000
8.019,8.930,7.068,10.16137,-1.35000
7.908,8.806,6.964,10.16137,-1.35000
7.800,8.684,6.863,10.16137,-1.35000
7.677,8.547,6.749,10.16137,-1.35000
7.558,8.413,6.637,10.16137,-1.35000
7.541,8.394,6.621,10.16137,-1.35000
7.421,8.261,6.509,10.16137,-1.35000
7.304,8.133,6.399,10.16137,-1.35000
7.192,8.011,6.292,10.16137,-1.35000
7.077,7.887,6.183,10.16137,-1.35000
6.973,7.774,6.084,10.16137,-1.35000
6.878,7.672,5.993,10.16137,-1.35000
6.798,7.587,5.916,10.16137,-1.35000
6.673,7.454,5.795,10.16137,-1.35000
6.546,7.320,5.672,10.16137,-1.35000
6.419,7.188,5.549,10.16137,-1.35000
6.293,7.058,5.427,10.16137,-1.35000
6.167,6.928,5.302,10.16137,-1.35000
6.086,6.846,5.222,10.16137,-1.35000
6.040,6.800,5.176,10.16137,-1.35000
5.883,6.645,5.018,10.16137,-1.35000
5.829,6.593,4.962,10.16137,-1.35000
5.762,6.528,4.894,10.16137,-1.35000
5.738,6.505,4.869,10.16137,-1.35000
5.685,6.455,4.815,10.16137,-1.35000
5.569,6.350,4.692,10.16137,-1.35000
5.467,6.261,4.582,10.16137,-1.35000
5.375,6.184,4.481,10.16137,-1.35000
5.290,6.115,4.386,10.16137,-1.35000
5.198,6.040,4.284,10.16137,-1.35000
5.101,5.957,4.179,10.16137,-1.35000
5.004,5.870,4.077,10.16137,-1.35000
4.908,5.781,3.977,10.16137,-1.35000
4.891,5.765,3.959,10.16137,-1.35000
