Gmag,G_BPmag,G_RPmag,logAge,MH
14.965,17.285,13.605,10.13033,-1.85000
14.809,17.002,13.467,10.13033,-1.85000
13.921,15.604,12.682,10.13033,-1.85000
13.112,14.584,11.933,10.13033,-1.85000
12.618,14.013,11.464,10.13033,-1.85000
12.243,13.593,11.103,10.13033,-1.85000
12.237,13.587,11.098,10.13033,-1.85000
11.664,12.960,10.544,10.13033,-1.85000
11.144,12.394,10.040,10.13033,-1.85000
10.744,11.958,9.654,10.13033,-1.85000
10.414,11.597,9.336,10.13033,-1.85000
10.071,11.220,9.007,10.13033,-1.85000
9.645,10.739,8.605,10.13033,-1.85000
9.173,10.205,8.160,10.13033,-1.85000
8.623,9.596,7.639,10.13033,-1.85000
8.311,9.245,7.346,10.13033,-1.85000
8.078,8.984,7.129,10.13033,-1.85000
7.975,8.868,7.033,10.13033,-1.85000
7.867,8.747,6.932,10.13033,-1.85000
7.767,8.634,6.839,10.13033,-1.85000
7.669,8.524,6.748,10.13033,-1.85000
7.557,8.398,6.643,10.13033,-1.85000
7.510,8.346,6.599,10.13033,-1.85000
7.434,8.262,6.527,10.13033,-1.85000
7.310,8.126,6.411,10.13033,-1.85000
7.191,7.996,6.298,10.13033,-1.85000
7.074,7.869,6.188,10.13033,-1.85000
6.955,7.740,6.075,10.13033,-1.85000
6.861,7.639,5.986,10.13033,-1.85000
6.813,7.588,5.940,10.13033,-1.85000
6.702,7.469,5.833,10.13033,-1.85000
6.586,7.346,5.721,10.13033,-1.85000
6.461,7.215,5.601,10.13033,-1.85000
6.303,7.049,5.447,10.13033,-1.85000
6.138,6.879,5.286,10.13033,-1.85000
6.012,6.749,5.162,10.13033,-1.85000
5.891,6.627,5.043,10.13033,-1.85000
5.862,6.597,5.014,10.13033,-1.85000
5.838,6.573,4.989,10.13033,-1.85000
5.828,6.563,4.979,10.13033,-1.85000
5.681,6.419,4.832,10.13033,-1.85000
5.552,6.294,4.699,10.13033,-1.85000
5.528,6.271,4.674,10.13033,-1.85000
5.500,6.245,4.644,10.13033,-1.85000
5.395,6.150,4.534,10.13033,-1.85000
5.300,6.066,4.432,10.13033,-1.85000
5.212,5.992,4.334,10.13033,-1.85000
5.130,5.925,4.244,10.13033,-1.85000
5.054,5.864,4.159,10.13033,-1.85000
4.977,5.802,4.073,10.13033,-1.85000
4.894,5.732,3.981,10.13033,-1.85000
4.789,5.640,3.870,10.13033,-1.85000
4.689,5.548,3.765,10.13033,-1.85000
4.614,5.478,3.686,10.13033,-1.85000
4.576,5.442,3.647,10.13033,-1.85000
4.470,5.341,3.539,10.13033,-1.85000
4.346,5.221,3.412,10.13033,-1.85000
