Gmag,G_BPmag,G_RPmag,logAge,MH
14.962,17.277,13.602,10.15382,-1.85000
14.630,16.696,13.310,10.15382,-1.85000
13.919,15.602,12.681,10.15382,-1.85000
13.110,14.581,11.931,10.15382,-1.85000
12.615,14.009,11.461,10.15382,-1.85000
12.233,13.582,11.094,10.15382,-1.85000
11.660,12.956,10.540,10.15382,-1.85000
11.141,12.391,10.037,10.15382,-1.85000
10.742,11.957,9.653,10.15382,-1.85000
10.413,11.596,9.335,10.15382,-1.85000
10.066,11.215,9.003,10.15382,-1.85000
9.638,10.731,8.598,10.15382,-1.85000
9.161,10.192,8.149,10.15382,-1.85000
8.602,9.572,7.619,10.15382,-1.85000
8.111,9.022,7.160,10.15382,-1.85000
8.045,8.948,7.098,10.15382,-1.85000
7.939,8.829,6.999,10.15382,-1.85000
7.838,8.715,6.905,10.15382,-1.85000
7.739,8.604,6.812,10.15382,-1.85000
7.626,8.477,6.707,10.15382,-1.85000
7.515,8.353,6.603,10.15382,-1.85000
7.459,8.291,6.550,10.15382,-1.85000
7.378,8.202,6.474,10.15382,-1.85000
7.258,8.071,6.361,10.15382,-1.85000
7.141,7.944,6.250,10.15382,-1.85000
7.022,7.815,6.137,10.15382,-1.85000
6.913,7.697,6.033,10.15382,-1.85000
6.800,7.576,5.925,10.15382,-1.85000
6.757,7.529,5.884,10.15382,-1.85000
6.648,7.414,5.780,10.15382,-1.85000
6.522,7.282,5.658,10.15382,-1.85000
6.363,7.114,5.503,10.15382,-1.85000
6.197,6.943,5.341,10.15382,-1.85000
6.069,6.811,5.216,10.15382,-1.85000
5.947,6.687,5.095,10.15382,-1.85000
5.917,6.657,5.065,10.15382,-1.85000
5.874,6.614,5.022,10.15382,-1.85000
5.745,6.487,4.892,10.15382,-1.85000
5.630,6.376,4.774,10.15382,-1.85000
5.582,6.331,4.724,10.15382,-1.85000
5.525,6.279,4.665,10.15382,-1.85000
5.426,6.190,4.560,10.15382,-1.85000
5.353,6.125,4.481,10.15382,-1.85000
5.264,6.049,4.384,10.15382,-1.85000
5.182,5.981,4.293,10.15382,-1.85000
5.105,5.918,4.208,10.15382,-1.85000
5.026,5.853,4.120,10.15382,-1.85000
4.941,5.781,4.027,10.15382,-1.85000
4.833,5.685,3.913,10.15382,-1.85000
4.732,5.592,3.807,10.15382,-1.85000
4.656,5.520,3.728,10.15382,-1.85000
4.618,5.484,3.689,10.15382,-1.85000
4.512,5.383,3.581,10.15382,-1.85000
4.388,5.264,3.455,10.15382,-1.85000
4.276,5.155,3.340,10.15382,-1.85000
4.162,5.044,3.225,10.15382,-1.85000
4.038,4.923,3.099,10.15382,-1.85000
3.914,4.802,2.973,10.15382,-1.85000
3.794,4.685,2.851,10.15382,-1.85000
3.679,4.573,2.735,10.15382,-1.85000
3.558,4.455,2.612,10.15382,-1.85000
3.429,4.329,2.482,10.15382,-1.85000
3.312,4.215,2.363,10.15382,-1.85000
3.195,4.101,2.244,10.15382,-1.85000
3.074,3.983,2.121,10.15382,-1.85000
2.957,3.869,2.003,10.15382,-1.85000
2.835,3.751,1.878,10.15382,-1.85000
2.716,3.636,1.758,10.15382,-1.85000
2.602,3.525,1.642,10.15382,-1.85000
2.482,3.409,1.520,10.15382,-1.85000
2.363,3.294,1.398,10.15382,-1.85000
2.248,3.183,1.282,10.15382,-1.85000
2.133,3.073,1.165,10.15382,-1.85000
2.012,2.957,1.042,10.15382,-1.85000
1.897,2.846,0.924,10.15382,-1.85000
1.783,2.736,0.807,10.15382,-1.85000
1.664,2.623,0.686,10.15382,-1.85000
1.552,2.515,0.572,10.15382,-1.85000
1.439,2.407,0.456,10.15382,-1.85000
1.327,2.301,0.342,10.15382,-1.85000
1.262,2.239,0.275,10.15382,-1.85000
1.276,2.251,0.289,10.15382,-1.85000
1.259,2.235,0.272,10.15382,-1.85000
1.153,2.135,0.164,10.15382,-1.85000
1.050,2.037,0.058,10.15382,-1.85000
0.945,1.938,-0.050,10.15382,-1.85000
0.850,1.848,-0.147,10.15382,-1.85000
0.753,1.756,-0.247,10.15382,-1.85000
0.659,1.669,-0.344,10.15382,-1.85000
0.565,1.581,-0.441,10.15382,-1.85000
0.471,1.494,-0.538,10.15382,-1.85000
0.360,1.392,-0.653,10.15382,-1.85000
0.270,1.310,-0.746,10.15382,-1.85000
0.164,1.214,-0.857,10.15382,-1.85000
0.059,1.120,-0.966,10.15382,-1.85000
-0.049,1.024,-1.079,10.15382,-1.85000
-0.144,0.941,-1.179,10.15382,-1.85000
-0.246,0.851,-1.286,10.15382,-1.85000
-0.340,0.770,-1.386,10.15382,-1.85000
-0.435,0.688,-1.486,10.15382,-1.85000
-0.528,0.611,-1.586,10.15382,-1.85000
-0.614,0.538,-1.677,10.15382,-1.85000
-0.702,0.464,-1.769,10.15382,-1.85000
-0.783,0.396,-1.856,10.15382,-1.85000
-0.863,0.329,-1.941,10.15382,-1.85000
-0.946,0.259,-2.029,10.15382,-1.85000
-1.019,0.199,-2.107,10.15382,-1.85000
-1.098,0.133,-2.191,10.15382,-1.85000
-1.173,0.071,-2.271,10.15382,-1.85000
-1.246,0.012,-2.349,10.15382,-1.85000
-1.318,-0.046,-2.425,10.15382,-1.85000
-1.385,-0.100,-2.497,10.15382,-1.85000
-1.457,-0.159,-2.574,10.15382,-1.85000
2.788,3.261,2.141,10.15382,-1.85000
2.770,3.246,2.121,10.15382,-1.85000
2.704,3.188,2.048,10.15382,-1.85000
2.696,3.181,2.039,10.15382,-1.85000
2.700,3.183,2.043,10.15382,-1.85000
2.703,3.186,2.047,10.15382,-1.85000
2.706,3.188,2.050,10.15382,-1.85000
2.707,3.189,2.052,10.15382,-1.85000
2.707,3.189,2.052,10.15382,-1.85000
2.706,3.188,2.051,10.15382,-1.85000
2.702,3.185,2.046,10.15382,-1.85000
2.696,3.181,2.039,10.15382,-1.85000
2.688,3.175,2.029,10.15382,-1.85000
2.676,3.166,2.015,10.15382,-1.85000
2.662,3.156,1.997,10.15382,-1.85000
2.659,3.153,1.994,10.15382,-1.85000
2.650,3.147,1.983,10.15382,-1.85000
2.631,3.134,1.958,10.15382,-1.85000
2.612,3.120,1.933,10.15382,-1.85000
2.591,3.106,1.906,10.15382,-1.85000
2.566,3.090,1.874,10.15382,-1.85000
2.541,3.075,1.840,10.15382,-1.85000
2.514,3.060,1.804,10.15382,-1.85000
2.499,3.053,1.782,10.15382,-1.85000
2.491,3.049,1.771,10.15382,-1.85000
2.465,3.038,1.734,10.15382,-1.85000
2.438,3.026,1.694,10.15382,-1.85000
2.411,3.017,1.654,10.15382,-1.85000
2.386,3.009,1.615,10.15382,-1.85000
2.361,3.001,1.577,10.15382,-1.85000
2.336,2.994,1.540,10.15382,-1.85000
2.312,2.987,1.504,10.15382,-1.85000
2.288,2.979,1.468,10.15382,-1.85000
2.261,2.971,1.429,10.15382,-1.85000
2.238,2.966,1.394,10.15382,-1.85000
2.206,2.955,1.348,10.15382,-1.85000
2.168,2.937,1.297,10.15382,-1.85000
2.139,2.922,1.259,10.15382,-1.85000
2.101,2.899,1.212,10.15382,-1.85000
