Gmag,G_BPmag,G_RPmag,logAge,MH
16.749,20.876,15.158,10.11394,-0.35000
16.219,20.226,14.639,10.11394,-0.35000
15.314,18.669,13.798,10.11394,-0.35000
14.709,17.682,13.236,10.11394,-0.35000
14.257,16.984,12.816,10.11394,-0.35000
13.599,16.050,12.199,10.11394,-0.35000
12.993,15.252,11.625,10.11394,-0.35000
12.537,14.692,11.188,10.11394,-0.35000
12.152,14.232,10.819,10.11394,-0.35000
11.757,13.751,10.442,10.11394,-0.35000
11.659,13.629,10.349,10.11394,-0.35000
11.325,13.215,10.033,10.11394,-0.35000
10.852,12.622,9.591,10.11394,-0.35000
10.325,11.965,9.101,10.11394,-0.35000
9.787,11.289,8.605,10.11394,-0.35000
9.242,10.585,8.112,10.11394,-0.35000
9.238,10.581,8.109,10.11394,-0.35000
9.186,10.516,8.061,10.11394,-0.35000
8.714,9.944,7.628,10.11394,-0.35000
8.696,9.923,7.611,10.11394,-0.35000
8.548,9.749,7.474,10.11394,-0.35000
8.416,9.595,7.351,10.11394,-0.35000
8.291,9.451,7.234,10.11394,-0.35000
8.219,9.368,7.167,10.11394,-0.35000
8.188,9.333,7.138,10.11394,-0.35000
8.083,9.214,7.038,10.11394,-0.35000
7.983,9.102,6.945,10.11394,-0.35000
7.847,8.950,6.816,10.11394,-0.35000
7.711,8.799,6.687,10.11394,-0.35000
7.708,8.796,6.685,10.11394,-0.35000
7.631,8.710,6.610,10.11394,-0.35000
7.534,8.606,6.518,10.11394,-0.35000
7.438,8.502,6.425,10.11394,-0.35000
7.339,8.395,6.330,10.11394,-0.35000
7.247,8.298,6.241,10.11394,-0.35000
7.154,8.198,6.151,10.11394,-0.35000
7.144,8.188,6.141,10.11394,-0.35000
7.092,8.133,6.090,10.11394,-0.35000
6.983,8.020,5.984,10.11394,-0.35000
6.881,7.915,5.883,10.11394,-0.35000
6.862,7.894,5.864,10.11394,-0.35000
6.758,7.789,5.761,10.11394,-0.35000
6.646,7.678,5.648,10.11394,-0.35000
6.524,7.560,5.524,10.11394,-0.35000
6.479,7.519,5.477,10.11394,-0.35000
6.401,7.450,5.395,10.11394,-0.35000
6.330,7.391,5.318,10.11394,-0.35000
6.273,7.356,5.250,10.11394,-0.35000
6.240,7.346,5.207,10.11394,-0.35000
6.202,7.331,5.157,10.11394,-0.35000
6.139,7.288,5.086,10.11394,-0.35000
6.040,7.204,4.980,10.11394,-0.35000
6.006,7.173,4.945,10.11394,-0.35000
5.968,7.138,4.906,10.11394,-0.35000
5.857,7.034,4.792,10.11394,-0.35000
5.755,6.936,4.688,10.11394,-0.35000
5.646,6.831,4.578,10.11394,-0.35000
5.533,6.720,4.463,10.11394,-0.35000
5.427,6.617,4.356,10.11394,-0.35000
5.319,6.512,4.247,10.11394,-0.35000
5.208,6.403,4.135,10.11394,-0.35000
5.103,6.302,4.029,10.11394,-0.35000
4.998,6.200,3.923,10.11394,-0.35000
4.890,6.095,3.813,10.11394,-0.35000
4.780,5.988,3.701,10.11394,-0.35000
4.675,5.887,3.594,10.11394,-0.35000
4.577,5.793,3.495,10.11394,-0.35000
4.469,5.690,3.385,10.11394,-0.35000
4.369,5.594,3.283,10.11394,-0.35000
4.238,5.469,3.150,10.11394,-0.35000
4.112,5.349,3.022,10.11394,-0.35000
4.015,5.256,2.922,10.11394,-0.35000
3.890,5.138,2.795,10.11394,-0.35000
3.771,5.026,2.673,10.11394,-0.35000
3.677,4.938,2.577,10.11394,-0.35000
3.560,4.827,2.457,10.11394,-0.35000
3.446,4.720,2.340,10.11394,-0.35000
3.336,4.618,2.228,10.11394,-0.35000
3.247,4.536,2.136,10.11394,-0.35000
3.290,4.574,2.180,10.11394,-0.35000
