Gmag,G_BPmag,G_RPmag,logAge,MH
16.694,20.824,15.106,10.08814,-0.40000
16.142,20.063,14.572,10.08814,-0.40000
15.894,19.626,14.341,10.08814,-0.40000
15.272,18.568,13.764,10.08814,-0.40000
14.678,17.598,13.213,10.08814,-0.40000
14.234,16.907,12.800,10.08814,-0.40000
13.590,15.998,12.196,10.08814,-0.40000
12.991,15.211,11.630,10.08814,-0.40000
12.539,14.659,11.197,10.08814,-0.40000
12.160,14.207,10.834,10.08814,-0.40000
12.160,14.206,10.833,10.08814,-0.40000
11.783,13.752,10.473,10.08814,-0.40000
11.747,13.707,10.439,10.08814,-0.40000
11.371,13.244,10.083,10.08814,-0.40000
10.920,12.684,9.661,10.08814,-0.40000
10.428,12.073,9.201,10.08814,-0.40000
9.905,11.423,8.716,10.08814,-0.40000
9.412,10.792,8.270,10.08814,-0.40000
9.382,10.753,8.242,10.08814,-0.40000
9.352,10.715,8.215,10.08814,-0.40000
8.865,10.114,7.771,10.08814,-0.40000
8.770,10.001,7.683,10.08814,-0.40000
8.595,9.795,7.520,10.08814,-0.40000
8.428,9.600,7.365,10.08814,-0.40000
8.387,9.553,7.327,10.08814,-0.40000
8.333,9.491,7.276,10.08814,-0.40000
8.221,9.363,7.172,10.08814,-0.40000
8.115,9.242,7.072,10.08814,-0.40000
8.011,9.125,6.974,10.08814,-0.40000
7.912,9.014,6.882,10.08814,-0.40000
7.880,8.978,6.851,10.08814,-0.40000
7.879,8.976,6.850,10.08814,-0.40000
7.771,8.857,6.748,10.08814,-0.40000
7.666,8.741,6.648,10.08814,-0.40000
7.563,8.629,6.549,10.08814,-0.40000
7.466,8.524,6.456,10.08814,-0.40000
7.370,8.420,6.364,10.08814,-0.40000
7.352,8.401,6.347,10.08814,-0.40000
7.249,8.291,6.247,10.08814,-0.40000
7.135,8.170,6.136,10.08814,-0.40000
7.025,8.054,6.029,10.08814,-0.40000
6.917,7.942,5.923,10.08814,-0.40000
6.814,7.836,5.822,10.08814,-0.40000
6.794,7.816,5.802,10.08814,-0.40000
6.715,7.736,5.723,10.08814,-0.40000
6.607,7.628,5.615,10.08814,-0.40000
6.477,7.502,5.483,10.08814,-0.40000
6.454,7.480,5.459,10.08814,-0.40000
6.352,7.387,5.352,10.08814,-0.40000
6.256,7.308,5.248,10.08814,-0.40000
6.198,7.272,5.179,10.08814,-0.40000
6.164,7.260,5.135,10.08814,-0.40000
6.128,7.249,5.087,10.08814,-0.40000
6.064,7.205,5.015,10.08814,-0.40000
5.966,7.121,4.910,10.08814,-0.40000
5.932,7.091,4.875,10.08814,-0.40000
5.894,7.056,4.836,10.08814,-0.40000
5.783,6.951,4.721,10.08814,-0.40000
5.680,6.853,4.617,10.08814,-0.40000
5.571,6.748,4.506,10.08814,-0.40000
5.458,6.637,4.391,10.08814,-0.40000
5.352,6.534,4.284,10.08814,-0.40000
5.244,6.429,4.175,10.08814,-0.40000
5.132,6.319,4.062,10.08814,-0.40000
5.027,6.217,3.956,10.08814,-0.40000
4.922,6.116,3.850,10.08814,-0.40000
4.814,6.011,3.740,10.08814,-0.40000
4.703,5.904,3.627,10.08814,-0.40000
4.597,5.802,3.520,10.08814,-0.40000
4.499,5.708,3.420,10.08814,-0.40000
4.391,5.605,3.310,10.08814,-0.40000
4.290,5.508,3.207,10.08814,-0.40000
4.159,5.383,3.073,10.08814,-0.40000
4.032,5.262,2.944,10.08814,-0.40000
3.934,5.169,2.844,10.08814,-0.40000
3.809,5.051,2.717,10.08814,-0.40000
3.689,4.937,2.594,10.08814,-0.40000
3.595,4.848,2.497,10.08814,-0.40000
3.477,4.737,2.376,10.08814,-0.40000
3.362,4.630,2.258,10.08814,-0.40000
3.250,4.525,2.143,10.08814,-0.40000
3.161,4.443,2.052,10.08814,-0.40000
3.209,4.486,2.102,10.08814,-0.40000
3.271,4.542,2.167,10.08814,-0.40000
3.249,4.522,2.144,10.08814,-0.40000
3.135,4.416,2.026,10.08814,-0.40000
3.019,4.310,1.906,10.08814,-0.40000
2.906,4.206,1.791,10.08814,-0.40000
2.794,4.103,1.674,10.08814,-0.40000
2.685,4.005,1.562,10.08814,-0.40000
2.576,3.906,1.449,10.08814,-0.40000
2.469,3.810,1.339,10.08814,-0.40000
2.365,3.715,1.231,10.08814,-0.40000
2.263,3.623,1.125,10.08814,-0.40000
2.161,3.531,1.020,10.08814,-0.40000
2.060,3.439,0.916,10.08814,-0.40000
1.962,3.352,0.814,10.08814,-0.40000
1.866,3.266,0.715,10.08814,-0.40000
1.771,3.180,0.616,10.08814,-0.40000
1.679,3.099,0.521,10.08814,-0.40000
1.586,3.016,0.424,10.08814,-0.40000
1.497,2.938,0.331,10.08814,-0.40000
1.407,2.862,0.237,10.08814,-0.40000
1.319,2.789,0.144,10.08814,-0.40000
1.232,2.717,0.052,10.08814,-0.40000
1.144,2.644,-0.041,10.08814,-0.40000
1.062,2.578,-0.128,10.08814,-0.40000
0.978,2.510,-0.217,10.08814,-0.40000
0.898,2.446,-0.303,10.08814,-0.40000
0.821,2.386,-0.385,10.08814,-0.40000
0.742,2.326,-0.469,10.08814,-0.40000
0.668,2.271,-0.550,10.08814,-0.40000
