Gmag,G_BPmag,G_RPmag,logAge,MH
16.590,20.722,15.005,10.07004,-0.50000
15.921,19.627,14.374,10.07004,-0.50000
15.016,18.069,13.536,10.07004,-0.50000
14.423,17.115,12.988,10.07004,-0.50000
13.987,16.469,12.582,10.07004,-0.50000
13.817,16.233,12.422,10.07004,-0.50000
13.334,15.575,11.969,10.07004,-0.50000
12.744,14.839,11.408,10.07004,-0.50000
12.302,14.313,10.983,10.07004,-0.50000
11.920,13.863,10.616,10.07004,-0.50000
11.496,13.350,10.213,10.07004,-0.50000
11.398,13.229,10.121,10.07004,-0.50000
11.027,12.778,9.771,10.07004,-0.50000
10.514,12.149,9.290,10.07004,-0.50000
9.934,11.432,8.751,10.07004,-0.50000
9.371,10.716,8.240,10.07004,-0.50000
8.895,10.133,7.805,10.07004,-0.50000
8.818,10.042,7.734,10.07004,-0.50000
8.703,9.907,7.627,10.07004,-0.50000
8.569,9.750,7.502,10.07004,-0.50000
8.440,9.601,7.382,10.07004,-0.50000
8.321,9.464,7.271,10.07004,-0.50000
8.311,9.453,7.262,10.07004,-0.50000
8.278,9.415,7.231,10.07004,-0.50000
8.167,9.289,7.126,10.07004,-0.50000
8.062,9.170,7.028,10.07004,-0.50000
7.959,9.054,6.930,10.07004,-0.50000
7.862,8.946,6.839,10.07004,-0.50000
7.821,8.900,6.800,10.07004,-0.50000
7.783,8.858,6.765,10.07004,-0.50000
7.647,8.709,6.634,10.07004,-0.50000
7.513,8.564,6.507,10.07004,-0.50000
7.387,8.428,6.386,10.07004,-0.50000
7.302,8.336,6.304,10.07004,-0.50000
7.295,8.328,6.296,10.07004,-0.50000
7.196,8.223,6.200,10.07004,-0.50000
7.099,8.121,6.107,10.07004,-0.50000
7.005,8.022,6.015,10.07004,-0.50000
6.913,7.926,5.925,10.07004,-0.50000
6.776,7.785,5.790,10.07004,-0.50000
6.727,7.735,5.742,10.07004,-0.50000
6.670,7.678,5.685,10.07004,-0.50000
6.652,7.660,5.667,10.07004,-0.50000
6.544,7.552,5.558,10.07004,-0.50000
6.409,7.422,5.422,10.07004,-0.50000
6.386,7.399,5.397,10.07004,-0.50000
6.279,7.302,5.286,10.07004,-0.50000
6.177,7.216,5.175,10.07004,-0.50000
6.114,7.175,5.102,10.07004,-0.50000
6.077,7.160,5.054,10.07004,-0.50000
6.035,7.143,5.001,10.07004,-0.50000
5.968,7.096,4.925,10.07004,-0.50000
5.880,7.020,4.830,10.07004,-0.50000
5.827,6.973,4.775,10.07004,-0.50000
5.749,6.900,4.694,10.07004,-0.50000
5.643,6.799,4.586,10.07004,-0.50000
5.540,6.700,4.481,10.07004,-0.50000
5.433,6.597,4.373,10.07004,-0.50000
5.334,6.501,4.273,10.07004,-0.50000
5.230,6.400,4.168,10.07004,-0.50000
5.123,6.296,4.059,10.07004,-0.50000
5.024,6.200,3.959,10.07004,-0.50000
4.913,6.091,3.846,10.07004,-0.50000
4.810,5.991,3.742,10.07004,-0.50000
4.713,5.897,3.644,10.07004,-0.50000
4.611,5.798,3.541,10.07004,-0.50000
4.509,5.700,3.437,10.07004,-0.50000
4.378,5.574,3.303,10.07004,-0.50000
4.281,5.482,3.205,10.07004,-0.50000
4.185,5.389,3.107,10.07004,-0.50000
4.089,5.298,3.009,10.07004,-0.50000
3.965,5.180,2.883,10.07004,-0.50000
3.848,5.069,2.763,10.07004,-0.50000
3.731,4.958,2.644,10.07004,-0.50000
3.613,4.847,2.523,10.07004,-0.50000
3.502,4.742,2.410,10.07004,-0.50000
3.394,4.640,2.299,10.07004,-0.50000
3.291,4.544,2.193,10.07004,-0.50000
3.188,4.449,2.088,10.07004,-0.50000
3.101,4.367,1.998,10.07004,-0.50000
3.032,4.303,1.928,10.07004,-0.50000
3.111,4.374,2.010,10.07004,-0.50000
3.140,4.400,2.040,10.07004,-0.50000
3.015,4.284,1.910,10.07004,-0.50000
2.904,4.182,1.797,10.07004,-0.50000
2.793,4.080,1.681,10.07004,-0.50000
2.683,3.979,1.568,10.07004,-0.50000
2.576,3.882,1.458,10.07004,-0.50000
2.472,3.787,1.350,10.07004,-0.50000
2.367,3.692,1.241,10.07004,-0.50000
2.264,3.599,1.136,10.07004,-0.50000
2.162,3.505,1.030,10.07004,-0.50000
2.062,3.415,0.926,10.07004,-0.50000
1.963,3.325,0.824,10.07004,-0.50000
1.866,3.238,0.724,10.07004,-0.50000
1.772,3.153,0.626,10.07004,-0.50000
1.677,3.068,0.528,10.07004,-0.50000
1.586,2.987,0.434,10.07004,-0.50000
1.494,2.905,0.339,10.07004,-0.50000
1.406,2.830,0.247,10.07004,-0.50000
1.317,2.754,0.153,10.07004,-0.50000
1.229,2.679,0.060,10.07004,-0.50000
1.144,2.608,-0.029,10.07004,-0.50000
1.057,2.536,-0.121,10.07004,-0.50000
0.975,2.468,-0.208,10.07004,-0.50000
0.893,2.400,-0.295,10.07004,-0.50000
0.813,2.336,-0.380,10.07004,-0.50000
0.735,2.274,-0.463,10.07004,-0.50000
0.655,2.210,-0.548,10.07004,-0.50000
0.564,2.142,-0.646,10.07004,-0.50000
0.473,2.074,-0.743,10.07004,-0.50000
0.400,2.020,-0.822,10.07004,-0.50000
0.314,1.962,-0.916,10.07004,-0.50000
