Gmag,G_BPmag,G_RPmag,logAge,MH
16.038,19.635,14.514,10.07918,-0.95000
15.495,18.592,14.019,10.07918,-0.95000
15.283,18.196,13.827,10.07918,-0.95000
14.427,16.775,13.047,10.07918,-0.95000
13.888,16.008,12.548,10.07918,-0.95000
13.491,15.497,12.175,10.07918,-0.95000
12.890,14.768,11.602,10.07918,-0.95000
12.341,14.133,11.074,10.07918,-0.95000
11.919,13.654,10.667,10.07918,-0.95000
11.570,13.263,10.330,10.07918,-0.95000
11.442,13.115,10.207,10.07918,-0.95000
11.162,12.794,9.938,10.07918,-0.95000
10.686,12.241,9.485,10.07918,-0.95000
10.158,11.601,8.992,10.07918,-0.95000
10.143,11.583,8.978,10.07918,-0.95000
9.529,10.830,8.414,10.07918,-0.95000
8.977,10.180,7.901,10.07918,-0.95000
8.902,10.092,7.831,10.07918,-0.95000
8.706,9.866,7.649,10.07918,-0.95000
8.527,9.660,7.481,10.07918,-0.95000
8.442,9.562,7.401,10.07918,-0.95000
8.325,9.431,7.291,10.07918,-0.95000
8.184,9.273,7.158,10.07918,-0.95000
8.054,9.127,7.035,10.07918,-0.95000
7.925,8.983,6.913,10.07918,-0.95000
7.919,8.977,6.908,10.07918,-0.95000
7.867,8.920,6.859,10.07918,-0.95000
7.770,8.813,6.766,10.07918,-0.95000
7.673,8.707,6.674,10.07918,-0.95000
7.577,8.602,6.583,10.07918,-0.95000
7.446,8.460,6.457,10.07918,-0.95000
7.341,8.347,6.356,10.07918,-0.95000
7.335,8.341,6.350,10.07918,-0.95000
7.228,8.228,6.246,10.07918,-0.95000
7.118,8.112,6.139,10.07918,-0.95000
6.963,7.949,5.987,10.07918,-0.95000
6.807,7.789,5.834,10.07918,-0.95000
6.659,7.637,5.688,10.07918,-0.95000
6.624,7.602,5.654,10.07918,-0.95000
6.565,7.542,5.594,10.07918,-0.95000
6.563,7.540,5.592,10.07918,-0.95000
6.429,7.408,5.458,10.07918,-0.95000
6.303,7.286,5.330,10.07918,-0.95000
6.278,7.262,5.304,10.07918,-0.95000
6.181,7.173,5.203,10.07918,-0.95000
6.066,7.071,5.081,10.07918,-0.95000
5.978,7.000,4.984,10.07918,-0.95000
5.908,6.949,4.904,10.07918,-0.95000
5.841,6.903,4.827,10.07918,-0.95000
5.765,6.846,4.743,10.07918,-0.95000
5.678,6.773,4.649,10.07918,-0.95000
5.589,6.693,4.556,10.07918,-0.95000
5.540,6.648,4.504,10.07918,-0.95000
5.520,6.629,4.484,10.07918,-0.95000
5.410,6.524,4.371,10.07918,-0.95000
5.309,6.427,4.268,10.07918,-0.95000
5.187,6.310,4.145,10.07918,-0.95000
5.065,6.192,4.021,10.07918,-0.95000
4.932,6.062,3.886,10.07918,-0.95000
4.802,5.936,3.755,10.07918,-0.95000
4.684,5.820,3.635,10.07918,-0.95000
4.584,5.723,3.534,10.07918,-0.95000
4.464,5.607,3.412,10.07918,-0.95000
4.338,5.485,3.285,10.07918,-0.95000
4.213,5.364,3.158,10.07918,-0.95000
4.093,5.249,3.036,10.07918,-0.95000
3.976,5.135,2.916,10.07918,-0.95000
3.861,5.025,2.800,10.07918,-0.95000
3.744,4.913,2.681,10.07918,-0.95000
3.632,4.806,2.567,10.07918,-0.95000
3.518,4.697,2.450,10.07918,-0.95000
3.408,4.592,2.338,10.07918,-0.95000
