Gmag,G_BPmag,G_RPmag,logAge,MH
16.222,20.063,14.673,10.02119,-0.80000
15.521,18.743,14.028,10.02119,-0.80000
14.678,17.281,13.257,10.02119,-0.80000
14.127,16.442,12.750,10.02119,-0.80000
13.721,15.880,12.373,10.02119,-0.80000
13.582,15.701,12.242,10.02119,-0.80000
13.125,15.124,11.809,10.02119,-0.80000
12.572,14.464,11.280,10.02119,-0.80000
12.145,13.969,10.869,10.02119,-0.80000
11.787,13.560,10.525,10.02119,-0.80000
11.414,13.128,10.168,10.02119,-0.80000
10.994,12.635,9.768,10.02119,-0.80000
10.524,12.078,9.323,10.02119,-0.80000
10.437,11.972,9.243,10.02119,-0.80000
9.998,11.435,8.835,10.02119,-0.80000
9.452,10.757,8.336,10.02119,-0.80000
8.947,10.156,7.869,10.02119,-0.80000
8.903,10.104,7.828,10.02119,-0.80000
8.703,9.872,7.642,10.02119,-0.80000
8.521,9.661,7.472,10.02119,-0.80000
8.468,9.600,7.422,10.02119,-0.80000
8.321,9.434,7.284,10.02119,-0.80000
8.167,9.261,7.139,10.02119,-0.80000
8.023,9.098,7.004,10.02119,-0.80000
7.997,9.070,6.980,10.02119,-0.80000
7.894,8.955,6.882,10.02119,-0.80000
7.771,8.818,6.765,10.02119,-0.80000
7.656,8.692,6.656,10.02119,-0.80000
7.545,8.571,6.550,10.02119,-0.80000
7.514,8.537,6.521,10.02119,-0.80000
7.512,8.534,6.518,10.02119,-0.80000
7.377,8.389,6.389,10.02119,-0.80000
7.244,8.247,6.260,10.02119,-0.80000
7.118,8.114,6.138,10.02119,-0.80000
6.992,7.981,6.015,10.02119,-0.80000
6.951,7.938,5.975,10.02119,-0.80000
6.840,7.823,5.867,10.02119,-0.80000
6.699,7.678,5.728,10.02119,-0.80000
6.565,7.541,5.596,10.02119,-0.80000
6.534,7.509,5.565,10.02119,-0.80000
6.481,7.456,5.512,10.02119,-0.80000
6.372,7.348,5.403,10.02119,-0.80000
6.237,7.217,5.265,10.02119,-0.80000
6.186,7.169,5.213,10.02119,-0.80000
6.167,7.151,5.194,10.02119,-0.80000
6.092,7.082,5.116,10.02119,-0.80000
5.981,6.984,4.997,10.02119,-0.80000
5.891,6.914,4.897,10.02119,-0.80000
5.840,6.884,4.835,10.02119,-0.80000
5.795,6.862,4.779,10.02119,-0.80000
5.738,6.826,4.713,10.02119,-0.80000
5.655,6.758,4.622,10.02119,-0.80000
5.544,6.658,4.506,10.02119,-0.80000
5.527,6.643,4.488,10.02119,-0.80000
5.455,6.575,4.414,10.02119,-0.80000
5.355,6.480,4.312,10.02119,-0.80000
5.233,6.363,4.188,10.02119,-0.80000
5.109,6.243,4.062,10.02119,-0.80000
5.009,6.146,3.961,10.02119,-0.80000
4.907,6.046,3.857,10.02119,-0.80000
4.779,5.923,3.728,10.02119,-0.80000
4.654,5.801,3.601,10.02119,-0.80000
4.522,5.673,3.467,10.02119,-0.80000
4.399,5.554,3.342,10.02119,-0.80000
4.272,5.431,3.213,10.02119,-0.80000
4.152,5.315,3.091,10.02119,-0.80000
4.028,5.196,2.965,10.02119,-0.80000
3.903,5.077,2.838,10.02119,-0.80000
3.786,4.965,2.719,10.02119,-0.80000
3.667,4.851,2.597,10.02119,-0.80000
3.557,4.746,2.485,10.02119,-0.80000
3.441,4.636,2.367,10.02119,-0.80000
3.330,4.531,2.254,10.02119,-0.80000
3.219,4.425,2.139,10.02119,-0.80000
3.111,4.323,2.029,10.02119,-0.80000
3.005,4.224,1.920,10.02119,-0.80000
2.897,4.123,1.809,10.02119,-0.80000
2.795,4.027,1.705,10.02119,-0.80000
2.696,3.934,1.603,10.02119,-0.80000
2.661,3.902,1.568,10.02119,-0.80000
2.690,3.927,1.597,10.02119,-0.80000
2.750,3.982,1.659,10.02119,-0.80000
2.758,3.990,1.668,10.02119,-0.80000
