Gmag,G_BPmag,G_RPmag,logAge,MH
16.216,20.050,14.667,10.16879,-0.80000
15.750,19.183,14.237,10.16879,-0.80000
15.514,18.729,14.022,10.16879,-0.80000
14.671,17.269,13.252,10.16879,-0.80000
14.269,16.655,12.882,10.16879,-0.80000
14.118,16.429,12.743,10.16879,-0.80000
13.709,15.863,12.361,10.16879,-0.80000
13.103,15.099,11.788,10.16879,-0.80000
12.549,14.439,11.257,10.16879,-0.80000
12.125,13.947,10.850,10.16879,-0.80000
11.770,13.541,10.509,10.16879,-0.80000
11.394,13.105,10.148,10.16879,-0.80000
10.965,12.602,9.740,10.16879,-0.80000
10.479,12.024,9.281,10.16879,-0.80000
9.922,11.340,8.764,10.16879,-0.80000
9.335,10.616,8.227,10.16879,-0.80000
8.789,9.975,7.719,10.16879,-0.80000
8.653,9.818,7.593,10.16879,-0.80000
8.516,9.661,7.465,10.16879,-0.80000
8.379,9.505,7.336,10.16879,-0.80000
8.252,9.362,7.216,10.16879,-0.80000
8.194,9.297,7.161,10.16879,-0.80000
8.071,9.161,7.045,10.16879,-0.80000
7.953,9.029,6.933,10.16879,-0.80000
7.835,8.900,6.821,10.16879,-0.80000
7.726,8.779,6.717,10.16879,-0.80000
7.674,8.723,6.668,10.16879,-0.80000
7.616,8.660,6.612,10.16879,-0.80000
7.513,8.549,6.512,10.16879,-0.80000
7.405,8.434,6.408,10.16879,-0.80000
7.301,8.323,6.307,10.16879,-0.80000
7.164,8.179,6.174,10.16879,-0.80000
7.025,8.035,6.039,10.16879,-0.80000
6.936,7.943,5.951,10.16879,-0.80000
6.872,7.877,5.888,10.16879,-0.80000
6.803,7.808,5.819,10.16879,-0.80000
6.683,7.688,5.698,10.16879,-0.80000
6.547,7.556,5.561,10.16879,-0.80000
6.523,7.533,5.535,10.16879,-0.80000
6.409,7.428,5.418,10.16879,-0.80000
6.289,7.323,5.290,10.16879,-0.80000
6.199,7.252,5.189,10.16879,-0.80000
6.129,7.202,5.111,10.16879,-0.80000
6.060,7.150,5.033,10.16879,-0.80000
5.969,7.075,4.935,10.16879,-0.80000
5.872,6.988,4.833,10.16879,-0.80000
5.817,6.938,4.776,10.16879,-0.80000
5.793,6.916,4.751,10.16879,-0.80000
5.681,6.809,4.636,10.16879,-0.80000
5.577,6.709,4.530,10.16879,-0.80000
5.465,6.601,4.417,10.16879,-0.80000
5.365,6.503,4.315,10.16879,-0.80000
5.246,6.388,4.195,10.16879,-0.80000
5.139,6.284,4.087,10.16879,-0.80000
5.030,6.177,3.976,10.16879,-0.80000
4.926,6.076,3.871,10.16879,-0.80000
4.811,5.964,3.755,10.16879,-0.80000
4.704,5.860,3.646,10.16879,-0.80000
4.590,5.749,3.531,10.16879,-0.80000
4.484,5.646,3.424,10.16879,-0.80000
4.382,5.548,3.320,10.16879,-0.80000
4.276,5.446,3.213,10.16879,-0.80000
4.175,5.348,3.110,10.16879,-0.80000
4.080,5.257,3.013,10.16879,-0.80000
3.982,5.163,2.913,10.16879,-0.80000
3.857,5.043,2.786,10.16879,-0.80000
3.765,4.955,2.692,10.16879,-0.80000
3.649,4.845,2.574,10.16879,-0.80000
3.559,4.760,2.483,10.16879,-0.80000
3.446,4.652,2.367,10.16879,-0.80000
3.340,4.552,2.259,10.16879,-0.80000
3.233,4.450,2.149,10.16879,-0.80000
3.135,4.358,2.049,10.16879,-0.80000
3.041,4.270,1.953,10.16879,-0.80000
2.954,4.189,1.863,10.16879,-0.80000
2.881,4.120,1.788,10.16879,-0.80000
2.836,4.077,1.742,10.16879,-0.80000
2.879,4.116,1.786,10.16879,-0.80000
2.898,4.133,1.807,10.16879,-0.80000
2.883,4.119,1.791,10.16879,-0.80000
2.780,4.024,1.686,10.16879,-0.80000
2.673,3.924,1.575,10.16879,-0.80000
2.566,3.825,1.465,10.16879,-0.80000
2.461,3.728,1.357,10.16879,-0.80000
2.355,3.631,1.248,10.16879,-0.80000
2.254,3.538,1.144,10.16879,-0.80000
2.151,3.444,1.037,10.16879,-0.80000
2.050,3.351,0.933,10.16879,-0.80000
1.949,3.259,0.829,10.16879,-0.80000
1.852,3.171,0.729,10.16879,-0.80000
1.755,3.083,0.629,10.16879,-0.80000
1.660,2.997,0.530,10.16879,-0.80000
1.567,2.913,0.433,10.16879,-0.80000
1.476,2.832,0.339,10.16879,-0.80000
1.384,2.750,0.245,10.16879,-0.80000
1.294,2.672,0.150,10.16879,-0.80000
1.208,2.598,0.060,10.16879,-0.80000
1.118,2.520,-0.034,10.16879,-0.80000
1.014,2.431,-0.144,10.16879,-0.80000
0.932,2.362,-0.230,10.16879,-0.80000
0.847,2.290,-0.319,10.16879,-0.80000
0.749,2.208,-0.423,10.16879,-0.80000
0.670,2.142,-0.507,10.16879,-0.80000
0.590,2.077,-0.591,10.16879,-0.80000
0.495,2.000,-0.691,10.16879,-0.80000
0.402,1.926,-0.790,10.16879,-0.80000
0.325,1.866,-0.872,10.16879,-0.80000
0.238,1.799,-0.966,10.16879,-0.80000
0.150,1.731,-1.060,10.16879,-0.80000
0.064,1.667,-1.152,10.16879,-0.80000
-0.021,1.604,-1.244,10.16879,-0.80000
-0.101,1.547,-1.329,10.16879,-0.80000
-0.180,1.492,-1.415,10.16879,-0.80000
-0.256,1.441,-1.498,10.16879,-0.80000
-0.330,1.396,-1.580,10.16879,-0.80000
-0.400,1.357,-1.658,10.16879,-0.80000
-0.466,1.322,-1.731,10.16879,-0.80000
-0.530,1.291,-1.804,10.16879,-0.80000
-0.592,1.266,-1.874,10.16879,-0.80000
-0.651,1.244,-1.941,10.16879,-0.80000
-0.692,1.228,-1.988,10.16879,-0.80000
2.945,4.058,1.907,10.16879,-0.80000
2.914,4.029,1.875,10.16879,-0.80000
2.904,4.020,1.865,10.16879,-0.80000
2.901,4.016,1.862,10.16879,-0.80000
2.901,4.015,1.862,10.16879,-0.80000
2.903,4.016,1.865,10.16879,-0.80000
2.907,4.018,1.870,10.16879,-0.80000
2.912,4.021,1.876,10.16879,-0.80000
2.918,4.024,1.883,10.16879,-0.80000
2.923,4.027,1.888,10.16879,-0.80000
2.927,4.030,1.894,10.16879,-0.80000
2.931,4.032,1.899,10.16879,-0.80000
2.935,4.034,1.903,10.16879,-0.80000
2.938,4.036,1.907,10.16879,-0.80000
2.941,4.037,1.910,10.16879,-0.80000
2.941,4.037,1.911,10.16879,-0.80000
2.942,4.038,1.911,10.16879,-0.80000
2.943,4.038,1.913,10.16879,-0.80000
2.943,4.038,1.913,10.16879,-0.80000
2.942,4.037,1.913,10.16879,-0.80000
2.940,4.035,1.911,10.16879,-0.80000
2.937,4.032,1.908,10.16879,-0.80000
2.933,4.029,1.903,10.16879,-0.80000
2.927,4.024,1.897,10.16879,-0.80000
2.927,4.023,1.896,10.16879,-0.80000
2.925,4.022,1.895,10.16879,-0.80000
2.917,4.015,1.886,10.16879,-0.80000
2.908,4.008,1.875,10.16879,-0.80000
2.897,3.999,1.864,10.16879,-0.80000
2.884,3.989,1.850,10.16879,-0.80000
2.871,3.978,1.835,10.16879,-0.80000
2.857,3.966,1.821,10.16879,-0.80000
2.842,3.954,1.804,10.16879,-0.80000
2.826,3.940,1.787,10.16879,-0.80000
2.828,3.942,1.790,10.16879,-0.80000
2.817,3.932,1.777,10.16879,-0.80000
2.782,3.902,1.740,10.16879,-0.80000
2.723,3.852,1.678,10.16879,-0.80000
2.634,3.775,1.583,10.16879,-0.80000
2.546,3.700,1.490,10.16879,-0.80000
2.460,3.626,1.399,10.16879,-0.80000
2.379,3.556,1.312,10.16879,-0.80000
2.294,3.482,1.222,10.16879,-0.80000
2.213,3.413,1.137,10.16879,-0.80000
2.132,3.342,1.051,10.16879,-0.80000
2.110,3.323,1.028,10.16879,-0.80000
2.109,3.322,1.027,10.16879,-0.80000
2.090,3.306,1.007,10.16879,-0.80000
2.007,3.233,0.920,10.16879,-0.80000
1.926,3.162,0.835,10.16879,-0.80000
1.865,3.108,0.771,10.16879,-0.80000
1.842,3.087,0.747,10.16879,-0.80000
1.875,3.117,0.782,10.16879,-0.80000
1.910,3.147,0.818,10.16879,-0.80000
1.925,3.161,0.835,10.16879,-0.80000
1.943,3.176,0.853,10.16879,-0.80000
1.867,3.109,0.773,10.16879,-0.80000
1.759,3.015,0.660,10.16879,-0.80000
1.615,2.890,0.509,10.16879,-0.80000
1.486,2.777,0.374,10.16879,-0.80000
1.369,2.675,0.252,10.16879,-0.80000
1.259,2.581,0.136,10.16879,-0.80000
1.151,2.490,0.022,10.16879,-0.80000
1.044,2.401,-0.092,10.16879,-0.80000
0.941,2.318,-0.203,10.16879,-0.80000
0.847,2.255,-0.307,10.16879,-0.80000
0.748,2.180,-0.414,10.16879,-0.80000
0.651,2.104,-0.519,10.16879,-0.80000
0.543,2.012,-0.631,10.16879,-0.80000
0.413,1.878,-0.759,10.16879,-0.80000
0.320,1.758,-0.844,10.16879,-0.80000
0.238,1.630,-0.910,10.16879,-0.80000
32.490,34.644,31.147,10.16879,-0.80000
