Gmag,G_BPmag,G_RPmag,logAge,MH
16.361,20.395,14.793,9.96614,-0.70000
15.642,19.045,14.129,9.96614,-0.70000
14.773,17.521,13.332,9.96614,-0.70000
14.210,16.643,12.813,9.96614,-0.70000
13.794,16.049,12.427,9.96614,-0.70000
13.180,15.247,11.849,9.96614,-0.70000
12.618,14.567,11.312,9.96614,-0.70000
12.184,14.060,10.896,9.96614,-0.70000
11.822,13.641,10.548,9.96614,-0.70000
11.817,13.634,10.542,9.96614,-0.70000
11.420,13.167,10.165,9.96614,-0.70000
11.096,12.784,9.857,9.96614,-0.70000
10.982,12.649,9.749,9.96614,-0.70000
10.497,12.069,9.292,9.96614,-0.70000
9.958,11.406,8.791,9.96614,-0.70000
9.420,10.732,8.301,9.96614,-0.70000
9.264,10.541,8.158,9.96614,-0.70000
8.913,10.123,7.833,9.96614,-0.70000
8.798,9.989,7.726,9.96614,-0.70000
8.620,9.782,7.562,9.96614,-0.70000
8.459,9.595,7.411,9.96614,-0.70000
8.443,9.577,7.396,9.96614,-0.70000
8.318,9.436,7.279,9.96614,-0.70000
8.155,9.252,7.126,9.96614,-0.70000
8.007,9.084,6.987,9.96614,-0.70000
7.989,9.064,6.970,9.96614,-0.70000
7.866,8.927,6.854,9.96614,-0.70000
7.740,8.787,6.734,9.96614,-0.70000
7.619,8.655,6.620,9.96614,-0.70000
7.535,8.563,6.540,9.96614,-0.70000
7.459,8.480,6.466,9.96614,-0.70000
7.366,8.380,6.377,9.96614,-0.70000
7.235,8.240,6.251,9.96614,-0.70000
7.106,8.103,6.126,9.96614,-0.70000
7.036,8.029,6.058,9.96614,-0.70000
6.956,7.944,5.980,9.96614,-0.70000
6.858,7.841,5.885,9.96614,-0.70000
6.725,7.703,5.755,9.96614,-0.70000
6.595,7.569,5.626,9.96614,-0.70000
6.471,7.443,5.504,9.96614,-0.70000
6.443,7.414,5.476,9.96614,-0.70000
6.426,7.398,5.459,9.96614,-0.70000
6.389,7.360,5.422,9.96614,-0.70000
6.280,7.251,5.312,9.96614,-0.70000
6.143,7.119,5.174,9.96614,-0.70000
6.092,7.070,5.121,9.96614,-0.70000
5.999,6.985,5.024,9.96614,-0.70000
5.893,6.893,4.910,9.96614,-0.70000
5.811,6.832,4.819,9.96614,-0.70000
5.770,6.812,4.767,9.96614,-0.70000
5.741,6.808,4.725,9.96614,-0.70000
5.701,6.790,4.674,9.96614,-0.70000
5.629,6.736,4.595,9.96614,-0.70000
5.527,6.645,4.487,9.96614,-0.70000
5.511,6.631,4.470,9.96614,-0.70000
5.441,6.566,4.398,9.96614,-0.70000
5.343,6.473,4.298,9.96614,-0.70000
5.223,6.358,4.175,9.96614,-0.70000
5.100,6.240,4.051,9.96614,-0.70000
5.001,6.143,3.950,9.96614,-0.70000
4.899,6.044,3.846,9.96614,-0.70000
4.773,5.922,3.718,9.96614,-0.70000
4.648,5.802,3.593,9.96614,-0.70000
4.518,5.675,3.460,9.96614,-0.70000
4.397,5.558,3.337,9.96614,-0.70000
4.271,5.436,3.209,9.96614,-0.70000
4.152,5.322,3.088,9.96614,-0.70000
4.030,5.205,2.964,9.96614,-0.70000
