Gmag,G_BPmag,G_RPmag,logAge,MH
16.486,20.620,14.906,10.05115,-0.60000
15.770,19.323,14.241,10.05115,-0.60000
14.874,17.761,13.415,10.05115,-0.60000
14.296,16.844,12.881,10.05115,-0.60000
13.867,16.223,12.483,10.05115,-0.60000
13.227,15.368,11.881,10.05115,-0.60000
12.651,14.663,11.331,10.05115,-0.60000
12.214,14.149,10.911,10.05115,-0.60000
11.840,13.714,10.552,10.05115,-0.60000
11.418,13.206,10.151,10.05115,-0.60000
11.403,13.188,10.138,10.05115,-0.60000
10.953,12.650,9.711,10.05115,-0.60000
10.439,12.028,9.229,10.05115,-0.60000
9.856,11.306,8.689,10.05115,-0.60000
9.380,10.703,8.256,10.05115,-0.60000
9.297,10.601,8.180,10.05115,-0.60000
8.757,9.955,7.683,10.05115,-0.60000
8.739,9.934,7.666,10.05115,-0.60000
8.608,9.781,7.544,10.05115,-0.60000
8.488,9.643,7.433,10.05115,-0.60000
8.374,9.512,7.326,10.05115,-0.60000
8.268,9.391,7.226,10.05115,-0.60000
8.256,9.378,7.216,10.05115,-0.60000
8.255,9.376,7.214,10.05115,-0.60000
8.110,9.213,7.078,10.05115,-0.60000
7.981,9.068,6.956,10.05115,-0.60000
7.858,8.930,6.840,10.05115,-0.60000
7.759,8.820,6.747,10.05115,-0.60000
7.744,8.803,6.732,10.05115,-0.60000
7.632,8.682,6.626,10.05115,-0.60000
7.522,8.562,6.521,10.05115,-0.60000
7.421,8.452,6.423,10.05115,-0.60000
7.319,8.343,6.325,10.05115,-0.60000
7.223,8.241,6.233,10.05115,-0.60000
7.221,8.239,6.231,10.05115,-0.60000
7.216,8.233,6.225,10.05115,-0.60000
7.095,8.105,6.108,10.05115,-0.60000
6.977,7.982,5.993,10.05115,-0.60000
6.862,7.863,5.880,10.05115,-0.60000
6.745,7.742,5.765,10.05115,-0.60000
6.662,7.658,5.683,10.05115,-0.60000
6.595,7.590,5.615,10.05115,-0.60000
6.542,7.537,5.562,10.05115,-0.60000
