Gmag,G_BPmag,G_RPmag,logAge,MH
13.686,15.493,12.438,10.10721,-1.75000
12.818,14.114,11.710,10.10721,-1.75000
12.600,13.808,11.523,10.10721,-1.75000
12.539,13.730,11.469,10.10721,-1.75000
11.739,12.738,10.752,10.10721,-1.75000
11.223,12.144,10.275,10.10721,-1.75000
10.830,11.703,9.906,10.10721,-1.75000
10.238,11.057,9.345,10.10721,-1.75000
9.699,10.473,8.833,10.10721,-1.75000
9.287,10.025,8.442,10.10721,-1.75000
9.001,9.714,8.172,10.10721,-1.75000
8.948,9.656,8.122,10.10721,-1.75000
8.584,9.256,7.782,10.10721,-1.75000
8.128,8.744,7.365,10.10721,-1.75000
7.616,8.168,6.903,10.10721,-1.75000
7.044,7.536,6.378,10.10721,-1.75000
7.015,7.504,6.353,10.10721,-1.75000
6.480,6.910,5.870,10.10721,-1.75000
6.377,6.795,5.778,10.10721,-1.75000
6.255,6.660,5.668,10.10721,-1.75000
6.143,6.535,5.567,10.10721,-1.75000
6.038,6.419,5.473,10.10721,-1.75000
5.935,6.305,5.382,10.10721,-1.75000
5.899,6.265,5.349,10.10721,-1.75000
5.821,6.180,5.279,10.10721,-1.75000
5.691,6.038,5.161,10.10721,-1.75000
5.563,5.900,5.044,10.10721,-1.75000
5.440,5.767,4.931,10.10721,-1.75000
5.320,5.638,4.822,10.10721,-1.75000
5.272,5.586,4.777,10.10721,-1.75000
5.181,5.490,4.693,10.10721,-1.75000
5.057,5.358,4.577,10.10721,-1.75000
4.944,5.239,4.471,10.10721,-1.75000
4.828,5.118,4.361,10.10721,-1.75000
4.703,4.988,4.243,10.10721,-1.75000
4.547,4.826,4.094,10.10721,-1.75000
4.398,4.673,3.950,10.10721,-1.75000
4.348,4.621,3.902,10.10721,-1.75000
4.216,4.487,3.774,10.10721,-1.75000
4.118,4.387,3.677,10.10721,-1.75000
4.083,4.352,3.642,10.10721,-1.75000
3.936,4.207,3.493,10.10721,-1.75000
3.808,4.083,3.360,10.10721,-1.75000
3.784,4.060,3.334,10.10721,-1.75000
3.757,4.035,3.305,10.10721,-1.75000
3.658,3.944,3.197,10.10721,-1.75000
3.570,3.865,3.098,10.10721,-1.75000
3.490,3.797,3.004,10.10721,-1.75000
3.419,3.739,2.918,10.10721,-1.75000
3.353,3.686,2.837,10.10721,-1.75000
3.286,3.633,2.756,10.10721,-1.75000
3.213,3.573,2.670,10.10721,-1.75000
3.120,3.491,2.565,10.10721,-1.75000
3.027,3.406,2.464,10.10721,-1.75000
2.955,3.339,2.387,10.10721,-1.75000
2.919,3.304,2.349,10.10721,-1.75000
