,# source_id,ra,dec,pmra,pmdec,x,y,vx,vy,plx,memberprob,pmcorr,pmrae,pmdece,plxe
0,899259709611049088,114.420604,38.851537,0.1616,-0.4807,-0.0893,-0.0308,0.22904353288987434,-0.025346193643754622,0.0883,0.99775,-0.0006,0.0988,0.0631,0.1004
3,899259430435597952,114.44497,38.833961,-0.0719,-0.3615,-0.0704,-0.0484,-0.00445646711012565,0.0938538063562454,-0.1176,0.99538,0.3135,0.2504,0.167,0.2633
4,899259434733402112,114.448325,38.820892,-0.1596,-0.699,-0.0678,-0.0615,-0.09215646711012564,-0.24364619364375456,-1.3538,0.97002,0.1829,0.6441,0.3943,0.6669
8,899259670953772416,114.444464,38.838752,0.4294,-0.3157,-0.0707,-0.0437,0.4968435328898744,0.1396538063562454,-0.1433,0.98777,0.188,0.253,0.1494,0.2637
12,899259469092878080,114.446152,38.837882,-0.1021,-0.5586,-0.0694,-0.0445,-0.03465646711012564,-0.10324619364375459,-0.0349,0.99984,0.2321,0.0649,0.0424,0.0683
13,899259469093139968,114.457114,38.832334,0.6763,0.0787,-0.0609,-0.0501,0.7437435328898744,0.5340538063562454,-0.9711,0.95234,0.1784,0.641,0.4002,0.6246
14,899259469092876928,114.453005,38.84132,-0.4455,-0.6839,-0.0641,-0.0411,-0.37805646711012564,-0.22854619364375456,-0.0319,0.98762,0.3213,0.2598,0.1668,0.2762
27,899258640161595520,114.47473,38.813702,0.4036,-0.4533,-0.0472,-0.0687,0.4710435328898744,0.0020538063562454134,0.2355,0.96787,0.1851,0.3818,0.2146,0.4115
31,899282107862907008,114.484723,38.821132,0.3084,0.0121,-0.0394,-0.0613,0.3758435328898744,0.4674538063562454,-0.6065,0.96051,0.315,0.7127,0.3876,0.7088
35,899282107862915200,114.491098,38.830409,-0.061,-0.4132,-0.0344,-0.052,0.006443532889874357,0.04215380635624538,-0.1929,0.99978,0.1914,0.1418,0.0822,0.1477
36,899282868074830848,114.475159,38.837903,-0.5418,-0.4148,-0.0468,-0.0445,-0.4743564671101256,0.04055380635624539,-0.1103,0.98598,0.1801,0.365,0.2148,0.4227
44,899282176582394368,114.514535,38.833266,-0.7307,-0.9371,-0.0162,-0.0492,-0.6632564671101256,-0.48174619364375465,-0.3356,0.97694,0.1535,0.4094,0.2359,0.443
52,899281970423951232,114.53605,38.819316,0.1466,-0.6217,0.0006,-0.0631,0.21404353288987438,-0.16634619364375464,0.0591,0.99239,0.1272,0.4084,0.2323,0.4479
57,899281974721498368,114.530918,38.82467,-0.4733,-0.3171,-0.0034,-0.0578,-0.40585646711012563,0.1382538063562454,-0.68,0.99635,0.1249,0.3533,0.1999,0.3861
58,899281974721497088,114.531912,38.829064,-0.1011,-0.5647,-0.0026,-0.0534,-0.03365646711012564,-0.10934619364375459,-0.4495,0.99984,0.0782,0.2061,0.1269,0.222
63,899281974721494912,114.541343,38.826825,0.0953,-0.5245,0.0047,-0.0556,0.16274353288987436,-0.06914619364375457,0.0824,0.99992,0.1311,0.0755,0.046,0.0838
64,899281940362026624,114.549885,38.823645,-0.4458,-0.2253,0.0114,-0.0588,-0.3783564671101256,0.2300538063562454,-0.8276,0.96336,-0.1155,1.0342,0.7366,1.038
65,899281936064215424,114.557751,38.823186,-0.1026,-0.2216,0.0175,-0.0593,-0.03515646711012564,0.2337538063562454,-0.2375,0.99137,0.1937,0.1927,0.1143,0.209
78,899259743970782976,114.441851,38.861477,-0.2938,-0.669,-0.0728,-0.0209,-0.22635646711012564,-0.21364619364375464,0.007,0.99439,0.1602,0.1839,0.1139,0.1947
79,899283142952610432,114.452463,38.855715,0.0395,-0.5776,-0.0645,-0.0267,0.10694353288987435,-0.12224619364375461,-0.2953,0.99778,0.1693,0.3443,0.1801,0.3493
82,899283211672086272,114.441276,38.876659,-0.7731,-0.5546,-0.0732,-0.0057,-0.7056564671101256,-0.09924619364375459,-0.723,0.98192,0.1351,0.4193,0.2707,0.4201
83,899283211672086016,114.445993,38.874987,-0.0613,-0.2427,-0.0695,-0.0074,0.006143532889874355,0.2126538063562454,-0.1589,0.98544,0.1872,0.4632,0.3041,0.5
84,899294962699897856,114.435584,38.88078,-0.0264,-0.1374,-0.0776,-0.0016,0.041043532889874355,0.31795380635624537,-0.6049,0.99145,0.0852,0.2997,0.1935,0.3115
86,899283177309633024,114.46633,38.863934,0.295,-0.4161,-0.0537,-0.0185,0.36244353288987435,0.03925380635624537,0.5894,0.98151,0.1252,0.4812,0.3039,0.5341
99,899283241737930624,114.463524,38.885387,-0.5122,-0.6388,-0.0559,0.003,-0.4447564671101256,-0.18344619364375464,-0.2789,0.99641,0.1464,0.4402,0.1899,0.3793
107,899295065781819904,114.439282,38.906547,-0.4582,-0.3917,-0.0747,0.0241,-0.3907564671101256,0.0636538063562454,-0.214,0.98396,0.0669,0.3839,0.2481,0.3931
