,# source_id,ra,dec,pmra,pmdec,x,y,vx,vy,plx,memberprob,pmcorr,pmrae,pmdece,plxe
18,6022086036433673216,247.089085,-35.400945,-5.6786,-1.8043,-0.0635,-0.0475,-0.014807841328413396,-0.06262195571955709,-0.0143,0.99543,0.1143,0.1868,0.1425,0.1634
70,6022085868927802880,247.121746,-35.407894,-5.7565,-1.4175,-0.0369,-0.0544,-0.09270784132841303,0.32417804428044295,0.2718,0.97045,-0.2279,0.1818,0.1524,0.186
100,6022133079223878912,247.077894,-35.374773,-5.6969,-1.6988,-0.0727,-0.0213,-0.03310784132841338,0.04287804428044284,0.1254,0.99901,0.0733,0.0703,0.0509,0.0582
150,6022086139507577728,247.095399,-35.387036,-5.3458,-1.5214,-0.0584,-0.0336,0.31799215867158726,0.22027804428044284,0.1519,0.97169,0.2847,0.3887,0.2918,0.316
158,6022086075086268288,247.107865,-35.400581,-5.6027,-1.7937,-0.0482,-0.0471,0.06109215867158735,-0.052021955719557145,-0.9552,0.96864,0.2343,0.5636,0.428,0.4758
174,6022085868927823232,247.116068,-35.403038,-5.328,-1.4122,-0.0415,-0.0496,0.3357921586715866,0.329478044280443,0.2521,0.96349,0.2504,0.3739,0.2723,0.2984
182,6022085903300564480,247.117271,-35.398196,-5.677,-1.6762,-0.0405,-0.0447,-0.013207841328412684,0.06547804428044302,0.228,0.99818,0.0859,0.0792,0.0582,0.0744
193,6022086105147830400,247.113715,-35.39076,-5.9864,-1.6287,-0.0434,-0.0373,-0.3226078413284128,0.11297804428044289,0.1098,0.98688,0.1017,0.2289,0.1742,0.207
221,6022086139507588480,247.096392,-35.382147,-5.6427,-1.8102,-0.0576,-0.0287,0.021092158671587313,-0.0685219557195571,0.2563,0.99728,0.1306,0.1254,0.0906,0.1029
248,6022133113583616256,247.092024,-35.368665,-5.485,-1.8528,-0.0611,-0.0152,0.1787921586715866,-0.11112195571955708,0.1876,0.998,0.0109,0.0855,0.0624,0.0713
258,6022086178178482176,247.106273,-35.382816,-5.4827,-1.9162,-0.0495,-0.0294,0.18109215867158657,-0.17452195571955698,0.3309,0.96652,0.316,0.5149,0.3844,0.4206
259,6022086178165526272,247.107452,-35.383165,-5.5349,-1.6211,-0.0485,-0.0297,0.12889215867158654,0.12057804428044294,0.0436,0.99562,0.2302,0.2658,0.1777,0.2273
278,6022086105147849344,247.11933,-35.381746,-5.6244,-1.6588,-0.0389,-0.0283,0.039392158671587296,0.08287804428044288,0.0415,0.9993,0.0268,0.1472,0.1089,0.1249
280,6022086487403163392,247.119788,-35.379321,-5.6973,-1.504,-0.0385,-0.0259,-0.033507841328413335,0.23767804428044292,-0.2694,0.9725,0.2695,0.8045,0.5232,0.6007
284,6022086483112189184,247.120848,-35.380159,-5.8885,-1.864,-0.0376,-0.0267,-0.2247078413284127,-0.12232195571955717,0.19,0.99225,0.2079,0.3668,0.2629,0.2724
294,6022086173867349504,247.111242,-35.375994,-6.215,-1.8419,-0.0455,-0.0225,-0.5512078413284129,-0.10022195571955717,0.2371,0.97408,0.1478,0.4022,0.3144,0.333
308,6022086487403161344,247.125817,-35.376428,-6.1052,-1.2032,-0.0336,-0.023,-0.44140784132841304,0.5384780442804429,-0.7488,0.97409,0.2333,0.6471,0.4785,0.5621
309,6022086483104987776,247.126278,-35.376503,-5.6006,-1.9709,-0.0332,-0.023,0.0631921586715869,-0.22922195571955717,-0.0677,0.99687,0.1565,0.2439,0.1828,0.2106
310,6022086556122661120,247.115217,-35.372553,-5.7896,-1.4848,-0.0422,-0.0191,-0.12580784132841316,0.25687804428044303,0.1865,0.99292,0.0673,0.228,0.1687,0.1827
313,6022086487405034880,247.125868,-35.373872,-5.7409,-1.7327,-0.0335,-0.0204,-0.07710784132841297,0.00897804428044302,-0.4994,0.95647,0.17,1.2144,0.7468,0.9863
373,6022133113583619328,247.093966,-35.362532,-5.5831,-1.675,-0.0596,-0.0091,0.08069215867158697,0.06667804428044288,0.1419,0.9999,0.0166,0.0205,0.0154,0.0175
392,6022133177989473536,247.090703,-35.351854,-5.8082,-1.7636,-0.0622,0.0016,-0.14440784132841333,-0.02192195571955713,0.205,0.99596,0.0866,0.1136,0.0779,0.0952
406,6022133491540746112,247.098881,-35.353165,-6.2233,-1.6418,-0.0556,0.0003,-0.5595078413284131,0.099878044280443,0.4564,0.95887,-0.3255,0.3736,0.2723,0.3083
433,6022086487403182720,247.122476,-35.369116,-5.4038,-1.509,-0.0363,-0.0157,0.25999215867158654,0.23267804428044303,0.0062,0.98163,0.2487,0.6753,0.4914,0.5362
435,6022086483105000192,247.125055,-35.369903,-5.4779,-1.6671,-0.0342,-0.0164,0.18589215867158693,0.0745780442804429,0.2035,0.99951,0.0809,0.0738,0.0539,0.0627
439,6022086556122675200,247.114802,-35.364991,-5.2873,-1.8497,-0.0426,-0.0115,0.3764921586715868,-0.10802195571955697,0.0198,0.9833,0.2989,0.5333,0.3931,0.403
440,6022086556122678912,247.114895,-35.363232,-5.9733,-1.8231,-0.0425,-0.0098,-0.30950784132841314,-0.08142195571955702,-0.119,0.99218,0.2953,0.4382,0.3238,0.3381
441,6022086556122683264,247.116212,-35.36108,-5.4242,-1.3268,-0.0414,-0.0076,0.239592158671587,0.41487804428044295,-0.0828,0.97868,0.1892,0.6442,0.4774,0.5071
442,6022086556122674432,247.118458,-35.363163,-5.5839,-2.1245,-0.0396,-0.0097,0.07989215867158705,-0.3828219557195569,0.8125,0.95395,0.2794,0.7762,0.6044,0.6639
