,# source_id,ra,dec,pmra,pmdec,x,y,vx,vy,plx,memberprob,pmcorr,pmrae,pmdece,plxe
11,4421518095060347648,229.251178,1.938307,3.6259,-10.129,-0.387,-0.1427,-0.4663889050488259,-0.24650152503635958,-0.7701,0.9899,-0.1653,0.7275,0.6615,0.8208
12,4421518095060347520,229.255276,1.938098,3.4167,-10.301,-0.3829,-0.1429,-0.675588905048826,-0.4185015250363602,0.6969,0.9773,-0.0851,0.6494,0.5474,0.663
14,4421515208842223104,229.292783,1.87029,3.8589,-9.7025,-0.3454,-0.2107,-0.2333889050488258,0.1799984749636394,-0.1432,0.99821,-0.0108,0.3771,0.3224,0.4276
36,4421517961918243712,229.291455,1.938687,3.8067,-10.299,-0.3468,-0.1423,-0.28558890504882584,-0.4165015250363595,0.266,0.99562,0.0905,0.4507,0.3657,0.4819
41,4421516926829201280,229.323972,1.914369,4.1193,-9.4239,-0.3143,-0.1666,0.02701109495117393,0.45859847496364026,0.4901,0.99631,0.0265,0.385,0.3186,0.4022
51,4421518266859088000,229.246211,1.959991,4.267,-9.969,-0.392,-0.121,0.17471109495117432,-0.08650152503635944,0.1736,0.99927,0.0856,0.2382,0.1965,0.2324
66,4421518232499347584,229.280534,1.959627,4.779,-9.4364,-0.3577,-0.1214,0.6867110949511739,0.4460984749636392,0.6158,0.97395,0.0713,0.3524,0.2907,0.3635
79,4421518473017534592,229.321025,1.967647,3.9937,-9.4194,-0.3172,-0.1133,-0.098588905048826,0.4630984749636404,0.1714,0.99808,0.1258,0.3229,0.2505,0.304
81,4421518473020090368,229.322896,1.971995,4.2574,-9.6017,-0.3153,-0.109,0.1651110949511736,0.28079847496364074,-0.1142,0.99651,0.3701,0.9141,0.5425,0.7391
82,4421518747895490944,229.302578,1.988567,3.7125,-9.4185,-0.3356,-0.0924,-0.3797889050488261,0.4639984749636401,0.3465,0.98619,0.0821,0.2415,0.1927,0.2345
89,4421518786551972608,229.316152,1.992271,4.1058,-9.9702,-0.3221,-0.0887,0.013511094951174307,-0.0877015250363602,0.1408,0.99998,0.0073,0.0158,0.0137,0.0145
91,4421518816614993408,229.287962,1.998691,3.9757,-9.626,-0.3502,-0.0823,-0.11658890504882624,0.25649847496364053,-0.1195,0.99937,0.0537,0.2946,0.241,0.2827
96,4421518816614982656,229.29686,1.994448,4.3453,-10.385,-0.3413,-0.0865,0.2530110949511739,-0.5025015250363598,-0.0835,0.99566,-0.0007,0.2806,0.2356,0.2677
103,4421518782255263360,229.315718,2.00176,4.0751,-9.9048,-0.3225,-0.0792,-0.017188905048826086,-0.02230152503635985,0.2371,0.99994,0.1633,0.0971,0.0757,0.0807
