,# source_id,ra,dec,pmra,pmdec,x,y,vx,vy,plx,memberprob,pmcorr,pmrae,pmdece,plxe
77,5939809787487641216,253.042523,-47.037123,-4.1243,-1.2404,-0.0011,0.0209,0.4908602272727274,0.21340795454545458,-0.3463,0.95991,0.2181,0.9579,0.648,0.6023
109,5939809169012364928,253.065667,-47.033947,-3.8928,-1.5972,0.0146,0.0241,0.7223602272727274,-0.14339204545454542,-0.2012,0.96895,-0.186,0.4629,0.3681,0.3306
116,5939809035884541952,253.04944,-47.043943,-4.6354,-1.4777,0.0036,0.0141,-0.02023977272727251,-0.023892045454545485,-0.2038,0.99993,-0.1983,0.1303,0.1099,0.1047
120,5939809134645623552,253.057378,-47.041925,-4.4924,-1.3835,0.009,0.0161,0.12276022727272728,0.07030795454545458,-0.098,0.99944,0.0091,0.2943,0.2305,0.2166
121,5939809134652622720,253.058395,-47.043415,-5.5815,-2.2804,0.0097,0.0146,-0.9663397727272729,-0.8265920454545457,-0.9258,0.95994,-0.2147,0.6338,0.5293,0.5128
145,5939809134644131840,253.071129,-47.043495,-4.5002,-1.6843,0.0184,0.0146,0.11496022727272681,-0.23049204545454538,0.1524,0.99156,-0.1389,0.3386,0.2877,0.2518
200,5939809443890243200,253.009654,-47.048701,-4.3402,-0.9973,-0.0235,0.0093,0.27496022727272695,0.45650795454545456,-0.5626,0.99536,0.023,0.4348,0.3602,0.3382
230,5939809413831083648,252.997354,-47.06524,-3.8761,-1.4468,-0.0319,-0.0072,0.7390602272727271,0.007007954545454442,-0.1757,0.95678,-0.0224,0.4355,0.3524,0.3307
231,5939809409521978368,252.997996,-47.065742,-4.4934,-1.5997,-0.0315,-0.0077,0.12176022727272695,-0.14589204545454537,-0.0765,0.99818,0.0408,0.2198,0.1759,0.1673
236,5939809821840390272,253.019759,-47.042688,-4.6983,-1.6413,-0.0166,0.0154,-0.08313977272727247,-0.18749204545454545,0.1302,0.99549,-0.07,0.2935,0.2568,0.2333
246,5939809753127895680,253.027141,-47.040838,-4.624,-0.9506,-0.0116,0.0172,-0.008839772727272432,0.5032079545454545,0.2776,0.97567,-0.1254,0.651,0.52,0.489
264,5939809787480650112,253.03828,-47.044274,-4.3065,-1.3201,-0.004,0.0138,0.30866022727272746,0.13370795454545448,-0.5926,0.99928,-0.2327,0.3236,0.284,0.2669
268,5939809757439048320,253.030048,-47.047929,-4.3168,-1.7173,-0.0096,0.0101,0.2983602272727275,-0.2634920454545455,-0.1858,0.99983,-0.2187,0.1268,0.1093,0.1007
270,5939809753127898496,253.035169,-47.047316,-5.2852,-0.9571,-0.0061,0.0107,-0.6700397727272724,0.4967079545454546,0.3264,0.97777,-0.2566,0.9008,0.7907,0.7497
271,5939809757429723520,253.034705,-47.049187,-4.8201,-1.7611,-0.0065,0.0089,-0.20493977272727282,-0.3072920454545456,-0.4996,0.98781,-0.164,0.7695,0.6029,0.5534
276,5939809753120907264,253.033434,-47.049654,-4.8656,-1.585,-0.0073,0.0084,-0.25043977272727247,-0.13119204545454544,0.0524,0.99932,0.0228,0.2149,0.1717,0.1598
283,5939809753119396480,253.036212,-47.054438,-4.5909,-1.574,-0.0054,0.0036,0.02426022727272681,-0.12019204545454554,0.0154,0.99991,0.0012,0.177,0.1387,0.1286
285,5939809757428458368,253.035275,-47.055858,-3.7383,-1.9056,-0.0061,0.0022,0.876860227272727,-0.45179204545454543,-0.1693,0.9615,-0.8436,0.7531,0.8496,0.3421
286,5939809753120901376,253.039084,-47.056501,-4.4581,-1.4522,-0.0035,0.0016,0.15706022727272728,0.001607954545454593,-0.0693,0.99991,-0.0257,0.2368,0.1894,0.177
310,5939809375170769280,253.018161,-47.063061,-4.0935,-2.0418,-0.0177,-0.005,0.5216602272727275,-0.5879920454545453,-0.3932,0.97338,-0.0596,0.5634,0.4491,0.4301
