,# source_id,ra,dec,pmra,pmdec,x,y,vx,vy,plx,memberprob,pmcorr,pmrae,pmdece,plxe
482,4267678864855546368,286.26801,1.871427,-3.0109,-6.0857,-0.0457,-0.0294,-0.18669476831091192,-0.05237608370702507,0.1218,0.9935,0.041,0.033,0.028,0.032
487,4267678860519225600,286.271397,1.868809,-2.8326,-6.149,-0.0423,-0.032,-0.008394768310911793,-0.11567608370702498,0.2309,0.97971,0.0762,0.1154,0.1,0.1063
495,4267678864832048896,286.275781,1.867949,-2.8531,-6.0034,-0.0379,-0.0329,-0.028894768310911978,0.029923916292974972,0.3175,0.96771,0.0734,0.1248,0.1097,0.1173
501,4267678860523810176,286.273419,1.871074,-2.7963,-5.9622,-0.0403,-0.0298,0.027905231689087984,0.07112391629297488,0.1513,0.99627,0.0796,0.0748,0.0648,0.0681
798,4267678516921574400,286.307219,1.838826,-2.7261,-5.9769,-0.0065,-0.062,0.0981052316890878,0.056423916292975385,0.0967,0.97487,0.0748,0.1687,0.1471,0.1621
803,4267678521234251776,286.303805,1.842436,-3.0539,-6.082,-0.0099,-0.0584,-0.22969476831091207,-0.04867608370702481,-0.1817,0.95423,0.078,0.2525,0.2153,0.251
818,4267678551281330688,286.311263,1.84462,-2.8424,-5.8958,-0.0025,-0.0562,-0.018194768310912046,0.13752391629297467,0.1305,0.9894,0.0725,0.1131,0.0984,0.1039
878,4267678658673165568,286.323075,1.850344,-2.6553,-5.924,0.0093,-0.0505,0.168905231689088,0.10932391629297467,-0.0704,0.98177,0.1297,0.0819,0.0721,0.0815
885,4267678796136020992,286.279966,1.855484,-2.7783,-6.1922,-0.0338,-0.0453,0.04590523168908778,-0.15887608370702466,0.0523,0.9821,0.0663,0.1329,0.1173,0.1384
901,4267678585641093376,286.290024,1.853318,-2.8732,-6.2061,-0.0237,-0.0475,-0.04899476831091221,-0.17277608370702513,0.2196,0.96877,0.1321,0.14,0.129,0.1342
936,4267678830495766656,286.286649,1.864777,-2.9289,-6.0043,-0.0271,-0.0361,-0.10469476831091207,0.029023916292975294,0.1233,0.99882,0.0159,0.0266,0.0232,0.026
