,# source_id,ra,dec,pmra,pmdec,x,y,vx,vy,plx,memberprob,pmcorr,pmrae,pmdece,plxe
9,4368921758053512320,264.337688,-3.358181,-3.7565,-5.1267,-0.0626,-0.1123,-0.11346721259341663,0.013062378756559134,-0.2268,0.96014,-0.0118,0.5228,0.4791,0.6694
48,4368921959913932800,264.33395,-3.343038,-3.6096,-5.3409,-0.0663,-0.0971,0.0334327874065834,-0.2011376212434417,0.1438,0.99179,-0.0216,0.1324,0.1033,0.1379
70,4368921723689893504,264.366226,-3.352416,-3.683,-4.806,-0.0341,-0.1065,-0.03996721259341651,0.3337623787565587,0.4204,0.97834,0.0758,0.3276,0.2985,0.4333
76,4368921792418111360,264.344543,-3.347762,-3.4531,-5.0795,-0.0558,-0.1018,0.18993278740658326,0.06026237875655838,0.11,0.99979,0.0641,0.0249,0.0212,0.0291
82,4368921788116767232,264.349136,-3.346136,-3.327,-5.247,-0.0512,-0.1002,0.31603278740658336,-0.10723762124344116,-0.5132,0.98074,0.1004,0.4282,0.3856,0.5305
103,4368921788116758912,264.360792,-3.350876,-3.3674,-4.7884,-0.0395,-0.105,0.27563278740658337,0.3513623787565585,0.0772,0.99065,0.1201,0.1822,0.1567,0.2214
111,4368922170366535168,264.362928,-3.343318,-3.7349,-5.5609,-0.0374,-0.0974,-0.09186721259341679,-0.42113762124344145,-0.5135,0.97889,0.0743,0.4391,0.4181,0.5845
135,4368920894763529728,264.38156,-3.37166,-3.3952,-5.2187,-0.0188,-0.1257,0.24783278740658332,-0.07893762124344139,-0.4214,0.97945,0.0935,0.3944,0.3573,0.503
137,4368920899064860800,264.386623,-3.371473,-3.6907,-5.0667,-0.0137,-0.1256,-0.047667212593416775,0.07306237875655874,0.2691,0.99481,0.0964,0.0614,0.0526,0.0725
173,4368921341440146816,264.375531,-3.359099,-3.9542,-4.904,-0.0248,-0.1132,-0.31116721259341684,0.2357623787565588,0.499,0.95187,0.172,0.4781,0.4376,0.5814
177,4368921341440150656,264.38012,-3.356068,-3.5291,-5.6482,-0.0202,-0.1102,0.11393278740658319,-0.5084376212434414,-0.4179,0.9557,0.0307,0.5563,0.482,0.6734
201,4368922170366522624,264.369506,-3.340515,-3.9611,-4.6519,-0.0308,-0.0946,-0.31806721259341675,0.48786237875655836,0.6456,0.95552,0.0422,0.5363,0.4869,0.7232
215,4368922131714161024,264.380878,-3.339568,-3.4409,-5.0155,-0.0195,-0.0937,0.20213278740658325,0.12426237875655843,0.2567,0.99083,0.1094,0.3385,0.313,0.4162
232,4368921375799897600,264.400886,-3.352222,-3.1365,-4.6997,0.0005,-0.1063,0.5065327874065835,0.44006237875655874,0.353,0.95622,0.3104,0.5309,0.4795,0.628
236,4368921307080400384,264.41155,-3.364252,-3.6488,-5.2668,0.0111,-0.1183,-0.005767212593416726,-0.1270376212434412,0.0503,0.98083,0.1937,0.3792,0.3652,0.4671
258,4368921208293729024,264.420811,-3.357785,-3.699,-4.9749,0.0204,-0.1119,-0.05596721259341653,0.16486237875655885,0.3944,0.97638,0.1956,0.4077,0.3691,0.4833
259,4368921410159632768,264.417181,-3.352464,-3.9659,-5.7273,0.0168,-0.1065,-0.32286721259341666,-0.5875376212434409,-0.7643,0.95225,0.1984,0.3098,0.2844,0.3729
266,4368921483175394176,264.407007,-3.345912,-3.2123,-4.8852,0.0066,-0.1,0.4307327874065834,0.2545623787565585,0.368,0.95467,0.1365,0.6609,0.6042,0.7826
270,4368921483180427264,264.401125,-3.338589,-3.5809,-5.2434,0.0007,-0.0927,0.06213278740658312,-0.10363762124344156,0.107,0.99935,0.1608,0.0819,0.0692,0.0927
287,4368921483175389440,264.413679,-3.340744,-3.5465,-4.8358,0.0133,-0.0948,0.09653278740658333,0.30396237875655885,0.6389,0.97266,0.1635,0.5195,0.4725,0.6033
290,4368921448820672128,264.421932,-3.342927,-3.5684,-4.924,0.0215,-0.097,0.0746327874065833,0.21576237875655835,0.1439,0.99986,0.1684,0.021,0.0177,0.0232
309,4368921169641443840,264.452379,-3.366482,-3.7222,-5.0321,0.0519,-0.1206,-0.07916721259341664,0.10766237875655893,0.5559,0.96472,0.3712,0.2572,0.212,0.2558
344,4368921414455875456,264.427524,-3.34775,-3.888,-5.3985,0.0271,-0.1018,-0.24496721259341658,-0.2587376212434416,-0.2351,0.95913,0.0658,0.6524,0.5787,0.7718
345,4368921444519382784,264.428153,-3.347516,-3.488,-5.0342,0.0277,-0.1016,0.15503278740658333,0.1055623787565585,0.1612,0.99979,0.2303,0.0412,0.0346,0.045
358,4368927113876216704,264.449192,-3.344854,-3.6876,-5.2368,0.0487,-0.0989,-0.044567212593416894,-0.09703762124344095,0.008,0.99833,0.2472,0.1001,0.0829,0.1116
360,4368921444519390720,264.43785,-3.341272,-3.1374,-5.2744,0.0374,-0.0954,0.5056327874065834,-0.13463762124344125,0.0061,0.96892,0.3303,0.5036,0.4274,0.5544
362,4368921444519393024,264.438182,-3.339812,-3.4886,-4.7039,0.0377,-0.0939,0.1544327874065834,0.43586237875655875,-0.2314,0.98447,0.2944,0.4495,0.3961,0.4974
368,4368927118177494400,264.445061,-3.337719,-3.6006,-5.3115,0.0446,-0.0918,0.042432787406583294,-0.17173762124344094,0.0104,0.99714,0.2085,0.0994,0.0847,0.1095
377,4368921173933951744,264.45669,-3.355788,-3.9374,-5.1924,0.0562,-0.1099,-0.29436721259341647,-0.0526376212434414,-0.0365,0.95845,0.1846,0.56,0.4711,0.6106
388,4368924090219221504,264.472162,-3.355718,-3.5611,-4.9914,0.0716,-0.1098,0.08193278740658316,0.1483623787565591,0.2096,0.99887,0.2808,0.0783,0.0615,0.0786
404,4368927118177484160,264.458531,-3.34147,-3.7793,-5.1248,0.058,-0.0956,-0.1362672125934168,0.014962378756559147,0.1762,0.99755,0.1055,0.0615,0.0517,0.0686
405,4368927049449222528,264.460922,-3.343589,-4.107,-5.0066,0.0604,-0.0977,-0.4639672125934169,0.133162378756559,0.017,0.97458,0.1559,0.3068,0.2731,0.3464
409,4368927113880750080,264.458954,-3.340205,-3.2216,-5.3559,0.0585,-0.0943,0.4214327874065833,-0.21613762124344138,-0.202,0.97693,0.1944,0.3575,0.3089,0.4184
419,4368924128877337472,264.476653,-3.351375,-3.4837,-5.2515,0.0761,-0.1055,0.15933278740658352,-0.11173762124344133,-0.7457,0.96448,0.1308,0.5863,0.475,0.563
482,4368934054541881216,264.287456,-3.307149,-4.1271,-5.0862,-0.1127,-0.0612,-0.4840672125934171,0.05356237875655889,0.0911,0.95917,-0.0958,0.2714,0.2459,0.3053
493,4368934093205774208,264.299944,-3.307366,-3.6793,-5.2123,-0.1003,-0.0615,-0.0362672125934167,-0.07253762124344121,0.1412,0.99933,-0.079,0.0271,0.0223,0.0289
507,4368934088901630336,264.302977,-3.298587,-3.5364,-5.1089,-0.0973,-0.0527,0.10663278740658333,0.030862378756558506,-0.1514,0.99877,0.0813,0.1494,0.1276,0.1793
524,4368934535578240128,264.300528,-3.291153,-3.4148,-4.9975,-0.0997,-0.0452,0.22823278740658326,0.14226237875655912,0.2866,0.99516,0.1037,0.1513,0.1278,0.1788
529,4368934471162127872,264.307173,-3.287403,-3.4949,-5.1573,-0.0931,-0.0415,0.14813278740658342,-0.017537621243441492,-0.1775,0.99867,0.072,0.1735,0.1517,0.2159
531,4368934466858766976,264.309589,-3.28701,-3.8717,-4.9267,-0.0907,-0.0411,-0.22866721259341682,0.21306237875655842,0.4436,0.98384,0.1072,0.2027,0.1719,0.24
583,4368934535578266112,264.297741,-3.27546,-3.1783,-5.1797,-0.1025,-0.0295,0.4647327874065832,-0.03993762124344169,-0.0032,0.98295,0.1133,0.3102,0.2956,0.3858
599,4368934574236441600,264.310753,-3.273957,-4.0128,-5.1032,-0.0895,-0.028,-0.36976721259341705,0.036562378756558545,-0.1213,0.97159,0.2229,0.7468,0.612,0.7879
600,4368934574241369344,264.306218,-3.270048,-3.5392,-5.0322,-0.094,-0.0241,0.1038327874065832,0.10756237875655916,0.1665,0.99952,0.1577,0.0973,0.0792,0.1067
611,4368935394571756928,264.292166,-3.259315,-3.2675,-5.0392,-0.108,-0.0134,0.37553278740658325,0.1005623787565586,0.2074,0.96676,0.1309,0.0703,0.0553,0.0735
617,4368935325852267136,264.301156,-3.265428,-3.3336,-5.2838,-0.0991,-0.0195,0.3094327874065832,-0.14403762124344155,-0.0499,0.99433,0.1995,0.1937,0.1608,0.2181
620,4368935330148344704,264.305028,-3.264161,-3.7482,-5.8425,-0.0952,-0.0182,-0.10516721259341688,-0.7027376212434415,0.175,0.95029,0.1409,0.4833,0.4282,0.5567
627,4368935330148375168,264.299646,-3.259545,-3.9964,-4.9114,-0.1006,-0.0136,-0.35336721259341664,0.2283623787565583,-0.4532,0.98424,0.1795,0.4165,0.4085,0.5357
630,4368935428931493888,264.303489,-3.260083,-3.9364,-5.1413,-0.0967,-0.0142,-0.2933672125934166,-0.0015376212434414782,0.3006,0.98672,0.193,0.1381,0.113,0.151
633,4368935501954325376,264.299867,-3.254518,-3.8063,-5.2502,-0.1004,-0.0086,-0.16326721259341648,-0.1104376212434417,0.0969,0.99765,0.1416,0.0879,0.0709,0.0955
634,4368935433229972480,264.309234,-3.25923,-4.4076,-5.2349,-0.091,-0.0133,-0.7645672125934171,-0.09513762124344094,-1.2771,0.95736,0.3277,1.0484,0.8855,0.919
635,4368935428931500800,264.306068,-3.25629,-4.2679,-5.2109,-0.0942,-0.0104,-0.6248672125934167,-0.07113762124344092,0.2277,0.968,0.1594,0.5393,0.5078,0.6471
636,4368935433227573760,264.308687,-3.256511,-3.4168,-5.4385,-0.0916,-0.0106,0.22623278740658348,-0.2987376212434416,-0.0919,0.98336,0.1457,0.4727,0.4282,0.5639
650,4368935605026343680,264.278013,-3.246451,-3.8098,-4.7088,-0.1222,-0.0005,-0.16676721259341676,0.43096237875655863,0.0104,0.95078,0.0291,0.5272,0.4929,0.6192
664,4368935772528449024,264.279633,-3.227886,-3.367,-4.7393,-0.1206,0.018,0.2760327874065833,0.40046237875655866,0.3651,0.9561,0.1985,0.4082,0.3928,0.4838
668,4368935394571774336,264.285789,-3.248991,-3.4127,-4.9323,-0.1144,-0.0031,0.23033278740658325,0.20746237875655904,0.2136,0.96807,0.3121,0.5159,0.4484,0.5436
688,4368935501947098880,264.301328,-3.243805,-3.5044,-5.4486,-0.0989,0.0021,0.13863278740658336,-0.30883762124344116,-0.812,0.98683,0.1588,0.4565,0.4258,0.5526
691,4368935536309245824,264.30696,-3.243762,-3.7207,-5.6519,-0.0933,0.0022,-0.07766721259341658,-0.5121376212434416,-0.8609,0.97572,0.0483,0.619,0.5844,0.7376
693,4368935532010737152,264.309277,-3.243251,-3.9493,-4.8867,-0.091,0.0027,-0.3062672125934167,0.25306237875655846,0.2991,0.98796,0.1416,0.2605,0.2258,0.2947
694,4368935532010735104,264.311034,-3.244505,-3.8364,-5.1145,-0.0892,0.0014,-0.1933672125934165,0.025262378756559123,0.1566,0.99058,0.1401,0.4085,0.3637,0.4696
696,4368935708105560320,264.287403,-3.236813,-3.258,-5.2375,-0.1128,0.0091,0.3850327874065833,-0.0977376212434411,0.1368,0.95998,0.1872,0.5187,0.4758,0.6076
716,4368935738169176320,264.299706,-3.235549,-3.1334,-4.8259,-0.1005,0.0104,0.5096327874065834,0.31386237875655887,0.3244,0.96918,0.2424,0.501,0.3982,0.5062
723,4368935532010746368,264.309783,-3.235469,-3.8337,-5.7067,-0.0905,0.0104,-0.19066721259341657,-0.5669376212434409,-0.2445,0.97594,0.1277,0.5228,0.4566,0.5974
724,4368935536306836352,264.31079,-3.236224,-4.1346,-5.0396,-0.0895,0.0097,-0.4915672125934165,0.10016237875655865,0.1923,0.97143,0.1205,0.6629,0.5793,0.783
730,4368935738168709120,264.307438,-3.228736,-3.3525,-4.8138,-0.0928,0.0172,0.2905327874065833,0.3259623787565591,0.0293,0.99594,0.2597,0.1566,0.1212,0.1621
737,4368933779663939200,264.315015,-3.33529,-3.9011,-4.9701,-0.0852,-0.0894,-0.2580672125934167,0.16966237875655832,0.2318,0.96975,0.0521,0.1124,0.092,0.1239
741,4368933783968320128,264.312725,-3.329944,-3.5757,-5.0646,-0.0875,-0.084,0.06733278740658344,0.07516237875655829,0.1122,0.99959,-0.1082,0.0853,0.0706,0.0935
763,4368922067287944704,264.329826,-3.32413,-3.4225,-5.1213,-0.0704,-0.0782,0.22053278740658344,0.018462378756558984,-1.2793,0.98075,0.0722,0.5785,0.5031,0.7239
773,4368933814023694592,264.322101,-3.321613,-4.0694,-5.2743,-0.0782,-0.0757,-0.4263672125934166,-0.13453762124344149,-0.1499,0.9826,0.159,0.2156,0.1823,0.2567
776,4368933818318726912,264.324359,-3.319452,-3.3029,-4.8242,-0.0759,-0.0735,0.34013278740658315,0.31556237875655846,-0.4239,0.9745,0.0908,0.5411,0.4666,0.6516
782,4368934191980830592,264.325129,-3.310028,-3.3914,-5.0894,-0.0751,-0.0641,0.25163278740658335,0.05036237875655836,0.4287,0.97981,0.0844,0.4563,0.4055,0.5618
788,4368922445245049472,264.337341,-3.317812,-3.735,-4.7564,-0.0629,-0.0719,-0.09196721259341656,0.38336237875655854,0.9818,0.96468,0.0794,0.48,0.439,0.6145
790,4368934191980827136,264.330204,-3.313042,-3.5469,-4.8244,-0.0701,-0.0671,0.09613278740658338,0.3153623787565589,-0.0917,0.99371,0.0735,0.2987,0.2656,0.3845
791,4368934191980828928,264.325942,-3.311066,-3.4152,-5.1715,-0.0743,-0.0652,0.2278327874065833,-0.03173762124344126,-0.2502,0.98633,0.1183,0.4656,0.4128,0.5725
794,4368934196279003520,264.33814,-3.314817,-3.3868,-5.4263,-0.0621,-0.0689,0.2562327874065833,-0.2865376212434416,-0.5539,0.98439,-0.1356,0.5358,0.4734,0.6133
795,4368934191980828800,264.334147,-3.311423,-3.5411,-5.3355,-0.0661,-0.0655,0.10193278740658318,-0.19573762124344096,0.1532,0.99543,0.1474,0.217,0.1755,0.2484
801,4368921994275219328,264.34311,-3.333151,-4.0514,-5.3326,-0.0572,-0.0872,-0.4083672125934168,-0.1928376212434415,-0.4408,0.96748,-0.0317,0.5823,0.5087,0.7183
808,4368922445244788992,264.344761,-3.323287,-4.0141,-5.3622,-0.0555,-0.0774,-0.3710672125934167,-0.2224376212434409,0.0782,0.97434,-0.0056,0.5188,0.4558,0.6587
825,4368922372232345984,264.360647,-3.330804,-3.9747,-5.2469,-0.0397,-0.0849,-0.3316672125934166,-0.1071376212434414,0.6001,0.97613,0.0728,0.4178,0.3916,0.525
828,4368922372232350208,264.354943,-3.327991,-3.33,-5.2133,-0.0454,-0.0821,0.31303278740658325,-0.07353762124344154,0.2409,0.99351,0.1163,0.0898,0.0685,0.0959
829,4368922376525075072,264.359482,-3.32835,-3.5584,-4.6502,-0.0408,-0.0824,0.08463278740658353,0.48956237875655884,-0.0666,0.98731,0.1512,0.3759,0.3385,0.4639
834,4368922406592088448,264.364187,-3.327694,-3.2707,-5.4646,-0.0361,-0.0818,0.37233278740658315,-0.3248376212434412,0.0005,0.98076,0.1158,0.1838,0.1572,0.2133
842,4368922479604545152,264.349471,-3.318113,-4.0818,-5.2311,-0.0508,-0.0722,-0.438767212593417,-0.09133762124344091,-0.3575,0.9912,0.1107,0.3636,0.325,0.4384
844,4368922445253440512,264.342903,-3.313342,-3.7612,-5.2006,-0.0574,-0.0674,-0.11816721259341678,-0.06083762124344094,0.1907,0.99867,0.053,0.0682,0.0531,0.0759
848,4368922479604683776,264.348314,-3.313004,-3.0975,-4.5961,-0.052,-0.0671,0.5455327874065832,0.5436623787565589,-0.1224,0.97979,0.1203,0.4177,0.3624,0.4806
849,4368922479604586112,264.353045,-3.312951,-3.7176,-5.1226,-0.0473,-0.067,-0.0745672125934167,0.01716237875655846,0.3335,0.99655,0.1055,0.2312,0.2002,0.2647
