,# source_id,ra,dec,pmra,pmdec,x,y,vx,vy,plx,memberprob,pmcorr,pmrae,pmdece,plxe
199,4116346757406943488,264.626254,-23.942201,-2.5423,1.4476,-0.024,-0.0327,0.2131827319587627,-0.0269288659793816,0.1338,0.99301,0.1509,0.0389,0.021,0.034
231,4116346959154413184,264.623725,-23.937823,-2.8206,1.4224,-0.0263,-0.0283,-0.06511726804123752,-0.05212886597938149,0.0235,0.99624,0.1582,0.1242,0.0712,0.1119
245,4116346757321684736,264.632915,-23.944617,-2.413,1.7473,-0.0179,-0.0351,0.3424827319587629,0.2727711340206185,-0.2692,0.96945,0.5527,0.4564,0.2858,0.3632
246,4116346752995985664,264.631604,-23.943749,-3.1101,1.4858,-0.0191,-0.0343,-0.3546172680412374,0.011271134020618412,0.2044,0.98002,0.1778,0.1354,0.0765,0.1216
265,4116346791681303296,264.642739,-23.945081,-2.7554,1.6881,-0.0089,-0.0356,8.273195876284944e-05,0.21357113402061834,-0.0842,0.98856,0.1932,0.2147,0.1265,0.1831
303,4116346791681417216,264.640868,-23.93823,-2.8278,1.4342,-0.0106,-0.0287,-0.07231726804123717,-0.04032886597938168,0.265,0.99492,0.1821,0.2385,0.1376,0.2005
305,4116346787368484608,264.641384,-23.937555,-2.51,1.407,-0.0102,-0.0281,0.2454827319587629,-0.06752886597938157,0.1928,0.99409,0.2784,0.198,0.1109,0.1678
322,4116347032284913920,264.606229,-23.93203,-2.6223,1.6922,-0.0423,-0.0225,0.13318273195876262,0.21767113402061833,-0.0355,0.9746,0.2966,0.1637,0.091,0.1344
368,4116347027873886848,264.610188,-23.925252,-2.6201,1.6204,-0.0387,-0.0158,0.13538273195876283,0.14587113402061846,0.2631,0.98637,0.1752,0.209,0.1139,0.1794
510,4116346997840111872,264.629573,-23.927899,-3.2856,1.1025,-0.021,-0.0184,-0.5301172680412374,-0.37202886597938156,-0.1975,0.97444,0.4908,0.5039,0.3151,0.366
515,4116346997840134528,264.630095,-23.925629,-2.6825,1.1447,-0.0205,-0.0161,0.07298273195876259,-0.32982886597938155,-0.5406,0.98197,0.1436,0.2598,0.1532,0.2349
522,4116346997840155648,264.629118,-23.924959,-2.5875,1.39,-0.0214,-0.0155,0.1679827319587628,-0.0845288659793817,0.229,0.99628,0.2789,0.1576,0.0856,0.1333
541,4116346993505159680,264.632693,-23.928151,-3.1248,1.149,-0.0181,-0.0187,-0.3693172680412373,-0.3255288659793816,-0.0977,0.97522,0.2998,0.1403,0.0794,0.1184
545,4116346997925126144,264.634176,-23.929142,-2.8296,1.2599,-0.0167,-0.0196,-0.07411726804123742,-0.21462886597938158,0.1442,0.9967,0.2581,0.0974,0.0528,0.0825
563,4116346997925138944,264.631415,-23.926298,-2.1909,1.6417,-0.0193,-0.0168,0.5645827319587626,0.16717113402061834,0.38,0.97618,0.2674,0.195,0.1057,0.1668
587,4116347101004342912,264.638506,-23.92448,-3.1416,1.3733,-0.0128,-0.015,-0.38611726804123725,-0.10122886597938163,-0.3605,0.95976,0.2599,0.117,0.0647,0.0991
594,4116347100919267072,264.640338,-23.923456,-2.5339,1.4071,-0.0111,-0.014,0.22158273195876266,-0.06742886597938158,-0.1154,0.99784,0.2827,0.1729,0.0939,0.1441
599,4116346894760785408,264.643215,-23.925119,-2.7137,1.6317,-0.0085,-0.0156,0.04178273195876292,0.15717113402061833,1.3081,0.95767,0.5739,0.9655,0.6845,0.7861
602,4116347096584423424,264.641074,-23.922923,-2.6896,1.6902,-0.0104,-0.0134,0.06588273195876271,0.21567113402061833,0.34,0.99744,0.2541,0.1362,0.0744,0.1142
627,4116347062224736000,264.62508,-23.918804,-2.6113,1.288,-0.0251,-0.0093,0.14418273195876274,-0.18652886597938156,0.2611,0.99448,0.2724,0.1127,0.0625,0.094
629,4116347165303950976,264.626831,-23.917754,-2.6997,1.4814,-0.0235,-0.0083,0.05578273195876271,0.006871134020618452,0.1363,0.99909,0.2519,0.0867,0.0485,0.0728
630,4116347066559793152,264.624109,-23.917514,-2.7944,1.7916,-0.026,-0.008,-0.038917268041237296,0.3170711340206185,0.1341,0.9886,0.2536,0.2303,0.1244,0.1996
634,4116347100919454592,264.63016,-23.917881,-2.6877,1.6775,-0.0204,-0.0084,0.06778273195876272,0.2029711340206184,0.2133,0.99768,0.2658,0.0552,0.0304,0.0463
636,4116347169638971776,264.6284,-23.916373,-2.9587,1.4834,-0.022,-0.0069,-0.2032172680412372,0.008871134020618454,0.6456,0.98846,0.4702,0.3852,0.2299,0.2935
651,4116347169723887744,264.620673,-23.911414,-2.8036,1.3517,-0.0291,-0.0019,-0.04811726804123717,-0.1228288659793817,0.2939,0.99674,0.2767,0.0955,0.055,0.0863
660,4116347169723860864,264.629767,-23.915667,-2.7687,1.5967,-0.0208,-0.0062,-0.01321726804123724,0.12217113402061841,0.164,0.99893,0.2858,0.0782,0.043,0.0651
661,4116347169638982656,264.62885,-23.915408,-3.1033,1.5571,-0.0216,-0.0059,-0.34781726804123725,0.08257113402061833,-0.3355,0.99413,0.291,0.2692,0.1491,0.2161
666,4116347169639001728,264.629348,-23.91363,-2.7463,1.5663,-0.0212,-0.0041,0.009182731958762513,0.09177113402061843,0.1345,0.99737,0.286,0.2168,0.1198,0.179
672,4116347165312844160,264.626772,-23.911277,-2.6439,1.7723,-0.0235,-0.0018,0.11158273195876278,0.2977711340206184,0.2237,0.99364,0.299,0.1583,0.0883,0.1301
688,4116347100919406464,264.633022,-23.919186,-3.5024,1.0893,-0.0178,-0.0097,-0.7469172680412375,-0.38522886597938166,-0.5366,0.95649,0.2699,0.2529,0.144,0.2136
696,4116347101004354944,264.638385,-23.920331,-1.4644,2.32,-0.0129,-0.0108,1.2910827319587628,0.8454711340206182,0.2253,0.96858,0.554,0.653,0.423,0.4983
703,4116347101004348032,264.641016,-23.920046,-3.1117,1.4383,-0.0105,-0.0105,-0.3562172680412372,-0.036228865979381686,0.1797,0.9978,0.2839,0.146,0.0796,0.1261
706,4116347100919339776,264.639591,-23.91865,-1.3242,2.3693,-0.0118,-0.0092,1.4312827319587627,0.8947711340206184,-0.4275,0.96444,0.4618,0.5809,0.3634,0.479
708,4116347100924862720,264.639628,-23.917609,-1.4937,2.7529,-0.0118,-0.0081,1.2617827319587627,1.2783711340206183,0.6375,0.96139,0.635,0.9415,0.6139,0.7601
710,4116347100923106816,264.642375,-23.919487,-2.9526,1.6915,-0.0093,-0.01,-0.1971172680412372,0.2169711340206184,0.2161,0.99756,0.2566,0.1832,0.1002,0.1648
712,4116347100923103488,264.64223,-23.918729,-2.8108,1.2186,-0.0094,-0.0092,-0.055317268041237266,-0.2559288659793817,0.33,0.99717,0.2102,0.1748,0.0886,0.1487
714,4116347100923105024,264.642862,-23.919561,-2.4495,1.4971,-0.0088,-0.0101,0.3059827319587627,0.0225711340206185,-0.1838,0.99769,0.2291,0.2481,0.1336,0.2147
716,4116347100923094400,264.643473,-23.917897,-3.2567,1.2704,-0.0083,-0.0084,-0.5012172680412372,-0.20412886597938162,0.0562,0.9935,0.0616,0.1373,0.0741,0.1191
717,4116347096593376128,264.643217,-23.917336,-2.8811,1.4688,-0.0085,-0.0078,-0.1256172680412373,-0.005728865979381492,0.3101,0.9991,0.0327,0.1098,0.0575,0.0953
720,4116347169638979840,264.631179,-23.913653,-2.947,1.451,-0.0195,-0.0042,-0.19151726804123737,-0.02352886597938153,-0.1491,0.97027,0.3594,0.9498,0.4658,0.6457
722,4116347100919477632,264.632876,-23.91387,-2.4783,1.3487,-0.0179,-0.0044,0.27718273195876275,-0.1258288659793816,0.0064,0.99679,0.2756,0.1607,0.09,0.1334
748,4116347096593375616,264.642128,-23.916155,-1.9874,1.3799,-0.0095,-0.0067,0.7680827319587626,-0.0946288659793817,0.2074,0.96029,0.0968,0.1577,0.0879,0.132
751,4116347100923082752,264.64279,-23.915149,-2.8375,1.2007,-0.0089,-0.0056,-0.08201726804123721,-0.2738288659793815,0.2842,0.99745,0.1178,0.1837,0.1019,0.1514
759,4116347096593374080,264.640304,-23.91088,-2.6317,1.2857,-0.0111,-0.0014,0.12378273195876277,-0.18882886597938153,0.3102,0.99455,0.0532,0.0668,0.0364,0.0559
761,4116347100923078528,264.641047,-23.912633,-3.515,1.6565,-0.0105,-0.0031,-0.7595172680412374,0.18197113402061849,0.3314,0.99089,0.1157,0.3467,0.1955,0.2909
766,4116347135282606208,264.643844,-23.912026,-2.0547,2.0819,-0.0079,-0.0025,0.7007827319587627,0.6073711340206185,0.8615,0.97151,0.3011,0.3387,0.1972,0.3097
824,4116350021582220288,264.607981,-23.902665,-2.7885,1.2026,-0.0407,0.0068,-0.03301726804123728,-0.2719288659793817,0.1592,0.97745,0.2495,0.0405,0.0213,0.0321
825,4116350021582226560,264.606274,-23.901551,-2.78,1.5806,-0.0423,0.0079,-0.024517268041237106,0.10607113402061841,0.1045,0.99311,0.1434,0.1194,0.0651,0.0961
866,4116350120250679296,264.614908,-23.899663,-2.6665,1.2423,-0.0344,0.0098,0.0889827319587626,-0.23222886597938164,0.1775,0.98795,0.2201,0.1218,0.0658,0.0942
891,4116350193296544384,264.605145,-23.89357,-2.8304,1.3956,-0.0433,0.0159,-0.07491726804123733,-0.07892886597938165,0.1785,0.99485,0.2729,0.0677,0.0366,0.0541
922,4116350188983377536,264.608715,-23.892282,-2.6396,1.6436,-0.04,0.0172,0.11588273195876253,0.16907113402061835,0.1911,0.98525,0.3529,0.2198,0.1169,0.1662
956,4116350193381497088,264.61625,-23.887753,-2.7868,1.3771,-0.0331,0.0217,-0.031317268041237245,-0.09742886597938161,-0.1191,0.99098,0.1492,0.2185,0.1209,0.1771
964,4116350124661400192,264.617341,-23.907434,-2.9452,1.8629,-0.0321,0.0021,-0.18971726804123712,0.3883711340206184,-0.0187,0.95969,0.3075,0.2256,0.1253,0.1827
988,4116347169639108352,264.62633,-23.908703,-2.4528,1.4023,-0.0239,0.0008,0.30268273195876283,-0.0722288659793815,0.2504,0.99512,0.3125,0.1712,0.0954,0.1388
992,4116347169639076096,264.628235,-23.909058,-2.4375,1.2412,-0.0222,0.0004,0.3179827319587627,-0.23332886597938152,-0.104,0.9897,0.2933,0.1886,0.1023,0.1615
994,4116347165312845056,264.629135,-23.909143,-2.4534,1.3993,-0.0214,0.0004,0.3020827319587629,-0.07522886597938161,0.3203,0.99531,0.2919,0.1332,0.0731,0.1144
999,4116347169639142400,264.625639,-23.906872,-2.6074,1.226,-0.0246,0.0026,0.14808273195876254,-0.24852886597938162,0.0612,0.99295,0.3254,0.0831,0.0489,0.0741
1002,4116347169639126656,264.627091,-23.906923,-2.5189,1.3397,-0.0232,0.0026,0.23658273195876278,-0.1348288659793817,0.7565,0.97502,0.3218,0.2086,0.1233,0.1973
1003,4116347165312844928,264.627996,-23.907214,-2.9548,1.3057,-0.0224,0.0023,-0.1993172680412374,-0.16882886597938151,0.1769,0.99706,0.2447,0.1159,0.0585,0.0998
1017,4116350124576828288,264.618755,-23.89903,-2.7708,1.4503,-0.0309,0.0105,-0.01531726804123723,-0.024228865979381675,0.1149,0.99638,0.2994,0.1598,0.0847,0.1302
1018,4116350124661412480,264.620263,-23.901352,-2.817,1.532,-0.0295,0.0081,-0.06151726804123747,0.05747113402061843,0.134,0.99887,0.0278,0.0376,0.0205,0.0328
1026,4116347169642573184,264.624597,-23.902633,-3.1264,1.6318,-0.0255,0.0069,-0.37091726804123715,0.15727113402061832,-0.0484,0.98865,0.2291,0.1474,0.0798,0.1242
1029,4116347169642573824,264.625212,-23.902679,-3.366,1.6366,-0.0249,0.0068,-0.6105172680412374,0.16207113402061846,0.0141,0.97845,0.24,0.2769,0.1589,0.2403
1033,4116347169643639168,264.628009,-23.90365,-2.975,1.2517,-0.0224,0.0058,-0.2195172680412374,-0.22282886597938156,0.8136,0.96682,0.5601,0.6742,0.3849,0.4907
1047,4116347169639043584,264.631072,-23.909285,-2.7191,1.3166,-0.0196,0.0002,0.036382731958762626,-0.1579288659793816,0.1563,0.99665,0.2707,0.2835,0.151,0.2526
