,# source_id,ra,dec,pmra,pmdec,x,y,vx,vy,plx,memberprob,pmcorr,pmrae,pmdece,plxe
29,4379054818556909568,251.707214,-2.163524,-0.0735,-6.5697,-0.1018,-0.215,0.09788886119049069,0.25148490910196397,0.1891,0.98996,-0.0375,0.1727,0.1425,0.1511
30,4379054822857702144,251.705258,-2.15774,-0.1459,-6.8685,-0.1037,-0.2092,0.02548886119049068,-0.04731509089803598,0.043,0.9902,0.102,0.3359,0.2565,0.2791
57,4379055540111444608,251.69226,-2.127154,-0.34,-6.5884,-0.1167,-0.1786,-0.16861113880950934,0.23278490910196403,0.4241,0.98152,0.0292,0.1688,0.1412,0.1486
71,4379055505751706624,251.714068,-2.126495,0.0448,-6.8424,-0.0949,-0.178,0.2161888611904907,-0.021215090898035527,0.4132,0.99042,0.0429,0.1857,0.1492,0.1546
72,4379055510049527424,251.715603,-2.128584,-0.2705,-6.4704,-0.0934,-0.1801,-0.09911113880950934,0.35078490910196436,0.2011,0.96559,-0.0349,0.6171,0.4752,0.4694
81,4379054165721868544,251.750641,-2.182421,-0.2863,-6.8233,-0.0584,-0.2339,-0.11491113880950932,-0.002115090898035632,0.1875,0.9929,0.006,0.2601,0.2098,0.2073
87,4379054204384382720,251.760281,-2.180617,-0.347,-6.735,-0.0488,-0.2321,-0.1756111388095093,0.08618490910196375,0.2774,0.99626,0.1041,0.1301,0.1044,0.1086
155,4379055338247287936,251.744475,-2.141678,-0.1094,-6.5472,-0.0645,-0.1932,0.061988861190490685,0.27398490910196394,0.5488,0.97787,0.1379,0.3124,0.249,0.2513
156,4379055338255787008,251.742187,-2.140376,-0.6459,-7.0363,-0.0668,-0.1918,-0.47451113880950935,-0.2151150908980357,-0.6864,0.97537,0.0894,0.4295,0.3313,0.3501
157,4379054578038751232,251.751953,-2.150011,0.1334,-6.5202,-0.0571,-0.2015,0.30478886119049065,0.30098490910196407,0.1104,0.97335,0.1761,0.1638,0.1304,0.1304
165,4379054513620043648,251.763598,-2.148487,-0.1524,-6.7467,-0.0454,-0.2,0.018988861190490675,0.07448490910196437,0.2029,0.99976,0.0642,0.0609,0.0483,0.0528
178,4379060487913764608,251.773336,-2.132595,-0.2744,-6.8805,-0.0357,-0.1841,-0.1030111388095093,-0.05931509089803555,0.3011,0.9984,0.025,0.1594,0.137,0.1225
179,4379060492208031232,251.77414,-2.133734,-0.184,-6.8506,-0.0349,-0.1852,-0.012611138809509315,-0.029415090898035956,0.1685,0.99337,0.0384,0.3748,0.3163,0.2819
197,4379051313863587968,251.813178,-2.173911,-0.1296,-6.503,0.0041,-0.2254,0.04178886119049069,0.31818490910196395,-0.3589,0.97922,0.013,0.3923,0.3328,0.3055
204,4379057193679622016,251.82131,-2.157939,-0.5222,-6.9471,0.0122,-0.2094,-0.3508111388095093,-0.12591509089803576,0.293,0.98566,0.0175,0.1527,0.1288,0.1243
205,4379057189378857728,251.824959,-2.16195,-0.7736,-6.682,0.0159,-0.2134,-0.6022111388095093,0.13918490910196368,-0.1647,0.96836,0.0227,0.3543,0.293,0.2771
223,4379060247395596800,251.808964,-2.131532,-0.0568,-6.7167,-0.0001,-0.183,0.11458886119049068,0.10448490910196373,0.0777,0.998,0.023,0.203,0.1684,0.1711
293,4379071757909320192,251.581849,-2.037793,-0.3588,-7.0232,-0.2271,-0.0893,-0.18741113880950933,-0.20201509089803604,0.3675,0.98213,0.201,0.2332,0.1905,0.1934
305,4379068768612081792,251.612493,-2.039236,-0.0705,-6.8589,-0.1964,-0.0907,0.10088886119049069,-0.03771509089803615,0.258,0.99159,0.2329,0.3056,0.2507,0.2464
316,4379068910348139520,251.632214,-2.030306,0.0732,-6.9698,-0.1767,-0.0818,0.24458886119049067,-0.14861509089803615,0.901,0.95267,0.09,0.6616,0.5295,0.51
335,4379072960500201344,251.577903,-1.982091,-0.1387,-6.7567,-0.231,-0.0336,0.03268886119049069,0.0644849091019637,0.1108,0.99702,0.1896,0.1954,0.1682,0.1536
344,4379072964795495936,251.57122,-1.974467,-0.4294,-6.8246,-0.2377,-0.026,-0.2580111388095093,-0.003415090898036155,0.1501,0.9951,0.2042,0.1824,0.1465,0.1467
374,4379077805222147328,251.623374,-2.000227,-0.5413,-6.6294,-0.1856,-0.0517,-0.3699111388095093,0.19178490910196366,-0.0022,0.9899,0.2814,0.2793,0.2189,0.2132
380,4379078011381739136,251.599386,-1.986515,0.0897,-6.7341,-0.2096,-0.038,0.2610888611904907,0.08708490910196431,0.0636,0.99428,0.2579,0.2395,0.1928,0.1919
382,4379078870375211904,251.595089,-1.964086,-0.2734,-7.1313,-0.2139,-0.0156,-0.1020111388095093,-0.31011509089803635,-0.0705,0.97466,0.3979,0.5654,0.433,0.3937
445,4379078977750553472,251.607467,-1.956135,0.0724,-6.9409,-0.2015,-0.0076,0.2437888611904907,-0.119715090898036,0.6325,0.96332,0.5032,0.5199,0.3889,0.321
446,4379078973454434688,251.614576,-1.951984,-0.1995,-6.7559,-0.1944,-0.0035,-0.02811113880950933,0.0652849091019645,0.4269,0.99504,0.2729,0.2138,0.171,0.1696
458,4379079007814181632,251.6207,-1.93973,0.324,-6.8528,-0.1883,0.0088,0.4953888611904907,-0.03161509089803616,-0.0039,0.98382,0.3264,0.465,0.3667,0.3442
