,# source_id,ra,dec,pmra,pmdec,x,y,vx,vy,plx,memberprob,pmcorr,pmrae,pmdece,plxe
1292,4122878303081244800,260.859016,-17.912929,-3.732,-3.505,-0.0348,-0.0999,0.03598798882681509,-0.09917136871508347,0.0641,0.95374,0.1217,0.1061,0.0676,0.0913
1418,4122878303081248256,260.861394,-17.909727,-3.7502,-3.4211,-0.0325,-0.0967,0.017787988826815315,-0.01527136871508361,0.0688,0.98211,0.1177,0.1045,0.067,0.0887
1905,4122890088471639168,260.822333,-17.895312,-3.7971,-3.3782,-0.0697,-0.0823,-0.029112011173184627,0.027628631284916327,0.0851,0.9785,0.1905,0.1006,0.0655,0.0869
2140,4122895998328514176,260.845215,-17.880688,-3.7749,-3.3435,-0.0479,-0.0677,-0.006912011173184851,0.06232863128491628,-0.084,0.98343,0.2156,0.15,0.0968,0.1252
2377,4122891149281733248,260.809928,-17.851776,-3.836,-3.2925,-0.0815,-0.0388,-0.06801201117318456,0.11332863128491644,0.0965,0.95687,0.2553,0.1286,0.0888,0.1243
2529,4122896204505374080,260.843563,-17.865074,-3.876,-3.5364,-0.0495,-0.0521,-0.1080120111731846,-0.13057136871508357,-0.1033,0.95196,0.2441,0.2558,0.1704,0.2051
2655,4122890054111820416,260.852389,-17.898153,-3.7328,-3.4036,-0.0411,-0.0851,0.035187988826815175,0.0022286312849164602,0.1162,0.98043,0.132,0.1046,0.0711,0.0922
2805,4122895998346608640,260.84886,-17.882125,-3.55,-3.3966,-0.0444,-0.0691,0.21798798882681547,0.009228631284916577,-0.1005,0.96896,0.2074,0.1157,0.0748,0.0987
2852,4122895994004755072,260.85699,-17.877214,-3.5813,-3.2839,-0.0367,-0.0642,0.18668798882681514,0.12192863128491638,0.0143,0.96748,0.1098,0.1625,0.1021,0.1432
3050,4122884208610387584,260.887453,-17.890561,-3.9157,-3.281,-0.0077,-0.0775,-0.1477120111731849,0.12482863128491628,0.0898,0.96574,0.027,0.1161,0.0713,0.1019
