,# source_id,ra,dec,pmra,pmdec,x,y,vx,vy,plx,memberprob,pmcorr,pmrae,pmdece,plxe
7,4076172354867397632,277.727067,-25.528229,-2.5226,-4.0628,-0.006,-0.0308,-0.010944841269841632,0.011555555555554875,0.1382,0.99766,0.2369,0.0403,0.031,0.0368
144,4076172801516566144,277.720337,-25.51631,-2.5087,-4.1746,-0.0121,-0.0188,0.0029551587301583915,-0.1002444444444448,0.2007,0.98879,0.453,0.1011,0.0808,0.0819
191,4076172419214642688,277.712594,-25.516396,-2.4828,-4.153,-0.0191,-0.0189,0.028855158730158426,-0.07864444444444452,0.1363,0.98982,0.44,0.109,0.0853,0.0896
234,4076173007671457536,277.709374,-25.505561,-2.4848,-4.1184,-0.022,-0.0081,0.026855158730158646,-0.04404444444444522,-0.0643,0.95238,0.4699,0.2639,0.238,0.2143
246,4076172801512928000,277.714725,-25.508667,-2.579,-3.9435,-0.0172,-0.0112,-0.06734484126984164,0.13085555555555528,0.3739,0.95483,0.5762,0.2054,0.1871,0.1495
288,4076172801512772096,277.72482,-25.514846,-2.6693,-4.0993,-0.008,-0.0174,-0.15764484126984124,-0.024944444444445324,0.1259,0.98862,0.3954,0.1099,0.0874,0.0877
289,4076172797134345472,277.726469,-25.515019,-2.6509,-4.0457,-0.0066,-0.0175,-0.1392448412698415,0.02865555555555499,0.2672,0.9752,0.2169,0.0647,0.0494,0.0551
296,4076172801512758272,277.727584,-25.513732,-2.5604,-4.1188,-0.0055,-0.0163,-0.048744841269841466,-0.044444444444445175,0.1541,0.99308,0.4449,0.1287,0.1011,0.1018
312,4076172801517281664,277.729971,-25.510817,-2.758,-4.0463,-0.0034,-0.0133,-0.24634484126984146,0.0280555555555555,0.3947,0.96517,0.4154,0.13,0.103,0.1021
320,4076172797134361856,277.716606,-25.50853,-2.3287,-4.034,-0.0155,-0.0111,0.18295515873015855,0.040355555555555256,0.1019,0.99401,0.2424,0.0424,0.0329,0.0359
326,4076172801544079104,277.722324,-25.508408,-2.453,-4.0313,-0.0103,-0.0109,0.058655158730158696,0.04305555555555518,0.198,0.99377,0.2495,0.071,0.0537,0.0627
334,4076172801544090880,277.721493,-25.507197,-2.2982,-4.309,-0.011,-0.0097,0.21345515873015852,-0.2346444444444451,-0.1434,0.96886,0.3736,0.0941,0.0738,0.0779
342,4076172801512814848,277.726312,-25.509231,-2.2865,-4.1993,-0.0067,-0.0118,0.22515515873015834,-0.12494444444444497,0.2134,0.96298,0.5908,0.2799,0.2582,0.2067
343,4076172801512814976,277.726394,-25.509518,-2.6297,-3.9417,-0.0066,-0.012,-0.1180448412698416,0.13265555555555508,0.1525,0.98406,0.3406,0.1733,0.1379,0.1479
346,4076172801544580352,277.724769,-25.507649,-2.0202,-3.9582,-0.0081,-0.0102,0.49145515873015855,0.1161555555555549,-0.0631,0.96561,0.5201,0.2099,0.1908,0.1564
352,4076172801544041856,277.729773,-25.509945,-2.3888,-4.0225,-0.0036,-0.0125,0.12285515873015873,0.0518555555555551,-0.0812,0.99371,0.6041,0.1388,0.1273,0.0943
355,4076172797136072448,277.727386,-25.508701,-2.6591,-4.3015,-0.0057,-0.0112,-0.14744484126984148,-0.22714444444444482,-0.0479,0.97873,0.3178,0.0643,0.0504,0.0556
358,4076172801544580608,277.724426,-25.506946,-2.7422,-4.244,-0.0084,-0.0095,-0.23054484126984143,-0.1696444444444447,-0.0804,0.97479,0.5309,0.2726,0.2568,0.215
364,4076172797138033792,277.726712,-25.505977,-2.2534,-3.7787,-0.0063,-0.0085,0.2582551587301585,0.2956555555555549,0.264,0.9719,0.3144,0.1461,0.1092,0.1126
365,4076172801544062464,277.727866,-25.506422,-2.8479,-4.0387,-0.0053,-0.009,-0.33624484126984155,0.03565555555555466,0.2205,0.96059,0.2082,0.0671,0.0511,0.0569
420,4076172732824520576,277.7308,-25.524473,-2.5112,-4.1873,-0.0026,-0.027,0.00045515873015844477,-0.11294444444444451,0.0669,0.99243,0.2715,0.0519,0.0402,0.0458
432,4076172732793104384,277.732174,-25.522529,-2.5894,-3.9844,-0.0014,-0.0251,-0.07774484126984138,0.08995555555555512,0.192,0.97416,0.4309,0.1622,0.138,0.1285
463,4076172732798347904,277.73178,-25.518896,-2.2092,-4.0146,-0.0018,-0.0214,0.3024551587301585,0.05975555555555534,0.0739,0.95703,0.6059,0.2769,0.2513,0.1922
466,4076172732793094656,277.735671,-25.519694,-2.5672,-4.201,0.0017,-0.0222,-0.055544841269841605,-0.12664444444444456,0.3812,0.9633,0.4321,0.1591,0.1236,0.1297
474,4076172728414954368,277.736267,-25.515544,-2.6363,-4.1542,0.0023,-0.0181,-0.12464484126984132,-0.07984444444444527,0.0972,0.99695,0.1803,0.0286,0.022,0.0234
480,4076172728418564096,277.738076,-25.51893,-2.5429,-4.1537,0.0039,-0.0215,-0.031244841269841395,-0.07934444444444466,0.1086,0.99471,0.2441,0.089,0.0685,0.0753
494,4076172732793082624,277.740082,-25.516305,-2.7662,-4.3215,0.0057,-0.0188,-0.25454484126984145,-0.24714444444444528,-0.1268,0.95037,0.3324,0.3317,0.2636,0.2609
552,4076172767152734336,277.746994,-25.516145,-2.4131,-4.0679,0.012,-0.0187,0.09855515873015852,0.006455555555555215,0.1134,0.99546,0.1105,0.0541,0.0426,0.0486
559,4076172011269977216,277.755603,-25.519575,-2.5044,-3.9535,0.0197,-0.0221,0.007255158730158584,0.12085555555555505,0.2678,0.9571,0.143,0.0732,0.0554,0.0623
562,4076172011269991168,277.751684,-25.516398,-2.6141,-4.0395,0.0162,-0.0189,-0.10244484126984155,0.03485555555555475,0.1258,0.99149,0.1562,0.0721,0.0547,0.0608
609,4076172762776333824,277.741253,-25.512863,-2.5059,-4.1567,0.0068,-0.0154,0.005755158730158527,-0.08234444444444478,0.0578,0.9977,0.1321,0.054,0.0412,0.0506
613,4076172762778303104,277.739617,-25.512323,-2.7279,-4.0178,0.0053,-0.0149,-0.21624484126984145,0.056555555555554804,0.318,0.97505,0.0818,0.1057,0.0778,0.0925
621,4076172767184265728,277.741924,-25.511826,-2.6324,-3.9637,0.0074,-0.0144,-0.12074484126984153,0.11065555555555528,0.1287,0.989,0.2818,0.1192,0.0878,0.1022
623,4076172767184267008,277.742146,-25.511139,-2.5011,-3.9542,0.0076,-0.0137,0.010555158730158443,0.1201555555555549,0.1626,0.99486,0.1047,0.0392,0.0292,0.0351
625,4076172762774694144,277.743289,-25.510163,-2.695,-4.0893,0.0086,-0.0127,-0.1833448412698413,-0.014944444444444649,0.1068,0.99631,0.1353,0.0326,0.0247,0.027
632,4076172801512779264,277.730959,-25.508507,-2.6061,-3.9043,-0.0025,-0.011,-0.09444484126984154,0.17005555555555496,0.3591,0.96848,0.1933,0.0858,0.0652,0.0718
648,4076172831497776384,277.733298,-25.506766,-2.6751,-4.1495,-0.0004,-0.0093,-0.1634448412698415,-0.07514444444444468,0.3332,0.98497,0.1502,0.0892,0.0664,0.0799
649,4076172835912525440,277.732039,-25.505736,-2.6087,-3.8631,-0.0015,-0.0083,-0.09704484126984125,0.21125555555555486,0.803,0.95524,0.4682,0.3739,0.3505,0.365
655,4076172835903788928,277.732535,-25.505177,-2.0988,-4.0053,-0.0011,-0.0077,0.4128551587301583,0.06905555555555498,-0.2431,0.98553,0.1254,0.1649,0.1224,0.138
658,4076172835872541696,277.73348,-25.504484,-2.3298,-3.9132,-0.0002,-0.007,0.18185515873015845,0.16115555555555527,-0.029,0.99543,0.1753,0.0749,0.0574,0.0666
663,4076172835912485888,277.734365,-25.505006,-2.32,-3.9815,0.0006,-0.0075,0.1916551587301587,0.09285555555555502,0.4896,0.977,0.4108,0.2585,0.2376,0.21
682,4076172767152953088,277.740529,-25.507169,-2.5761,-4.0901,0.0061,-0.0097,-0.06444484126984129,-0.01574444444444456,0.0538,0.99233,0.472,0.1631,0.1281,0.115
686,4076172767152909184,277.743319,-25.507832,-2.6179,-3.8767,0.0087,-0.0104,-0.10624484126984157,0.19765555555555503,0.0722,0.99276,0.1777,0.0648,0.0489,0.0532
688,4076172767193032448,277.743232,-25.506975,-2.5908,-3.9992,0.0086,-0.0095,-0.07914484126984167,0.07515555555555498,0.3886,0.98058,-0.163,0.2157,0.1543,0.1727
692,4076172767152978816,277.738748,-25.506335,-2.4971,-4.3421,0.0045,-0.0089,0.014555158730158446,-0.26774444444444523,0.0099,0.99064,0.2966,0.0695,0.0532,0.0548
694,4076172767193029376,277.739748,-25.506346,-2.7038,-4.214,0.0054,-0.0089,-0.19214484126984166,-0.13964444444444535,0.01,0.98907,0.5674,0.1915,0.1477,0.1371
709,4076172767184284672,277.743584,-25.503737,-1.9171,-3.9792,0.0089,-0.0063,0.5945551587301585,0.095155555555555,-0.0366,0.95146,0.506,0.2765,0.2554,0.1948
712,4076172767184246016,277.747198,-25.514703,-2.2965,-4.1635,0.0122,-0.0172,0.21515515873015856,-0.08914444444444491,0.0988,0.96435,0.048,0.0247,0.0195,0.0221
745,4076172762774617344,277.753183,-25.510434,-2.4325,-4.0755,0.0176,-0.013,0.07915515873015844,-0.0011444444444448365,0.0929,0.99539,0.1288,0.0675,0.051,0.0576
748,4076172767152738432,277.753501,-25.509562,-2.4157,-4.0265,0.0178,-0.0121,0.09595515873015836,0.04785555555555465,0.0989,0.9828,0.4373,0.1931,0.1776,0.1446
753,4076172767184270080,277.744233,-25.508138,-2.5489,-4.1371,0.0095,-0.0107,-0.03724484126984162,-0.06274444444444516,-0.0035,0.99692,0.1751,0.0641,0.049,0.0534
759,4076172767184254592,277.749247,-25.508627,-2.5873,-3.8387,0.014,-0.0112,-0.07564484126984139,0.23565555555555528,0.2626,0.95989,0.5426,0.2208,0.2045,0.165
765,4076172762774698368,277.745044,-25.505024,-2.4755,-4.0117,0.0102,-0.0076,0.03615515873015873,0.0626555555555548,0.2589,0.98297,0.1199,0.0758,0.0559,0.0603
767,4076172767158537088,277.746357,-25.504571,-2.5193,-3.9719,0.0114,-0.0071,-0.007644841269841329,0.10245555555555486,0.308,0.97919,0.4617,0.2153,0.1998,0.1615
769,4076172767152850304,277.749301,-25.505709,-2.2552,-4.026,0.0141,-0.0082,0.25645515873015867,0.04835555555555526,0.1594,0.97959,0.3292,0.1648,0.1369,0.1319
778,4076172870231959168,277.754746,-25.508033,-2.346,-3.935,0.019,-0.0106,0.16565515873015846,0.139355555555555,0.2176,0.97218,0.1455,0.076,0.0578,0.0632
800,4076172006860349056,277.760515,-25.519494,-2.5326,-4.0677,0.0242,-0.022,-0.02094484126984142,0.0066555555555547485,0.0499,0.99472,0.2517,0.0793,0.0636,0.0635
828,4076172109939586816,277.758614,-25.51086,-2.619,-4.0221,0.0225,-0.0134,-0.10734484126984167,0.052255555555555055,0.1653,0.98912,0.1154,0.0704,0.0531,0.0583
856,4076172870263454976,277.759627,-25.506038,-2.5579,-4.1252,0.0234,-0.0086,-0.04624484126984152,-0.05084444444444536,0.0189,0.99523,0.1235,0.0895,0.0668,0.0756
897,4076172625335686656,277.70005,-25.501885,-2.4459,-3.9572,-0.0304,-0.0044,0.06575515873015858,0.11715555555555524,0.008,0.97869,0.3135,0.0667,0.0546,0.06
