,# source_id,ra,dec,pmra,pmdec,x,y,vx,vy,plx,memberprob,pmcorr,pmrae,pmdece,plxe
16,5890203160083150336,231.947041,-50.513195,-5.0839,-3.275,-0.0355,0.1598,-0.024400295857987864,-0.07081946745562151,0.1212,0.98116,-0.2577,0.0453,0.0468,0.0582
500,5890202812132104192,231.881735,-50.550019,-5.1231,-3.099,-0.077,0.1229,-0.06360029585798799,0.1051805325443782,0.1637,0.95911,-0.2727,0.0831,0.085,0.1022
717,5890179241351541504,231.818752,-50.566388,-5.0233,-3.2668,-0.1169,0.1065,0.036199704142012123,-0.06261946745562152,0.1251,0.96044,-0.0929,0.1065,0.1025,0.1308
724,5890179245703480192,231.820831,-50.567949,-5.1676,-3.1369,-0.1156,0.1049,-0.1081002958579882,0.0672805325443786,0.1252,0.96548,-0.0898,0.0899,0.0831,0.1075
958,5890179176983978368,231.833009,-50.586827,-5.0332,-3.2222,-0.1078,0.0861,0.026299704142012104,-0.01801946745562155,0.1881,0.98544,-0.1842,0.0284,0.0301,0.0367
1039,5890178867746337664,231.808769,-50.590586,-5.0582,-3.1342,-0.1232,0.0823,0.0012997041420117483,0.06998053254437853,-0.0201,0.98626,-0.2182,0.0607,0.0569,0.0711
1369,5890200033346921216,232.038313,-50.509406,-5.0769,-3.2025,0.0225,0.1636,-0.01740029585798819,0.001680532544378277,0.1216,0.98708,-0.2409,0.0569,0.0608,0.0705
1833,5890200067706638080,231.979258,-50.540291,-5.0948,-3.1588,-0.015,0.1327,-0.03530029585798822,0.04538053254437857,0.1995,0.98094,-0.2548,0.0603,0.0625,0.0728
1991,5890200651822165888,232.10374,-50.520151,-4.975,-3.1381,0.0641,0.1528,0.08449970414201236,0.06608053254437829,0.125,0.99338,-0.2772,0.0217,0.0232,0.0262
2319,5890199895907926016,232.013262,-50.543852,-5.023,-3.4087,0.0066,0.1292,0.03649970414201231,-0.20451946745562166,0.019,0.96335,-0.2698,0.0475,0.0517,0.0566
2375,5890199964627395584,232.054452,-50.535712,-5.0442,-3.3431,0.0328,0.1373,0.015299704142011983,-0.13891946745562178,0.1641,0.97772,-0.3854,0.0517,0.0638,0.0628
2528,5890199827188422656,232.02355,-50.557217,-4.9722,-3.2023,0.0131,0.1158,0.08729970414201205,0.001880532544378255,0.11,0.99777,-0.2636,0.0247,0.0285,0.0316
2562,5890199174353387520,232.047301,-50.55465,-5.1545,-3.1816,0.0282,0.1184,-0.09500029585798764,0.022580532544378418,0.2151,0.97329,-0.2806,0.0519,0.0555,0.063
2711,5890200617462399744,232.090025,-50.541382,-4.984,-3.0959,0.0554,0.1316,0.07549970414201201,0.10828053254437853,0.1136,0.99482,-0.2725,0.0171,0.0191,0.0223
3343,5890198899475451904,232.085712,-50.566358,-5.0359,-2.999,0.0526,0.1066,0.02359970414201218,0.2051805325443783,0.1264,0.97538,-0.2327,0.0513,0.0513,0.0615
3374,5890198899475446400,232.080182,-50.574621,-5.027,-3.2726,0.0491,0.0984,0.032499704142011865,-0.06841946745562177,0.162,0.96066,-0.1508,0.1714,0.1704,0.204
3813,5890188625912699264,232.157914,-50.570562,-5.1046,-3.1382,0.0985,0.1024,-0.04510029585798758,0.06598053254437852,0.1744,0.9805,-0.2268,0.0672,0.0661,0.0728
3893,5890198826403499008,232.102403,-50.585588,-5.083,-3.3313,0.0632,0.0874,-0.023500295857988185,-0.12711946745562175,-0.0775,0.98397,-0.2199,0.1317,0.1317,0.1563
4014,5890188522833474560,232.156273,-50.581327,-5.1108,-3.3024,0.0974,0.0916,-0.05130029585798823,-0.0982194674556216,-0.0022,0.97178,-0.2215,0.1319,0.1272,0.1501
4361,5890188454113986688,232.193165,-50.581285,-5.1166,-3.3385,0.1208,0.0916,-0.05710029585798804,-0.1343194674556214,0.0837,0.9822,-0.2157,0.0536,0.0513,0.0572
5303,5890202610327290368,231.908834,-50.552214,-5.0366,-3.3375,-0.0597,0.1208,0.022899704142012034,-0.1333194674556215,0.2206,0.95141,-0.2003,0.0624,0.062,0.0738
5457,5890199685395921408,231.978467,-50.547609,-5.0197,-3.1225,-0.0155,0.1254,0.03979970414201173,0.08168053254437835,0.1977,0.97683,-0.2543,0.0796,0.0813,0.0983
5534,5890199620994728704,231.929162,-50.56217,-4.9741,-3.0616,-0.0468,0.1108,0.08539970414201203,0.14258053254437852,-0.1792,0.96946,-0.2146,0.16,0.1509,0.19
5689,5890202537254165632,231.903697,-50.562506,-5.2142,-3.1242,-0.063,0.1105,-0.15470029585798795,0.07998053254437831,-0.0792,0.95224,-0.0788,0.1501,0.1337,0.181
5718,5890179142624241408,231.891406,-50.568467,-4.9024,-3.2134,-0.0708,0.1045,0.1570997041420119,-0.009219467455621633,0.1376,0.98753,-0.2028,0.0427,0.0429,0.0536
5873,5890179103912541824,231.87451,-50.585281,-5.1445,-3.269,-0.0815,0.0877,-0.08500029585798785,-0.06481946745562173,0.1669,0.96236,-0.2516,0.1318,0.1329,0.1661
6053,5890179039500202112,231.886409,-50.585784,-5.1177,-3.2304,-0.0739,0.0872,-0.05820029585798814,-0.026219467455621537,-0.6348,0.97212,-0.0348,0.1954,0.1834,0.2462
6113,5890176114615299584,231.909975,-50.5878,-5.0689,-3.367,-0.059,0.0852,-0.009400295857988183,-0.1628194674556216,0.0721,0.99291,-0.2226,0.042,0.0414,0.0516
6147,5890176084607483776,231.903267,-50.593028,-5.1162,-3.1832,-0.0632,0.08,-0.05670029585798808,0.020980532544378594,0.2398,0.9665,-0.1584,0.0419,0.0407,0.0518
6160,5890199685395920384,231.983063,-50.548846,-4.9942,-3.1083,-0.0126,0.1242,0.0652997041420118,0.09588053254437856,0.075,0.97928,-0.317,0.0835,0.0886,0.1081
6170,5890200067706616960,231.992272,-50.550764,-5.0625,-3.2237,-0.0067,0.1223,-0.003000295857988,-0.01951946745562161,0.0647,0.99417,-0.2804,0.0658,0.0691,0.0823
6381,5890199449231297152,231.972738,-50.574401,-5.0446,-3.0582,-0.0191,0.0986,0.014899704142012027,0.1459805325443786,0.0102,0.99283,-0.2746,0.0556,0.0575,0.0692
6463,5890199788476201088,232.023677,-50.563481,-4.8895,-3.2504,0.0132,0.1095,0.16999970414201204,-0.046219467455621555,-0.0489,0.97871,-0.1745,0.1343,0.1341,0.1644
6573,5890199449231287808,231.98214,-50.578857,-5.0421,-3.1902,-0.0132,0.0942,0.017399704142012418,0.013980532544378477,0.001,0.99637,-0.2701,0.0526,0.0548,0.0644
6591,5890199449231281792,231.989542,-50.581023,-5.2669,-3.001,-0.0085,0.092,-0.2074002958579877,0.2031805325443785,0.1062,0.96372,-0.2284,0.0725,0.0796,0.0938
6615,5890199414871543040,232.002401,-50.5781,-4.9853,-3.4531,-0.0003,0.0949,0.07419970414201238,-0.24891946745562166,0.0309,0.97853,-0.251,0.07,0.0737,0.0917
6667,5890199380511798400,231.990826,-50.587286,-4.8609,-3.4784,-0.0076,0.0857,0.198599704142012,-0.27421946745562176,-0.1156,0.95687,-0.164,0.2057,0.1863,0.2406
6691,5890199380511792128,231.998137,-50.590274,-4.9689,-3.3201,-0.003,0.0828,0.09059970414201235,-0.11591946745562165,-0.0629,0.99404,-0.2454,0.0792,0.0794,0.0922
6700,5890199547956897408,231.945513,-50.575977,-5.0323,-3.1699,-0.0364,0.097,0.027199704142011782,0.03428053254437824,0.0052,0.99517,-0.2579,0.077,0.0771,0.0926
6724,5890199552276532480,231.949541,-50.581338,-4.8236,-3.2267,-0.0339,0.0917,0.2358997041420121,-0.022519467455621722,0.2077,0.95656,-0.2668,0.0862,0.0885,0.1041
6820,5890199552276523264,231.957241,-50.587038,-4.9183,-3.1574,-0.029,0.086,0.14119970414201166,0.04678053254437842,-0.1914,0.98955,-0.3096,0.1242,0.1239,0.151
6828,5890199517950759296,231.953054,-50.590512,-4.955,-3.2352,-0.0316,0.0825,0.10449970414201193,-0.031019467455621452,0.0488,0.99627,-0.2884,0.0479,0.0511,0.059
6841,5890176118967220224,231.9231,-50.588451,-4.9361,-3.0253,-0.0506,0.0846,0.12339970414201229,0.1788805325443783,0.0903,0.98856,-0.3216,0.0404,0.0423,0.0497
6892,5890176118967215232,231.911552,-50.595385,-5.2787,-3.134,-0.058,0.0776,-0.21920029585798773,0.0701805325443785,0.0806,0.98315,-0.4659,0.0608,0.0708,0.0772
6918,5890176080255033600,231.915943,-50.600343,-5.1384,-3.3415,-0.0552,0.0727,-0.07890029585798786,-0.1373194674556215,0.0045,0.97264,-0.1188,0.1866,0.1695,0.2284
6946,5890199517950756224,231.950143,-50.595421,-4.9068,-3.1434,-0.0335,0.0776,0.1526997041420124,0.06078053254437821,0.2731,0.96766,-0.2263,0.0672,0.0696,0.0821
6955,5890176050202717696,231.938915,-50.599884,-4.8368,-3.1779,-0.0406,0.0731,0.2226997041420118,0.026280532544378232,0.2117,0.95543,-0.1312,0.2207,0.1903,0.2761
7001,5890176050247707392,231.933133,-50.606244,-5.2233,-3.002,-0.0443,0.0668,-0.16380029585798805,0.20218053254437862,0.1469,0.97999,-0.257,0.0789,0.0816,0.095
7050,5890199346118089088,231.962264,-50.589934,-5.1619,-3.2064,-0.0258,0.0831,-0.10240029585798816,-0.0022194674556215155,-0.143,0.98987,-0.2484,0.1131,0.1156,0.1412
7067,5890199311792323840,231.959209,-50.594236,-5.0904,-3.0511,-0.0277,0.0788,-0.030900295857987814,0.15308053254437848,0.1303,0.99259,-0.2269,0.0566,0.0581,0.0692
7178,5890199311792663680,231.964625,-50.599994,-5.359,-3.0709,-0.0243,0.073,-0.299500295857988,0.13328053254437844,0.1287,0.95817,-0.1667,0.1559,0.1566,0.1888
7181,5890199311758643584,231.953039,-50.601134,-5.43,-3.2471,-0.0316,0.0719,-0.3705002958579877,-0.042919467455621696,-0.4023,0.95391,-0.1398,0.2191,0.2,0.2607
7254,5890199243037268736,231.973851,-50.603864,-5.1117,-3.2219,-0.0184,0.0692,-0.05220029585798791,-0.017719467455621807,-0.0436,0.96284,-0.2469,0.2464,0.2401,0.3156
7265,5890199238736913024,231.97113,-50.607444,-5.0648,-3.2867,-0.0201,0.0656,-0.005300295857987969,-0.08251946745562178,0.0022,0.95593,-0.061,0.2906,0.2385,0.3382
7327,5890175844044095104,231.95723,-50.615461,-4.9126,-3.1709,-0.029,0.0576,0.1468997041420117,0.03328053254437835,0.2037,0.99246,-0.1988,0.0574,0.0548,0.073
7333,5890175775324597632,231.957726,-50.617311,-5.1784,-2.8887,-0.0286,0.0557,-0.11890029585798789,0.31548053254437836,-0.0485,0.96125,-0.0369,0.2372,0.1922,0.2708
7587,5890178592868394368,231.837902,-50.605904,-5.2549,-3.1604,-0.1047,0.067,-0.19540029585798813,0.0437805325443783,0.1564,0.96718,-0.1778,0.0507,0.051,0.062
7691,5890179035193030016,231.893797,-50.598719,-5.0222,-3.1723,-0.0692,0.0743,0.037299704142012224,0.031880532544378504,0.0237,0.98922,-0.1653,0.1136,0.1098,0.1526
7755,5890178970825511424,231.853054,-50.605002,-5.0053,-3.1114,-0.0951,0.0679,0.05419970414201192,0.09278053254437824,0.2368,0.96587,-0.1206,0.081,0.0757,0.0974
7820,5890178897754043776,231.857764,-50.611954,-4.8645,-3.1542,-0.0921,0.061,0.1949997041420124,0.04998053254437851,0.1235,0.99131,-0.2607,0.0211,0.0218,0.0264
7917,5890178764667099008,231.809621,-50.606272,-5.1154,-3.2112,-0.1226,0.0666,-0.05590029585798817,-0.007019467455621431,0.134,0.99006,-0.1859,0.061,0.0568,0.0733
8194,5890178558508641024,231.831049,-50.618041,-4.9304,-3.173,-0.109,0.0549,0.12909970414201233,0.03118053254437836,0.1449,0.9787,-0.1253,0.095,0.0867,0.1094
8252,5890178524148886272,231.851203,-50.620421,-5.1136,-3.0889,-0.0962,0.0525,-0.05410029585798792,0.1152805325443782,0.1872,0.98648,-0.2113,0.0388,0.0385,0.0472
8287,5890178489789138176,231.841973,-50.628859,-5.067,-3.2526,-0.1021,0.0441,-0.007500295857988171,-0.048419467455621756,0.1929,0.98506,-0.1566,0.086,0.0813,0.1015
8379,5890178451076092032,231.809835,-50.638171,-5.1118,-3.1378,-0.1224,0.0347,-0.05230029585798768,0.06638053254437848,0.0151,0.99049,-0.2991,0.0428,0.0463,0.0512
8606,5890176015887960320,231.914213,-50.6168,-5.2571,-3.0713,-0.0563,0.0562,-0.19760029585798833,0.13288053254437848,0.1029,0.99077,-0.2021,0.0406,0.0411,0.0516
8669,5890178524148873344,231.863827,-50.624325,-5.1308,-3.085,-0.0882,0.0486,-0.0713002958579878,0.11918053254437844,0.1586,0.99444,-0.2475,0.0224,0.0231,0.0281
8737,5890175912808736256,231.902439,-50.625207,-5.0401,-3.2047,-0.0637,0.0478,0.019399704142012197,-0.0005194674556214807,0.1579,0.99759,-0.1697,0.0437,0.0422,0.053
8824,5890175844044146816,231.937934,-50.615348,-5.2314,-2.9995,-0.0412,0.0577,-0.17190029585798783,0.20468053254437857,0.1562,0.97883,-0.1099,0.0821,0.0703,0.096
8865,5890175912808727168,231.920077,-50.624272,-4.9541,-3.1855,-0.0525,0.0487,0.10539970414201161,0.01868053254437818,0.2732,0.95024,-0.1866,0.045,0.0434,0.0571
8903,5890175844044049408,231.946773,-50.6227,-5.1192,-3.26,-0.0356,0.0503,-0.059700295857988195,-0.055819467455621385,0.206,0.95528,-0.4804,0.302,0.2671,0.3795
8904,5890175844089238016,231.946417,-50.623023,-5.1527,-2.9633,-0.0358,0.05,-0.09320029585798828,0.24088053254437858,0.0713,0.99062,-0.2231,0.0689,0.0695,0.0884
8926,5890175805378737792,231.92906,-50.626449,-5.0629,-3.3271,-0.0468,0.0466,-0.003400295857987956,-0.12291946745562177,0.0842,0.99367,-0.1227,0.1062,0.1079,0.1384
