,# source_id,ra,dec,pmra,pmdec,x,y,vx,vy,plx,memberprob,pmcorr,pmrae,pmdece,plxe
41,6204565281140494848,225.900376,-33.164098,-1.4723,-2.2944,-0.0786,-0.0959,-0.3265157679180888,-0.0930335836177476,-0.0444,0.95925,0.0297,0.2841,0.2282,0.2314
61,6204565384225631872,225.902271,-33.145086,-1.0222,-2.0309,-0.077,-0.0769,0.12358423208191116,0.17046641638225246,-0.3501,0.9832,0.0035,0.2415,0.1957,0.1961
123,6204569649125562880,225.851685,-33.048961,-1.0514,-2.1711,-0.1195,0.0192,0.09438423208191127,0.03026641638225236,0.1212,0.96951,0.112,0.2692,0.2106,0.2055
134,6204568687052850816,225.857742,-33.088623,-0.854,-2.2912,-0.1144,-0.0205,0.2917842320819112,-0.08983358361774751,-0.2079,0.97836,0.1249,0.2313,0.1774,0.1761
141,6204568721412571520,225.875105,-33.095003,-1.0348,-2.2509,-0.0999,-0.0268,0.11098423208191122,-0.049533583617747734,-0.1244,0.99617,-0.1096,0.1779,0.1472,0.1417
164,6204568515254092800,225.897081,-33.106401,-1.0275,-2.0829,-0.0814,-0.0382,0.11828423208191108,0.11846641638225242,-0.1534,0.9956,0.0832,0.2278,0.1719,0.1673
168,6204568480894338816,225.908976,-33.111035,-1.2047,-2.2051,-0.0715,-0.0428,-0.058915767918088946,-0.003733583617747449,-0.0807,0.99765,-0.017,0.2226,0.1778,0.1811
176,6204568755772316032,225.892704,-33.085171,-0.9889,-2.2008,-0.0851,-0.017,0.15688423208191116,0.0005664163822522994,0.1281,0.99491,0.0217,0.0851,0.074,0.0671
205,6204569954065179648,225.876111,-33.053602,-1.5307,-2.0919,-0.0991,0.0146,-0.3849157679180888,0.10946641638225252,0.0055,0.95547,0.0977,0.3635,0.2695,0.3042
210,6204569129437087872,225.891951,-33.075412,-1.3153,-2.2264,-0.0858,-0.0072,-0.16951576791808876,-0.025033583617747546,0.1784,0.99436,0.1037,0.1943,0.1426,0.1432
211,6204569133729454336,225.892921,-33.074264,-1.0171,-2.3722,-0.0849,-0.0061,0.12868423208191127,-0.17083358361774748,0.2173,0.98242,0.1557,0.1669,0.1222,0.1208
213,6204569202448938112,225.884847,-33.068908,-0.9346,-2.1126,-0.0917,-0.0007,0.21118423208191117,0.08876641638225236,0.0082,0.99191,0.087,0.2334,0.1841,0.1815
228,6204569236808679296,225.905571,-33.059022,-0.9362,-2.3951,-0.0744,0.0092,0.20958423208191113,-0.1937335836177474,0.0355,0.9947,0.0815,0.1971,0.1544,0.1528
256,6204565319794119168,225.914298,-33.150331,-0.9987,-2.151,-0.067,-0.0821,0.14708423208191113,0.05036641638225259,0.0485,0.99042,-0.0401,0.1991,0.1652,0.1577
261,6204565147999668096,225.93803,-33.167699,-1.1683,-2.0918,-0.0471,-0.0995,-0.022515767918088736,0.10956641638225229,0.0319,0.99551,-0.1204,0.1389,0.1087,0.1191
266,6204565216719152384,225.932667,-33.156017,-1.4878,-2.3275,-0.0516,-0.0878,-0.34201576791808885,-0.12613358361774774,0.1825,0.95583,-0.1236,0.2478,0.2094,0.219
269,6204564289006203264,225.942985,-33.181066,-0.9959,-2.3227,-0.0429,-0.1129,0.14988423208191115,-0.12133358361774782,-0.2338,0.98631,-0.0936,0.2187,0.1814,0.1952
307,6204565491597081856,225.916185,-33.12587,-1.1532,-2.0925,-0.0654,-0.0577,-0.007415767918088845,0.10886641638225258,-0.318,0.99571,0.0274,0.241,0.1901,0.2146
326,6204565182359412736,225.952814,-33.151707,-1.1429,-2.254,-0.0347,-0.0835,0.002884232081911131,-0.052633583617747615,0.1099,0.99925,-0.1118,0.0985,0.0817,0.0882
330,6204565251078895744,225.94075,-33.143166,-1.0759,-2.3073,-0.0448,-0.075,0.06988423208191108,-0.10593358361774774,0.0239,0.99921,-0.1197,0.0986,0.0826,0.0881
353,6204564353427544064,225.97399,-33.17408,-1.031,-2.3844,-0.017,-0.1059,0.11478423208191124,-0.18303358361774746,-0.7244,0.96406,-0.1834,0.4406,0.3536,0.4176
404,6204565830896395136,225.937124,-33.122492,-1.1329,-2.1176,-0.0479,-0.0543,0.01288423208191114,0.08376641638225246,-0.1321,0.99478,-0.142,0.334,0.2586,0.29
406,6204565521658764928,225.93015,-33.117791,-1.2106,-2.062,-0.0537,-0.0496,-0.06481576791808874,0.13936641638225256,0.2154,0.99174,0.0988,0.2483,0.1912,0.2129
408,6204565903913947648,225.935251,-33.114313,-1.0583,-2.1876,-0.0495,-0.0461,0.08748423208191114,0.013766416382252178,0.1383,0.99888,-0.0858,0.1338,0.1101,0.1157
412,6204568923272934016,225.913918,-33.092361,-0.9603,-1.8352,-0.0673,-0.0242,0.18548423208191112,0.36616641638225245,-0.2465,0.98007,0.0982,0.4997,0.3761,0.4078
417,6204565903913951232,225.93285,-33.111137,-1.1092,-2.2569,-0.0515,-0.0429,0.036584232081911194,-0.05553358361774752,0.0784,0.99978,-0.1294,0.0831,0.0701,0.0713
420,6204568858851469568,225.923842,-33.100497,-1.4438,-2.612,-0.059,-0.0323,-0.2980157679180888,-0.4106335836177477,0.2797,0.95951,-0.1013,0.4651,0.3588,0.3898
421,6204568858851471744,225.928839,-33.098483,-1.3004,-2.1787,-0.0548,-0.0303,-0.15461576791808884,0.022666416382252308,0.1672,0.99907,-0.0548,0.1155,0.0957,0.095
423,6204565903913958528,225.933994,-33.104531,-0.9579,-2.1928,-0.0505,-0.0363,0.18788423208191118,0.008566416382252307,-0.0685,0.99856,0.0774,0.2366,0.1863,0.1861
425,6204565903913956480,225.936401,-33.105064,-0.7655,-2.1362,-0.0485,-0.0369,0.3802842320819112,0.06516641638225229,0.1999,0.9898,0.0537,0.2729,0.2176,0.2193
427,6204565903913960192,225.937567,-33.102695,-1.4442,-2.3288,-0.0475,-0.0345,-0.29841576791808877,-0.12743358361774781,0.0923,0.99778,0.0457,0.1914,0.1535,0.1516
431,6204565835194464000,225.942309,-33.120171,-1.4473,-2.1997,-0.0435,-0.052,-0.3015157679180889,0.0016664163822524003,-0.1137,0.99819,-0.063,0.1897,0.1545,0.1615
435,6204565835194459392,225.94952,-33.123127,-1.2231,-2.1959,-0.0375,-0.0549,-0.07731576791808892,0.005466416382252426,0.1023,0.99994,-0.1706,0.0357,0.0309,0.0309
437,6204565624737933824,225.956567,-33.136655,-1.3088,-2.3091,-0.0316,-0.0684,-0.1630157679180888,-0.10773358361774754,-0.0988,0.99813,0.0081,0.2082,0.1647,0.1616
441,6204565624737960320,225.954151,-33.124748,-1.1937,-2.1386,-0.0336,-0.0565,-0.047915767918088825,0.06276641638225255,0.5251,0.9675,-0.0529,0.2526,0.2039,0.2173
444,6204565899615903488,225.939854,-33.110662,-1.4646,-1.8829,-0.0456,-0.0425,-0.31881576791808874,0.31846641638225237,0.2069,0.96624,0.205,0.6116,0.4488,0.4546
447,6204565830902369408,225.948926,-33.116987,-0.7171,-1.9559,-0.038,-0.0488,0.4286842320819112,0.24546641638225242,0.0384,0.9861,0.0112,0.3639,0.2816,0.3094
453,6204565663395766528,225.962514,-33.120626,-0.794,-2.2199,-0.0266,-0.0524,0.3517842320819111,-0.018533583617747595,0.1946,0.9922,-0.0233,0.2756,0.2248,0.2445
455,6204565869554205568,225.953291,-33.112443,-1.5075,-2.3442,-0.0343,-0.0442,-0.3617157679180889,-0.14283358361774745,-0.1882,0.98752,-0.0343,0.565,0.4498,0.5092
456,6204565865256164864,225.954853,-33.111053,-0.8157,-1.8074,-0.033,-0.0428,0.3300842320819112,0.3939664163822525,-0.1918,0.98968,-0.2596,0.312,0.2912,0.2357
458,6204565663395769344,225.966675,-33.115618,-1.0937,-2.2405,-0.0231,-0.0474,0.052084232081911264,-0.03913358361774755,-0.1975,0.99902,-0.373,0.2547,0.261,0.2116
459,6204568927570992384,225.91805,-33.085976,-1.2914,-1.8827,-0.0639,-0.0178,-0.14561576791808895,0.31866641638225235,-0.1881,0.99262,0.0737,0.3337,0.2526,0.2636
466,6204565903913966720,225.934719,-33.098969,-1.2861,-2.1795,-0.0499,-0.0308,-0.14031576791808886,0.021866416382252396,-0.6112,0.99692,-0.0243,0.4161,0.3142,0.3289
469,6204568893207048064,225.928363,-33.085355,-1.2352,-2.2514,-0.0552,-0.0171,-0.08941576791808892,-0.05003358361774746,0.2362,0.99545,0.0683,0.2769,0.2383,0.2137
481,6204568893212010496,225.93799,-33.084861,-1.4421,-2.3991,-0.0472,-0.0167,-0.2963157679180888,-0.1977335836177474,0.096,0.97984,0.1819,0.7489,0.6018,0.5814
484,6204568961930747904,225.925058,-33.074116,-1.1035,-2.0465,-0.058,-0.0059,0.04228423208191123,0.1548664163822524,0.1116,0.99853,-0.1077,0.1157,0.0977,0.0979
486,6204565933975687680,225.938963,-33.095362,-1.7508,-2.1107,-0.0464,-0.0272,-0.6050157679180888,0.09066641638225237,-0.0444,0.98716,-0.043,0.229,0.1863,0.1955
487,6204565865256187904,225.950494,-33.103505,-1.3456,-1.6866,-0.0367,-0.0353,-0.19981576791808875,0.5147664163822523,-0.0614,0.98772,-0.0382,0.4224,0.3338,0.3806
488,6204568888913201024,225.938797,-33.091456,-1.2668,-2.2045,-0.0465,-0.0232,-0.12101576791808877,-0.003133583617747515,0.1605,0.99959,-0.0787,0.1291,0.1076,0.1094
489,6204565938273705600,225.945132,-33.095337,-1.1411,-2.2869,-0.0412,-0.0271,0.004684232081911155,-0.08553358361774777,0.1153,0.99992,-0.1047,0.0615,0.0538,0.0528
