,# source_id,ra,dec,pmra,pmdec,x,y,vx,vy,plx,memberprob,pmcorr,pmrae,pmdece,plxe
81,4118990563059664128,267.18642,-20.39319,-1.2524,-3.9042,-0.0311,-0.0329,-0.055457433808553835,0.09740672097759662,-0.0136,0.95681,0.2259,0.1261,0.0784,0.1193
117,4118990567364530176,267.187611,-20.391447,-1.1323,-3.8647,-0.03,-0.0312,0.06464256619144604,0.13690672097759649,0.2194,0.95801,0.3327,0.1135,0.0687,0.1008
175,4118990563059669888,267.19149,-20.392032,-1.1929,-4.1476,-0.0263,-0.0318,0.004042566191446051,-0.14599327902240322,0.1378,0.97259,0.3361,0.1155,0.0715,0.0998
195,4118990670534040192,267.198747,-20.391291,-1.1382,-4.1161,-0.0195,-0.031,0.05874256619144602,-0.1144932790224038,0.1632,0.98698,0.3613,0.0404,0.0241,0.0333
207,4118990666137414016,267.20019,-20.38729,-1.0694,-4.0123,-0.0182,-0.027,0.12754256619144622,-0.010693279022403246,0.0437,0.98557,0.2938,0.1338,0.08,0.1156
278,4118990941038949632,267.175039,-20.36832,-1.2512,-4.0361,-0.0418,-0.0081,-0.05425743380855397,-0.03449327902240373,0.1507,0.98506,0.3458,0.042,0.0244,0.0341
396,4118990670443714176,267.19658,-20.386211,-1.0022,-3.9787,-0.0216,-0.026,0.19474256619144614,0.022906720977596606,0.0798,0.9782,0.3032,0.1379,0.083,0.1174
398,4118990670443776512,267.194338,-20.384743,-1.2871,-3.8929,-0.0237,-0.0245,-0.09015743380855379,0.10870672097759648,-0.0799,0.97552,0.2203,0.1276,0.0812,0.1252
410,4118990666141888512,267.196706,-20.380429,-1.3266,-3.9726,-0.0214,-0.0202,-0.12965743380855388,0.0290067209775966,0.1933,0.971,-0.0421,0.2407,0.1734,0.2713
415,4118990666141892992,267.202657,-20.385907,-1.2583,-3.8181,-0.0159,-0.0257,-0.06135743380855385,0.18350672097759668,0.1811,0.97793,0.3152,0.0822,0.0493,0.0715
419,4118990670534054400,267.201384,-20.383493,-1.0927,-3.8302,-0.0171,-0.0232,0.10424256619144612,0.17140672097759646,0.2816,0.97594,0.3271,0.1566,0.0976,0.142
448,4118990700501629440,267.200198,-20.375068,-1.2944,-3.8948,-0.0182,-0.0148,-0.09745743380855387,0.10680672097759647,0.2528,0.98167,0.3774,0.0547,0.0339,0.0472
