,# source_id,ra,dec,pmra,pmdec,x,y,vx,vy,plx,memberprob,pmcorr,pmrae,pmdece,plxe
2158,4064109848910805376,270.706236,-26.051766,-6.4412,-2.51,-0.0318,0.0207,0.5571354330708678,0.005142519685040092,-0.295,0.97587,-0.1227,0.2031,0.1536,0.2706
2176,4064109887626302976,270.710999,-26.05141,-6.6998,-2.6727,-0.0276,0.0211,0.2985354330708683,-0.15755748031495997,-0.0117,0.99605,-0.0514,0.1721,0.1218,0.1808
2232,4064109883270556416,270.720317,-26.047639,-6.4847,-2.551,-0.0192,0.0249,0.5136354330708679,-0.03585748031496028,0.0947,0.99021,0.0055,0.1725,0.1223,0.1881
2236,4064109677112130048,270.725193,-26.050124,-6.7453,-2.4331,-0.0148,0.0224,0.25303543307086773,0.08204251968503984,0.2854,0.99343,0.1648,0.2737,0.185,0.2682
2385,4064109612690505984,270.732962,-26.067533,-7.2106,-1.6306,-0.0078,0.005,-0.21226456692913231,0.8845425196850398,0.4766,0.98137,-0.2505,0.5433,0.337,0.5279
2393,4064109677112132992,270.728556,-26.064333,-6.6499,-2.2155,-0.0118,0.0082,0.34843543307086833,0.29964251968503985,-0.1092,0.99782,0.1427,0.2677,0.1865,0.2681
2398,4064109608392660608,270.733933,-26.063078,-6.4235,-1.9858,-0.0069,0.0094,0.5748354330708683,0.5293425196850399,0.3809,0.97799,-0.1466,0.395,0.2791,0.4049
2405,4064109612761835776,270.740069,-26.06772,-6.8479,-1.8946,-0.0014,0.0048,0.15043543307086793,0.6205425196850398,0.1818,0.99345,-0.0372,0.3511,0.2467,0.3926
2406,4064109612690316032,270.739902,-26.06727,-7.8663,-2.0074,-0.0016,0.0052,-0.8679645669291318,0.5077425196850398,1.6915,0.97183,0.3051,0.6782,0.4884,0.6075
2409,4064109612690314752,270.739475,-26.067137,-6.6053,-2.6879,-0.002,0.0054,0.3930354330708683,-0.17275748031496008,0.1784,0.99946,-0.0547,0.1348,0.0963,0.1534
2410,4064109612690427520,270.738625,-26.06642,-6.4543,-2.6504,-0.0027,0.0061,0.5440354330708681,-0.13525748031496,-0.7829,0.99872,0.2714,0.2971,0.2,0.2756
2419,4064109612690313600,270.739219,-26.06542,-6.8994,-2.6437,-0.0022,0.0071,0.09893543307086805,-0.12855748031496006,0.2932,0.99948,-0.0028,0.1446,0.1018,0.1585
2423,4064109612690471808,270.738848,-26.063999,-7.8936,-2.4312,-0.0025,0.0085,-0.8952645669291321,0.08394251968503985,0.2901,0.9935,-0.0994,0.476,0.2988,0.4698
2426,4064109612761840896,270.741327,-26.063835,-6.7412,-3.3417,-0.0003,0.0087,0.25713543307086795,-0.82655748031496,-0.3318,0.97372,-0.1419,0.6968,0.4437,0.7107
