,# source_id,ra,dec,pmra,pmdec,x,y,vx,vy,plx,memberprob,pmcorr,pmrae,pmdece,plxe
224,4039966635171840768,267.507975,-37.132405,-2.5102,-5.3517,-0.037,-0.081,0.02767361282367453,0.005919482120837927,-0.1329,0.95175,0.2463,0.1581,0.1027,0.14
425,4039966635143645696,267.512859,-37.13377,-2.5214,-5.2715,-0.0331,-0.0823,0.016473612823674877,0.08611948212083842,0.108,0.9739,0.1713,0.0434,0.0279,0.0387
856,4039966463373542400,267.544402,-37.130808,-2.6709,-5.3511,-0.008,-0.0794,-0.1330263871763253,0.006519482120838305,0.0211,0.96413,0.149,0.1154,0.0769,0.0966
1627,4039961829149753856,267.453597,-37.107081,-2.636,-5.3273,-0.0804,-0.0557,-0.09812638717632538,0.030319482120837904,0.1025,0.97267,0.1274,0.0299,0.0195,0.0273
1727,4039961863509476224,267.45882,-37.106733,-2.499,-5.3797,-0.0762,-0.0553,0.03887361282367463,-0.022080517879161654,0.0561,0.98317,0.137,0.0591,0.0381,0.0509
1760,4039961863509462656,267.4629,-37.105909,-2.5227,-5.3037,-0.073,-0.0545,0.015173612823674798,0.05391948212083797,0.0383,0.99201,0.1379,0.0375,0.0243,0.0331
1802,4039961657369714048,267.482879,-37.109613,-2.5272,-5.4437,-0.057,-0.0582,0.010673612823674627,-0.08608051787916171,-0.0249,0.96721,0.2478,0.1205,0.0786,0.0993
2427,4039966673874857344,267.53444,-37.119022,-2.658,-5.52,-0.0159,-0.0676,-0.12012638717632518,-0.16238051787916152,0.0787,0.96624,0.1022,0.0393,0.0255,0.0363
2436,4039966673874867968,267.534218,-37.117187,-2.6513,-5.4265,-0.0161,-0.0657,-0.11342638717632525,-0.06888051787916183,-0.0037,0.98577,0.1284,0.0497,0.0326,0.0461
2739,4039967494139387008,267.498325,-37.097263,-2.727,-5.2592,-0.0447,-0.0458,-0.18912638717632513,0.09841948212083818,0.0647,0.96923,0.2332,0.0598,0.0388,0.0526
2768,4039967494137315328,267.505022,-37.093713,-2.4917,-5.3611,-0.0394,-0.0423,0.04617361282367494,-0.0034805178791623703,0.1293,0.98063,0.0504,0.0363,0.023,0.0305
2843,4039966845673695616,267.52361,-37.103617,-2.6101,-5.5813,-0.0246,-0.0522,-0.07222638717632535,-0.22368051787916166,0.0832,0.97601,0.1788,0.0305,0.0199,0.0265
2878,4039966772611129344,267.538404,-37.11177,-2.3522,-5.4405,-0.0128,-0.0603,0.1856736128236749,-0.08288051787916206,-0.1302,0.97255,0.028,0.1158,0.0783,0.1089
2922,4039966772611114496,267.536936,-37.105815,-2.5574,-5.5612,-0.0139,-0.0544,-0.019526387176325155,-0.20358051787916231,-0.0477,0.96558,0.0461,0.1248,0.0839,0.1159
2967,4039967494205459072,267.515063,-37.097219,-2.5675,-5.1375,-0.0314,-0.0458,-0.029626387176325153,0.22011948212083787,0.0105,0.96468,0.1506,0.118,0.0786,0.0972
2985,4039966841302259200,267.519583,-37.098095,-2.6485,-5.5838,-0.0278,-0.0467,-0.11062638717632511,-0.22618051787916205,0.0362,0.9689,0.2988,0.0742,0.0473,0.0602
3373,4039967739027423488,267.476725,-37.088077,-2.5258,-5.2046,-0.062,-0.0367,0.012073612823674917,0.15301948212083794,-0.1751,0.95134,0.1424,0.1346,0.0942,0.1237
3445,4039967807706145536,267.462142,-37.074963,-2.565,-5.3344,-0.0736,-0.0236,-0.027126387176325206,0.023219482120838464,0.0272,0.96527,0.2547,0.1071,0.0703,0.0899
3824,4039967769015334912,267.482784,-37.072945,-2.4724,-5.4458,-0.0572,-0.0215,0.06547361282367481,-0.08818051787916215,0.0774,0.9808,0.1724,0.0577,0.037,0.05
3954,4039967837762415232,267.482531,-37.065522,-2.5101,-5.4802,-0.0574,-0.0141,0.027773612823674743,-0.12258051787916191,0.0431,0.98677,-0.0828,0.0745,0.0489,0.0592
3997,4039967562856789760,267.495107,-37.093239,-2.6036,-5.44,-0.0473,-0.0418,-0.0657263871763254,-0.08238051787916234,0.0671,0.99187,0.0972,0.0428,0.0281,0.0378
4012,4039967562884651904,267.496184,-37.09001,-2.5225,-5.3376,-0.0464,-0.0386,0.015373612823674776,0.020019482120837928,0.1568,0.97229,0.1187,0.0678,0.0443,0.0603
4034,4039967567228666496,267.490924,-37.087333,-2.5535,-5.4505,-0.0506,-0.0359,-0.015626387176325363,-0.09288051787916185,0.0216,0.98727,0.1758,0.0568,0.0374,0.0502
4142,4039967562884630400,267.494391,-37.08024,-2.5206,-5.3207,-0.0479,-0.0288,0.01727361282367479,0.03691948212083762,0.0934,0.97883,0.1543,0.119,0.0778,0.0966
4144,4039967773387171584,267.485334,-37.07951,-2.5325,-5.428,-0.0551,-0.0281,0.005373612823674545,-0.07038051787916189,0.1507,0.9685,0.2279,0.063,0.0417,0.0549
4165,4039967567228709248,267.492433,-37.07856,-2.4406,-5.5962,-0.0494,-0.0271,0.09727361282367486,-0.23858051787916157,-0.1756,0.95502,0.1528,0.1214,0.0793,0.0993
4206,4039967665963883392,267.497949,-37.077919,-2.4397,-5.2681,-0.045,-0.0265,0.09817361282367454,0.08951948212083849,0.0287,0.96413,-0.2898,0.1436,0.108,0.1271
4229,4039967665936096256,267.509368,-37.079049,-2.7621,-5.4357,-0.0359,-0.0276,-0.22422638717632548,-0.0780805178791617,0.036,0.99094,0.1384,0.0324,0.021,0.0287
4236,4039967665936096640,267.509296,-37.077387,-2.3822,-5.3945,-0.036,-0.026,0.15567361282367465,-0.0368805178791618,0.0558,0.98989,0.0968,0.0681,0.0448,0.0529
4273,4039967597218615040,267.516936,-37.088931,-2.4127,-5.2439,-0.0299,-0.0375,0.12517361282367467,0.11371948212083804,0.0922,0.97456,0.0111,0.1112,0.0785,0.1028
4274,4039967597286770304,267.516087,-37.087352,-2.4509,-5.4338,-0.0306,-0.0359,0.08697361282367488,-0.07618051787916169,0.0379,0.97931,0.0148,0.1437,0.0884,0.1166
4275,4039967597244576512,267.513333,-37.086646,-2.5853,-5.5511,-0.0328,-0.0352,-0.04742638717632541,-0.19348051787916187,-0.0393,0.96439,-0.0778,0.1749,0.1093,0.1567
4324,4039966880033420672,267.538836,-37.093208,-2.2365,-5.3954,-0.0124,-0.0418,0.3013736128236748,-0.03778051787916237,-0.1211,0.96715,0.1979,0.1174,0.0752,0.1143
4344,4039966875732581120,267.530296,-37.086055,-2.7207,-5.2764,-0.0192,-0.0346,-0.18282638717632516,0.0812194821208383,-0.0159,0.98477,0.2755,0.1078,0.0724,0.0975
4353,4039966875732586240,267.536112,-37.088229,-2.8228,-5.6115,-0.0146,-0.0368,-0.28492638717632524,-0.2538805178791623,-0.1489,0.9595,0.5074,0.1606,0.1159,0.13
4357,4039966875732590464,267.538953,-37.087645,-2.5894,-5.4766,-0.0123,-0.0362,-0.051526387176325184,-0.1189805178791623,-0.0133,0.98815,0.3026,0.107,0.0765,0.097
4378,4039967597286761728,267.518822,-37.084712,-2.5366,-5.4162,-0.0284,-0.0333,0.0012736128236747746,-0.05858051787916185,0.1589,0.97466,0.057,0.1317,0.0821,0.0962
4381,4039967597286803072,267.522722,-37.084435,-2.3309,-5.4002,-0.0253,-0.033,0.20697361282367455,-0.04258051787916184,0.0177,0.96175,0.1857,0.2518,0.1459,0.1972
4395,4039967665964039296,267.512251,-37.078299,-2.5668,-5.5111,-0.0336,-0.0269,-0.028926387176325452,-0.15348051787916184,0.0654,0.97779,0.1137,0.1352,0.0849,0.1096
4416,4039967635948061184,267.522456,-37.079126,-2.5416,-5.3207,-0.0255,-0.0277,-0.003726387176325119,0.03691948212083762,0.0873,0.99384,0.2635,0.0443,0.0287,0.0389
4433,4039967635948066944,267.524018,-37.076329,-2.4024,-5.3293,-0.0243,-0.0249,0.13547361282367465,0.028319482120838124,0.2654,0.965,0.2073,0.1587,0.0901,0.1284
4440,4039966880033757056,267.531537,-37.084984,-2.755,-5.1919,-0.0182,-0.0335,-0.21712638717632515,0.16571948212083765,0.174,0.95335,0.1034,0.1364,0.0904,0.1182
4441,4039966879992463872,267.531044,-37.084914,-2.2214,-5.3957,-0.0186,-0.0335,0.3164736128236747,-0.03808051787916167,-0.1613,0.97215,0.2649,0.1199,0.0815,0.107
4463,4039966879992475776,267.534108,-37.082507,-2.6878,-5.3369,-0.0162,-0.0311,-0.14992638717632545,0.020719482120838073,0.2414,0.96757,0.1664,0.1124,0.0749,0.1028
4492,4039966875669478016,267.535557,-37.080734,-2.4931,-5.0038,-0.015,-0.0293,0.04477361282367465,0.353819482120838,-0.0291,0.95639,0.159,0.1328,0.0903,0.1173
4519,4039967769085456512,267.487596,-37.073845,-2.7775,-5.4426,-0.0533,-0.0224,-0.23962638717632512,-0.08498051787916161,-0.1167,0.96868,0.233,0.1412,0.0952,0.1155
4594,4039967665964004736,267.509093,-37.073808,-2.3762,-5.3261,-0.0362,-0.0224,0.16167361282367487,0.03151948212083777,0.2187,0.95886,-0.0602,0.155,0.0991,0.1248
4611,4039967665936140672,267.501724,-37.069256,-2.5691,-5.111,-0.042,-0.0178,-0.03122638717632542,0.24661948212083828,0.0323,0.98839,0.1368,0.0401,0.0262,0.0356
4617,4039967666006244096,267.502226,-37.068496,-2.3726,-5.3504,-0.0416,-0.0171,0.16527361282367492,0.00721948212083845,0.2324,0.9578,0.2172,0.1296,0.0854,0.1121
4629,4039967665964017536,267.510283,-37.068111,-2.9205,-5.3849,-0.0352,-0.0167,-0.38262638717632536,-0.02728051787916197,-0.4324,0.95285,0.0361,0.2256,0.1485,0.1944
4638,4039967876467681152,267.490099,-37.063411,-2.5897,-5.4455,-0.0513,-0.012,-0.05182638717632537,-0.08788051787916196,0.0011,0.98075,-0.5475,0.1332,0.0889,0.1091
4675,4039967872164673536,267.495292,-37.059199,-2.5163,-5.1865,-0.0472,-0.0078,0.021573612823674537,0.17111948212083838,0.0935,0.96431,0.3031,0.13,0.0861,0.1134
4684,4039967872164697344,267.502406,-37.066149,-2.6951,-5.4635,-0.0415,-0.0147,-0.1572263871763253,-0.10588051787916175,-0.0997,0.95988,0.3381,0.2061,0.1394,0.1929
4685,4039967666006405632,267.504443,-37.066263,-2.284,-5.2546,-0.0399,-0.0148,0.25387361282367493,0.10301948212083811,-0.0797,0.97542,0.2039,0.0577,0.0378,0.053
4689,4039967872094597632,267.501663,-37.064459,-2.5542,-5.2971,-0.0421,-0.013,-0.016326387176325063,0.060519482120837687,-0.1992,0.98689,0.3285,0.1184,0.0792,0.1006
4708,4039967665943445760,267.506868,-37.064516,-2.2836,-5.4181,-0.0379,-0.0131,0.2542736128236749,-0.060480517879161866,0.1339,0.96052,0.1849,0.0688,0.0465,0.065
4711,4039967910785149824,267.506279,-37.062979,-2.6615,-5.5723,-0.0384,-0.0115,-0.12362638717632546,-0.2146805178791622,-0.0432,0.98472,0.2401,0.0657,0.0435,0.0592
4739,4039967700365976192,267.510963,-37.062366,-2.7759,-5.5527,-0.0347,-0.0109,-0.2380263871763253,-0.1950805178791617,0.0966,0.96525,0.1954,0.0931,0.0634,0.0802
4767,4039967700295864192,267.516216,-37.073209,-2.3028,-5.4562,-0.0305,-0.0218,0.23507361282367478,-0.09858051787916189,0.0806,0.98334,0.0643,0.0498,0.0332,0.0474
4770,4039967631578711296,267.520332,-37.075876,-2.6428,-5.3722,-0.0272,-0.0244,-0.10492638717632508,-0.014580517879162258,0.1085,0.98845,0.1203,0.0288,0.0189,0.0268
4776,4039967631646710400,267.520632,-37.073826,-2.3022,-5.281,-0.027,-0.0224,0.23567361282367472,0.07661948212083836,0.1439,0.96881,0.1567,0.1349,0.0782,0.1046
4777,4039967704667579136,267.518898,-37.072495,-2.7172,-5.2277,-0.0283,-0.0211,-0.17932638717632532,0.12991948212083848,0.1907,0.9557,0.0586,0.0648,0.042,0.0541
4781,4039967631646500352,267.522299,-37.073152,-2.835,-5.14,-0.0256,-0.0217,-0.2971263871763252,0.21761948212083837,0.0263,0.96601,0.0118,0.1091,0.0691,0.0834
4788,4039967704667612928,267.513732,-37.069728,-2.7804,-5.2278,-0.0325,-0.0183,-0.24252638717632546,0.12981948212083783,-0.2932,0.97126,0.0383,0.233,0.1437,0.1857
4807,4039967631646514048,267.525497,-37.071351,-2.5829,-5.4336,-0.0231,-0.0199,-0.04502638717632523,-0.07598051787916216,0.3162,0.96516,-0.0809,0.1788,0.1122,0.1521
4814,4039967700323871616,267.520341,-37.067647,-2.6549,-5.2522,-0.0272,-0.0162,-0.1170263871763253,0.10541948212083785,0.0736,0.97411,0.3335,0.156,0.1138,0.1288
4831,4039967631646825088,267.530004,-37.074441,-2.5871,-5.6104,-0.0195,-0.023,-0.049226387176325215,-0.2527805178791622,0.1332,0.96839,0.2665,0.124,0.0787,0.0975
4844,4039967635948055808,267.532093,-37.072026,-2.4602,-5.2226,-0.0178,-0.0206,0.0776736128236748,0.13501948212083814,0.0617,0.98924,0.3536,0.0617,0.0418,0.0525
4846,4039967631646894464,267.534236,-37.076213,-2.6235,-5.5367,-0.0161,-0.0248,-0.0856263871763252,-0.17908051787916168,-0.0896,0.97698,0.1697,0.1663,0.1108,0.1392
4857,4039967631583720960,267.534801,-37.073221,-2.2949,-5.2594,-0.0156,-0.0218,0.24297361282367458,0.09821948212083775,0.1054,0.98296,0.2701,0.0511,0.0346,0.0444
4861,4039968009540848512,267.538683,-37.073801,-2.6026,-5.4626,-0.0126,-0.0224,-0.06472638717632506,-0.10498051787916207,0.0645,0.98619,0.317,0.0924,0.0622,0.0773
4864,4039968009603953920,267.537064,-37.072589,-2.4325,-5.567,-0.0138,-0.0211,0.10537361282367463,-0.20938051787916212,0.0754,0.97036,0.0173,0.1636,0.1078,0.1534
4867,4039967635948073216,267.528597,-37.070715,-2.7821,-5.076,-0.0206,-0.0193,-0.24422638717632505,0.2816194821208384,-0.1002,0.96725,-0.0563,0.1408,0.0895,0.1158
4882,4039967635948049024,267.534563,-37.071832,-2.9232,-5.4905,-0.0158,-0.0204,-0.3853263871763253,-0.13288051787916189,0.0117,0.96709,0.4035,0.1205,0.0751,0.0938
