,# source_id,ra,dec,pmra,pmdec,x,y,vx,vy,plx,memberprob,pmcorr,pmrae,pmdece,plxe
15146,1821608025244114176,298.497973,18.769745,-3.1735,-2.4305,0.0514,-0.0094,0.2919622401649198,0.14837670503349942,-0.0624,0.99006,0.3504,0.3337,0.3486,0.3171
15255,1821602385944639488,298.50132,18.64894,-3.4249,-2.7351,0.0546,-0.1302,0.04056224016491994,-0.15622329496650078,0.1565,0.98205,0.1158,0.1112,0.117,0.13
15329,1821603867750414848,298.504039,18.659271,-3.3969,-2.7195,0.0571,-0.1199,0.06856224016491996,-0.14062329496650072,0.5861,0.96032,0.0799,0.104,0.1066,0.1158
15450,1821603043116627200,298.53618,18.647211,-3.4518,-2.5019,0.0876,-0.132,0.013662240164920014,0.07697670503349929,0.2465,0.98065,0.0594,0.0673,0.0653,0.077
15478,1821603867715252992,298.501128,18.660824,-3.4794,-2.6376,0.0544,-0.1184,-0.013937759835080055,-0.05872329496650064,0.2482,0.988,0.0105,0.0999,0.1047,0.118
15541,1821603867750412416,298.511558,18.667784,-3.5981,-2.4641,0.0643,-0.1114,-0.13263775983508008,0.11477670503349913,0.4141,0.96441,0.0978,0.11,0.1142,0.131
15558,1821604073873729280,298.502411,18.675061,-3.2045,-2.6826,0.0556,-0.1041,0.2609622401649201,-0.10372329496650057,0.0982,0.96259,0.3087,0.111,0.1262,0.1245
15567,1821604073908854144,298.506804,18.672834,-3.4008,-2.533,0.0598,-0.1063,0.06466224016492017,0.04587670503349939,0.3486,0.99064,0.0503,0.0763,0.0828,0.0877
15581,1821604108268609152,298.502983,18.678464,-3.2991,-2.5402,0.0561,-0.1007,0.16636224016491985,0.03867670503349929,0.241,0.98769,0.1594,0.1053,0.1046,0.1063
15647,1821603833355389056,298.524605,18.663418,-3.6294,-2.5981,0.0766,-0.1158,-0.16393775983507997,-0.01922329496650077,0.1061,0.96191,0.2599,0.1214,0.1298,0.1447
15685,1821603833390634112,298.53305,18.665875,-3.3849,-2.4546,0.0846,-0.1133,0.08056224016491997,0.12427670503349919,0.3698,0.97245,0.2662,0.1227,0.1479,0.1365
15713,1821603897799465344,298.522284,18.675289,-3.6345,-2.538,0.0744,-0.1039,-0.16903775983508007,0.040876705033499494,0.5023,0.95962,0.166,0.2197,0.2077,0.2269
15722,1821603902110133120,298.526687,18.675315,-3.5158,-2.6883,0.0786,-0.1039,-0.05033775983508004,-0.1094232949665006,0.2929,0.99512,-0.05,0.028,0.0259,0.0301
15842,1821603176218663040,298.558885,18.659086,-3.2688,-2.5471,0.1091,-0.1201,0.19666224016491984,0.031776705033499386,0.2888,0.96453,0.141,0.0927,0.0868,0.0982
15915,1821603180520213120,298.554666,18.670308,-3.4871,-2.7185,0.1051,-0.1089,-0.021637759835079873,-0.13962329496650083,0.2444,0.95536,0.0711,0.184,0.1857,0.1964
15976,1821604176997162496,298.500934,18.691631,-3.1465,-2.4947,0.0542,-0.0876,0.3189622401649199,0.08417670503349939,0.0948,0.96943,0.3551,0.1328,0.1359,0.1332
15988,1821604172655428736,298.508097,18.69134,-3.4878,-2.5644,0.061,-0.0878,-0.022337759835080018,0.014476705033499293,0.2311,0.99512,0.1577,0.0944,0.0976,0.1019
16009,1821604103957934336,298.511602,18.687071,-3.6083,-2.4823,0.0643,-0.0921,-0.14283775983507985,0.09657670503349935,0.4082,0.97632,0.2183,0.1726,0.1808,0.1872
16040,1821604280067311616,298.508328,18.697509,-3.3987,-2.4713,0.0612,-0.0817,0.06676224016492016,0.10757670503349948,0.1079,0.98924,0.1432,0.0968,0.0911,0.0981
16042,1821604280032266496,298.500626,18.69992,-3.605,-2.636,0.0539,-0.0793,-0.13953775983508,-0.057123294966500815,0.8283,0.97044,0.2442,0.2577,0.2523,0.2709
16061,1821604280067313536,298.51025,18.702365,-3.3861,-2.8583,0.063,-0.0768,0.0793622401649201,-0.27942329496650053,0.2692,0.98291,0.2333,0.1411,0.1513,0.1562
16076,1821604280067307776,298.511879,18.700023,-3.4086,-2.5811,0.0646,-0.0792,0.05686224016492014,-0.002223294966500866,0.2696,0.99855,0.165,0.0466,0.045,0.0475
16119,1821604005189357696,298.526549,18.683833,-3.4702,-2.642,0.0785,-0.0953,-0.00473775983508018,-0.0631232949665006,0.4364,0.98765,0.0419,0.071,0.0644,0.0749
16163,1821604207010946944,298.525269,18.690874,-3.392,-2.7334,0.0772,-0.0883,0.07346224016492009,-0.15452329496650075,0.3023,0.99234,0.0926,0.1002,0.0909,0.1084
16206,1821604039549076224,298.541453,18.68834,-3.3615,-2.6245,0.0926,-0.0908,0.10396224016492006,-0.04562329496650053,0.2755,0.99396,0.0555,0.0831,0.0734,0.0887
16219,1821604241370712320,298.536184,18.696857,-3.4112,-2.7943,0.0876,-0.0823,0.054262240164919984,-0.21542329496650048,-0.0529,0.96788,0.2403,0.1572,0.1629,0.1694
16227,1821604039549088256,298.538864,18.696876,-3.6304,-2.8125,0.0901,-0.0823,-0.16493775983507986,-0.2336232949665007,0.3503,0.95119,0.2719,0.2673,0.245,0.2568
16230,1821604275756635520,298.503082,18.705196,-3.5383,-2.5771,0.0562,-0.074,-0.07283775983508001,0.0017767050334991374,0.3383,0.99156,0.2605,0.1699,0.1829,0.1833
16254,1821604275756636544,298.509355,18.710382,-3.1341,-2.5609,0.0622,-0.0688,0.3313622401649199,0.01797670503349913,-0.1555,0.96466,0.2555,0.1846,0.1989,0.1992
16257,1821607269364565120,298.509493,18.712416,-3.4007,-2.5856,0.0623,-0.0668,0.06476224016491994,-0.0067232949665005926,0.2322,0.99939,-0.0959,0.0198,0.0193,0.0219
16292,1821604314391942784,298.516922,18.709445,-3.3374,-2.8531,0.0693,-0.0697,0.12806224016491985,-0.27422329496650066,0.4849,0.97415,0.243,0.1486,0.1592,0.1608
16301,1821604314436232832,298.520579,18.711193,-3.3772,-2.5666,0.0728,-0.068,0.08826224016491979,0.012276705033499091,0.4646,0.9902,0.1755,0.1466,0.154,0.1581
16311,1821607265027799424,298.50294,18.718059,-3.3798,-2.6162,0.0561,-0.0611,0.08566224016492008,-0.037323294966500775,0.2158,0.99891,0.0224,0.0529,0.0517,0.0578
16317,1821607269331260160,298.505273,18.719868,-3.1711,-2.637,0.0583,-0.0593,0.29436224016491996,-0.058123294966500705,0.4043,0.97501,0.2153,0.2787,0.278,0.2923
16327,1821607265027807488,298.507108,18.719598,-3.5559,-2.7208,0.06,-0.0596,-0.09043775983507985,-0.1419232949665008,0.1382,0.98945,0.2024,0.1754,0.1868,0.1908
16349,1821607269364578560,298.509623,18.722815,-3.3666,-2.6989,0.0624,-0.0564,0.09886224016491996,-0.12002329496650077,0.2609,0.99954,-0.0514,0.0172,0.0167,0.0193
16356,1821607269331249792,298.513695,18.716757,-3.2126,-2.7517,0.0663,-0.0624,0.25286224016491987,-0.17282329496650073,0.295,0.98708,-0.002,0.0929,0.0899,0.1008
16385,1821607265027829632,298.516758,18.723236,-3.6008,-2.6075,0.0692,-0.0559,-0.13533775983508,-0.028623294966500623,0.3421,0.99454,0.04,0.0778,0.0734,0.0807
16389,1821604241370743808,298.523381,18.702566,-3.6044,-2.3643,0.0754,-0.0766,-0.13893775983508005,0.21457670503349924,0.1742,0.96232,0.2216,0.1392,0.1508,0.1575
16390,1821604241396901632,298.525357,18.70162,-3.6747,-2.6089,0.0773,-0.0776,-0.20923775983508008,-0.030023294966500913,0.3347,0.96295,0.2651,0.3134,0.2967,0.3349
16411,1821604241396902784,298.528587,18.706571,-3.2757,-2.567,0.0804,-0.0726,0.18976224016491994,0.011876705033499135,0.2855,0.97867,0.0932,0.2079,0.1947,0.2176
