,# source_id,ra,dec,pmra,pmdec,x,y,vx,vy,plx,memberprob,pmcorr,pmrae,pmdece,plxe
32,6736566353100740864,278.932065,-33.034432,-5.3992,-4.5646,-0.0068,-0.0437,0.17399712488769037,-0.3230446540880507,0.0512,0.96742,0.0392,0.2957,0.2355,0.2683
50,6736566735349950464,278.938935,-33.036772,-5.4832,-4.1631,-0.001,-0.046,0.08999712488769074,0.07845534591194969,0.1554,0.99684,0.0483,0.0545,0.0438,0.054
53,6736566735316355712,278.938303,-33.032711,-5.3195,-3.9465,-0.0015,-0.042,0.25369712488769114,0.2950553459119498,0.3087,0.95884,0.2201,0.2518,0.2061,0.2477
81,6736566529157800320,278.955201,-33.032667,-5.5775,-4.5396,0.0126,-0.0419,-0.004302875112308868,-0.29804465408805036,-0.1052,0.96164,0.2283,0.4192,0.3357,0.4086
85,6736566563517525376,278.959125,-33.031131,-5.1341,-4.3698,0.0159,-0.0404,0.4390971248876907,-0.12824465408804997,-0.496,0.96555,0.2191,0.3329,0.2702,0.3261
86,6736566559259191808,278.961328,-33.033051,-5.2281,-4.5136,0.0178,-0.0423,0.3450971248876904,-0.27204465408805056,-0.0582,0.95572,0.1805,0.2787,0.2246,0.2754
140,6736613361517625472,278.903606,-33.020912,-5.5257,-4.1791,-0.0306,-0.0302,0.0474971248876912,0.06245534591194968,0.1641,0.99851,-0.0673,0.0462,0.0361,0.0422
144,6736613357192025856,278.907488,-33.021409,-5.4393,-4.1286,-0.0274,-0.0307,0.13389712488769057,0.11295534591195011,0.1317,0.99676,0.1094,0.1044,0.0865,0.0949
190,6736566421812424192,278.919964,-33.024147,-5.5368,-4.0949,-0.0169,-0.0334,0.036397124887690424,0.14665534591194973,0.2294,0.97978,0.207,0.2964,0.2619,0.3147
232,6736566804035938048,278.934324,-33.023183,-5.0297,-4.3797,-0.0049,-0.0325,0.5434971248876908,-0.13814465408805,0.2721,0.96066,0.1366,0.3517,0.2849,0.3623
240,6736613357222969472,278.913132,-33.021637,-5.7655,-4.4841,-0.0226,-0.0309,-0.19230287511230948,-0.24254465408805004,0.2062,0.98062,0.0848,0.292,0.2368,0.2603
242,6736566426079377664,278.919073,-33.023392,-5.3914,-4.3362,-0.0177,-0.0327,0.18179712488769084,-0.09464465408805012,-0.8089,0.95726,0.3352,0.6107,0.5317,0.5963
258,6736613357222970624,278.909365,-33.015142,-5.469,-4.3678,-0.0258,-0.0244,0.1041971248876905,-0.1262446540880502,0.775,0.97009,0.2107,0.3146,0.2705,0.3031
281,6736566804036056064,278.928182,-33.018496,-5.3327,-3.8716,-0.01,-0.0278,0.24049712488769082,0.3699553459119498,0.2107,0.97685,0.1677,0.4146,0.3754,0.5179
286,6736566804035959552,278.932826,-33.022448,-5.5228,-4.3427,-0.0061,-0.0317,0.05039712488769066,-0.10114465408805007,0.578,0.97648,0.3084,0.4513,0.4152,0.5074
289,6736566804035968512,278.933938,-33.020619,-6.2758,-4.2577,-0.0052,-0.0299,-0.7026028751123095,-0.016144654088050103,-0.7017,0.96254,0.402,0.705,0.6212,0.697
293,6736566804035987200,278.933092,-33.019598,-5.4585,-4.0603,-0.0059,-0.0289,0.1146971248876909,0.18125534591194992,0.3262,0.95435,0.1931,0.6202,0.5435,0.7805
295,6736566804035987840,278.933774,-33.018923,-5.7124,-4.2194,-0.0053,-0.0282,-0.1392028751123089,0.022155345911949453,0.5166,0.98858,0.3671,0.3281,0.2918,0.3283
300,6736613735172168576,278.921745,-33.014239,-6.1511,-3.8997,-0.0154,-0.0235,-0.5779028751123088,0.34185534591194955,-0.6348,0.97737,-0.2595,0.527,0.4245,0.4982
301,6736613735146163840,278.922177,-33.014219,-5.458,-4.3557,-0.015,-0.0235,0.11519712488769063,-0.11414465408804997,0.0822,0.99929,0.1083,0.0832,0.0726,0.0929
308,6736566804036072448,278.92862,-33.016667,-5.2349,-4.3566,-0.0096,-0.0259,0.33829712488769115,-0.11504465408805054,-0.5353,0.99342,0.1071,0.2861,0.2512,0.3488
314,6736566804035997312,278.93427,-33.017714,-5.1289,-4.4169,-0.0049,-0.027,0.444297124887691,-0.17534465408805033,-0.5744,0.98252,0.312,0.3584,0.3158,0.3569
315,6736566804069479296,278.933477,-33.016322,-5.6624,-4.3293,-0.0056,-0.0256,-0.08920287511230907,-0.08774465408805021,0.0793,0.99896,-0.0155,0.0638,0.0529,0.0695
321,6736566804036058624,278.932502,-33.014158,-5.5313,-4.3577,-0.0064,-0.0234,0.04189712488769093,-0.11614465408805064,-0.8095,0.97796,0.1731,0.5662,0.503,0.6786
338,6736613430214034304,278.891223,-33.00738,-5.5408,-3.8923,-0.041,-0.0167,0.032397124887690865,0.3492553459119496,0.0602,0.95596,0.1117,0.3324,0.2763,0.3479
344,6736613430213900544,278.898359,-33.01342,-5.2906,-4.0374,-0.035,-0.0227,0.2825971248876904,0.20415534591194984,0.1509,0.9784,0.144,0.2434,0.2055,0.235
359,6736613361494328192,278.906914,-33.012838,-5.5613,-4.3574,-0.0278,-0.0221,0.01189712488769068,-0.11584465408805045,0.1949,0.99702,0.0745,0.1171,0.0984,0.119
363,6736613430237122688,278.904009,-33.011016,-5.4876,-4.1821,-0.0303,-0.0203,0.08559712488769122,0.059455345911949564,0.1567,0.99942,-0.0555,0.0222,0.0179,0.021
368,6736613361494349568,278.907772,-33.010506,-5.804,-3.9107,-0.0271,-0.0198,-0.23080287511230946,0.33085534591194987,0.0465,0.97488,-0.0279,0.4335,0.3383,0.4135
373,6736613430213916160,278.901076,-33.009579,-5.7149,-4.4255,-0.0327,-0.0189,-0.14170287511230928,-0.18394465408805072,-0.5837,0.97638,0.1847,0.4465,0.3836,0.454
379,6736613430213978496,278.898695,-33.006211,-5.3065,-4.1259,-0.0347,-0.0155,0.26669712488769104,0.11565534591195004,0.5079,0.96183,0.114,0.3571,0.3054,0.3975
393,6736613430237127552,278.906568,-33.006297,-5.5173,-4.3825,-0.0281,-0.0156,0.05589712488769116,-0.14094465408805057,-0.0958,0.9985,0.3212,0.1398,0.1254,0.1377
409,6736613632100885632,278.884566,-32.999249,-5.3469,-4.221,-0.0466,-0.0085,0.22629712488769105,0.02055534591194963,-0.0475,0.98341,0.1846,0.251,0.2143,0.2688
424,6736613430242255360,278.895163,-33.00447,-5.7444,-3.8521,-0.0377,-0.0138,-0.17120287511230892,0.38945534591194964,-0.3829,0.95749,0.2286,0.3717,0.3207,0.4059
431,6736613430213931264,278.904246,-33.005328,-5.4523,-4.0585,-0.0301,-0.0146,0.12089712488769067,0.18305534591194927,0.5307,0.98276,0.2838,0.2922,0.2547,0.2955
443,6736613803891562624,278.905923,-33.00237,-5.1566,-4.1419,-0.0287,-0.0117,0.41659712488769074,0.09965534591195002,0.2496,0.98442,0.1146,0.2309,0.2031,0.2694
462,6736613808194274176,278.904105,-32.998188,-5.5773,-4.3591,-0.0302,-0.0075,-0.004102875112309334,-0.11754465408805004,0.2006,0.99572,-0.0696,0.0417,0.033,0.0491
464,6736613808176174080,278.905898,-32.997826,-5.4337,-4.3378,-0.0287,-0.0071,0.13949712488769084,-0.09624465408804994,-0.4753,0.97026,0.2566,0.6315,0.5492,0.7138
466,6736613361494272512,278.910031,-33.013777,-5.2384,-4.0952,-0.0252,-0.0231,0.3347971248876904,0.14635534591194954,0.1009,0.99103,0.3487,0.2228,0.2016,0.2088
468,6736613361502620288,278.911562,-33.013712,-5.6428,-4.1416,-0.024,-0.023,-0.06960287511230945,0.09995534591194932,-0.0492,0.96375,-0.1653,0.7031,0.4966,0.544
473,6736613361502616064,278.913143,-33.012066,-5.8686,-3.801,-0.0226,-0.0213,-0.295402875112309,0.44055534591194956,0.4971,0.9543,0.194,0.5896,0.4703,0.475
479,6736613739451331200,278.919691,-33.012592,-5.6698,-4.1341,-0.0171,-0.0219,-0.09660287511230958,0.1074553459119496,0.1325,0.99259,0.0502,0.319,0.2861,0.4052
481,6736613739474740352,278.917525,-33.011321,-5.3738,-4.4078,-0.019,-0.0206,0.19939712488769068,-0.16624465408805023,0.1688,0.99652,0.0135,0.0686,0.0562,0.0761
485,6736613430237117696,278.907978,-33.009545,-5.5261,-4.2021,-0.027,-0.0188,0.047097124887691244,0.03945534591194999,0.3386,0.99514,0.154,0.1026,0.0866,0.1074
487,6736613361494331264,278.91067,-33.008955,-5.8942,-3.6931,-0.0247,-0.0182,-0.32100287511230885,0.5484553459119499,0.445,0.95459,-0.0087,0.4502,0.3394,0.4754
489,6736613357222982272,278.910495,-33.008557,-5.2303,-4.2722,-0.0248,-0.0178,0.3428971248876911,-0.03064465408805006,0.1068,0.98862,0.093,0.2597,0.2206,0.2633
491,6736613808170950016,278.910402,-33.007712,-5.3581,-4.1719,-0.0249,-0.017,0.2150971248876905,0.06965534591194977,0.4163,0.99271,0.0444,0.2198,0.179,0.2444
498,6736613739451388416,278.915687,-33.009292,-5.5251,-4.1426,-0.0205,-0.0186,0.04809712488769069,0.09895534591194988,0.0945,0.99932,0.1002,0.0625,0.0504,0.0656
502,6736613735172158720,278.919776,-33.008659,-5.4539,-4.3775,-0.0171,-0.0179,0.11929712488769084,-0.13594465408805068,-0.1164,0.99779,0.2391,0.2305,0.1996,0.2382
503,6736613739456675200,278.916843,-33.006404,-6.114,-3.6565,-0.0195,-0.0157,-0.5408028751123091,0.5850553459119499,0.6294,0.97316,-0.3583,0.4409,0.3437,0.4065
507,6736613739451364480,278.921147,-33.006339,-5.9689,-3.9647,-0.0159,-0.0156,-0.39570287511230884,0.2768553459119496,-0.1337,0.98889,-0.1119,0.4317,0.3328,0.4113
508,6736613739456672384,278.919966,-33.006293,-5.419,-4.4454,-0.0169,-0.0156,0.15419712488769122,-0.20384465408805053,0.0265,0.99294,0.0866,0.3127,0.2615,0.2877
509,6736613739474752384,278.918246,-33.004993,-5.278,-3.6758,-0.0183,-0.0143,0.29519712488769123,0.5657553459119495,-0.9533,0.95307,-0.0829,0.7865,0.5889,0.7911
511,6736613739474746496,278.920112,-33.005674,-5.3214,-4.3336,-0.0168,-0.015,0.2517971248876911,-0.09204465408804996,-0.0942,0.99863,0.2694,0.1066,0.0887,0.1045
512,6736613739451381504,278.921403,-33.004668,-5.5913,-3.8792,-0.0157,-0.0139,-0.01810287511230957,0.36235534591194973,0.1328,0.99144,-0.2783,0.4303,0.3145,0.3793
514,6736566804069496448,278.928122,-33.012795,-5.9463,-4.1716,-0.0101,-0.0221,-0.3731028751123091,0.06995534591194996,0.4108,0.97349,-0.5775,0.7274,0.5281,0.6016
515,6736613739456660352,278.923176,-33.010733,-5.3779,-4.1447,-0.0142,-0.02,0.19529712488769047,0.09685534591194944,-0.1912,0.9913,-0.0296,0.4155,0.3521,0.5293
516,6736613739451307264,278.924758,-33.011271,-5.4708,-3.8494,-0.0129,-0.0205,0.10239712488769115,0.39215534591194956,0.2051,0.98855,0.2063,0.25,0.215,0.2634
527,6736566804036497664,278.932061,-33.013136,-5.0862,-4.3761,-0.0068,-0.0224,0.486997124887691,-0.13454465408805039,-1.3669,0.98164,0.2702,0.5474,0.4937,0.6262
532,6736613735146171776,278.929146,-33.009559,-5.5397,-4.3665,-0.0092,-0.0188,0.033497124887690966,-0.12494465408805056,0.1767,0.99962,0.0,0.0388,0.0323,0.0416
534,6736613739451287424,278.929514,-33.008714,-5.8679,-3.771,-0.0089,-0.018,-0.29470287511230886,0.4705553459119498,-0.2514,0.98692,0.023,0.4454,0.37,0.4773
537,6736566804036092928,278.934041,-33.010382,-5.1375,-4.2802,-0.0051,-0.0197,0.43569712488769063,-0.03864465408805007,-0.101,0.99233,0.2486,0.2953,0.2633,0.3381
539,6736566804036117632,278.932183,-33.008846,-5.4038,-4.2012,-0.0067,-0.0181,0.16939712488769043,0.04035534591194967,-0.482,0.99419,0.2318,0.3598,0.3147,0.3962
542,6736566838395843840,278.934023,-33.00867,-6.0737,-4.3037,-0.0051,-0.0179,-0.5005028751123088,-0.062144654088050366,-0.0278,0.99312,0.2713,0.2568,0.2307,0.2984
545,6736613739457222400,278.924029,-33.00657,-5.8105,-4.2841,-0.0135,-0.0158,-0.2373028751123094,-0.04254465408804986,-0.4092,0.99676,0.1135,0.322,0.2806,0.3372
546,6736613739457222784,278.924584,-33.005916,-5.5469,-4.8571,-0.013,-0.0152,0.02629712488769087,-0.6155446540880503,-0.0965,0.98181,-0.0342,0.3299,0.2695,0.349
547,6736613735146177920,278.923253,-33.004946,-5.4087,-4.0515,-0.0141,-0.0142,0.1644971248876912,0.19005534591194984,0.1508,0.99194,0.1135,0.0529,0.0431,0.0527
548,6736613735146176000,278.925797,-33.006407,-5.3712,-4.2129,-0.012,-0.0157,0.20199712488769084,0.028655345911949404,0.0992,0.99978,0.0534,0.04,0.0327,0.042
553,6736613739457221120,278.929908,-33.006415,-5.3689,-3.8689,-0.0086,-0.0157,0.2042971248876908,0.3726553459119497,0.1854,0.97817,0.0984,0.6384,0.536,0.6625
556,6736566838395847040,278.933558,-33.008119,-5.2534,-4.3173,-0.0055,-0.0174,0.31979712488769074,-0.07574465408805064,0.4424,0.99285,0.1253,0.3107,0.2638,0.3264
557,6736566838395857664,278.932925,-33.007539,-5.1451,-4.3356,-0.006,-0.0168,0.4280971248876906,-0.09404465408805063,-0.0693,0.99658,0.0623,0.1408,0.1228,0.169
559,6736566834106277248,278.933748,-33.007712,-4.9847,-4.1658,-0.0053,-0.017,0.5884971248876907,0.07575534591194977,-0.1177,0.98815,0.153,0.3685,0.3239,0.4122
563,6736613735147270528,278.929002,-33.005571,-5.5153,-4.3711,-0.0093,-0.0148,0.05789712488769094,-0.1295446540880505,0.0627,0.99984,0.2341,0.0716,0.0622,0.0724
564,6736613773811051008,278.9301,-33.005088,-5.8316,-4.2075,-0.0084,-0.0144,-0.2584028751123091,0.03405534591195014,0.5736,0.99274,0.4796,0.3502,0.3559,0.3794
566,6736613769505963648,278.931087,-33.005758,-5.5597,-4.2815,-0.0076,-0.015,0.013497124887690504,-0.03994465408805059,0.1599,0.99988,0.0658,0.0379,0.0313,0.0393
567,6736613773816959744,278.930684,-33.005011,-5.0551,-4.4506,-0.0079,-0.0143,0.5180971248876904,-0.20904465408804995,0.0949,0.98942,-0.3864,0.4582,0.3205,0.4261
570,6736613769508887680,278.931316,-33.00439,-5.5602,-4.3477,-0.0074,-0.0137,0.01299712488769078,-0.10614465408804996,0.0209,0.99981,0.1454,0.0919,0.08,0.1048
