,# source_id,ra,dec,pmra,pmdec,x,y,vx,vy,plx,memberprob,pmcorr,pmrae,pmdece,plxe
18,6889467085719655680,313.297828,-12.598118,-0.9655,-3.1709,-0.066,-0.0608,0.24879049242424234,0.18382511363636356,-0.0549,0.97541,0.1366,0.1373,0.0892,0.1347
28,6889467120079410048,313.310314,-12.590915,-1.3344,-3.568,-0.0538,-0.0536,-0.12010950757575767,-0.21327488636363645,-0.0468,0.98968,0.0782,0.5779,0.3653,0.5079
29,6889467120079415808,313.311727,-12.588864,-1.514,-2.7694,-0.0524,-0.0516,-0.29970950757575765,0.5853251136363635,-1.0909,0.97904,0.1152,0.6266,0.4016,0.5843
31,6889478871109963904,313.303504,-12.580245,-0.7356,-3.1284,-0.0604,-0.0429,0.47869049242424233,0.22632511363636354,0.337,0.98269,0.0977,0.4374,0.2583,0.3787
32,6889467223158655616,313.31225,-12.579725,-0.3424,-3.4729,-0.0519,-0.0424,0.8718904924242423,-0.11817488636363649,-0.5698,0.96018,0.3205,1.1977,0.7227,1.2049
33,6889467154439150592,313.328528,-12.590005,-0.9561,-2.6458,-0.036,-0.0527,0.2581904924242424,0.7089251136363637,1.0424,0.95263,0.1602,1.0356,0.6691,0.9021
36,6889467158733590528,313.328734,-12.582663,-1.4386,-3.2407,-0.0358,-0.0454,-0.22430950757575774,0.1140251136363637,-0.6621,0.99575,0.1449,0.6839,0.4287,0.6453
41,6889466776481964288,313.341828,-12.617969,-1.0919,-3.4879,-0.023,-0.0807,0.12239049242424227,-0.13317488636363617,0.3862,0.99043,0.2576,0.3002,0.1893,0.3237
49,6889466879561197952,313.353479,-12.61075,-1.5731,-3.6932,-0.0116,-0.0734,-0.3588095075757576,-0.33847488636363643,-0.2871,0.98879,0.0277,0.5752,0.3436,0.4975
52,6889466054927440512,313.377248,-12.625003,-1.5175,-3.06,0.0115,-0.0877,-0.3032095075757577,0.29472511363636356,0.085,0.98591,-0.0005,0.3548,0.2085,0.3046
55,6889466123646943616,313.371268,-12.615231,-0.9956,-3.5531,0.0057,-0.0779,0.21869049242424232,-0.19837488636363654,-0.1282,0.97994,0.0727,0.7426,0.4326,0.6766
69,6889466948280708096,313.344936,-12.595685,-0.8254,-2.9244,-0.02,-0.0584,0.38889049242424234,0.4303251136363637,0.1553,0.98763,0.1471,0.6413,0.4166,0.5863
