# source_id,ra,dec,pmra,pmdec,x,y,vx,vy,plx,memberprob,pmcorr,pmrae,pmdece,plxe
4418913317654017152,228.940324,-0.193927,-2.4122,-2.718,-0.0789,-0.0729,0.2313600529100528,-0.0717240740740741,0.1108,0.97913,0.1094,0.7256,0.5348,0.5139
4418913390669387776,228.917244,-0.181504,-2.9871,-2.7014,-0.102,-0.0605,-0.3435399470899472,-0.05512407407407416,-0.0403,0.99818,-0.0629,0.177,0.1647,0.1606
4418913493748062464,228.967425,-0.175277,-3.3974,-3.5872,-0.0518,-0.0543,-0.7538399470899475,-0.9409240740740743,-0.372,0.95288,-0.5206,1.257,1.2291,0.7673
4418725438604940928,228.998106,-0.20956,-1.9824,-2.4456,-0.0211,-0.0886,0.6611600529100528,0.20067592592592565,-0.3796,0.96775,0.0652,0.3021,0.2426,0.2313
4418725541684162688,228.995476,-0.190753,-2.9049,-2.8141,-0.0237,-0.0698,-0.26133994708994734,-0.16782407407407396,-0.1011,0.99959,0.0169,0.2118,0.177,0.1751
4418725541684158720,229.003978,-0.200133,-2.5005,-2.4529,-0.0152,-0.0791,0.14306005291005253,0.19337592592592578,0.0143,0.99951,0.3625,0.1553,0.1188,0.1045
4418725541684160896,229.004585,-0.196109,-2.7492,-2.7383,-0.0146,-0.0751,-0.1056399470899474,-0.09202407407407431,0.1134,0.99983,0.3389,0.1667,0.1242,0.1067
4418913214574806400,228.98573,-0.188644,-2.2429,-2.229,-0.0335,-0.0676,0.4006600529100526,0.4172759259259258,0.9057,0.95878,0.1731,1.0627,0.9338,0.6946
4418913283294292608,228.980065,-0.178587,-2.4928,-2.7787,-0.0391,-0.0576,0.1507600529100528,-0.1324240740740743,-0.3145,0.99918,0.055,0.2875,0.2306,0.2186
4418913218870688768,228.991449,-0.189854,-2.6388,-2.5933,-0.0278,-0.0689,0.004760052910052881,0.052975925925925704,0.0906,0.99991,0.1046,0.114,0.0886,0.0934
4418725541684162816,228.996137,-0.188966,-3.2297,-3.0659,-0.0231,-0.068,-0.5861399470899471,-0.4196240740740742,-0.6774,0.99465,-0.1106,0.5016,0.4436,0.4003
4418913592533627392,229.000771,-0.180098,-1.3828,-1.6571,-0.0184,-0.0591,1.2607600529100527,0.9891759259259258,-0.541,0.97117,0.1362,1.2527,1.1932,1.0042
4418913592531940992,228.992596,-0.174381,-3.1612,-2.0313,-0.0266,-0.0534,-0.5176399470899473,0.614975925925926,0.7898,0.97488,-0.1307,0.6138,0.527,0.4334
4418913592531939584,228.998857,-0.175864,-2.2466,-2.6951,-0.0203,-0.0549,0.39696005291005276,-0.048824074074074186,-0.3805,0.99723,-0.1649,0.6614,0.5632,0.4719
4418725576045413504,229.04682,-0.214072,-2.3962,-3.2085,0.0276,-0.0931,0.2473600529100528,-0.562224074074074,-0.0291,0.95131,-0.0236,1.0458,0.9518,0.8428
4418725472964680064,229.014428,-0.207086,-2.5548,-2.75,-0.0048,-0.0861,0.08876005291005251,-0.10372407407407414,0.0589,0.99913,0.0068,0.2691,0.2135,0.1959
4418725850921807360,229.019618,-0.190276,-3.0699,-3.0176,0.0004,-0.0693,-0.4263399470899474,-0.371324074074074,0.2578,0.99398,-0.0539,0.313,0.257,0.2533
