,# source_id,ra,dec,pmra,pmdec,x,y,vx,vy,plx,memberprob,pmcorr,pmrae,pmdece,plxe
50,6050421108212979456,244.150673,-23.019228,-2.933,-5.6455,-0.1007,-0.0432,-0.05340658830807277,-0.03973705536653149,0.364,0.96983,-0.0443,0.3496,0.2421,0.2567
82,6050424097510051072,244.143155,-22.989657,-2.8927,-5.446,-0.1076,-0.0136,-0.013106588308072986,0.15976294463346896,-0.1607,0.99407,-0.0905,0.2018,0.1557,0.1606
93,6050424093212342784,244.155053,-22.989707,-2.9219,-5.9839,-0.0966,-0.0137,-0.04230658830807288,-0.3781370553665315,0.03,0.97319,-0.0413,0.3281,0.2501,0.2691
94,6050425574978798976,244.154288,-22.987663,-2.8447,-5.6812,-0.0974,-0.0116,0.034893411691927056,-0.07543705536653089,-0.275,0.99004,-0.0215,0.3573,0.2692,0.2891
144,6050425952935936512,244.134587,-22.949002,-2.8796,-5.6528,-0.1155,0.027,-6.588308072874582e-06,-0.047037055366531355,0.084,0.95935,0.0841,0.4642,0.3416,0.3303
151,6050425884216456320,244.153062,-22.950313,-3.1471,-5.7056,-0.0985,0.0257,-0.26750658830807295,-0.09983705536653087,0.1707,0.97709,-0.026,0.3846,0.2863,0.2999
310,6050419630745666560,244.203278,-23.081187,-2.8706,-5.7305,-0.0522,-0.1051,0.008993411691927022,-0.12473705536653146,0.2343,0.98577,-0.1153,0.1103,0.0751,0.0917
325,6050419733823113600,244.220029,-23.078329,-2.8131,-5.6162,-0.0368,-0.1022,0.06649341169192713,-0.01043705536653139,0.1494,0.98404,-0.1282,0.0249,0.0176,0.0197
326,6050419665096203520,244.22218,-23.0783,-2.5436,-5.7939,-0.0348,-0.1022,0.335993411691927,-0.18813705536653114,0.0329,0.96746,0.0787,0.3415,0.23,0.2685
331,6050372725400931072,244.238399,-23.097797,-2.9434,-5.4337,-0.0199,-0.1217,-0.06380658830807295,0.17206294463346872,0.0534,0.99665,-0.0812,0.0792,0.0562,0.0637
351,6050419699463372800,244.235629,-23.082591,-2.5399,-5.3422,-0.0225,-0.1065,0.33969341169192724,0.26356294463346863,-0.4028,0.96145,0.0735,0.292,0.2006,0.2328
360,6050419763882781952,244.223514,-23.070161,-3.1187,-5.5157,-0.0336,-0.0941,-0.23910658830807296,0.09006294463346887,-0.2373,0.98825,0.0564,0.3817,0.2505,0.2996
370,6050419695163306112,244.233881,-23.069593,-2.7827,-5.7658,-0.0241,-0.0935,0.09689341169192689,-0.1600370553665309,0.2547,0.97941,-0.0904,0.1232,0.0847,0.1012
458,6050421176927305216,244.249421,-23.062221,-2.9949,-5.5777,-0.0098,-0.0861,-0.11530658830807283,0.02806294463346859,0.2753,0.96345,-0.0057,0.6908,0.4564,0.5243
503,6050373996711263872,244.292687,-23.080679,-3.2321,-5.7448,0.03,-0.1046,-0.3525065883080729,-0.139037055366531,0.175,0.9538,0.0334,0.4987,0.3311,0.3988
548,6050420760315224192,244.176102,-23.045158,-2.8467,-5.7129,-0.0772,-0.0691,0.03289341169192728,-0.10713705536653162,-0.1302,0.99557,-0.0643,0.187,0.1344,0.1465
561,6050420833334812800,244.178178,-23.035944,-2.9129,-5.57,-0.0753,-0.0599,-0.03330658830807298,0.03576294463346841,0.0673,0.99986,-0.1276,0.038,0.0278,0.0298
562,6050420833328561152,244.176975,-23.03428,-3.3029,-5.9403,-0.0764,-0.0582,-0.4233065883080731,-0.334537055366531,-0.0955,0.96739,0.1064,0.4661,0.3025,0.3552
563,6050420833334825600,244.172554,-23.028375,-3.0219,-5.5927,-0.0805,-0.0523,-0.14230658830807297,0.01306294463346891,0.2875,0.97722,0.1061,0.439,0.3009,0.3472
568,6050420764615304960,244.189072,-23.046389,-3.3628,-5.6181,-0.0653,-0.0703,-0.48320658830807295,-0.012337055366531402,0.3633,0.96597,0.0041,0.3297,0.2206,0.2623
580,6050420829034715392,244.182061,-23.034027,-2.5612,-5.302,-0.0718,-0.058,0.31839341169192714,0.3037629446334691,-0.2035,0.97152,0.0739,0.5231,0.3416,0.4045
599,6050421035193169280,244.161774,-23.019463,-2.7926,-5.5596,-0.0904,-0.0434,0.08699341169192687,0.04616294463346904,0.0998,0.9936,0.0278,0.2583,0.1815,0.2058
600,6050421039493286272,244.166086,-23.019197,-3.1354,-5.7667,-0.0865,-0.0431,-0.2558065883080731,-0.16093705536653147,0.0477,0.99089,0.0345,0.2773,0.1932,0.2112
622,6050422551321787136,244.176893,-23.006068,-1.9237,-5.4665,-0.0765,-0.03,0.9558934116919271,0.13926294463346878,-0.6587,0.95054,0.0201,0.6332,0.4194,0.478
628,6050420867694564992,244.18324,-23.020485,-2.7024,-6.1688,-0.0707,-0.0444,0.17719341169192715,-0.5630370553665314,-0.7765,0.95972,0.0291,0.5484,0.3703,0.4192
636,6050422276437565184,244.195734,-23.022916,-3.0523,-6.1164,-0.0592,-0.0468,-0.17270658830807273,-0.5106370553665309,-0.3488,0.97542,0.1296,0.5805,0.3918,0.4505
640,6050422551321775616,244.181605,-23.009059,-2.359,-5.8353,-0.0722,-0.033,0.5205934116919271,-0.22953705536653146,-0.4014,0.97974,0.0299,0.525,0.3481,0.4007
650,6050422276443829248,244.19993,-23.018446,-2.7176,-5.8192,-0.0553,-0.0424,0.16199341169192705,-0.21343705536653168,0.0332,0.99519,-0.0068,0.3089,0.2114,0.243
653,6050422345157077632,244.200497,-23.016233,-3.4208,-5.2673,-0.0548,-0.0402,-0.5412065883080728,0.33846294463346904,0.1227,0.98238,0.0418,0.3885,0.2613,0.3103
656,6050422345157112704,244.199436,-23.011674,-2.3203,-5.9021,-0.0558,-0.0356,0.559293411691927,-0.2963370553665312,-0.5457,0.98519,0.0605,0.4721,0.316,0.3742
668,6050419974341292416,244.222486,-23.054027,-2.8613,-5.5604,-0.0346,-0.0779,0.01829341169192711,0.04536294463346913,0.2284,0.99812,-0.0976,0.1096,0.0774,0.0873
