,# source_id,ra,dec,pmra,pmdec,x,y,vx,vy,plx,memberprob,pmcorr,pmrae,pmdece,plxe
94,4046460355238767360,275.86828,-30.402438,0.0601,-6.9032,-0.0436,-0.0414,-0.10357964426877471,0.08443063241106774,0.103,0.99268,-0.2184,0.0355,0.0246,0.0293
626,4046413282389973632,275.912533,-30.41167,0.053,-6.9163,-0.0054,-0.0506,-0.11067964426877472,0.07133063241106807,0.1364,0.99174,-0.0071,0.0324,0.0239,0.0285
728,4046413243622154624,275.934939,-30.410284,0.0109,-6.9186,0.0139,-0.0493,-0.15277964426877472,0.0690306324110681,0.0841,0.97856,-0.0116,0.1362,0.0979,0.1256
764,4046413277977625984,275.921174,-30.409006,0.0194,-7.0603,0.0021,-0.048,-0.1442796442687747,-0.07266936758893205,0.1443,0.9824,-0.1018,0.0363,0.0263,0.0306
781,4046460217763416192,275.912521,-30.40324,0.2044,-7.102,-0.0054,-0.0422,0.04072035573122529,-0.11436936758893257,-0.0855,0.98446,0.0883,0.1077,0.0789,0.0941
812,4046413316749713152,275.923416,-30.400936,0.0693,-6.9749,0.004,-0.0399,-0.09437964426877471,0.012730632411067866,0.1148,0.99629,-0.0341,0.0338,0.0251,0.032
892,4046413312337393024,275.931298,-30.400835,0.0254,-6.8132,0.0108,-0.0398,-0.1382796442687747,0.1744306324110676,0.1991,0.98149,-0.1147,0.0582,0.0423,0.049
1072,4046413243617917056,275.943267,-30.400226,-0.0255,-6.8796,0.0211,-0.0392,-0.1891796442687747,0.1080306324110678,0.0999,0.98942,-0.1191,0.0578,0.0417,0.0484
1577,4046460389599316480,275.88033,-30.389119,0.009,-6.8708,-0.0332,-0.0281,-0.1546796442687747,0.11683063241106773,0.2164,0.98099,0.0181,0.0783,0.0552,0.0678
1692,4046460183404352768,275.890801,-30.392274,0.4277,-6.9519,-0.0241,-0.0312,0.2640203557312253,0.03573063241106755,0.2153,0.9605,0.1454,0.1282,0.0902,0.1061
1760,4046460286483166208,275.905515,-30.393408,0.0479,-6.9757,-0.0115,-0.0324,-0.11577964426877471,0.011930632411067954,0.0501,0.95598,0.1245,0.4313,0.301,0.3586
1859,4046460286519194368,275.901684,-30.388883,0.081,-6.9245,-0.0148,-0.0279,-0.08267964426877471,0.06313063241106764,0.3298,0.98911,0.1211,0.1079,0.0796,0.0908
1875,4046460286483207040,275.906981,-30.38978,0.5801,-6.995,-0.0102,-0.0288,0.41642035573122527,-0.007369367588932363,-0.1275,0.96627,0.0875,0.3618,0.254,0.3267
1881,4046460282099790592,275.903857,-30.387582,0.1676,-6.8477,-0.0129,-0.0266,0.003920355731225289,0.13993063241106807,0.0998,0.99791,-0.0339,0.0546,0.0399,0.0478
1886,4046460286483293184,275.906731,-30.386712,-0.2195,-6.9367,-0.0104,-0.0257,-0.3831796442687747,0.050930632411067656,0.074,0.95882,0.1255,0.4141,0.3062,0.3693
1888,4046460320878777728,275.909435,-30.386397,0.0101,-6.9851,-0.0081,-0.0254,-0.1535796442687747,0.002530632411067657,0.1851,0.99553,-0.0621,0.0573,0.0415,0.0529
1906,4046460286483565568,275.900552,-30.383505,0.3944,-6.8423,-0.0157,-0.0225,0.23072035573122526,0.14533063241106792,0.1797,0.97467,-0.016,0.3465,0.2562,0.3223
