file_name,mean_x,mean_y,mean_vx,mean_vy,size,r_sun,rotating
NGC_6144.txt,66.8083476792108,-0.470691475509148,-1.6770880891487,-2.5920611983924,2737,8.9,0
NGC_6171_M107.txt,68.1326639417259,-0.229838062667774,-1.92924810576164,-5.9965092738753,7602,6.4,0
NGC_6205_M_13.txt,70.42217796656,0.684211378463057,-3.14321150611747,-2.56985918609636,30323,7.1,0
NGC_6218_M_12.txt,71.8100143089925,-0.0340304704830915,-0.171388861190491,-6.82118490910196,16447,4.8,0
NGC_6229.txt,71.744500343299,0.945214394756362,-1.10589134020619,-0.345999690721649,970,30.5,0
NGC_6235.txt,73.3549471364366,-0.397106277096624,-3.88646725521669,-7.71914060995185,1246,11.5,0
NGC_6254_M_10.txt,74.2872343559542,-0.0716238821341251,-4.77810357249626,-6.63062552566019,20070,4.4,0
NGC_6256.txt,74.8857205820896,-0.69863392866358,-3.71974089552239,-1.63009014925373,335,10.3,0
NGC_6266_M_62.txt,75.2995297312187,-0.551530742958121,-5.0361225375626,-2.9140530884808,2396,6.8,0
NGC_6273_M_19.txt,75.655517143076,-0.475436075753587,-3.27675026041667,1.77819181985294,6528,8.8,0
NGC_6284.txt,76.1192657439446,-0.446351408346698,-3.21083979238754,-2.00138131487889,578,15.3,0
NGC_6287.txt,76.2878401919075,-0.407189654674441,-5.13999953757225,-1.83034312138728,1730,9.4,0
NGC_6293.txt,77.5425225065445,-0.481546043661861,0.954743586387435,-4.34756662303665,764,9.5,0
NGC_6304.txt,78.6354566964856,-0.538493239507641,-4.08696837060703,-1.05129345047923,626,5.9,0
NGC_6316.txt,79.1562126565217,-0.512143085377433,-4.98566,-4.59261652173913,230,10.4,0
NGC_6325.txt,79.4968392921196,-0.427229445950773,-8.59346820652174,-9.12013342391304,736,7.8,0
NGC_6333_M_9.txt,79.7988528675497,-0.328947546818347,-2.15680278145695,-3.21278119205298,1510,7.9,0
NGC_6341_M_92.txt,79.2813658261056,0.836074680217516,-4.96508200228997,-0.639966051238013,13974,8.3,0
NGC_6342.txt,80.2938493728814,-0.348731670210936,-2.91710529661017,-7.16518368644068,472,8.5,0
NGC_6352.txt,81.3727489023058,-0.968539864807445,-2.14739259708738,-4.44029432645631,3296,5.6,0
NGC_6355.txt,80.9939633944223,-0.47707993497852,-4.81879980079681,-0.543729482071713,502,9.2,0
NGC_6356.txt,80.895369702514,-0.316052039772127,-3.76798798882682,-3.40582863128492,716,15.1,0
NGC_6362.txt,82.9787742424972,-1.59448930851023,-5.555508156663,-4.75101045567181,14528,7.6,0
NGC_6366.txt,81.9336320353619,-0.0887511167220801,-0.316159910313901,-5.18444704676489,7805,3.5,0
NGC_6380_Ton1.txt,83.6178722306034,-0.741866312317845,-2.17670215517241,-3.24077737068965,464,10.9,0
NGC_6388.txt,84.0718996538462,-0.874837812009114,-1.30155775240385,-2.71252085336539,1664,9.9,0
NGC_6397.txt,85.178613345479,-1.11460245101522,3.27773946734706,-17.6759512929304,34882,2.3,0
NGC_6401.txt,84.6528479716495,-0.429967850271738,-2.75548273195876,1.47452886597938,388,10.6,0
NGC_6402_M_14.txt,84.3984037225314,-0.0566823233366302,-3.64303278740658,-5.13976237875656,6289,9.3,0
NGC_6426.txt,86.225320258,0.055363967829069,-1.7149878,-2.8951514,500,20.6,0
NGC_6440.txt,87.2206645010183,-0.363109298962028,-1.19694256619145,-4.0016067209776,491,8.5,0
NGC_6441.txt,87.5559706337854,-0.697067781223883,-2.53787361282367,-5.35761948212084,811,11.6,0
NGC_6453.txt,87.7171352555555,-0.644252162873736,0.241227222222222,-5.92970055555556,180,11.6,0
NGC_6496.txt,89.7662174397225,-0.863361989918579,-3.09978330442324,-9.38749535993061,2306,11.3,0
NGC_6517.txt,90.4602324970845,-0.156998470325905,-1.56358921282799,-4.48501413994169,686,10.6,0
NGC_6522.txt,90.8963796371681,-0.549982856339389,2.60564041297935,-6.47707050147493,339,7.7,0
NGC_6528.txt,91.2061738974359,-0.550450198980656,-2.14897820512821,-5.62966923076923,78,7.9,0
NGC_6535.txt,90.9605227946128,-0.00518512191746879,-4.25591066217733,-2.92354668911336,891,6.8,0
NGC_6539.txt,91.2048895101351,-0.132829163415048,-7.01573277027027,-3.58306948198198,1776,7.8,0
NGC_6540_Djorg.txt,91.536150325,-0.504777576962487,-3.74279,-2.7749225,40,5.3,0
NGC_6541.txt,92.0090799550576,-0.850029530938708,0.343242983100661,-8.92025471467058,8166,7.5,0
NGC_6544.txt,91.8371185266689,-0.450944146395033,-2.31353606172425,-18.6695032986694,8943,3,0
NGC_6553.txt,92.32445625,-0.468402815152784,0.352705485611511,-0.428925449640288,1112,6,0
NGC_6558.txt,92.5754616904762,-0.58518030676475,-1.70988928571429,-4.14913333333333,84,7.4,0
NGC_6569.txt,93.4114804340176,-0.586485964344534,-4.14274105571848,-7.37245762463343,682,10.9,0
NGC_6584.txt,94.6564180418944,-1.07229387289246,-0.00737540983606557,-7.28450796903461,2196,13.5,0
NGC_6624.txt,95.9181402766798,-0.556582918326331,0.163679644268775,-6.98763063241107,506,7.9,0
NGC_6626_M_28.txt,96.1376895087586,-0.448345372707036,-0.216324676313785,-9.00954501142422,2626,5.5,0
NGC_6637_M_69.txt,97.8463645050901,-0.597214871531337,-5.12598073610023,-5.86898543461237,1277,8.8,0
NGC_6638.txt,97.7332232619048,-0.460478760251721,-2.51165515873016,-4.07435555555556,252,9.4,0
NGC_6642.txt,97.9756355791855,-0.421715306104526,-0.145338461538462,-3.87680633484163,221,8.1,0
NGC_6652.txt,98.9401612875112,-0.610527381442315,-5.57319712488769,-4.24155534591195,1113,10,0
NGC_6656_M_22.txt,99.0999515346162,-0.429936537213283,9.89811988092156,-5.61857327350649,34767,3.2,1
NGC_6681_M_70.txt,100.804340739636,-0.596057748961525,1.52569393326592,-4.75745045500506,1978,9,0
NGC_6712.txt,103.268018673893,-0.152516068537699,3.4563879403794,-4.44685126467931,2214,6.9,0
NGC_6715_M_54.txt,103.763950345595,-0.559000388140125,-2.67208856572569,-1.34743915027089,3507,26.5,0
NGC_6717_Pal9.txt,103.77674449247,-0.407029457538744,-3.16692093373494,-5.05452590361446,664,7.1,0
NGC_6723.txt,104.888223864816,-0.687966531718469,1.10747613156307,-2.39551021424261,6628,8.7,0
NGC_6749.txt,106.316281899851,0.0332065142867508,-2.82420523168909,-6.03332391629298,669,7.9,0
NGC_6752.txt,107.716023498016,-1.31640980235843,-3.16783578504796,-4.03748933911444,38055,4,1
NGC_6760.txt,107.800288126866,0.0179758747439474,-1.06914552238806,-3.61835286069652,804,7.4,0
NGC_6779_M_56.txt,109.147666387165,0.553020396655144,-2.04402824829037,1.78174993862879,5703,9.4,0
NGC_6809_M_55.txt,115.000983402443,-0.568794509192376,-3.43371772396057,-9.3428860222889,23330,5.4,0
NGC_6838_M_71.txt,118.444330105652,0.333785133272706,-3.46546224016492,-2.5788767050335,5821,4,0
NGC_6864_M_75.txt,121.521216925277,-0.392300399186017,-0.582592936368943,-2.71788686514886,1713,20.9,0
NGC_6934.txt,128.547315761433,0.129587125991161,-2.63771546440358,-4.66831456859972,2121,15.6,0
NGC_6981_M_72.txt,133.365737358333,-0.220591646061436,-1.21429049242424,-3.35472511363636,2640,17,0
NGC_7006.txt,135.372435201852,0.286354909056867,-0.216927962962963,-0.494983888888889,540,41.2,0
NGC_7078_M_15.txt,142.492948081461,0.213958564495183,-0.627269541451564,-3.79890053902217,13172,10.4,0
NGC_7089_M_2.txt,143.36133890982,-0.0143817380311238,3.58733479041916,-2.151042,8350,11.5,0
NGC_7099_M_30.txt,145.091386846392,-0.416060086361374,-0.712099355670103,-7.27307197164949,7760,8.1,0
NGC_7492.txt,167.110338747748,-0.27590546571291,0.750361036036036,-2.33247027027027,444,26.3,0
Pal_1.txt,-126.672706153846,2.39491898653017,-0.280568269230769,0.164436538461538,104,11.1,0
Pal_10.txt,109.508919749288,0.32996542544405,-4.39027464387464,-7.16593732193732,351,5.9,0
Pal_11.txt,116.310394278443,-0.140197720894685,-1.72621017964072,-4.97134700598802,334,13.4,0
Pal_12.txt,146.662242828169,-0.379731412219087,-3.28478394366197,-3.40118112676056,355,19,0
Pal_13.txt,166.686516382353,0.22475847945648,1.71134117647059,0.190372058823529,68,26,0
Pal_14.txt,62.751352443038,0.264042869818941,-0.467278481012658,-0.448758227848101,79,76.5,0
Pal_15.txt,74.9650612970297,-0.00937909495604192,-0.479658415841584,-0.93819801980198,101,45.1,0
Pal_2.txt,-108.473719030395,0.577347558154064,1.00659027355623,-1.51211246200608,329,27.2,0
Pal_3.txt,-28.6185764,0.00129530143357077,0.078685,-0.109811666666667,60,92.5,0
Pal_4.txt,-7.68362272631579,0.528738489761316,-0.110077894736842,-0.455332631578947,95,108.7,0
Pal_5.txt,49.0195152486773,-0.00208839451957556,-2.64356005291005,-2.64627592592593,378,23.2,0
Pal_6.txt,85.9262200539682,-0.47457338951925,-9.34753873015873,-5.35322285714286,315,5.8,0
Pal_8.txt,100.375152187861,-0.353177079554787,-1.96146676300578,-5.68489624277457,346,12.8,0
Pyxis.txt,-43.0124374485981,-0.701020316752172,1.0733308411215,0.109155140186916,107,39.4,0
Rup_106.txt,9.66795818686869,-1.04231836953436,-1.07271447811448,0.510048653198653,594,21.2,0
Terzan_1_HP_2.txt,83.9465791648936,-0.558988390966172,-2.94003563829787,-4.92114255319149,188,6.7,0
Terzan_10.txt,90.7419126614173,-0.471569419447965,-6.99833543307087,-2.51514251968504,127,5.8,0
Terzan_12.txt,93.0625504239766,-0.40777877743933,-6.32009064327485,-3.09158830409357,342,4.8,0
Terzan_2_HP_3.txt,81.8885422169811,-0.565493655556222,-2.09333018867925,-6.27050943396226,106,7.5,0
Terzan_3.txt,67.1657709520295,-0.660234796083494,-5.66379215867159,-1.74167804428044,1084,8.2,0
Terzan_4_HP_4.txt,82.6617404225352,-0.58173850408878,-5.49644225352113,-3.68925774647887,71,7.2,0
Terzan_5_11.txt,87.0190452757202,-0.446647443366408,-1.94982798353909,-5.27695308641975,243,6.9,0
Terzan_6_HP_5.txt,87.6943505208333,-0.575196972227475,-5.04049375,-7.42127291666667,48,6.8,0
Terzan_7.txt,109.432349627615,-0.645573148595895,-2.92475774058577,-1.60853723849372,239,22.8,0
Terzan_8.txt,115.43429220614,-0.631675160629861,-2.55473070175439,-1.54662828947368,456,26.3,0
Terzan_9.txt,90.4106613137255,-0.486554504335982,-2.18677973856209,-7.79114248366013,153,7.1,0
Ton2_Pismis26.txt,84.0441576499239,-0.730286077304954,-6.07773713850837,-0.718442922374429,657,8.2,0
UKS_1.txt,88.6151544285714,-0.434462717905261,-2.13618571428571,-2.7713,7,7.8,0
Whiting_1.txt,-149.259580685714,-0.0568244686511329,-0.400422857142857,-2.02463142857143,35,30.1,0
