file_name,mean_x,mean_y,mean_vx,mean_vy,size
AM_1.txt,-121.24112275,-1.0002970497364692,0.48555178571428564,-0.12403749999999998,56
AM_4.txt,29.091333999999996,-0.4929679763055451,-0.442075,-2.504175,4
Arp_2.txt,112.18230978391959,-0.5564523687772475,-2.2994462311557795,-1.499825125628141,199
BH_140.txt,13.46851551478743,-1.6001028221559794,-14.900746580406652,1.257616303142329,5410
BH_176.txt,54.78123547524753,-1.012049467315247,-3.958421782178218,-3.088227722772278,101
BH_261_AL_3.txt,93.52589912500001,-0.5220373453030188,3.6379078125,-3.5695875,64
Bliss_1.txt,-2.4900018571428575,-0.8038662212294531,-2.708685714285714,0.1097,7
Crater.txt,-5.935232928571428,-0.19098724705538966,-0.6257142857142858,0.0875357142857143,14
Djorg_1.txt,86.870465968254,-0.6121185825795025,-4.693812698412698,-8.47646507936508,63
Djorg_2_ESO456-.txt,90.45857414999998,-0.5059331770027293,0.6848399999999999,-3.04572,20
Eridanus.txt,-113.81642953488371,-0.37847578890462874,0.5059906976744186,-0.2708860465116279,43
ESO280-06.txt,92.27470537254904,-0.9169469934471282,-0.6373117647058822,-2.837958823529412,51
ESO452-11.txt,69.8559160967742,-0.5172887089023951,-1.3422212903225808,-6.574111612903227,155
ESO_93-8.txt,-10.077953020408165,-1.5155153382352908,-4.083816326530612,1.3473836734693878,49
E_3.txt,-39.77221635768262,-2.194352444303094,-2.750382871536524,7.134762720403024,397
FSR_1716.txt,62.61983040077821,-1.1166535792406833,-4.384049027237354,-8.886060700389105,257
FSR_1735.txt,73.0479594659091,-0.9331125931960805,-4.615160227272727,-1.4538079545454545,88
FSR_1758.txt,82.80510182304526,-0.7587255606034305,-2.9119316872427987,2.527273182441701,1458
Gran_1.txt,89.65114823076922,-0.5904248615795518,-8.416251282051283,-8.128682051282052,39
HP_1_BH_229.txt,82.77253607328608,-0.5489420842740101,2.5302699763593384,-10.157864066193854,423
IC_1257.txt,81.78563633333333,-0.12411217787996696,-1.1158240740740741,-1.5279120370370374,108
IC_1276_Pal_7.txt,92.68671600347423,-0.12616055239528393,-2.5824722640416904,-4.57539473074696,1727
IC_4499.txt,45.083749559529636,-2.687563063148871,0.6624221950024498,-0.5306243998040177,2041
Kim_3.txt,20.687917142857142,-0.5614323411321683,-0.8748142857142857,3.457771428571428,7
Ko_1.txt,-0.17711766666666526,0.21566974972680986,-1.8574499999999998,-0.6621666666666668,6
Ko_2.txt,-60.42960800000001,0.4750891838386416,-0.33938000000000007,-0.029400000000000003,5
Laevens_3.txt,136.72753264285714,0.26452630981343994,0.26512142857142856,-0.5978428571428571,14
Liller_1.txt,83.35037454545456,-0.618851043078989,-5.6552727272727275,-7.671154545454546,33
Lynga_7_BH184.txt,62.76597118687873,-1.1639292294983568,-3.863394433399603,-7.143913717693837,503
Mercer_5.txt,95.82985428571428,-0.24084195063518302,-4.193492857142857,-7.415749999999998,14
Munoz_1.txt,45.456432250000006,1.5910053262796362,0.22757500000000003,0.11399999999999999,4
NGC_104_47Tuc.txt,-173.98096822177067,-1.8473232269798625,5.285974427437427,-2.5497636152151624,105316
NGC_1261.txt,-131.93311644798658,-1.1608148294427365,1.5930599952061362,-2.081745421860019,4172
NGC_1851.txt,-101.47137940846244,-0.7639592955470241,2.120485902900509,-0.6793393076203347,9619
NGC_1904_M_79.txt,-98.95392971462745,-0.4417455666713279,2.4980622009569378,-1.6270863294600135,5852
NGC_2298.txt,-77.75308351440596,-0.6743897010379726,3.319800841696342,-2.1921622531563614,3089
NGC_2419.txt,-65.46548164966741,0.7376520962795691,-0.06744353288987436,-0.4553538063562454,1353
NGC_2808.txt,-41.98743665271055,-1.5008012960201138,1.0963476706195547,0.17792482454017425,16528
NGC_288.txt,-166.81224670508112,-0.4815931450404425,4.162890707109736,-5.687845401854713,10352
NGC_3201.txt,-25.600581952447854,-0.9166720207104887,8.35154916635444,-1.9547601161483703,32028
NGC_362.txt,-164.19179204046512,-1.7796385549577443,6.729756368086897,-2.5336429281725694,13073
NGC_4147.txt,2.5268038285714285,0.3294408814007698,-1.7247458986175115,-2.0783714285714288,1085
NGC_4372.txt,6.452528656657383,-1.8804435847099896,-6.401337715877437,3.4441568969359326,17950
NGC_4590_M_68.txt,9.867352350803367,-0.4847141832806274,-2.6936486355521554,1.7988858071920428,7842
NGC_4833.txt,14.888321228096906,-1.7810673436825348,-8.44715674234344,-0.9986398445832698,6563
NGC_5024_M_53.txt,18.23012519262295,0.3225413047620818,-0.11557872088006903,-1.3020384167385677,9272
NGC_5053.txt,19.11077777515015,0.31396999660625224,-0.25774095345345344,-1.2778998873873875,2664
NGC_5139_oCen.txt,21.70362281136929,-0.9439021516769853,-3.227405195636136,-6.824482434205802,153167
NGC_5272_M_3.txt,25.548771819669444,0.5168665184489198,-0.12279712914735677,-2.671078230734528,24383
NGC_5286.txt,26.612795071833983,-1.048507088315658,0.3509972507981554,-0.09836378148279533,5638
NGC_5466.txt,31.363609466266865,0.5199709111079347,-5.387496016277575,-0.8387647247804669,4669
NGC_5634.txt,37.40454187917933,-0.10452270549220084,-1.6922336626139818,-1.435440121580547,1316
NGC_5694.txt,39.90228063511188,-0.480704238836009,-0.4729364888123925,-1.125455421686747,581
NGC_5824.txt,45.99445308259386,-0.6121456861372594,-1.1457842320819112,-2.2013664163822524,1465
NGC_5897.txt,49.34965086704271,-0.3752048264701939,-5.441412844480259,-3.4047888477034647,6205
NGC_5904_M_5.txt,49.64008081624767,0.03630652998732392,4.092288905048826,-9.88249847496364,24065
