# source_id,ra,dec,pmra,pmdec,x,y,r,vx,vy,vR,vPhi,plx,memberprob,pmcorr,pmrae,pmdece,plxe
5990793424421603072,244.279551,-44.579578,1.0565,1.0821,-0.0049,0.0136,0.014455794685869055,0.06196229508196727,0.27945081967213115,0.24190409296956034,-0.15301796114124985,-0.2282,0.997,0.1577,0.2898,0.2006,0.2812
5990793420108299776,244.283343,-44.578996,0.7795,0.5494,-0.0022,0.0141,0.014270599146496967,-0.21503770491803276,-0.2532491803278689,-0.21707080831036346,0.251508699755372,-0.2072,0.99691,0.144,0.2877,0.2079,0.2782
5990793420107547776,244.277186,-44.584221,1.3461,0.6894,-0.0065,0.0089,0.011020889256316842,0.35156229508196735,-0.1132491803278689,-0.29880280496089107,-0.21711358298305095,-0.051,0.99801,-0.0249,0.3429,0.2657,0.3479
5990793424399061888,244.288123,-44.580458,1.2887,1.9641,0.0012,0.0127,0.012756566936288148,0.29416229508196723,1.161450819672131,1.1839721642482246,-0.18360113466514896,0.4195,0.95275,-0.0221,0.7888,0.6538,0.809
5990793458781336064,244.294895,-44.581183,1.0234,0.759,0.0061,0.012,0.013461426373159719,0.02886229508196736,-0.04364918032786891,-0.025831598695050133,-0.0455083676871766,-0.0556,0.99992,-0.0278,0.0811,0.0635,0.0918
5990793424399049600,244.295721,-44.583377,0.8081,1.1337,0.0067,0.0098,0.011871394189394943,-0.1864377049180327,0.331050819672131,0.16806496170587978,0.34074599288545476,-0.1008,0.99136,0.1142,0.2576,0.1875,0.2641
5990793420108300928,244.286519,-44.586642,2.2918,0.0769,0.0001,0.0065,0.0065007691852580025,1.2972622950819672,-0.725749180327869,-0.7057077880916759,-1.308272851057707,-0.4777,0.98571,0.107,0.9764,0.801,1.1885
5990793420104997504,244.290948,-44.586495,0.9327,0.6249,0.0033,0.0066,0.007379024325749306,-0.061837704918032754,-0.1777491803278689,-0.18663836241705217,-0.024182525323878924,-0.001,0.99982,0.0833,0.1833,0.1335,0.1772
5990793420108302848,244.292504,-44.586831,2.0509,0.8019,0.0044,0.0063,0.007684399781375251,1.0563622950819673,-0.0007491803278689702,0.6042468370202482,-0.866480016903466,-0.6977,0.9937,0.11,0.4048,0.3015,0.3891
5990793424400603264,244.294444,-44.586256,3.3068,1.0944,0.0057,0.0069,0.008949860334105778,2.3122622950819673,0.2917508196721311,1.6975656792998344,-1.596855105042527,-0.6422,0.97273,0.6554,1.9004,1.1852,1.1257
5990793213949875456,244.299419,-44.586521,1.1901,0.1521,0.0093,0.0066,0.011403946685248927,0.1955622950819672,-0.6505491803278689,-0.2170209414520441,-0.6437085973126792,0.4148,0.97793,0.1879,0.5154,0.3775,0.5784
5990793317028331648,244.276167,-44.585977,1.209,0.5338,-0.0073,0.0072,0.01025329215423027,0.21446229508196735,-0.26884918032786886,-0.3414794779854651,0.04081328079885316,-0.5134,0.99845,-0.0165,0.2763,0.2155,0.2808
5990793385748558592,244.274679,-44.587236,2.0019,0.8253,-0.0083,0.0059,0.010183319694480773,1.0073622950819674,0.022650819672131117,-0.8079356693057507,-0.6021061430081053,0.4708,0.98387,-0.0862,0.7347,0.6258,0.8154
5990793424421845632,244.282199,-44.590418,0.4648,0.82,-0.003,0.0027,0.004036087214122113,-0.5297377049180327,0.017350819672131035,0.4053580215373791,0.34147907890589907,-3.1276,0.99646,-0.0857,0.7535,0.5776,0.7744
5990793321320901760,244.280371,-44.591356,0.6234,-0.0245,-0.0043,0.0018,0.004661544808322666,-0.3711377049180328,-0.8271491803278689,0.022958828233571475,0.9063067111828267,0.8018,0.97232,0.7569,1.6879,1.0501,0.8823
5990793317028328064,244.277894,-44.592725,0.8051,0.5418,-0.006,0.0004,0.0060133185513491635,-0.1894377049180327,-0.26084918032786897,0.17166670093428565,0.272872649257252,-0.0011,0.99895,0.124,0.3446,0.2521,0.3364
5990793321319831296,244.278769,-44.592964,0.5012,0.5153,-0.0054,0.0002,0.005403702434442518,-0.49333770491803275,-0.28734918032786894,0.48236441627095494,0.3054115460235109,0.4431,0.99482,0.0471,0.4906,0.3695,0.4692
5990793321319831168,244.279351,-44.59286,0.8785,1.174,-0.005,0.0003,0.005008991914547277,-0.11603770491803278,0.371350819672131,0.13807045055977313,-0.3637344236060553,2.2792,0.97533,0.3065,1.4732,0.9511,1.0472
5990793424399047552,244.287123,-44.588013,1.3895,0.1649,0.0005,0.0051,0.005124451190127583,0.39496229508196723,-0.637749180327869,-0.5961691425643352,-0.4553038381118581,1.7587,0.95885,0.5522,2.1294,1.1699,1.4777
5990793424399047680,244.287396,-44.588422,1.5726,1.011,0.0007,0.0047,0.004751841748206689,0.5780622950819673,0.20835081967213098,0.29123285924634673,-0.5410633075238774,-0.2228,0.99926,0.0978,0.2168,0.1597,0.2077
5990793420107545600,244.285827,-44.589772,0.68,0.5533,-0.0004,0.0034,0.003423448553724738,-0.3145377049180327,-0.2493491803278689,-0.21089031128042804,0.34151758103109076,0.0165,0.99918,-0.0048,0.249,0.1896,0.2348
5990793420108301696,244.289165,-44.588826,1.2311,1.7137,0.002,0.0043,0.00474236228055175,0.23656229508196736,0.9110508196721311,0.925834606259408,0.1697221179817073,-0.4182,0.99508,0.1446,0.5465,0.4035,0.5294
5990793424421594240,244.291183,-44.588011,1.1454,0.6363,0.0034,0.0051,0.006129437168288782,0.15086229508196725,-0.16634918032786894,-0.054727539769706755,-0.2177989399972084,0.0287,0.99978,0.0648,0.2111,0.16,0.2125
5990793424399042432,244.288826,-44.589618,1.6013,0.5913,0.0017,0.0035,0.003891015291668744,0.6067622950819672,-0.21134918032786887,0.0749865391473879,-0.6381269291489706,-0.3215,0.99921,0.137,0.4527,0.3319,0.4344
5990793424400117120,244.288305,-44.590314,0.8089,1.2817,0.0014,0.0028,0.0031304951684997056,-0.18563770491803278,0.47905081967213115,0.3454563735087979,0.380277450446283,1.3936,0.98799,0.1379,1.149,0.965,1.0809
5990793424421592448,244.288696,-44.590965,-0.3009,1.1029,0.0017,0.0022,0.0027802877548915687,-1.2954377049180328,0.3002508196721311,-0.5545081772091943,1.208648039524006,1.2118,0.97596,0.3521,1.5252,1.006,1.2234
5990793317028328704,244.283593,-44.59236,1.2556,0.8386,-0.002,0.0008,0.0021540659228538013,0.2610622950819673,0.035950819672131096,-0.22903845661909897,-0.13033560042483944,-0.2691,0.99992,0.0298,0.1609,0.1205,0.1538
5990793321319827200,244.28218,-44.592806,1.2857,0.4271,-0.003,0.0003,0.003014962686336267,0.29116229508196734,-0.37554918032786894,-0.32708585211136326,0.34471366997976205,1.3968,0.99315,0.0843,0.7295,0.6031,0.7902
5990793420108300800,244.286396,-44.590972,0.6095,0.2992,0.0,0.0022,0.0022,-0.3850377049180327,-0.5034491803278689,-0.5034491803278689,0.3850377049180327,-0.5826,0.99831,0.0724,0.4373,0.3222,0.4116
5990793321319823616,244.284092,-44.593287,1.5126,1.1623,-0.0016,-0.0001,0.0016031219541881396,0.5180622950819672,0.3596508196721312,-0.5394878111667739,-0.3266345898384224,-0.3116,0.99938,0.1193,0.3742,0.2791,0.355
