# source_id,ra,dec,pmra,pmdec,x,y,r,vx,vy,vR,vPhi,plx,memberprob,pmcorr,pmrae,pmdece,plxe,g_mag,bp_rp
4062733054425458688,270.446281,-27.833039,0.8904,-3.0153,-0.0073,-0.0072,0.01025329215423027,0.20556000000000008,0.030420000000000336,-0.16771315730923858,0.12268898428696294,-0.0615,0.97566,0.0622,0.1237,0.0834,0.1031,17.066,2.0
4062733058559402752,270.445488,-27.824526,0.5823,-3.0123,-0.008,0.0013,0.008104936767180852,-0.10253999999999985,0.033420000000000005,0.10657282404689795,-0.016540289437277103,-0.0052,0.98456,-0.2108,0.1619,0.1071,0.1135,17.3341,1.6724
4062732989839956224,270.460719,-27.839156,0.6314,-3.1254,0.0054,-0.0133,0.014354441821262156,-0.05343999999999993,-0.07967999999999975,0.0537233010940017,-0.07948926291998931,-0.0876,0.95517,-0.5172,0.1722,0.1133,0.1284,17.2575,
4062733054425945856,270.448955,-27.829591,0.6188,-2.9783,-0.005,-0.0038,0.006280127387243033,-0.06603999999999988,0.06742000000000026,0.011783837402776968,-0.09363695411569586,0.0737,0.99833,-0.109,0.0411,0.0279,0.0318,14.6464,2.4062
4062733054200430976,270.451128,-27.830372,0.6948,-3.0033,-0.0031,-0.0045,0.0054644304369257,0.00996000000000008,0.042420000000000346,-0.04058355258791945,-0.01586295241572664,0.071,0.99843,-0.0999,0.048,0.0326,0.0366,15.1276,2.255
4062733058559382912,270.451173,-27.825986,0.3661,-3.1409,-0.003,-0.0002,0.0030066592756745818,-0.3187399999999999,-0.0951799999999996,0.32436532063686824,0.07376692191044394,0.1656,0.97024,0.1168,0.1514,0.1031,0.1145,17.0734,2.0096
4062732985706415232,270.459514,-27.83105,0.9875,-3.0351,0.0044,-0.0052,0.0068117545463705605,0.30266000000000015,0.010620000000000296,0.18739371645153208,0.23790639973418726,0.0227,0.96804,0.0916,0.1227,0.0829,0.1017,17.292,1.8785
4062733019836200960,270.462868,-27.827809,0.7923,-3.118,0.0073,-0.002,0.007569015788066504,0.10746000000000011,-0.07227999999999968,0.12273960393433356,-0.041316336067503755,0.1411,0.98786,0.0763,0.0668,0.0452,0.0546,16.0391,2.1996
4062733024199587968,270.462197,-27.826962,0.7938,-3.1448,0.0067,-0.0011,0.0067896980787071825,0.10896000000000006,-0.09907999999999983,0.12357250503247073,-0.08011843732874457,-0.0177,0.98558,0.0204,0.1391,0.0868,0.1088,17.3374,1.9331
4062721268805677824,270.483004,-27.829237,0.6656,-3.0581,0.0251,-0.0034,0.025329232124168315,-0.019239999999999924,-0.012379999999999836,-0.01740408070165583,-0.014850588369833839,0.122,0.98686,0.0717,0.0407,0.0278,0.0342,14.6559,2.5067
4062733058559332992,270.456406,-27.824221,0.8545,-3.1707,0.0016,0.0016,0.002262741699796952,0.16966000000000014,-0.12497999999999987,0.03159353098341515,-0.2083419420088044,0.094,0.98597,-0.0451,0.1215,0.0829,0.0948,13.8028,2.8178
4062733088785616512,270.460482,-27.822619,0.5449,-2.9513,0.0052,0.0032,0.0061057350089894985,-0.13993999999999984,0.09442000000000039,-0.06969578590840704,0.1537557720107103,0.2535,0.97926,0.0068,0.1018,0.0684,0.079,16.9947,2.1925
4062733092919031168,270.458686,-27.820935,0.7218,-2.9864,0.0036,0.0049,0.006080296045424104,0.036960000000000104,0.05932000000000004,0.06968805413987791,0.005336582258098972,0.1397,0.99855,0.0145,0.0332,0.0224,0.0262,14.009,2.8293
4062733054195946880,270.449469,-27.818903,0.6843,-3.0156,-0.0045,0.0069,0.008237718130647588,-0.0005399999999998739,0.030120000000000147,0.025523815778274454,-0.016001275827780635,0.1577,0.99775,-0.0021,0.0451,0.0304,0.0352,15.1056,2.5998
4062733088560172928,270.458333,-27.817997,0.8515,-3.0597,0.0033,0.0078,0.008469356528095861,0.16666000000000014,-0.01397999999999966,0.05206227870290601,-0.15893556913498308,0.1875,0.98092,-0.0004,0.0752,0.0508,0.0583,16.2341,2.2609
4062733088785617536,270.461914,-27.823679,0.4401,-3.1405,0.0065,0.0022,0.006862215385719105,-0.2447399999999999,-0.09477999999999964,-0.26220774179495443,-0.011314421893777606,0.0719,0.97748,-0.0081,0.1091,0.0743,0.0872,16.6732,2.2302
4062733092919002240,270.463677,-27.820478,0.6816,-2.8543,0.008,0.0054,0.009651942809610924,-0.0032399999999999096,0.19142000000000037,0.10440882420029857,0.16047090524176424,-0.0246,0.97826,0.0089,0.1144,0.0776,0.089,17.2591,2.2242
4062733088785660800,270.466401,-27.821114,0.542,-3.0212,0.0105,0.0047,0.011503912377969504,-0.14283999999999986,0.02452000000000032,-0.1203569667873619,0.08073844527699209,0.1484,0.95388,0.0693,0.2353,0.1545,0.1877,18.2691,1.4957
4062733024199480064,270.469357,-27.819,0.6714,-3.0217,0.0131,0.0068,0.014759742545180116,-0.013439999999999896,0.024020000000000152,-0.0008623456649759797,0.027510913470004984,0.0858,0.99686,0.0328,0.0515,0.0346,0.0435,15.2467,2.5693
4062733299077395840,270.455431,-27.810615,0.6817,-3.0615,0.0007,0.0152,0.015216109883935512,-0.0031399999999999206,-0.015779999999999905,-0.015907745267767046,0.0024107344307973274,0.1711,0.98725,0.0068,0.039,0.0262,0.0317,14.6429,2.5958
