# source_id,ra,dec,pmra,pmdec,x,y,r,vx,vy,vR,vPhi,plx,memberprob,pmcorr,pmrae,pmdece,plxe,g_mag,bp_rp
5842484110573552768,186.645217,-72.422891,-6.6078,2.989,0.0622,0.236,0.24405909120538818,-0.20646228412256296,-0.45515689693593275,-0.49274534767524586,0.08364507121076725,-0.0853,0.97497,0.0122,0.2585,0.253,0.2223,19.224,1.3196
5842490879432932864,186.381484,-72.424954,-6.2918,3.5356,-0.0174,0.234,0.23464603128968536,0.10953771587743688,0.09144310306406744,0.08306865346748869,-0.11601702939107703,0.1879,0.98968,0.0185,0.1955,0.2454,0.2023,19.0651,1.2474
5842481258718204544,186.838116,-72.442422,-6.3314,3.5922,0.1203,0.2162,0.2474157028161309,0.0699377158774368,0.14804310306406743,0.16337049606162554,0.010868554805932695,-0.1692,0.97559,0.021,0.3418,0.3855,0.3287,19.7641,1.3521
5842480266577241856,186.894481,-72.46908,-6.8444,3.4965,0.1371,0.1894,0.2338135368194066,-0.4430622841225631,0.05234310306406753,-0.21739569113198626,0.3895935080664519,-0.1112,0.96845,-0.0032,0.328,0.3754,0.321,19.8617,1.3978
5842480885052534272,186.787075,-72.455784,-6.3975,3.3628,0.1049,0.2029,0.22841282801103793,0.0038377158774371978,-0.08135689693593262,-0.07050715204130002,-0.04077271456777065,0.2742,0.9966,0.038,0.0479,0.0531,0.0452,16.7052,1.7082
5842480885052531968,186.773271,-72.460617,-6.5876,3.2354,0.1007,0.1981,0.22222533608929473,-0.18626228412256296,-0.2087568969359328,-0.27049729950682305,0.07144432422796151,0.1112,0.99816,0.0681,0.0683,0.0757,0.064,17.3508,1.6324
5842480850692786944,186.754257,-72.469602,-6.439,3.02,0.0949,0.1892,0.21166636482918114,-0.037662284122562895,-0.4241568969359326,-0.3960224655020545,-0.15650472095538212,0.2074,0.98615,-0.0204,0.2251,0.252,0.2176,19.2645,1.4123
5842480640232329088,186.772169,-72.479934,-6.4033,3.2593,0.1002,0.1788,0.20496214284594116,-0.0019622841225626075,-0.18485689693593255,-0.16222036703732648,-0.08865932225115834,0.3929,0.98964,0.0187,0.1951,0.2488,0.1823,19.0725,1.4369
5842480056116728832,187.019351,-72.488151,-6.3374,3.4437,0.1746,0.17,0.2436907056085644,0.06393771587743746,-0.0004568969359324271,0.045491487602728094,-0.044930666833743076,0.321,0.99007,0.0692,0.1629,0.1612,0.1649,18.7745,1.3983
5841729158394059392,187.036519,-72.518917,-6.5671,3.115,0.1794,0.1392,0.22707047364199512,-0.16576228412256278,-0.3291568969359324,-0.3327442472515983,-0.15843820107217987,0.1975,0.9907,0.1179,0.1837,0.1748,0.1738,18.9271,1.3824
5842480026059059968,186.97086,-72.49951,-6.5956,3.2434,0.1599,0.1588,0.2253562734871164,-0.19426228412256297,-0.2007568969359328,-0.2793032272439594,-0.005556433295673225,-0.1389,0.99397,0.0337,0.1556,0.1492,0.143,18.5859,1.4454
5842479922979840640,186.953903,-72.503183,-6.4635,3.344,0.1548,0.1552,0.2192032846469231,-0.06216228412256264,-0.10015689693593277,-0.11481156419333212,-0.026718126780327325,0.1326,0.99903,0.0373,0.0872,0.0855,0.0772,17.4993,1.609
5841729231420141440,186.963041,-72.518919,-6.4501,3.4428,0.1574,0.1394,0.21025489292760824,-0.04876228412256278,-0.00135689693593255,-0.0374038142192872,0.03131383406728295,0.0325,0.99613,0.0695,0.2119,0.2103,0.1977,19.115,1.4728
5841729231420138496,186.955096,-72.524788,-6.3481,3.3363,0.1549,0.1336,0.20455554257951558,0.05323771587743753,-0.10785689693593259,-0.03012951476897651,-0.11644559651734869,0.2957,0.99572,0.1523,0.181,0.1631,0.1612,18.8016,1.5293
5842480193555712256,186.896745,-72.481546,-6.6595,3.1414,0.1377,0.1769,0.22417604689172302,-0.25816228412256326,-0.30275689693593266,-0.3974851141642351,0.017750707126732,0.2178,0.97786,0.0413,0.2763,0.2952,0.2607,19.5363,1.3001
5842480227915455872,186.858726,-72.482675,-6.4093,3.3617,0.1263,0.1759,0.21654676169363513,-0.007962284122562835,-0.08245689693593272,-0.071623350699897,-0.04162491387704016,0.288,0.9974,0.1108,0.0913,0.1047,0.0868,17.8801,1.624
5842480163498016128,186.869564,-72.486174,-6.3431,3.6573,0.1295,0.1724,0.21562005936368722,0.058237715877437424,0.21314310306406758,0.20539673027208116,0.08144812538013867,-0.1361,0.98731,-0.02,0.3136,0.3565,0.3085,19.7686,0.9672
5842479987397234688,186.91693,-72.495278,-6.2476,3.2259,0.1437,0.1632,0.21744868360144193,0.1537377158774369,-0.21825689693593242,-0.06220969280803129,-0.25961762741394145,0.2184,0.99321,0.0651,0.1638,0.1721,0.1562,18.8012,1.4654
