# source_id,ra,dec,pmra,pmdec,x,y,r,vx,vy,vR,vPhi,plx,memberprob,pmcorr,pmrae,pmdece,plxe,g_mag,bp_rp
4055453810494654976,263.91498,-30.480036,-2.789,-4.9067,-0.027,0.001,0.027018512172212593,0.1510356382978726,0.014442553191489793,-0.1503976109028768,-0.020022737411295243,-0.0718,0.99259,0.1279,0.1144,0.0842,0.0937,17.0627,4.4685
4055453535616701056,263.936671,-30.499816,-3.0213,-4.6408,-0.0083,-0.0188,0.020550669088864236,-0.08126436170212736,0.28034255319149004,-0.22363971596247226,-0.18756631109291014,-0.039,0.97108,0.0387,0.1402,0.0999,0.119,16.6855,4.8007
4055452814062322688,263.947091,-30.507202,-2.8072,-4.5999,0.0007,-0.0262,0.026209349476856537,0.13283563829787282,0.32124255319148975,-0.3175801808495257,0.14136800739408112,-0.2113,0.95608,0.3097,0.2877,0.1948,0.218,18.3658,3.8859
4055453569980307584,263.949766,-30.500139,-2.5776,-5.2527,0.003,-0.0191,0.01933416664870767,0.36243563829787284,-0.3315574468085103,0.38377936239792027,0.3065996305281701,-0.1283,0.96069,0.3977,0.3234,0.2186,0.2245,18.8229,4.052
4055453600018470528,263.925126,-30.493758,-2.7184,-4.8942,-0.0182,-0.0128,0.022250393254951695,0.2216356382978728,0.02694255319148997,-0.19678902964548356,0.10546248217907056,0.0769,0.99365,-0.0287,0.0673,0.0495,0.06,15.6638,4.1216
4055453638684793344,263.933464,-30.491926,-2.3462,-4.9014,-0.0111,-0.0109,0.015556991997169633,0.5938356382978727,0.019742553191489876,-0.43753763041930077,0.4019842729339346,0.2089,0.96499,0.0186,0.1365,0.0991,0.124,17.5249,3.9778
4055453638686372992,263.931283,-30.489202,-2.0021,-4.9659,-0.0129,-0.0082,0.015285614151874958,0.9379356382978727,-0.04475744680851079,-0.7675425111246615,0.5409297405860611,-0.1315,0.95148,0.1625,0.2385,0.1689,0.1946,18.1925,
4055453638696049152,263.935572,-30.487907,-2.7042,-4.8272,-0.0092,-0.0069,0.0115,0.23583563829787257,0.09394255319148925,-0.2450340425531916,0.06634734042553214,-0.1443,0.95619,-0.5805,0.7029,0.551,0.6788,19.4724,3.4126
4055453638695927808,263.939031,-30.492904,-2.636,-4.4156,-0.0063,-0.0119,0.013464768843169942,0.3040356382978726,0.5055425531914892,-0.5890469414392171,0.03216587047894231,0.0147,0.9878,-0.0241,0.0885,0.0645,0.0812,16.7752,4.1796
4055453638695928576,263.940069,-30.491995,-3.2807,-5.1204,-0.0054,-0.011,0.012253978945632312,-0.3406643617021272,-0.19925744680851043,0.3289886073716506,-0.21799594872892947,0.158,0.95703,0.0484,0.148,0.104,0.1382,17.511,4.0614
