# source_id,ra,dec,pmra,pmdec,x,y,r,vx,vy,vR,vPhi,plx,memberprob,pmcorr,pmrae,pmdece,plxe,g_mag,bp_rp
3496361764177467264,189.799154,-26.976778,-2.9104,1.8564,-0.0601,-0.2327,0.24033580673715682,-0.2167513644478447,0.05751419280795722,-0.0014845713917543148,-0.22424725731240516,0.0987,0.99846,-0.0446,0.0985,0.067,0.0868,17.3288,0.9539
3496362112069056256,189.766,-26.946203,-2.5721,1.5817,-0.0897,-0.2022,0.22120336796712656,0.12154863555215556,-0.21718580719204272,0.14923849446138931,0.19917735167721196,0.4499,0.98141,0.0176,0.3579,0.2245,0.2948,19.4122,0.6409
3496362107774879104,189.759646,-26.941222,-3.1111,1.6621,-0.0953,-0.1972,0.21902038717891079,-0.4174513644478446,-0.13678580719204292,0.3047993708257787,-0.3163437090772557,-0.1638,0.98319,0.0237,0.606,0.3466,0.4461,19.9218,0.6463
3496362146428798592,189.778595,-26.93973,-2.5009,1.8335,-0.0784,-0.1957,0.21081994687410394,0.19274863555215527,0.03461419280795708,-0.10381128960665001,0.16605238631578967,0.03,0.99187,-0.0152,0.4643,0.2954,0.3972,19.6056,0.8597
3496362176494918528,189.804944,-26.935049,-3.0969,1.6099,-0.0549,-0.191,0.19873351503961278,-0.4032513644478448,-0.18898580719204272,0.29302953289111366,-0.3353520405524503,0.2803,0.98711,-0.02,0.2214,0.1501,0.1907,18.715,0.6704
3496350184945650048,189.84121,-26.960354,-2.7179,1.4899,-0.0226,-0.2163,0.21747747009747928,-0.024251364447844814,-0.3089858071920428,0.3098330640960549,0.007989375229041131,0.0694,0.99086,0.018,0.3556,0.2284,0.2985,19.3286,0.7621
3496350189242449152,189.83928,-26.957365,-2.809,1.7554,-0.0243,-0.2133,0.21467971492434956,-0.11535136444784477,-0.04348580719204276,0.056263167828416775,-0.10968777804766779,0.054,0.99991,-0.0854,0.0473,0.0338,0.0425,15.8414,0.173
3496362176494857216,189.809121,-26.93542,-2.7592,1.7242,-0.0512,-0.1914,0.1981297554634336,-0.06555136444784448,-0.07468580719204287,0.08908855368543717,-0.04402477460632947,0.0073,0.99112,0.0029,0.5303,0.3579,0.4671,19.9246,0.7425
3496362004697796352,189.821533,-26.940434,-2.8808,2.4203,-0.0402,-0.1964,0.20047194317410102,-0.18715136444784441,0.6214141928079573,-0.571263294022256,-0.3079601940847171,-0.903,0.96065,0.1536,0.9514,0.5999,0.8496,20.5536,0.8259
3496350184945657344,189.846888,-26.952477,-3.2521,1.3746,-0.0176,-0.2084,0.20914186572754867,-0.5584513644478446,-0.4242858071920428,0.4697763687405131,-0.5207653367988696,-0.2975,0.96613,-0.0129,0.3876,0.2516,0.3473,19.4028,0.6613
3496356060460923136,189.850952,-26.945696,-2.618,2.0408,-0.0139,-0.2016,0.20207862331280863,0.07564863555215551,0.24191419280795712,-0.24654471852343235,0.0588293677599021,-0.0705,0.99208,-0.0258,0.4732,0.3098,0.4018,19.7196,0.7898
3496361940272973184,189.835857,-26.941351,-3.0269,1.6961,-0.0274,-0.1973,0.19919349888989854,-0.33325136444784453,-0.10278580719204289,0.14764903126239765,-0.31594486486370593,0.7293,0.96727,0.0058,0.3919,0.2467,0.3279,19.4194,0.6106
3496349089728209024,189.882749,-26.992868,-2.8481,1.7566,0.0144,-0.2488,0.24921637185385712,-0.15445136444784469,-0.04228580719204289,0.033290787116492165,-0.1566366399117651,0.1284,0.96913,-0.1292,0.5781,0.4331,0.456,19.8508,0.7822
3496355789879803392,189.873642,-26.965583,-2.7624,1.7945,0.0063,-0.2215,0.22158957556708303,-0.06875136444784458,-0.004385807192042845,0.00242936832943705,-0.06884826495770283,0.2641,0.99886,-0.0163,0.1226,0.0751,0.0933,17.3858,0.9449
3496355755517464192,189.890744,-26.965579,-2.7782,1.8613,0.0215,-0.2215,0.22254100745705274,-0.08455136444784461,0.062414192807957125,-0.07029085659913695,-0.07812592509801503,0.0865,0.99182,-0.0022,0.4258,0.2752,0.3565,19.5175,0.622
3496355819942745728,189.889304,-26.957973,-2.6734,1.7859,0.0203,-0.2139,0.2148611179343531,0.020248635552155392,-0.012985807192042786,0.014840802704289007,0.018931164920450345,-0.0862,0.99521,-0.0246,0.3994,0.2695,0.346,19.4988,0.7192
3496355991741445632,189.867646,-26.946965,-2.6374,1.3395,0.001,-0.2029,0.20290246425314798,0.056248635552155424,-0.4593858071920429,0.4596574480162859,0.05398388031736461,0.2578,0.96928,-0.0859,0.3031,0.2078,0.279,19.048,0.7337
3496355991741442304,189.868421,-26.952201,-2.7468,1.7151,0.0016,-0.2081,0.2081061507980963,-0.05315136444784452,-0.08378580719204276,0.08337468271363688,-0.05379397096227547,0.0905,0.99931,-0.0601,0.1924,0.1285,0.162,18.2632,0.7069
3496356094820670208,189.86348,-26.936935,-2.6328,1.7693,-0.0028,-0.1929,0.19292032033977136,0.06084863555215536,-0.029585807192042735,0.028699548176406322,0.0612716277752916,0.0182,0.9994,-0.0154,0.2061,0.143,0.1794,18.4467,0.6726
3496356167837550592,189.9,-26.929972,-2.3352,2.5575,0.0298,-0.1859,0.1882733385267282,0.35844863555215545,0.7586141928079573,-0.6923158112747901,0.47400394019227293,-0.2735,0.96777,-0.1227,0.7469,0.5971,0.6355,20.1887,0.5133
3496355957381718016,189.905463,-26.935764,-1.8764,1.9863,0.0347,-0.1917,0.1948152458099725,0.8172486355521553,0.18741419280795713,-0.0388510307607463,0.8375619436116621,-0.3053,0.95713,0.1527,1.1203,0.7635,0.8447,20.5161,0.8005
3496355957381718400,189.912489,-26.935166,-2.526,1.3179,0.0409,-0.1911,0.19542778717470038,0.1676486355521556,-0.48098580719204276,0.5054205360273837,0.06327316559547663,-0.413,0.96696,0.073,0.8531,0.5593,0.7037,20.3677,0.8019
3496355102685039616,189.924376,-26.961345,-2.9633,1.8003,0.0515,-0.2173,0.2233193677225511,-0.26965136444784443,0.001414192807957182,-0.06356076282585552,-0.26205703142422576,0.2124,0.9958,-0.0302,0.2487,0.1697,0.2079,18.7413,0.676
3496355888662230400,189.921616,-26.948588,-2.5962,1.9972,0.0491,-0.2045,0.2103118161207306,0.09744863555215533,0.19831419280795726,-0.17008328435090006,0.14105471287574656,0.352,0.98574,-0.0738,0.1935,0.1374,0.1774,18.3944,0.7637
3496354857870064512,189.955362,-26.967328,-2.1167,1.5294,0.0791,-0.2233,0.23689596872889163,0.5769486355521556,-0.26948580719204274,0.44666364896758926,0.45385450646038444,-0.1398,0.96527,-0.0199,0.5376,0.3877,0.4686,19.8543,0.7203
3496356266619369216,189.929433,-26.929985,-2.6583,1.9613,0.056,-0.1859,0.19415151299951283,0.03534863555215528,0.16241419280795721,-0.14531576095494733,0.08069216615597831,0.556,0.97632,-0.0766,0.679,0.4738,0.5833,20.0196,0.76
