Gmag,G_BPmag,G_RPmag,logAge,MH
14.362,16.589,13.022,10.13033,-1.50000
13.468,15.092,12.251,10.13033,-1.50000
12.626,13.971,11.492,10.13033,-1.50000
12.112,13.355,11.015,10.13033,-1.50000
11.719,12.904,10.645,10.13033,-1.50000
11.123,12.241,10.077,10.13033,-1.50000
10.585,11.651,9.560,10.13033,-1.50000
10.177,11.206,9.169,10.13033,-1.50000
9.850,10.850,8.856,10.13033,-1.50000
9.845,10.844,8.851,10.13033,-1.50000
9.835,10.833,8.842,10.13033,-1.50000
9.454,10.407,8.482,10.13033,-1.50000
9.157,10.065,8.209,10.13033,-1.50000
8.969,9.848,8.035,10.13033,-1.50000
8.415,9.201,7.533,10.13033,-1.50000
7.821,8.534,6.985,10.13033,-1.50000
7.253,7.895,6.464,10.13033,-1.50000
7.238,7.879,6.451,10.13033,-1.50000
7.117,7.742,6.340,10.13033,-1.50000
7.004,7.616,6.236,10.13033,-1.50000
6.899,7.500,6.140,10.13033,-1.50000
6.797,7.386,6.047,10.13033,-1.50000
6.681,7.256,5.941,10.13033,-1.50000
6.672,7.247,5.933,10.13033,-1.50000
6.556,7.118,5.825,10.13033,-1.50000
6.431,6.982,5.710,10.13033,-1.50000
6.311,6.852,5.599,10.13033,-1.50000
6.196,6.727,5.491,10.13033,-1.50000
6.078,6.600,5.381,10.13033,-1.50000
6.036,6.555,5.341,10.13033,-1.50000
5.940,6.453,5.250,10.13033,-1.50000
5.831,6.337,5.147,10.13033,-1.50000
5.720,6.220,5.041,10.13033,-1.50000
5.601,6.096,4.928,10.13033,-1.50000
5.454,5.942,4.785,10.13033,-1.50000
5.303,5.786,4.639,10.13033,-1.50000
5.188,5.668,4.527,10.13033,-1.50000
5.119,5.598,4.459,10.13033,-1.50000
5.056,5.534,4.397,10.13033,-1.50000
5.020,5.498,4.360,10.13033,-1.50000
4.868,5.347,4.207,10.13033,-1.50000
4.736,5.220,4.072,10.13033,-1.50000
4.712,5.197,4.046,10.13033,-1.50000
4.684,5.171,4.017,10.13033,-1.50000
4.584,5.079,3.910,10.13033,-1.50000
4.496,5.000,3.813,10.13033,-1.50000
4.416,4.932,3.723,10.13033,-1.50000
4.346,4.874,3.643,10.13033,-1.50000
4.279,4.820,3.565,10.13033,-1.50000
4.211,4.765,3.486,10.13033,-1.50000
4.137,4.704,3.403,10.13033,-1.50000
4.043,4.622,3.300,10.13033,-1.50000
3.950,4.538,3.201,10.13033,-1.50000
3.879,4.471,3.126,10.13033,-1.50000
3.842,4.436,3.088,10.13033,-1.50000
3.741,4.339,2.983,10.13033,-1.50000
3.621,4.223,2.860,10.13033,-1.50000
3.511,4.117,2.747,10.13033,-1.50000
3.399,4.008,2.633,10.13033,-1.50000
3.276,3.888,2.508,10.13033,-1.50000
3.154,3.768,2.383,10.13033,-1.50000
3.035,3.652,2.262,10.13033,-1.50000
2.923,3.543,2.148,10.13033,-1.50000
2.803,3.426,2.027,10.13033,-1.50000
2.678,3.304,1.899,10.13033,-1.50000
2.563,3.192,1.782,10.13033,-1.50000
2.448,3.080,1.665,10.13033,-1.50000
2.331,2.966,1.546,10.13033,-1.50000
2.218,2.857,1.430,10.13033,-1.50000
2.101,2.743,1.311,10.13033,-1.50000
1.988,2.633,1.195,10.13033,-1.50000
1.878,2.527,1.082,10.13033,-1.50000
1.764,2.417,0.966,10.13033,-1.50000
1.651,2.308,0.850,10.13033,-1.50000
1.542,2.204,0.739,10.13033,-1.50000
1.435,2.100,0.628,10.13033,-1.50000
1.321,1.992,0.512,10.13033,-1.50000
1.214,1.889,0.401,10.13033,-1.50000
1.108,1.788,0.292,10.13033,-1.50000
1.000,1.685,0.181,10.13033,-1.50000
0.900,1.590,0.077,10.13033,-1.50000
0.803,1.498,-0.023,10.13033,-1.50000
0.716,1.415,-0.112,10.13033,-1.50000
0.652,1.355,-0.178,10.13033,-1.50000
0.683,1.383,-0.146,10.13033,-1.50000
0.664,1.365,-0.166,10.13033,-1.50000
0.560,1.266,-0.274,10.13033,-1.50000
0.458,1.170,-0.380,10.13033,-1.50000
0.352,1.071,-0.489,10.13033,-1.50000
0.256,0.981,-0.589,10.13033,-1.50000
0.155,0.887,-0.695,10.13033,-1.50000
0.058,0.797,-0.796,10.13033,-1.50000
-0.039,0.709,-0.898,10.13033,-1.50000
-0.136,0.620,-0.999,10.13033,-1.50000
-0.251,0.516,-1.121,10.13033,-1.50000
-0.345,0.431,-1.220,10.13033,-1.50000
-0.455,0.334,-1.337,10.13033,-1.50000
-0.565,0.237,-1.454,10.13033,-1.50000
-0.678,0.138,-1.575,10.13033,-1.50000
-0.778,0.052,-1.683,10.13033,-1.50000
-0.884,-0.039,-1.797,10.13033,-1.50000
-0.983,-0.125,-1.903,10.13033,-1.50000
-1.082,-0.210,-2.009,10.13033,-1.50000
-1.181,-0.295,-2.115,10.13033,-1.50000
-1.273,-0.374,-2.214,10.13033,-1.50000
-1.368,-0.453,-2.317,10.13033,-1.50000
-1.457,-0.527,-2.414,10.13033,-1.50000
-1.545,-0.598,-2.510,10.13033,-1.50000
-1.636,-0.672,-2.610,10.13033,-1.50000
-1.718,-0.737,-2.699,10.13033,-1.50000
-1.806,-0.808,-2.796,10.13033,-1.50000
-1.890,-0.874,-2.887,10.13033,-1.50000
-1.974,-0.941,-2.979,10.13033,-1.50000
-2.058,-1.006,-3.072,10.13033,-1.50000
-2.137,-1.064,-3.160,10.13033,-1.50000
-2.221,-1.126,-3.253,10.13033,-1.50000
1.470,1.921,0.835,10.13033,-1.50000
1.425,1.891,0.776,10.13033,-1.50000
1.425,1.887,0.779,10.13033,-1.50000
1.423,1.883,0.780,10.13033,-1.50000
1.422,1.879,0.782,10.13033,-1.50000
1.423,1.875,0.788,10.13033,-1.50000
1.425,1.872,0.795,10.13033,-1.50000
1.428,1.868,0.804,10.13033,-1.50000
1.432,1.865,0.814,10.13033,-1.50000
1.436,1.862,0.824,10.13033,-1.50000
