Gmag,G_BPmag,G_RPmag,logAge,MH
13.946,16.048,12.632,9.96614,-1.40000
13.428,15.153,12.192,9.96614,-1.40000
13.038,14.539,11.861,9.96614,-1.40000
12.490,13.785,11.379,9.96614,-1.40000
12.162,13.359,11.087,9.96614,-1.40000
11.637,12.728,10.606,9.96614,-1.40000
11.243,12.273,10.240,9.96614,-1.40000
10.642,11.600,9.673,9.96614,-1.40000
10.492,11.436,9.531,9.96614,-1.40000
10.090,10.996,9.149,9.96614,-1.40000
9.668,10.537,8.746,9.96614,-1.40000
9.326,10.166,8.421,9.96614,-1.40000
8.962,9.761,8.080,9.96614,-1.40000
8.936,9.732,8.056,9.96614,-1.40000
8.456,9.183,7.617,9.96614,-1.40000
8.139,8.812,7.336,9.96614,-1.40000
7.901,8.536,7.125,9.96614,-1.40000
7.324,7.877,6.608,9.96614,-1.40000
6.792,7.280,6.129,9.96614,-1.40000
6.757,7.241,6.098,9.96614,-1.40000
6.599,7.063,5.957,9.96614,-1.40000
6.456,6.903,5.830,9.96614,-1.40000
6.293,6.721,5.683,9.96614,-1.40000
6.269,6.695,5.662,9.96614,-1.40000
6.098,6.505,5.509,9.96614,-1.40000
5.938,6.327,5.366,9.96614,-1.40000
5.790,6.165,5.232,9.96614,-1.40000
5.768,6.140,5.211,9.96614,-1.40000
5.740,6.110,5.187,9.96614,-1.40000
5.633,5.993,5.089,9.96614,-1.40000
5.525,5.875,4.990,9.96614,-1.40000
5.421,5.764,4.896,9.96614,-1.40000
5.321,5.656,4.803,9.96614,-1.40000
5.243,5.573,4.732,9.96614,-1.40000
5.204,5.531,4.695,9.96614,-1.40000
5.098,5.419,4.596,9.96614,-1.40000
4.990,5.305,4.495,9.96614,-1.40000
4.842,5.148,4.356,9.96614,-1.40000
4.695,4.994,4.218,9.96614,-1.40000
4.626,4.922,4.152,9.96614,-1.40000
4.540,4.832,4.071,9.96614,-1.40000
4.418,4.705,3.955,9.96614,-1.40000
4.299,4.583,3.841,9.96614,-1.40000
4.139,4.418,3.686,9.96614,-1.40000
4.003,4.280,3.553,9.96614,-1.40000
3.998,4.275,3.549,9.96614,-1.40000
3.951,4.228,3.501,9.96614,-1.40000
3.807,4.086,3.356,9.96614,-1.40000
3.732,4.014,3.278,9.96614,-1.40000
3.674,3.957,3.216,9.96614,-1.40000
3.645,3.930,3.186,9.96614,-1.40000
3.569,3.860,3.103,9.96614,-1.40000
3.482,3.782,3.004,9.96614,-1.40000
3.409,3.720,2.918,9.96614,-1.40000
3.346,3.672,2.840,9.96614,-1.40000
3.295,3.635,2.773,9.96614,-1.40000
3.253,3.608,2.715,9.96614,-1.40000
3.216,3.586,2.663,9.96614,-1.40000
3.161,3.548,2.590,9.96614,-1.40000
3.090,3.490,2.506,9.96614,-1.40000
2.994,3.404,2.400,9.96614,-1.40000
2.963,3.376,2.366,9.96614,-1.40000
2.890,3.308,2.290,9.96614,-1.40000
2.792,3.214,2.187,9.96614,-1.40000
2.688,3.113,2.079,9.96614,-1.40000
2.579,3.008,1.968,9.96614,-1.40000
2.457,2.889,1.842,9.96614,-1.40000
2.347,2.782,1.729,9.96614,-1.40000
2.226,2.664,1.605,9.96614,-1.40000
2.107,2.549,1.484,9.96614,-1.40000
1.991,2.435,1.365,9.96614,-1.40000
1.873,2.320,1.245,9.96614,-1.40000
1.757,2.208,1.126,9.96614,-1.40000
1.637,2.090,1.002,9.96614,-1.40000
1.525,1.982,0.887,9.96614,-1.40000
1.411,1.871,0.770,9.96614,-1.40000
1.293,1.758,0.649,9.96614,-1.40000
1.184,1.652,0.537,9.96614,-1.40000
1.069,1.541,0.419,9.96614,-1.40000
0.958,1.434,0.304,9.96614,-1.40000
0.849,1.329,0.192,9.96614,-1.40000
0.737,1.222,0.075,9.96614,-1.40000
0.628,1.117,-0.038,9.96614,-1.40000
