Gmag,G_BPmag,G_RPmag,logAge,MH
13.766,15.607,12.510,10.11394,-1.75000
13.136,14.573,11.981,10.11394,-1.75000
12.687,13.926,11.598,10.11394,-1.75000
11.830,12.858,10.828,10.11394,-1.75000
11.315,12.264,10.351,10.11394,-1.75000
10.922,11.824,9.982,10.11394,-1.75000
10.331,11.179,9.421,10.11394,-1.75000
9.794,10.596,8.910,10.11394,-1.75000
9.383,10.150,8.519,10.11394,-1.75000
9.045,9.781,8.200,10.11394,-1.75000
8.681,9.381,7.859,10.11394,-1.75000
8.225,8.869,7.442,10.11394,-1.75000
7.715,8.292,6.979,10.11394,-1.75000
7.141,7.660,6.453,10.11394,-1.75000
6.577,7.032,5.941,10.11394,-1.75000
6.506,6.953,5.878,10.11394,-1.75000
6.384,6.817,5.768,10.11394,-1.75000
6.271,6.692,5.667,10.11394,-1.75000
6.166,6.576,5.572,10.11394,-1.75000
6.064,6.462,5.481,10.11394,-1.75000
5.993,6.385,5.418,10.11394,-1.75000
5.950,6.336,5.378,10.11394,-1.75000
5.820,6.195,5.260,10.11394,-1.75000
5.692,6.056,5.143,10.11394,-1.75000
5.569,5.923,5.030,10.11394,-1.75000
5.450,5.795,4.920,10.11394,-1.75000
5.357,5.696,4.835,10.11394,-1.75000
5.310,5.645,4.790,10.11394,-1.75000
5.186,5.514,4.675,10.11394,-1.75000
5.073,5.395,4.569,10.11394,-1.75000
4.956,5.273,4.459,10.11394,-1.75000
4.832,5.143,4.341,10.11394,-1.75000
4.675,4.980,4.191,10.11394,-1.75000
4.513,4.814,4.034,10.11394,-1.75000
4.451,4.750,3.973,10.11394,-1.75000
4.344,4.641,3.870,10.11394,-1.75000
4.246,4.541,3.773,10.11394,-1.75000
4.210,4.506,3.737,10.11394,-1.75000
4.063,4.360,3.588,10.11394,-1.75000
3.935,4.236,3.455,10.11394,-1.75000
3.911,4.214,3.430,10.11394,-1.75000
3.884,4.188,3.401,10.11394,-1.75000
3.785,4.097,3.293,10.11394,-1.75000
3.696,4.018,3.193,10.11394,-1.75000
3.616,3.949,3.099,10.11394,-1.75000
3.543,3.890,3.013,10.11394,-1.75000
3.476,3.836,2.931,10.11394,-1.75000
3.408,3.782,2.850,10.11394,-1.75000
3.334,3.720,2.763,10.11394,-1.75000
3.239,3.637,2.657,10.11394,-1.75000
3.146,3.551,2.555,10.11394,-1.75000
3.074,3.484,2.479,10.11394,-1.75000
3.037,3.448,2.440,10.11394,-1.75000
2.933,3.349,2.333,10.11394,-1.75000
2.812,3.232,2.207,10.11394,-1.75000
2.701,3.124,2.093,10.11394,-1.75000
2.587,3.014,1.977,10.11394,-1.75000
2.464,2.894,1.850,10.11394,-1.75000
2.341,2.774,1.725,10.11394,-1.75000
2.222,2.657,1.603,10.11394,-1.75000
2.108,2.546,1.487,10.11394,-1.75000
1.988,2.428,1.364,10.11394,-1.75000
1.861,2.305,1.235,10.11394,-1.75000
1.746,2.192,1.117,10.11394,-1.75000
1.630,2.080,0.999,10.11394,-1.75000
1.512,1.964,0.878,10.11394,-1.75000
1.397,1.853,0.761,10.11394,-1.75000
1.278,1.737,0.639,10.11394,-1.75000
1.163,1.625,0.521,10.11394,-1.75000
1.052,1.517,0.406,10.11394,-1.75000
0.936,1.405,0.287,10.11394,-1.75000
0.821,1.294,0.169,10.11394,-1.75000
0.710,1.187,0.055,10.11394,-1.75000
0.601,1.081,-0.059,10.11394,-1.75000
0.485,0.971,-0.177,10.11394,-1.75000
0.376,0.866,-0.291,10.11394,-1.75000
0.267,0.761,-0.403,10.11394,-1.75000
0.156,0.654,-0.518,10.11394,-1.75000
0.052,0.555,-0.626,10.11394,-1.75000
-0.052,0.456,-0.734,10.11394,-1.75000
